"X1";"X28676";"X2";"X30";"X32";"X31";"X6";"X25";"X24";"X21";"X15";"X12";"X3";"X20";"X28";"X18";"X1.1";"X4";"X26";"X7";"X19";"X23";"X9";"X29";"X14";"X5";"X11";"X16";"X13";"X22";"X10";"X17";"X8";"X27"
76;25064;6;5;3;26;13;22;12;11;17;27;4;1;18;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25
6;5;3;26;13;22;12;11;17;1;4;27;18;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25;76;25546
76;25064;6;5;3;26;13;22;12;11;17;27;4;1;18;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25
6;5;3;26;13;22;12;11;17;27;4;16;18;30;29;14;2;24;20;28;1;31;10;9;21;7;8;19;23;15;32;25;76;25784
76;25064;6;5;3;26;13;22;12;11;17;27;4;1;18;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25
6;5;3;26;13;4;12;11;17;27;22;1;18;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25;76;25210
76;25210;6;5;3;26;13;4;12;11;17;27;22;1;18;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25
6;5;18;26;13;4;12;11;17;27;22;1;3;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25;76;25972
76;25972;6;5;18;26;13;4;12;11;17;27;22;1;3;30;29;14;2;24;20;28;16;31;10;9;21;7;8;19;23;15;32;25
6;5;18;26;13;4;12;11;17;27;22;1;3;30;29;14;2;24;20;28;21;31;10;9;16;7;8;19;23;15;32;25;76;26026
76;26026;6;5;18;26;13;4;12;11;17;27;22;1;3;30;29;14;2;24;20;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;26;13;4;12;11;17;27;22;1;3;30;28;14;2;24;20;29;21;31;10;9;16;7;8;19;23;15;32;25;76;26306
76;26026;6;5;18;26;13;4;12;11;17;27;22;1;3;30;29;14;2;24;20;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;26;13;4;1;11;17;27;22;12;3;30;29;14;2;24;20;28;21;31;10;9;16;7;8;19;23;15;32;25;76;25886
76;25886;6;5;18;26;13;4;1;11;17;27;22;12;3;30;29;14;2;24;20;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;13;26;4;1;11;17;27;22;12;3;30;29;14;2;24;20;28;21;31;10;9;16;7;8;19;23;15;32;25;76;25950
76;25950;6;5;18;13;26;4;1;11;17;27;22;12;3;30;29;14;2;24;20;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;13;26;4;1;11;17;27;22;20;3;30;29;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25;76;26318
76;26318;6;5;18;13;26;4;1;11;17;27;22;20;3;30;29;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;13;26;4;17;11;1;27;22;20;3;30;29;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25;76;26134
76;26134;6;5;18;13;26;4;17;11;1;27;22;20;3;30;29;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;13;26;17;4;11;1;27;22;20;3;30;29;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25;76;26058
76;26058;6;5;18;13;26;17;4;11;1;27;22;20;3;30;29;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;13;26;17;4;29;1;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25;76;26708
76;26708;6;5;18;13;26;17;4;29;1;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;25
6;5;18;13;26;17;25;29;1;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;4;76;25322
76;25322;6;5;18;13;26;17;25;29;1;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;4
6;5;18;13;7;17;25;29;1;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;26;8;19;23;15;32;4;76;26016
76;25322;6;5;18;13;26;17;25;29;1;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;4
1;5;18;13;26;17;25;29;6;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;4;76;25682
76;25682;1;5;18;13;26;17;25;29;6;27;22;20;3;30;11;14;2;24;12;28;21;31;10;9;16;7;8;19;23;15;32;4
1;5;18;13;26;17;25;29;6;27;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;8;19;23;15;32;4;76;25156
77;25156;1;5;18;13;26;17;25;29;6;27;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;8;19;23;15;32;4
1;5;23;13;26;17;25;29;6;27;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;8;19;18;15;32;4;77;25316
77;25316;1;5;23;13;26;17;25;29;6;27;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;8;19;18;15;32;4
1;5;23;13;26;27;25;29;6;17;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;8;19;18;15;32;4;77;24876
77;24876;1;5;23;13;26;27;25;29;6;17;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;8;19;18;15;32;4
1;5;8;13;26;27;25;29;6;17;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;23;19;18;15;32;4;77;25410
77;25410;1;5;8;13;26;27;25;29;6;17;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;23;19;18;15;32;4
1;5;8;13;26;27;31;29;6;17;22;20;3;30;11;14;2;12;24;28;21;25;10;9;16;7;23;19;18;15;32;4;77;26010
77;25410;1;5;8;13;26;27;25;29;6;17;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;23;19;18;15;32;4
1;5;8;13;26;4;25;29;6;17;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;23;19;18;15;32;27;77;25604
77;25410;1;5;8;13;26;27;25;29;6;17;22;20;3;30;11;14;2;12;24;28;21;31;10;9;16;7;23;19;18;15;32;4
1;5;8;13;26;27;25;29;6;17;22;20;3;30;11;14;10;12;24;28;21;31;2;9;16;7;23;19;18;15;32;4;77;24610
77;24610;1;5;8;13;26;27;25;29;6;17;22;20;3;30;11;14;10;12;24;28;21;31;2;9;16;7;23;19;18;15;32;4
1;27;8;13;26;5;25;29;6;17;22;20;3;30;11;14;10;12;24;28;21;31;2;9;16;7;23;19;18;15;32;4;77;24454
77;24454;1;27;8;13;26;5;25;29;6;17;22;20;3;30;11;14;10;12;24;28;21;31;2;9;16;7;23;19;18;15;32;4
1;27;8;13;26;5;21;29;6;17;22;20;3;30;11;14;10;12;24;28;25;31;2;9;16;7;23;19;18;15;32;4;77;24654
77;24454;1;27;8;13;26;5;25;29;6;17;22;20;3;30;11;14;10;12;24;28;21;31;2;9;16;7;23;19;18;15;32;4
20;27;8;13;26;5;25;29;6;17;22;1;3;30;11;14;10;12;24;28;21;31;2;9;16;7;23;19;18;15;32;4;77;24734
77;24734;20;27;8;13;26;5;25;29;6;17;22;1;3;30;11;14;10;12;24;28;21;31;2;9;16;7;23;19;18;15;32;4
20;27;8;13;26;5;25;29;6;17;24;1;3;30;11;14;10;12;22;28;21;31;2;9;16;7;23;19;18;15;32;4;77;25214
77;25214;20;27;8;13;26;5;25;29;6;17;24;1;3;30;11;14;10;12;22;28;21;31;2;9;16;7;23;19;18;15;32;4
20;27;8;13;26;5;25;29;6;17;24;15;3;30;11;14;10;12;22;28;21;31;2;9;16;7;23;19;18;1;32;4;77;25134
77;25134;20;27;8;13;26;5;25;29;6;17;24;15;3;30;11;14;10;12;22;28;21;31;2;9;16;7;23;19;18;1;32;4
20;27;8;13;26;5;25;29;6;17;24;15;3;30;12;14;10;11;22;28;21;31;2;9;16;7;23;19;18;1;32;4;77;25174
77;25174;20;27;8;13;26;5;25;29;6;17;24;15;3;30;12;14;10;11;22;28;21;31;2;9;16;7;23;19;18;1;32;4
20;27;8;13;26;5;25;29;6;17;24;15;3;30;12;14;10;11;22;28;21;4;2;9;16;7;23;19;18;1;32;31;77;25436
77;25436;20;27;8;13;26;5;25;29;6;17;24;15;3;30;12;14;10;11;22;28;21;4;2;9;16;7;23;19;18;1;32;31
20;27;8;13;26;5;25;32;6;17;24;15;3;30;12;14;10;11;22;28;21;4;2;9;16;7;23;19;18;1;29;31;77;25516
77;25516;20;27;8;13;26;5;25;32;6;17;24;15;3;30;12;14;10;11;22;28;21;4;2;9;16;7;23;19;18;1;29;31
20;27;8;13;26;5;25;32;6;30;24;15;3;17;12;14;10;11;22;28;21;4;2;9;16;7;23;19;18;1;29;31;77;25716
77;25716;20;27;8;13;26;5;25;32;6;30;24;15;3;17;12;14;10;11;22;28;21;4;2;9;16;7;23;19;18;1;29;31
20;27;8;13;26;5;25;32;6;30;24;15;3;17;12;14;10;11;4;28;21;22;2;9;16;7;23;19;18;1;29;31;77;25406
77;25406;20;27;8;13;26;5;25;32;6;30;24;15;3;17;12;14;10;11;4;28;21;22;2;9;16;7;23;19;18;1;29;31
20;27;8;21;26;5;25;32;6;30;24;15;3;17;12;14;10;11;4;28;13;22;2;9;16;7;23;19;18;1;29;31;77;26130
77;25406;20;27;8;13;26;5;25;32;6;30;24;15;3;17;12;14;10;11;4;28;21;22;2;9;16;7;23;19;18;1;29;31
20;27;29;13;26;5;25;32;6;30;24;15;3;17;12;14;10;11;4;28;21;22;2;9;16;7;23;19;18;1;8;31;77;25988
77;25988;20;27;29;13;26;5;25;32;6;30;24;15;3;17;12;14;10;11;4;28;21;22;2;9;16;7;23;19;18;1;8;31
20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;4;28;21;22;2;15;16;7;23;19;18;1;8;31;77;26028
77;26028;20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;4;28;21;22;2;15;16;7;23;19;18;1;8;31
20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;4;23;21;22;2;15;16;7;28;19;18;1;8;31;77;25748
78;25748;20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;4;23;21;22;2;15;16;7;28;19;18;1;8;31
20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;1;23;21;22;2;15;16;7;28;19;18;4;8;31;78;25628
78;25628;20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;1;23;21;22;2;15;16;7;28;19;18;4;8;31
20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;1;23;21;22;2;4;16;7;28;19;18;15;8;31;78;25708
78;25708;20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;11;1;23;21;22;2;4;16;7;28;19;18;15;8;31
20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;19;1;23;21;22;2;4;16;7;28;11;18;15;8;31;78;25822
78;25822;20;27;29;13;26;5;25;32;6;30;24;9;3;17;12;14;10;19;1;23;21;22;2;4;16;7;28;11;18;15;8;31
20;27;29;12;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;22;2;4;16;7;28;11;18;15;8;31;78;25662
78;25662;20;27;29;12;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;22;2;4;16;7;28;11;18;15;8;31
20;27;29;12;26;5;25;32;6;30;24;9;3;17;13;14;10;19;8;23;21;22;2;4;16;7;28;11;18;15;1;31;78;25742
78;25662;20;27;29;12;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;22;2;4;16;7;28;11;18;15;8;31
20;27;29;7;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31;78;25622
78;25622;20;27;29;7;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31
20;27;29;7;26;5;25;32;6;30;24;9;3;17;13;14;10;18;1;23;21;22;2;4;16;12;28;11;19;15;8;31;78;25702
78;25622;20;27;29;7;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31
20;27;29;7;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;18;2;4;16;12;28;11;22;15;8;31;78;26022
78;25622;20;27;29;7;26;5;25;32;6;30;24;9;3;17;13;14;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31
20;27;29;7;26;5;25;32;6;30;14;9;3;17;13;24;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31;78;25570
78;25570;20;27;29;7;26;5;25;32;6;30;14;9;3;17;13;24;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31
20;27;9;7;26;5;25;32;6;30;14;29;3;17;13;24;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31;78;25396
78;25396;20;27;9;7;26;5;25;32;6;30;14;29;3;17;13;24;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31
20;27;9;26;7;5;25;32;6;30;14;29;3;17;13;24;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31;78;25500
78;25500;20;27;9;26;7;5;25;32;6;30;14;29;3;17;13;24;10;19;1;23;21;22;2;4;16;12;28;11;18;15;8;31
20;27;9;26;7;5;25;32;6;30;14;2;3;17;13;24;10;19;1;23;21;22;29;4;16;12;28;11;18;15;8;31;78;25154
78;25154;20;27;9;26;7;5;25;32;6;30;14;2;3;17;13;24;10;19;1;23;21;22;29;4;16;12;28;11;18;15;8;31
20;27;9;26;7;5;25;32;6;30;12;2;3;17;13;24;10;19;1;23;21;22;29;4;16;14;28;11;18;15;8;31;78;25034
78;25034;20;27;9;26;7;5;25;32;6;30;12;2;3;17;13;24;10;19;1;23;21;22;29;4;16;14;28;11;18;15;8;31
20;27;9;26;7;5;25;8;6;30;12;2;3;17;13;24;10;19;1;23;21;22;29;4;16;14;28;11;18;15;32;31;78;24934
78;24934;20;27;9;26;7;5;25;8;6;30;12;2;3;17;13;24;10;19;1;23;21;22;29;4;16;14;28;11;18;15;32;31
20;27;9;26;7;5;25;8;6;30;12;2;16;17;13;24;10;19;1;23;21;22;29;4;3;14;28;11;18;15;32;31;78;25534
78;24934;20;27;9;26;7;5;25;8;6;30;12;2;3;17;13;24;10;19;1;23;21;22;29;4;16;14;28;11;18;15;32;31
15;27;9;26;7;5;25;8;6;30;12;2;3;17;13;24;10;19;1;23;21;22;29;4;16;14;28;11;18;20;32;31;78;24670
78;24670;15;27;9;26;7;5;25;8;6;30;12;2;3;17;13;24;10;19;1;23;21;22;29;4;16;14;28;11;18;20;32;31
15;27;9;26;7;5;25;8;6;30;12;2;3;17;13;24;10;19;1;4;21;22;29;23;16;14;28;11;18;20;32;31;78;24966
78;24966;15;27;9;26;7;5;25;8;6;30;12;2;3;17;13;24;10;19;1;4;21;22;29;23;16;14;28;11;18;20;32;31
15;27;9;26;7;5;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;16;14;28;11;18;20;32;31;78;25026
78;25026;15;27;9;26;7;5;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;16;14;28;11;18;20;32;31
15;27;9;26;7;5;25;8;10;30;29;2;3;17;13;24;6;19;1;4;21;22;12;23;16;14;28;11;18;20;32;31;78;25772
78;25026;15;27;9;26;7;5;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;16;14;28;11;18;20;32;31
15;27;9;26;7;5;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;32;29;23;16;14;28;11;18;20;22;31;78;25826
79;25026;15;27;9;26;7;5;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;16;14;28;11;18;20;32;31
15;27;9;26;7;16;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;5;14;28;11;18;20;32;31;79;25446
79;25446;15;27;9;26;7;16;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;5;14;28;11;18;20;32;31
15;27;9;18;7;16;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;5;14;28;11;26;20;32;31;79;26206
79;26206;15;27;9;18;7;16;25;8;10;30;12;2;3;17;13;24;6;19;1;4;21;22;29;23;5;14;28;11;26;20;32;31
15;27;9;18;7;16;25;12;10;30;8;2;3;17;13;24;6;19;1;4;21;22;29;23;5;14;28;11;26;20;32;31;79;26246
79;26246;15;27;9;18;7;16;25;12;10;30;8;2;3;17;13;24;6;19;1;4;21;22;29;23;5;14;28;11;26;20;32;31
15;27;17;18;7;16;25;12;10;30;8;2;3;9;13;24;6;19;1;4;21;22;29;23;5;14;28;11;26;20;32;31;79;27048
79;26246;15;27;9;18;7;16;25;12;10;30;8;2;3;17;13;24;6;19;1;4;21;22;29;23;5;14;28;11;26;20;32;31
15;27;9;18;7;16;25;12;10;30;8;2;3;17;13;24;6;19;1;5;21;22;29;23;4;14;28;11;26;20;32;31;79;25926
79;25926;15;27;9;18;7;16;25;12;10;30;8;2;3;17;13;24;6;19;1;5;21;22;29;23;4;14;28;11;26;20;32;31
15;27;9;18;7;16;25;12;10;13;8;2;3;17;30;24;6;19;1;5;21;22;29;23;4;14;28;11;26;20;32;31;79;25790
79;25790;15;27;9;18;7;16;25;12;10;13;8;2;3;17;30;24;6;19;1;5;21;22;29;23;4;14;28;11;26;20;32;31
15;27;9;18;7;16;25;4;10;13;8;2;3;17;30;24;6;19;1;5;21;22;29;23;12;14;28;11;26;20;32;31;79;25910
79;25910;15;27;9;18;7;16;25;4;10;13;8;2;3;17;30;24;6;19;1;5;21;22;29;23;12;14;28;11;26;20;32;31
15;27;9;18;7;16;25;4;10;13;8;2;3;17;30;24;6;19;1;28;21;22;29;23;12;14;5;11;26;20;32;31;79;26198
79;25910;15;27;9;18;7;16;25;4;10;13;8;2;3;17;30;24;6;19;1;5;21;22;29;23;12;14;28;11;26;20;32;31
15;27;9;18;7;16;25;4;10;13;8;14;3;17;30;24;6;19;1;5;21;22;29;23;12;2;28;11;26;20;32;31;79;25710
79;25710;15;27;9;18;7;16;25;4;10;13;8;14;3;17;30;24;6;19;1;5;21;22;29;23;12;2;28;11;26;20;32;31
15;27;9;18;7;16;25;4;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;23;19;2;28;11;26;20;32;31;79;26012
79;26012;15;27;9;18;7;16;25;4;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;23;19;2;28;11;26;20;32;31
15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;23;19;2;4;11;26;20;32;31;79;25628
79;25628;15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;23;19;2;4;11;26;20;32;31
15;27;9;18;7;16;25;28;12;13;8;14;3;17;30;24;6;10;1;5;21;22;29;23;19;2;4;11;26;20;32;31;79;25748
79;25628;15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;23;19;2;4;11;26;20;32;31
15;27;9;18;7;16;25;28;10;13;8;14;3;17;4;24;6;12;1;5;21;22;29;23;19;2;30;11;26;20;32;31;79;25814
79;25628;15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;23;19;2;4;11;26;20;32;31
15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;11;19;2;4;23;26;20;32;31;79;26048
79;26048;15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;11;19;2;4;23;26;20;32;31
15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;2;11;19;29;4;23;26;20;32;31;79;26922
79;26048;15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;11;19;2;4;23;26;20;32;31
15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;11;19;2;4;20;26;23;32;31;79;26288
79;26288;15;27;9;18;7;16;25;28;10;13;8;14;3;17;30;24;6;12;1;5;21;22;29;11;19;2;4;20;26;23;32;31
15;27;9;18;7;16;25;28;10;13;8;12;3;17;30;24;6;14;1;5;21;22;29;11;19;2;4;20;26;23;32;31;79;26268
79;26268;15;27;9;18;7;16;25;28;10;13;8;12;3;17;30;24;6;14;1;5;21;22;29;11;19;2;4;20;26;23;32;31
15;27;9;18;7;16;25;28;5;13;8;12;3;17;30;24;6;14;1;10;21;22;29;11;19;2;4;20;26;23;32;31;79;25988
79;25988;15;27;9;18;7;16;25;28;5;13;8;12;3;17;30;24;6;14;1;10;21;22;29;11;19;2;4;20;26;23;32;31
15;27;9;18;7;16;25;28;5;13;8;11;3;17;30;24;6;14;1;10;21;22;29;12;19;2;4;20;26;23;32;31;79;26028
79;26028;15;27;9;18;7;16;25;28;5;13;8;11;3;17;30;24;6;14;1;10;21;22;29;12;19;2;4;20;26;23;32;31
15;27;9;18;7;16;25;28;31;13;8;11;3;17;30;24;6;14;1;10;21;22;29;12;19;2;4;20;26;23;32;5;79;26258
80;26258;15;27;9;18;7;16;25;28;31;13;8;11;3;17;30;24;6;14;1;10;21;22;29;12;19;2;4;20;26;23;32;5
15;27;9;18;7;16;25;28;31;13;8;11;3;17;30;24;6;14;1;10;21;20;29;12;19;2;4;22;26;23;32;5;80;26678
80;26258;15;27;9;18;7;16;25;28;31;13;8;11;3;17;30;24;6;14;1;10;21;22;29;12;19;2;4;20;26;23;32;5
15;27;9;18;7;16;25;28;31;13;8;11;3;17;30;24;6;14;12;10;21;22;29;1;19;2;4;20;26;23;32;5;80;26418
80;26418;15;27;9;18;7;16;25;28;31;13;8;11;3;17;30;24;6;14;12;10;21;22;29;1;19;2;4;20;26;23;32;5
15;27;9;18;31;16;25;28;7;13;8;11;3;17;30;24;6;14;12;10;21;22;29;1;19;2;4;20;26;23;32;5;80;26302
80;26302;15;27;9;18;31;16;25;28;7;13;8;11;3;17;30;24;6;14;12;10;21;22;29;1;19;2;4;20;26;23;32;5
15;27;9;18;31;16;25;28;7;13;8;11;3;17;30;24;12;14;6;10;21;22;29;1;19;2;4;20;26;23;32;5;80;26182
80;26182;15;27;9;18;31;16;25;28;7;13;8;11;3;17;30;24;12;14;6;10;21;22;29;1;19;2;4;20;26;23;32;5
15;27;9;5;31;16;25;28;7;13;8;11;3;17;30;24;12;14;6;10;21;22;29;1;19;2;4;20;26;23;32;18;80;26068
80;26068;15;27;9;5;31;16;25;28;7;13;8;11;3;17;30;24;12;14;6;10;21;22;29;1;19;2;4;20;26;23;32;18
16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;10;21;22;29;1;19;2;4;20;26;23;32;18;80;26048
80;26048;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;10;21;22;29;1;19;2;4;20;26;23;32;18
16;27;9;5;31;15;25;28;7;13;8;22;3;17;30;24;12;14;6;10;21;11;29;1;19;2;4;20;26;23;32;18;80;26358
80;26048;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;10;21;22;29;1;19;2;4;20;26;23;32;18
16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;21;22;29;1;19;2;4;20;10;23;32;18;80;26186
80;26186;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;21;22;29;1;19;2;4;20;10;23;32;18
16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;20;21;23;32;18;80;26130
80;26130;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;20;21;23;32;18
16;27;9;5;31;15;25;4;7;13;8;11;3;17;30;24;12;14;6;26;10;22;29;1;19;2;28;20;21;23;32;18;80;27190
80;26130;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;20;21;23;32;18
16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;19;10;22;29;1;26;2;4;20;21;23;32;18;80;26650
80;26130;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;20;21;23;32;18
16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;32;26;10;22;29;1;19;2;4;20;21;23;6;18;80;26198
80;26130;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;20;21;23;32;18
16;27;9;5;31;15;25;17;7;13;8;11;3;28;30;24;12;14;6;26;10;22;29;1;19;2;4;20;21;23;32;18;80;27290
80;26130;16;27;9;5;31;15;25;28;7;13;8;11;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;20;21;23;32;18
16;27;9;5;31;15;25;28;7;13;8;20;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;11;21;23;32;18;80;26370
80;26370;16;27;9;5;31;15;25;28;7;13;8;20;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;11;21;23;32;18
25;27;9;5;31;15;16;28;7;13;8;20;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;11;21;23;32;18;80;26272
80;26272;25;27;9;5;31;15;16;28;7;13;8;20;3;17;30;24;12;14;6;26;10;22;29;1;19;2;4;11;21;23;32;18
25;27;9;5;31;15;16;28;7;13;8;20;3;17;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;18;80;26192
80;26192;25;27;9;5;31;15;16;28;7;13;8;20;3;17;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;18
25;27;9;5;31;15;16;28;7;13;8;20;3;18;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;17;80;25952
80;25952;25;27;9;5;31;15;16;28;7;13;8;20;3;18;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;17
25;27;8;5;31;15;16;28;7;13;9;20;3;18;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;17;80;26512
80;26512;25;27;8;5;31;15;16;28;7;13;9;20;3;18;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;17
28;27;8;5;31;15;16;25;7;13;9;20;3;18;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;17;80;26832
80;26832;28;27;8;5;31;15;16;25;7;13;9;20;3;18;30;24;23;14;6;26;10;22;29;1;19;2;4;11;21;12;32;17
28;27;8;5;31;15;1;25;7;13;9;20;3;18;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17;80;26872
81;26872;28;27;8;5;31;15;1;25;7;13;9;20;3;18;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17
28;27;8;5;31;15;1;18;7;13;9;20;3;25;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17;81;27112
81;26872;28;27;8;5;31;15;1;25;7;13;9;20;3;18;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17
28;27;8;18;31;15;1;25;7;13;9;20;3;5;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17;81;26278
81;26278;28;27;8;18;31;15;1;25;7;13;9;20;3;5;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17
28;27;8;18;13;15;1;25;7;31;9;20;3;5;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17;81;27282
81;26278;28;27;8;18;31;15;1;25;7;13;9;20;3;5;30;24;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17
28;27;8;24;31;15;1;25;7;13;9;20;3;5;30;18;23;14;6;26;10;22;29;16;19;2;4;11;21;12;32;17;81;26578
