"X1";"X5833072";"X12";"X4";"X6";"X1.1";"X22";"X14";"X19";"X10";"X13";"X21";"X2";"X5";"X18";"X20";"X26";"X25";"X11";"X15";"X7";"X17";"X23";"X24";"X9";"X8";"X16";"X3"
6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15;123;5617678
123;5617678;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15
6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;23;19;10;8;11;22;12;26;18;15;123;5644592
123;5617678;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15
6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;18;26;23;15;123;5709218
123;5617678;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15
6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;8;12;19;10;4;11;22;23;26;18;15;123;5720380
124;5617678;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15
5;13;16;24;2;25;20;17;1;3;6;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15;124;5754456
124;5617678;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15
6;13;16;24;2;25;20;17;1;3;5;14;9;8;21;4;12;19;10;7;11;22;23;26;18;15;124;5653344
124;5617678;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;10;8;11;22;23;26;18;15
6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;26;8;11;22;23;10;18;15;124;5602996
124;5602996;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;26;8;11;22;23;10;18;15
6;13;16;24;2;25;20;17;1;3;5;14;9;7;23;4;12;19;26;8;11;22;21;10;18;15;124;5612211
124;5602996;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;26;8;11;22;23;10;18;15
6;13;16;24;2;25;20;17;1;3;5;14;9;23;21;4;12;19;26;8;11;22;7;10;18;15;124;5639252
124;5602996;6;13;16;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;26;8;11;22;23;10;18;15
6;13;8;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;26;16;11;22;23;10;18;15;124;5587775
124;5587775;6;13;8;24;2;25;20;17;1;3;5;14;9;7;21;4;12;19;26;16;11;22;23;10;18;15
6;13;8;24;2;4;20;17;1;3;5;14;9;7;21;25;12;19;26;16;11;22;23;10;18;15;124;5600533
124;5600533;6;13;8;24;2;4;20;17;1;3;5;14;9;7;21;25;12;19;26;16;11;22;23;10;18;15
6;13;8;24;2;3;20;17;1;4;5;14;9;7;21;25;12;19;26;16;11;22;23;10;18;15;124;5592530
124;5592530;6;13;8;24;2;3;20;17;1;4;5;14;9;7;21;25;12;19;26;16;11;22;23;10;18;15
6;13;8;24;2;3;20;17;5;4;1;14;9;7;21;25;12;19;26;16;11;22;23;10;18;15;124;5751803
124;5592530;6;13;8;24;2;3;20;17;1;4;5;14;9;7;21;25;12;19;26;16;11;22;23;10;18;15
6;13;8;24;2;3;20;17;1;4;5;14;9;7;21;25;12;19;16;26;11;22;23;10;18;15;124;5618235
124;5592530;6;13;8;24;2;3;20;17;1;4;5;14;9;7;21;25;12;19;26;16;11;22;23;10;18;15
6;13;8;24;2;3;20;17;1;12;5;14;9;7;21;25;4;19;26;16;11;22;23;10;18;15;124;5599655
124;5599655;6;13;8;24;2;3;20;17;1;12;5;14;9;7;21;25;4;19;26;16;11;22;23;10;18;15
6;13;8;24;2;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;10;18;4;124;5589599
124;5589599;6;13;8;24;2;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;10;18;4
6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;2;18;4;124;5592638
124;5592638;6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;2;18;4
6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;4;2;18;23;124;5618137
124;5592638;6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;2;18;4
6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;16;19;26;15;11;22;23;2;18;4;124;5612374
124;5592638;6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;2;18;4
6;13;8;24;10;3;20;17;16;12;5;14;9;7;21;25;15;19;26;1;11;22;23;2;18;4;124;5631585
124;5592638;6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;2;18;4
26;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;6;16;11;22;23;2;18;4;124;5607606
124;5592638;6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;2;18;4
6;13;8;24;10;3;20;17;1;12;5;21;9;7;14;25;15;19;26;16;11;22;23;2;18;4;124;5705115
124;5592638;6;13;8;24;10;3;20;17;1;12;5;14;9;7;21;25;15;19;26;16;11;22;23;2;18;4
6;13;8;24;16;3;20;17;1;12;5;14;9;7;21;25;15;19;26;10;11;22;23;2;18;4;124;5590299
124;5590299;6;13;8;24;16;3;20;17;1;12;5;14;9;7;21;25;15;19;26;10;11;22;23;2;18;4
6;13;8;24;16;3;20;17;1;12;5;14;9;7;21;25;26;19;15;10;11;22;23;2;18;4;124;5586965
125;5586965;6;13;8;24;16;3;20;17;1;12;5;14;9;7;21;25;26;19;15;10;11;22;23;2;18;4
6;13;8;24;16;3;20;17;18;12;5;14;9;7;21;25;26;19;15;10;11;22;23;2;1;4;125;5600069
125;5586965;6;13;8;24;16;3;20;17;1;12;5;14;9;7;21;25;26;19;15;10;11;22;23;2;18;4
6;13;5;24;16;3;20;17;1;12;8;14;9;7;21;25;26;19;15;10;11;22;23;2;18;4;125;5756953
125;5586965;6;13;8;24;16;3;20;17;1;12;5;14;9;7;21;25;26;19;15;10;11;22;23;2;18;4
6;26;8;24;16;3;20;17;1;12;5;14;9;7;21;25;13;19;15;10;11;22;23;2;18;4;125;5582582
125;5582582;6;26;8;24;16;3;20;17;1;12;5;14;9;7;21;25;13;19;15;10;11;22;23;2;18;4
6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4;125;5567030
125;5567030;6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4
6;26;7;24;16;3;25;17;1;12;5;14;9;8;21;20;13;19;15;10;11;22;23;2;18;4;125;5582540
125;5567030;6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4
6;26;8;24;16;3;25;17;1;12;11;14;9;7;21;20;13;19;15;10;5;22;23;2;18;4;125;5819019
125;5567030;6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4
6;26;8;24;16;3;25;17;23;12;5;14;9;7;21;20;13;19;15;10;11;22;1;2;18;4;125;5580062
125;5567030;6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4
6;26;8;24;16;3;25;17;1;12;5;14;9;7;23;20;13;19;15;10;11;22;21;2;18;4;125;5576707
125;5567030;6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4
6;26;8;24;16;3;25;17;1;2;5;14;9;7;21;20;13;19;15;10;11;22;23;12;18;4;125;5581336
125;5567030;6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4
6;14;8;24;16;3;25;17;1;12;5;26;9;7;21;20;13;19;15;10;11;22;23;2;18;4;125;5681784
125;5567030;6;26;8;24;16;3;25;17;1;12;5;14;9;7;21;20;13;19;15;10;11;22;23;2;18;4
6;26;8;24;16;15;25;17;1;12;5;14;9;7;21;20;13;19;3;10;11;22;23;2;18;4;125;5586745
125;5586745;6;26;8;24;16;15;25;17;1;12;5;14;9;7;21;20;13;19;3;10;11;22;23;2;18;4
6;26;8;24;16;15;25;17;1;20;5;14;9;7;21;12;13;19;3;10;11;22;23;2;18;4;125;5588426
125;5588426;6;26;8;24;16;15;25;17;1;20;5;14;9;7;21;12;13;19;3;10;11;22;23;2;18;4
6;26;8;23;16;15;25;17;1;20;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;4;125;5587418
125;5587418;6;26;8;23;16;15;25;17;1;20;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;4
8;26;6;23;16;15;25;17;1;20;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;4;125;5603438
125;5587418;6;26;8;23;16;15;25;17;1;20;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;4
6;26;8;23;16;15;25;17;1;20;5;3;9;7;21;12;13;19;14;10;11;22;24;2;18;4;125;5681900
125;5587418;6;26;8;23;16;15;25;17;1;20;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;4
6;26;8;23;16;15;25;17;1;4;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;20;125;5601812
125;5601812;6;26;8;23;16;15;25;17;1;4;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;20
6;26;8;4;16;15;25;17;1;23;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;20;125;5612302
125;5601812;6;26;8;23;16;15;25;17;1;4;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;20
6;26;8;23;16;15;25;17;1;4;2;14;9;7;21;12;13;19;3;10;11;22;24;5;18;20;125;5803677
125;5601812;6;26;8;23;16;15;25;17;1;4;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;20
6;26;8;23;16;15;25;24;1;4;5;14;9;7;21;12;13;19;3;10;11;22;17;2;18;20;125;5601025
125;5601025;6;26;8;23;16;15;25;24;1;4;5;14;9;7;21;12;13;19;3;10;11;22;17;2;18;20
6;26;8;23;16;15;25;17;1;4;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;20;125;5601812
126;5601812;6;26;8;23;16;15;25;17;1;4;5;14;9;7;21;12;13;19;3;10;11;22;24;2;18;20
6;26;8;23;16;15;25;17;1;4;5;14;9;7;12;21;13;19;3;10;11;22;24;2;18;20;126;5602922
126;5602922;6;26;8;23;16;15;25;17;1;4;5;14;9;7;12;21;13;19;3;10;11;22;24;2;18;20
6;26;16;23;8;15;25;17;1;4;5;14;9;7;12;21;13;19;3;10;11;22;24;2;18;20;126;5602174
126;5602174;6;26;16;23;8;15;25;17;1;4;5;14;9;7;12;21;13;19;3;10;11;22;24;2;18;20
6;10;16;23;8;15;25;17;1;4;5;14;9;7;12;21;13;19;3;26;11;22;24;2;18;20;126;5607846
126;5602174;6;26;16;23;8;15;25;17;1;4;5;14;9;7;12;21;13;19;3;10;11;22;24;2;18;20
24;26;16;23;8;15;25;17;1;4;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;20;126;5599339
126;5599339;24;26;16;23;8;15;25;17;1;4;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;20
24;26;16;23;8;15;25;17;1;20;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;4;126;5584833
126;5584833;24;26;16;23;8;15;25;17;1;20;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;4
24;26;16;23;8;15;13;17;1;20;5;14;9;7;12;21;25;19;3;10;11;22;6;2;18;4;126;5592373
126;5584833;24;26;16;23;8;15;25;17;1;20;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;4
24;26;16;23;8;2;25;17;1;20;5;14;9;7;12;21;13;19;3;10;11;22;6;15;18;4;126;5600812
126;5584833;24;26;16;23;8;15;25;17;1;20;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;4
24;23;16;26;8;15;25;17;1;20;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;4;126;5585348
126;5585348;24;23;16;26;8;15;25;17;1;20;5;14;9;7;12;21;13;19;3;10;11;22;6;2;18;4
24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;6;2;18;4;126;5580201
126;5580201;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;6;2;18;4
24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;18;2;6;4;126;5648391
126;5580201;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;6;2;18;4
24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;10;3;11;22;6;2;18;4;126;5643438
126;5580201;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;6;2;18;4
24;23;16;26;8;15;25;17;1;20;5;14;2;13;12;21;7;19;3;10;11;22;6;9;18;4;126;5689934
126;5580201;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;6;2;18;4
24;23;16;26;8;15;25;17;1;20;2;14;9;13;12;21;7;19;3;10;11;22;6;5;18;4;126;5789260
126;5580201;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;6;2;18;4
24;23;16;26;9;15;25;17;1;20;5;14;8;13;12;21;7;19;3;10;11;22;6;2;18;4;126;5648261
126;5580201;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;21;7;19;3;10;11;22;6;2;18;4
24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;3;10;11;22;6;2;21;4;126;5569228
126;5569228;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;3;10;11;22;6;2;21;4
24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;3;22;11;10;6;2;21;4;126;5573122
126;5573122;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;3;22;11;10;6;2;21;4
24;3;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;23;22;11;10;6;2;21;4;126;5631924
126;5573122;24;23;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;3;22;11;10;6;2;21;4
11;23;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;3;22;24;10;6;2;21;4;126;5575351
126;5575351;11;23;16;26;8;15;25;17;1;20;5;14;9;13;12;18;7;19;3;22;24;10;6;2;21;4
11;23;16;26;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;6;2;21;4;126;5571653
126;5571653;11;23;16;26;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;6;2;21;4
11;23;16;26;8;15;25;17;1;20;5;14;4;13;12;3;7;19;18;22;24;10;6;2;21;9;126;5611095
127;5571653;11;23;16;26;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;6;2;21;4
11;23;16;26;8;15;25;17;1;20;5;14;9;13;12;3;7;2;18;22;24;10;6;19;21;4;127;5599462
127;5571653;11;23;16;26;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;6;2;21;4
11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;6;16;21;4;127;5570715
127;5570715;11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;6;16;21;4
11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4;127;5559483
127;5559483;11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4
11;23;2;26;6;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;8;16;21;4;127;5562237
127;5559483;11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4
11;25;2;26;8;15;23;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4;127;5567156
127;5559483;11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4
11;2;23;26;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4;127;5565559
127;5559483;11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4
11;25;2;26;8;15;23;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4;127;5567156
127;5559483;11;23;2;26;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;6;16;21;4
11;23;2;6;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4;127;5560082
127;5560082;11;23;2;6;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4
11;23;2;6;8;15;25;17;1;20;5;14;9;13;18;7;3;19;12;22;24;10;26;16;21;4;127;5613183
127;5560082;11;23;2;6;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4
11;23;2;6;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;21;10;26;16;24;4;127;5583637
127;5560082;11;23;2;6;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4
11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4;127;5560500
127;5560500;11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4
10;6;2;23;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;11;26;16;21;4;127;5561196
127;5560500;11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4
11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;22;3;19;18;7;24;10;26;16;21;4;127;5611164
127;5560500;11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;7;3;19;18;22;24;10;26;16;21;4
11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;26;16;21;4;127;5571732
127;5571732;11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;26;16;21;4
11;6;2;23;8;15;25;17;1;20;5;14;12;13;9;3;7;19;18;22;24;10;26;16;21;4;127;5626474
127;5571732;11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;22;24;10;26;16;21;4
11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;24;22;10;26;16;21;4;127;5565042
127;5565042;11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;24;22;10;26;16;21;4
11;6;2;23;7;15;25;17;1;20;5;14;9;13;12;3;8;19;18;24;22;10;26;16;21;4;127;5632979
127;5565042;11;6;2;23;8;15;25;17;1;20;5;14;9;13;12;3;7;19;18;24;22;10;26;16;21;4
11;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;7;19;18;24;22;8;26;16;21;4;127;5570432
127;5570432;11;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;7;19;18;24;22;8;26;16;21;4
11;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;19;7;18;24;22;8;26;16;21;4;127;5577840
127;5577840;11;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;19;7;18;24;22;8;26;16;21;4
11;6;2;23;10;15;25;14;1;20;5;17;9;13;12;3;19;7;18;24;22;8;26;16;21;4;127;5687941
128;5577840;11;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;19;7;18;24;22;8;26;16;21;4
11;6;2;23;10;15;25;18;1;20;5;14;9;13;12;3;19;7;17;24;22;8;26;16;21;4;128;5599182
128;5577840;11;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;19;7;18;24;22;8;26;16;21;4
21;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;19;7;18;24;22;8;26;16;11;4;128;5577298
128;5577298;21;6;2;23;10;15;25;17;1;20;5;14;9;13;12;3;19;7;18;24;22;8;26;16;11;4
21;6;2;23;10;15;25;17;12;20;5;14;9;13;1;3;19;7;18;24;22;8;26;16;11;4;128;5585991
128;5585991;21;6;2;23;10;15;25;17;12;20;5;14;9;13;1;3;19;7;18;24;22;8;26;16;11;4
21;6;2;23;10;15;25;17;12;20;18;14;9;13;1;3;19;7;5;24;22;8;26;16;11;4;128;5603631
128;5585991;21;6;2;23;10;15;25;17;12;20;5;14;9;13;1;3;19;7;18;24;22;8;26;16;11;4
21;6;2;23;10;7;25;17;12;20;5;14;9;13;1;3;19;15;18;24;22;8;26;16;11;4;128;5565627
128;5565627;21;6;2;23;10;7;25;17;12;20;5;14;9;13;1;3;19;15;18;24;22;8;26;16;11;4
21;6;2;23;10;7;25;1;12;20;5;14;9;13;17;3;19;15;18;24;22;8;26;16;11;4;128;5557845
128;5557845;21;6;2;23;10;7;25;1;12;20;5;14;9;13;17;3;19;15;18;24;22;8;26;16;11;4
21;22;2;23;10;7;25;1;12;20;5;14;9;13;17;3;19;15;18;24;6;8;26;16;11;4;128;5561812
128;5561812;21;22;2;23;10;7;25;1;12;20;5;14;9;13;17;3;19;15;18;24;6;8;26;16;11;4
21;22;2;17;10;7;25;1;12;20;5;14;9;13;23;3;19;15;18;24;6;8;26;16;11;4;128;5559879
128;5559879;21;22;2;17;10;7;25;1;12;20;5;14;9;13;23;3;19;15;18;24;6;8;26;16;11;4
21;22;19;17;10;7;25;1;12;20;5;14;9;13;23;3;2;15;18;24;6;8;26;16;11;4;128;5578118
128;5559879;21;22;2;17;10;7;25;1;12;20;5;14;9;13;23;3;19;15;18;24;6;8;26;16;11;4
21;12;2;17;10;7;25;1;22;20;5;14;9;13;23;3;19;15;18;24;6;8;26;16;11;4;128;5553542
128;5553542;21;12;2;17;10;7;25;1;22;20;5;14;9;13;23;3;19;15;18;24;6;8;26;16;11;4
10;12;2;17;21;7;25;1;22;20;5;14;9;13;23;3;19;15;18;24;6;8;26;16;11;4;128;5564742
128;5553542;21;12;2;17;10;7;25;1;22;20;5;14;9;13;23;3;19;15;18;24;6;8;26;16;11;4
21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4;128;5553583
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;12;2;17;10;7;25;4;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;1;128;5578091
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;8;24;6;18;26;16;11;4;128;5723009
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;12;2;20;10;7;25;1;3;17;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4;128;5578876
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;20;2;17;10;7;25;1;3;12;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4;128;5572355
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;4;26;16;11;8;128;5661654
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;12;2;17;10;7;25;1;3;20;13;14;9;5;23;22;19;15;18;24;6;8;26;16;11;4;128;5570293
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;12;4;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;2;128;5589331
128;5553583;21;12;2;17;10;7;25;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;16;11;4
21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;25;11;4;128;5555776
129;5555776;21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;6;8;26;25;11;4
21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;26;8;6;25;11;4;129;5554202
129;5554202;21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;4;15;18;24;26;8;6;25;11;19;129;5579167
129;5554202;21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;24;18;15;26;8;6;25;11;4;129;5580788
129;5554202;21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;16;1;3;9;5;14;20;13;23;22;19;15;18;24;26;8;6;25;11;4;129;5577855
129;5554202;21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;26;18;24;15;8;6;25;11;4;129;5582456
129;5554202;21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;6;15;18;24;26;8;19;25;11;4;129;5577590
129;5554202;21;12;2;17;10;7;16;1;3;20;5;14;9;13;23;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;23;1;3;20;5;14;9;13;16;22;19;15;18;24;26;8;6;25;11;4;129;5553075
129;5553075;21;12;2;17;10;7;23;1;3;20;5;14;9;13;16;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;23;1;3;20;5;26;9;13;16;22;19;15;18;24;14;8;6;25;11;4;129;5724258
129;5553075;21;12;2;17;10;7;23;1;3;20;5;14;9;13;16;22;19;15;18;24;26;8;6;25;11;4
21;12;2;17;10;7;23;1;3;20;5;14;9;13;16;22;19;15;18;24;26;8;6;25;4;11;129;5553075
129;5553075;21;12;2;17;10;7;23;1;3;20;5;14;9;13;16;22;19;15;18;24;26;8;6;25;4;11
21;12;19;17;10;7;23;1;3;20;5;14;9;13;16;22;2;15;18;24;26;8;6;25;4;11;129;5569050
129;5553075;21;12;2;17;10;7;23;1;3;20;5;14;9;13;16;22;19;15;18;24;26;8;6;25;4;11
21;12;2;17;10;7;23;15;3;20;5;14;9;13;16;22;19;1;18;24;26;8;6;25;4;11;129;5545182
129;5545182;21;12;2;17;10;7;23;15;3;20;5;14;9;13;16;22;19;1;18;24;26;8;6;25;4;11
21;12;2;17;10;7;23;15;3;20;22;14;9;13;16;5;19;1;18;24;26;8;6;25;4;11;129;5688892
129;5545182;21;12;2;17;10;7;23;15;3;20;5;14;9;13;16;22;19;1;18;24;26;8;6;25;4;11
21;12;2;16;10;7;23;15;3;20;5;14;9;13;17;22;19;1;18;24;26;8;6;25;4;11;129;5545959
129;5545959;21;12;2;16;10;7;23;15;3;20;5;14;9;13;17;22;19;1;18;24;26;8;6;25;4;11
21;12;2;16;10;7;23;15;3;20;14;5;9;13;17;22;19;1;18;24;26;8;6;25;4;11;129;5595757
129;5545959;21;12;2;16;10;7;23;15;3;20;5;14;9;13;17;22;19;1;18;24;26;8;6;25;4;11
12;21;2;16;10;7;23;15;3;20;5;14;9;13;17;22;19;1;18;24;26;8;6;25;4;11;129;5600416
129;5545959;21;12;2;16;10;7;23;15;3;20;5;14;9;13;17;22;19;1;18;24;26;8;6;25;4;11
21;12;2;25;10;7;23;15;3;20;5;14;9;13;17;22;19;1;18;24;26;8;6;16;4;11;129;5546690
