"X1";"X6129384";"X5";"X22";"X16";"X9";"X10";"X3";"X15";"X17";"X6";"X4";"X25";"X23";"X1.1";"X13";"X24";"X26";"X14";"X11";"X8";"X20";"X12";"X19";"X18";"X2";"X21";"X7"
115;5555631;2;13;6;16;15;3;12;10;1;22;18;9;21;19;25;4;14;5;20;26;24;17;8;7;11;23
8;13;6;16;15;3;12;10;1;22;18;9;21;19;25;4;14;5;20;26;24;17;2;7;11;23;115;5561995
115;5555631;2;13;6;16;15;3;12;10;1;22;18;9;21;19;25;4;14;5;20;26;24;17;8;7;11;23
2;13;6;3;15;16;12;10;1;22;18;9;21;19;25;4;14;5;20;26;24;17;8;7;11;23;115;5669979
115;5555631;2;13;6;16;15;3;12;10;1;22;18;9;21;19;25;4;14;5;20;26;24;17;8;7;11;23
2;13;6;16;15;3;12;10;1;22;20;9;21;19;25;4;14;5;18;26;24;17;8;7;11;23;115;5561817
115;5561817;2;13;6;16;15;3;12;10;1;22;20;9;21;19;25;4;14;5;18;26;24;17;8;7;11;23
2;13;6;16;15;3;12;10;1;22;20;18;21;19;25;4;14;5;9;26;24;17;8;7;11;23;115;5538009
115;5538009;2;13;6;16;15;3;12;10;1;22;20;18;21;19;25;4;14;5;9;26;24;17;8;7;11;23
2;13;6;16;15;3;12;10;1;11;20;18;21;19;25;4;14;5;9;26;24;17;8;7;22;23;115;5528514
115;5528514;2;13;6;16;15;3;12;10;1;11;20;18;21;19;25;4;14;5;9;26;24;17;8;7;22;23
2;13;6;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;8;7;22;23;115;5522907
115;5522907;2;13;6;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;8;7;22;23
2;13;6;16;15;3;12;10;1;26;20;18;4;19;25;21;14;5;9;11;24;17;8;7;22;23;115;5532624
115;5522907;2;13;6;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;8;7;22;23
2;13;6;16;15;3;12;10;1;26;20;18;21;22;25;4;14;5;9;11;24;17;8;7;19;23;115;5623153
115;5522907;2;13;6;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;8;7;22;23
2;13;23;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;8;7;22;6;115;5525823
115;5525823;2;13;23;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;8;7;22;6
2;13;23;16;15;3;12;10;1;26;25;18;21;19;20;4;14;5;9;11;24;17;8;7;22;6;115;5574218
115;5525823;2;13;23;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;8;7;22;6
2;13;8;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;23;7;22;6;115;5523764
115;5523764;2;13;8;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;23;7;22;6
2;13;8;16;15;3;12;10;5;26;20;18;21;19;25;4;14;1;9;11;24;17;23;7;22;6;115;5649890
115;5523764;2;13;8;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;23;7;22;6
2;7;8;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;23;13;22;6;115;5532033
116;5523764;2;13;8;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;23;7;22;6
2;13;8;16;15;3;12;10;1;26;20;18;21;19;25;14;4;5;9;11;24;17;23;7;22;6;116;5621810
116;5523764;2;13;8;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;23;7;22;6
2;13;8;16;15;3;12;10;1;26;17;18;21;19;25;4;14;5;9;11;24;20;23;7;22;6;116;5602610
116;5523764;2;13;8;16;15;3;12;10;1;26;20;18;21;19;25;4;14;5;9;11;24;17;23;7;22;6
2;13;8;16;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;11;24;17;23;7;25;6;116;5528299
116;5528299;2;13;8;16;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;11;24;17;23;7;25;6
2;13;8;16;15;3;12;10;22;26;20;18;21;19;1;4;14;5;9;11;24;17;23;7;25;6;116;5552134
116;5528299;2;13;8;16;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;11;24;17;23;7;25;6
2;13;8;11;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;16;24;17;23;7;25;6;116;5527859
116;5527859;2;13;8;11;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;16;24;17;23;7;25;6
2;13;8;11;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;16;17;24;23;7;25;6;116;5527703
116;5527703;2;13;8;11;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;16;17;24;23;7;25;6
2;13;8;11;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;6;17;24;23;7;25;16;116;5525074
116;5525074;2;13;8;11;15;3;12;10;1;26;20;18;21;19;22;4;14;5;9;6;17;24;23;7;25;16
2;13;8;11;15;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;17;24;23;7;25;16;116;5526380
116;5526380;2;13;8;11;15;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;17;24;23;7;25;16
2;13;8;11;15;9;12;10;1;26;20;18;19;21;22;4;14;5;3;6;17;24;23;7;25;16;116;5623788
116;5526380;2;13;8;11;15;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;17;24;23;7;25;16
2;13;8;11;15;3;12;10;1;26;22;18;19;21;20;4;14;5;9;6;17;24;23;7;25;16;116;5574715
116;5526380;2;13;8;11;15;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;17;24;23;7;25;16
2;13;8;11;15;3;12;10;1;26;25;18;19;21;22;4;14;5;9;6;17;24;23;7;20;16;116;5595644
116;5526380;2;13;8;11;15;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;17;24;23;7;25;16
2;13;8;15;11;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;17;24;23;7;25;16;116;5524580
116;5524580;2;13;8;15;11;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;17;24;23;7;25;16
2;13;17;15;11;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;8;24;23;7;25;16;116;5535605
116;5535605;2;13;17;15;11;3;12;10;1;26;20;18;19;21;22;4;14;5;9;6;8;24;23;7;25;16
2;13;17;26;11;3;12;10;1;15;20;18;19;21;22;4;14;5;9;6;8;24;23;7;25;16;116;5527658
116;5527658;2;13;17;26;11;3;12;10;1;15;20;18;19;21;22;4;14;5;9;6;8;24;23;7;25;16
2;13;17;26;11;3;12;10;1;15;20;18;19;21;22;4;25;5;9;6;8;24;23;7;14;16;116;5704958
116;5527658;2;13;17;26;11;3;12;10;1;15;20;18;19;21;22;4;14;5;9;6;8;24;23;7;25;16
2;13;17;26;11;3;12;10;14;15;20;18;19;21;22;4;1;5;9;6;8;24;23;7;25;16;116;5645034
116;5527658;2;13;17;26;11;3;12;10;1;15;20;18;19;21;22;4;14;5;9;6;8;24;23;7;25;16
2;13;17;26;11;3;12;10;1;15;20;18;19;21;23;4;14;5;9;6;8;24;22;7;25;16;116;5524855
116;5524855;2;13;17;26;11;3;12;10;1;15;20;18;19;21;23;4;14;5;9;6;8;24;22;7;25;16
2;13;17;26;11;3;12;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;25;16;116;5522595
116;5522595;2;13;17;26;11;3;12;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;25;16
2;13;17;26;11;3;12;10;1;15;19;18;20;21;23;4;5;14;9;6;8;24;22;7;25;16;116;5572058
116;5522595;2;13;17;26;11;3;12;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;25;16
2;13;17;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;12;16;116;5536575
117;5536575;2;13;17;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;12;16
2;13;17;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;12;6;8;24;22;7;9;16;117;5647605
117;5536575;2;13;17;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;12;16
2;13;17;26;11;3;25;10;1;15;16;18;20;21;23;4;14;5;9;6;8;24;22;7;12;19;117;5636869
117;5536575;2;13;17;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;12;16
2;9;17;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;13;6;8;24;22;7;12;16;117;5584429
117;5536575;2;13;17;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;22;7;12;16
2;13;22;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;17;7;12;16;117;5536092
117;5536092;2;13;22;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;17;7;12;16
2;13;22;26;11;3;5;10;1;15;19;18;20;21;23;4;14;25;9;6;8;24;17;7;12;16;117;5747446
117;5536092;2;13;22;26;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;17;7;12;16
2;13;26;22;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;17;7;12;16;117;5526120
117;5526120;2;13;26;22;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;6;8;24;17;7;12;16
2;13;26;22;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;8;6;24;17;7;12;16;117;5519505
117;5519505;2;13;26;22;11;3;25;10;1;15;19;18;20;21;23;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16;117;5521311
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;5;14;4;9;8;6;24;17;7;12;16;117;5655562
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;10;1;8;19;18;20;21;25;4;14;5;9;15;6;24;17;7;12;16;117;5603092
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;10;1;15;17;18;20;21;25;4;14;5;9;8;6;24;19;7;12;16;117;5556668
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;20;1;15;19;18;10;21;25;4;14;5;9;8;6;24;17;7;12;16;117;5603688
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;14;3;23;10;1;15;19;18;20;21;25;4;11;5;9;8;6;24;17;7;12;16;117;5568276
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;7;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;3;12;16;117;5620621
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;10;1;15;9;18;20;21;25;4;14;5;19;8;6;24;17;7;12;16;117;5550001
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;5;14;4;9;8;6;24;17;7;12;16;117;5655562
117;5521311;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;6;24;17;7;12;16
2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;12;24;17;7;6;16;117;5490211
117;5490211;2;13;26;22;11;3;23;10;1;15;19;18;20;21;25;4;14;5;9;8;12;24;17;7;6;16
2;13;26;22;8;3;23;10;1;15;19;18;20;21;25;4;14;5;9;11;12;24;17;7;6;16;117;5488972
117;5488972;2;13;26;22;8;3;23;10;1;15;19;18;20;21;25;4;14;5;9;11;12;24;17;7;6;16
2;13;26;22;8;3;23;10;16;15;19;18;20;21;25;4;14;5;9;11;12;24;17;7;6;1;117;5525544
117;5488972;2;13;26;22;8;3;23;10;1;15;19;18;20;21;25;4;14;5;9;11;12;24;17;7;6;16
2;13;16;22;8;3;23;10;1;15;19;18;20;21;25;4;14;5;9;11;12;24;17;7;6;26;117;5493334
118;5493334;2;13;16;22;8;3;23;10;1;15;19;18;20;21;25;4;14;5;9;11;12;24;17;7;6;26
2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;11;12;24;17;7;6;26;118;5521872
118;5521872;2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;11;12;24;17;7;6;26
2;13;16;22;8;3;23;10;20;25;19;18;1;21;15;4;14;5;9;11;12;24;17;7;6;26;118;5572921
118;5521872;2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;11;12;24;17;7;6;26
2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;17;12;24;11;7;6;26;118;5522786
118;5522786;2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;17;12;24;11;7;6;26
2;18;16;22;8;3;23;10;1;25;19;13;20;21;15;4;14;5;9;17;12;24;11;7;6;26;118;5553510
118;5522786;2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;17;12;24;11;7;6;26
2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26;118;5523284
118;5523284;2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
2;13;5;22;8;3;23;10;1;25;19;18;20;21;15;4;14;16;9;17;12;7;11;24;6;26;118;5737573
118;5523284;2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
9;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;2;17;12;7;11;24;6;26;118;5600840
118;5523284;2;13;16;22;8;3;23;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
2;13;16;22;8;23;3;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26;118;5523284
118;5523284;2;13;16;22;8;23;3;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
2;13;16;22;8;23;3;10;1;25;19;18;11;21;15;4;14;5;9;17;12;7;20;24;6;26;118;5599206
118;5523284;2;13;16;22;8;23;3;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
2;13;16;22;8;23;3;10;1;25;19;18;20;21;15;4;5;14;9;17;12;7;11;24;6;26;118;5576788
118;5523284;2;13;16;22;8;23;3;10;1;25;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
2;13;16;22;8;25;3;10;1;23;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26;118;5521451
118;5521451;2;13;16;22;8;25;3;10;1;23;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
9;13;16;22;8;25;3;10;1;23;19;18;20;21;15;4;14;5;2;17;12;7;11;24;6;26;118;5599007
118;5521451;2;13;16;22;8;25;3;10;1;23;19;18;20;21;15;4;14;5;9;17;12;7;11;24;6;26
2;13;16;22;8;25;3;10;1;23;19;21;20;18;15;4;14;5;9;17;12;7;11;24;6;26;118;5533006
118;5533006;2;13;16;22;8;25;3;10;1;23;19;21;20;18;15;4;14;5;9;17;12;7;11;24;6;26
2;13;16;22;8;25;3;17;1;23;19;21;20;18;15;4;14;5;9;10;12;7;11;24;6;26;118;5529067
118;5529067;2;13;16;22;8;25;3;17;1;23;19;21;20;18;15;4;14;5;9;10;12;7;11;24;6;26
2;13;16;22;8;25;3;17;1;23;19;21;20;18;15;4;14;5;10;9;12;7;11;24;6;26;118;5637658
118;5529067;2;13;16;22;8;25;3;17;1;23;19;21;20;18;15;4;14;5;9;10;12;7;11;24;6;26
2;13;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;7;11;24;6;26;118;5517420
118;5517420;2;13;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;7;11;24;6;26
2;13;16;22;8;25;3;17;1;23;15;21;20;18;5;4;14;19;9;10;12;7;11;24;6;26;118;5733509
118;5517420;2;13;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;7;11;24;6;26
2;7;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;11;24;6;26;118;5521615
118;5521615;2;7;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;11;24;6;26
2;11;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;7;24;6;26;118;5522864
118;5522864;2;11;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;7;24;6;26
2;11;16;22;8;25;3;17;6;23;15;21;20;18;19;4;14;5;9;10;12;13;7;24;1;26;118;5553196
119;5522864;2;11;16;22;8;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;7;24;6;26
2;11;16;22;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;8;24;6;26;119;5527850
119;5527850;2;11;16;22;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;8;24;6;26
2;11;16;22;7;8;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;25;24;6;26;119;5569761
119;5527850;2;11;16;22;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;8;24;6;26
2;11;16;22;7;1;3;17;25;23;15;21;20;18;19;4;14;5;9;10;12;13;8;24;6;26;119;5557201
119;5527850;2;11;16;22;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;12;13;8;24;6;26
2;11;16;12;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;22;13;8;24;6;26;119;5520193
119;5520193;2;11;16;12;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;22;13;8;24;6;26
2;11;16;12;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;13;22;8;24;6;26;119;5518971
119;5518971;2;11;16;12;7;25;3;17;1;23;15;21;20;18;19;4;14;5;9;10;13;22;8;24;6;26
2;11;16;12;4;25;3;17;1;23;15;21;20;18;19;7;14;5;9;10;13;22;8;24;6;26;119;5516097
119;5516097;2;11;16;12;4;25;3;17;1;23;15;21;20;18;19;7;14;5;9;10;13;22;8;24;6;26
2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26;119;5527323
119;5527323;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26
2;11;16;12;4;25;9;17;1;23;15;21;20;19;18;7;14;5;3;10;13;22;8;24;6;26;119;5613546
119;5527323;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26
2;20;16;12;4;25;3;17;1;23;15;21;11;19;18;7;14;5;9;10;13;22;8;24;6;26;119;5573523
119;5527323;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26
2;11;16;12;4;25;3;17;1;23;15;21;13;19;18;7;14;5;9;10;20;22;8;24;6;26;119;5589514
119;5527323;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26
2;11;16;12;26;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;4;119;5561206
119;5527323;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26
2;11;16;12;9;25;3;17;1;23;15;21;20;19;18;7;14;5;4;10;13;22;8;24;6;26;119;5579175
119;5527323;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26
2;4;16;12;11;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26;119;5529194
119;5527323;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;5;9;10;13;22;8;24;6;26
2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;9;5;10;13;22;8;24;6;26;119;5526843
119;5526843;2;11;16;12;4;25;3;17;1;23;15;21;20;19;18;7;14;9;5;10;13;22;8;24;6;26
2;11;16;12;13;25;3;17;1;23;15;21;20;19;18;7;14;9;5;10;4;22;8;24;6;26;119;5528111
119;5528111;2;11;16;12;13;25;3;17;1;23;15;21;20;19;18;7;14;9;5;10;4;22;8;24;6;26
2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26;119;5527650
119;5527650;2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;16;12;13;25;7;17;1;3;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26;119;5529431
119;5527650;2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;22;9;5;10;4;14;8;24;6;26;119;5603801
119;5527650;2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;6;10;4;22;8;24;5;26;119;5712356
119;5527650;2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;16;12;13;25;3;17;1;7;15;21;20;19;5;23;14;9;18;10;4;22;8;24;6;26;119;5685527
120;5527650;2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;16;9;13;25;3;17;1;7;15;21;20;19;18;23;14;12;5;10;4;22;8;24;6;26;120;5583077
120;5527650;2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;22;10;4;5;8;24;6;26;120;5848740
120;5527650;2;11;16;12;13;25;3;17;1;7;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26;120;5501542
120;5501542;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;5;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;7;10;4;22;8;24;6;26;120;5757193
120;5501542;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;7;12;13;20;3;17;1;16;15;21;25;19;18;23;14;9;5;10;4;22;8;24;6;26;120;5552243
120;5501542;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;7;12;13;25;3;17;10;16;15;21;20;19;18;23;14;9;5;1;4;22;8;24;6;26;120;5606814
120;5501542;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;10;4;22;8;24;6;26
2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26;120;5501350
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;7;12;13;25;3;17;1;16;15;21;8;19;18;23;14;9;5;24;4;22;20;10;6;26;120;5572822
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;6;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;11;26;120;5512152
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;7;12;13;25;3;17;1;16;15;21;23;19;18;20;14;9;5;24;4;22;8;10;6;26;120;5533398
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;26;24;4;22;8;10;6;5;120;5651412
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;7;25;13;12;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26;120;5507140
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;3;12;13;25;7;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26;120;5586077
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;7;12;13;25;3;17;1;16;15;8;20;19;18;23;14;9;5;24;4;22;21;10;6;26;120;5526680
120;5501350;2;11;7;12;13;25;3;17;1;16;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;7;12;16;25;3;17;1;13;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26;120;5518436
120;5518436;2;11;7;12;16;25;3;17;1;13;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;26
2;11;7;12;26;25;3;17;1;13;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;16;120;5510405
120;5510405;2;11;7;12;26;25;3;17;1;13;15;21;20;19;18;23;14;9;5;24;4;22;8;10;6;16
2;24;7;12;26;25;3;17;1;13;15;21;20;19;18;23;14;9;5;11;4;22;8;10;6;16;120;5514674
120;5514674;2;24;7;12;26;25;3;17;1;13;15;21;20;19;18;23;14;9;5;11;4;22;8;10;6;16
2;24;7;12;26;25;3;17;1;10;15;21;20;19;18;23;14;9;5;11;4;22;8;13;6;16;120;5512499
120;5512499;2;24;7;12;26;25;3;17;1;10;15;21;20;19;18;23;14;9;5;11;4;22;8;13;6;16
2;24;7;12;26;25;16;17;1;10;15;21;20;19;18;23;14;9;5;11;4;22;8;13;6;3;120;5522996
120;5522996;2;24;7;12;26;25;16;17;1;10;15;21;20;19;18;23;14;9;5;11;4;22;8;13;6;3
2;24;7;12;26;25;16;17;1;10;15;21;20;19;6;23;14;9;5;11;4;22;8;13;18;3;120;5589489
121;5589489;2;24;7;12;26;25;16;17;1;10;15;21;20;19;6;23;14;9;5;11;4;22;8;13;18;3
2;24;7;12;26;25;16;17;1;10;14;21;20;19;6;23;15;9;5;11;4;22;8;13;18;3;121;5638312
121;5589489;2;24;7;12;26;25;16;17;1;10;15;21;20;19;6;23;14;9;5;11;4;22;8;13;18;3
2;24;7;19;26;25;16;17;1;10;15;21;20;12;6;23;14;9;5;11;4;22;8;13;18;3;121;5592518
121;5592518;2;24;7;19;26;25;16;17;1;10;15;21;20;12;6;23;14;9;5;11;4;22;8;13;18;3
2;24;7;19;20;25;16;17;1;10;15;21;26;12;6;23;14;9;5;11;4;22;8;13;18;3;121;5644999
121;5592518;2;24;7;19;26;25;16;17;1;10;15;21;20;12;6;23;14;9;5;11;4;22;8;13;18;3
23;24;7;19;26;25;16;17;1;10;15;21;20;12;6;2;14;9;5;11;4;22;8;13;18;3;121;5601341
121;5592518;2;24;7;19;26;25;16;17;1;10;15;21;20;12;6;23;14;9;5;11;4;22;8;13;18;3
2;24;7;19;26;25;16;9;1;10;15;21;20;12;6;23;14;17;5;11;4;22;8;13;18;3;121;5644968
121;5592518;2;24;7;19;26;25;16;17;1;10;15;21;20;12;6;23;14;9;5;11;4;22;8;13;18;3
2;24;7;19;26;25;16;17;1;10;15;21;20;12;6;23;14;11;5;9;4;22;8;13;18;3;121;5697055
121;5592518;2;24;7;19;26;25;16;17;1;10;15;21;20;12;6;23;14;9;5;11;4;22;8;13;18;3
