"X1";"X5797184";"X25";"X5";"X16";"X10";"X9";"X22";"X26";"X24";"X20";"X4";"X23";"X18";"X12";"X3";"X6";"X8";"X19";"X2";"X7";"X15";"X17";"X1.1";"X21";"X11";"X14";"X13"
112;5691379;2;18;4;25;26;10;6;22;21;9;19;14;7;16;8;13;3;5;20;15;17;1;11;23;24;12
2;18;4;25;26;10;6;22;5;9;19;14;7;16;8;13;3;21;20;15;17;1;11;23;24;12;112;5760951
113;5691379;2;18;4;25;26;10;6;22;21;9;19;14;7;16;8;13;3;5;20;15;17;1;11;23;24;12
2;18;4;25;26;10;6;22;21;9;19;14;7;16;8;13;3;5;20;15;17;1;23;11;24;12;113;5691379
113;5691379;2;18;4;25;26;10;6;22;21;9;19;14;7;16;8;13;3;5;20;15;17;1;23;11;24;12
2;18;4;25;26;10;6;22;21;9;19;14;7;16;8;13;11;5;20;15;17;1;23;3;24;12;113;5747044
113;5691379;2;18;4;25;26;10;6;22;21;9;19;14;7;16;8;13;3;5;20;15;17;1;23;11;24;12
2;18;4;25;26;10;6;22;21;9;19;14;7;16;17;13;3;5;20;15;8;1;23;11;24;12;113;5712023
113;5712023;2;18;4;25;26;10;6;22;21;9;19;14;7;16;17;13;3;5;20;15;8;1;23;11;24;12
2;18;4;25;26;10;20;22;21;9;19;14;7;16;17;13;3;5;6;15;8;1;23;11;24;12;113;5744526
113;5712023;2;18;4;25;26;10;6;22;21;9;19;14;7;16;17;13;3;5;20;15;8;1;23;11;24;12
2;18;4;25;26;9;6;22;21;10;19;14;7;16;17;13;3;5;20;15;8;1;23;11;24;12;113;5754335
113;5712023;2;18;4;25;26;10;6;22;21;9;19;14;7;16;17;13;3;5;20;15;8;1;23;11;24;12
2;18;4;25;26;10;6;22;21;9;19;14;1;16;17;13;3;5;20;15;8;7;23;11;24;12;113;5677270
113;5677270;2;18;4;25;26;10;6;22;21;9;19;14;1;16;17;13;3;5;20;15;8;7;23;11;24;12
1;18;4;25;26;10;6;22;21;9;19;14;2;16;17;13;3;5;20;15;8;7;23;11;24;12;113;5706070
113;5677270;2;18;4;25;26;10;6;22;21;9;19;14;1;16;17;13;3;5;20;15;8;7;23;11;24;12
2;18;4;25;26;11;6;22;21;9;19;14;1;16;17;13;3;5;20;15;8;7;23;10;24;12;113;5672477
113;5672477;2;18;4;25;26;11;6;22;21;9;19;14;1;16;17;13;3;5;20;15;8;7;23;10;24;12
2;18;4;17;26;11;6;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;10;24;12;113;5672428
113;5672428;2;18;4;17;26;11;6;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;10;24;12
2;18;4;10;26;11;6;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;12;113;5672292
113;5672292;2;18;4;10;26;11;6;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;12
2;18;4;10;26;11;6;22;21;9;19;14;3;16;25;13;1;5;20;15;8;7;23;17;24;12;113;5746750
113;5672292;2;18;4;10;26;11;6;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;12
2;18;4;10;26;11;12;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6;113;5664761
113;5664761;2;18;4;10;26;11;12;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6
2;18;4;10;5;11;12;22;21;9;19;14;1;16;25;13;3;26;20;15;8;7;23;17;24;6;113;5842605
113;5664761;2;18;4;10;26;11;12;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6
2;18;4;10;26;11;12;22;21;5;19;14;1;16;25;13;3;9;20;15;8;7;23;17;24;6;113;5686505
113;5664761;2;18;4;10;26;11;12;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6
2;18;4;10;20;11;12;22;21;9;19;14;1;16;25;13;3;5;26;15;8;7;23;17;24;6;113;5713789
113;5664761;2;18;4;10;26;11;12;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6
2;18;4;10;26;19;12;22;21;9;11;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6;113;5725722
113;5664761;2;18;4;10;26;11;12;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6
2;22;4;10;26;11;12;18;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6;113;5705299
113;5664761;2;18;4;10;26;11;12;22;21;9;19;14;1;16;25;13;3;5;20;15;8;7;23;17;24;6
2;14;4;10;26;11;12;22;21;9;19;18;1;16;25;13;3;5;20;15;8;7;23;17;24;6;113;5653005
113;5653005;2;14;4;10;26;11;12;22;21;9;19;18;1;16;25;13;3;5;20;15;8;7;23;17;24;6
2;14;4;10;26;11;12;22;24;9;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6;113;5659359
113;5659359;2;14;4;10;26;11;12;22;24;9;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6
2;14;4;10;26;11;12;22;24;9;19;18;1;16;25;13;3;5;20;15;8;7;23;21;17;6;113;5709297
114;5659359;2;14;4;10;26;11;12;22;24;9;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6
2;14;4;10;26;11;12;22;24;9;13;18;1;16;25;19;3;5;20;15;8;7;23;17;21;6;114;5699617
114;5659359;2;14;4;10;26;11;12;22;24;9;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6
2;9;4;10;26;11;12;22;24;14;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6;114;5675378
114;5675378;2;9;4;10;26;11;12;22;24;14;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6
2;9;4;10;26;11;12;22;24;14;19;18;1;16;25;15;3;5;20;13;8;7;23;17;21;6;114;5685996
114;5675378;2;9;4;10;26;11;12;22;24;14;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6
2;9;5;10;26;11;12;22;24;14;19;18;1;16;25;13;3;4;20;15;8;7;23;17;21;6;114;5764253
114;5675378;2;9;4;10;26;11;12;22;24;14;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6
2;9;4;10;26;11;18;22;24;14;19;12;1;16;25;13;3;5;20;15;8;7;23;17;21;6;114;5736556
114;5675378;2;9;4;10;26;11;12;22;24;14;19;18;1;16;25;13;3;5;20;15;8;7;23;17;21;6
2;9;4;10;26;11;12;22;24;14;19;16;1;18;25;13;3;5;20;15;8;7;23;17;21;6;114;5662938
114;5662938;2;9;4;10;26;11;12;22;24;14;19;16;1;18;25;13;3;5;20;15;8;7;23;17;21;6
2;9;4;26;10;11;12;22;24;14;19;16;1;18;25;13;3;5;20;15;8;7;23;17;21;6;114;5662958
114;5662958;2;9;4;26;10;11;12;22;24;14;19;16;1;18;25;13;3;5;20;15;8;7;23;17;21;6
2;9;4;26;10;11;12;22;24;14;19;3;1;18;25;13;16;5;20;15;8;7;23;17;21;6;114;5739696
114;5662958;2;9;4;26;10;11;12;22;24;14;19;16;1;18;25;13;3;5;20;15;8;7;23;17;21;6
2;9;25;26;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;17;21;6;114;5652663
114;5652663;2;9;25;26;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;17;21;6
2;9;26;25;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;17;21;6;114;5652446
114;5652446;2;9;26;25;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;17;21;6
2;9;26;25;12;11;10;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;17;21;6;114;5671203
114;5652446;2;9;26;25;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;17;21;6
2;9;26;17;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;25;21;6;114;5652747
114;5652747;2;9;26;17;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;15;8;7;23;25;21;6
2;9;26;17;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;7;8;15;23;25;21;6;114;5651612
114;5651612;2;9;26;17;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;7;8;15;23;25;21;6
2;9;26;17;10;11;12;22;24;14;25;16;1;18;4;13;3;5;20;7;8;15;23;19;21;6;114;5697824
114;5651612;2;9;26;17;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;7;8;15;23;25;21;6
2;9;26;17;10;11;12;22;24;14;19;16;1;18;4;13;3;5;21;7;8;15;23;25;20;6;114;5678979
114;5651612;2;9;26;17;10;11;12;22;24;14;19;16;1;18;4;13;3;5;20;7;8;15;23;25;21;6
2;9;26;17;10;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6;114;5652223
114;5652223;2;9;26;17;10;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6
2;9;26;17;10;11;12;22;24;13;19;16;1;8;4;14;3;5;20;7;18;15;23;25;21;6;114;5703270
114;5652223;2;9;26;17;10;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6
1;9;26;17;10;11;12;22;24;13;19;16;2;18;4;14;3;5;20;7;8;15;23;25;21;6;114;5697597
114;5652223;2;9;26;17;10;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6
2;9;10;17;26;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6;114;5653606
114;5653606;2;9;10;17;26;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6
2;9;10;17;26;11;12;22;24;13;19;16;4;18;1;14;3;5;20;7;8;15;23;25;21;6;114;5690341
115;5653606;2;9;10;17;26;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6
2;9;10;17;26;11;12;22;24;13;19;16;1;6;4;14;3;5;20;7;8;15;23;25;21;18;115;5737311
115;5653606;2;9;10;17;26;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6
2;9;10;17;26;11;5;22;24;13;19;16;1;18;4;14;3;12;20;7;8;15;23;25;21;6;115;5749492
115;5653606;2;9;10;17;26;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;15;23;25;21;6
2;9;10;15;26;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;17;23;25;21;6;115;5657712
115;5657712;2;9;10;15;26;11;12;22;24;13;19;16;1;18;4;14;3;5;20;7;8;17;23;25;21;6
2;9;10;15;26;11;12;22;24;13;1;16;19;18;4;14;3;5;20;7;8;17;23;25;21;6;115;5655956
115;5655956;2;9;10;15;26;11;12;22;24;13;1;16;19;18;4;14;3;5;20;7;8;17;23;25;21;6
2;9;10;15;26;11;12;16;24;13;1;22;19;18;4;14;3;5;20;7;8;17;23;25;21;6;115;5657795
115;5657795;2;9;10;15;26;11;12;16;24;13;1;22;19;18;4;14;3;5;20;7;8;17;23;25;21;6
2;9;10;15;26;11;12;16;24;20;1;22;19;18;4;14;3;5;13;7;8;17;23;25;21;6;115;5678195
115;5657795;2;9;10;15;26;11;12;16;24;13;1;22;19;18;4;14;3;5;20;7;8;17;23;25;21;6
2;9;10;15;26;11;12;16;13;24;1;22;19;18;4;14;3;5;20;7;8;17;23;25;21;6;115;5659375
115;5659375;2;9;10;15;26;11;12;16;13;24;1;22;19;18;4;14;3;5;20;7;8;17;23;25;21;6
2;9;10;15;26;11;12;16;13;24;1;22;19;18;4;14;3;5;20;7;23;17;8;25;21;6;115;5669850
115;5669850;2;9;10;15;26;11;12;16;13;24;1;22;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;10;15;26;22;12;16;13;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6;115;5654620
115;5654620;2;9;10;15;26;22;12;16;13;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;10;15;26;22;12;16;13;24;6;11;19;18;4;14;3;5;20;7;23;17;8;25;21;1;115;5723221
115;5654620;2;9;10;15;26;22;12;16;13;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;1;15;26;22;12;16;13;24;10;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6;115;5699465
115;5654620;2;9;10;15;26;22;12;16;13;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;13;10;15;26;22;12;16;9;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6;115;5688304
115;5654620;2;9;10;15;26;22;12;16;13;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6;115;5662860
115;5662860;2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;10;9;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6;115;5671581
115;5662860;2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;23;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;9;17;8;25;21;6;115;5681380
115;5662860;2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;10;15;26;22;17;13;16;24;1;11;19;18;4;14;3;5;20;7;23;12;8;25;21;6;115;5701381
115;5662860;2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;10;15;26;22;12;13;16;24;3;11;19;18;4;14;1;5;20;7;23;17;8;25;21;6;115;5767891
115;5662860;2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;17;7;23;20;8;25;21;6;115;5774213
115;5662860;2;9;10;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;7;23;17;8;25;21;6
2;9;7;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;10;23;17;8;25;21;6;115;5657887
115;5657887;2;9;7;15;26;22;12;13;16;24;1;11;19;18;4;14;3;5;20;10;23;17;8;25;21;6
2;9;7;15;26;22;12;13;16;24;1;11;5;18;4;14;3;19;20;10;23;17;8;25;21;6;115;5636111
116;5636111;2;9;7;15;26;22;12;13;16;24;1;11;5;18;4;14;3;19;20;10;23;17;8;25;21;6
2;9;7;15;26;22;12;13;16;24;1;11;18;5;4;14;3;19;20;10;23;17;8;25;21;6;116;5633121
116;5633121;2;9;7;15;26;22;12;13;16;24;1;11;18;5;4;14;3;19;20;10;23;17;8;25;21;6
2;9;7;15;4;22;12;13;16;24;1;11;18;5;26;14;3;19;20;10;23;17;8;25;21;6;116;5602891
116;5602891;2;9;7;15;4;22;12;13;16;24;1;11;18;5;26;14;3;19;20;10;23;17;8;25;21;6
2;9;7;15;4;22;12;13;16;24;1;18;11;5;26;14;3;19;20;10;23;17;8;25;21;6;116;5601558
116;5601558;2;9;7;15;4;22;12;13;16;24;1;18;11;5;26;14;3;19;20;10;23;17;8;25;21;6
2;9;7;15;4;22;12;13;16;24;1;20;11;5;26;14;3;19;18;10;23;17;8;25;21;6;116;5622404
116;5601558;2;9;7;15;4;22;12;13;16;24;1;18;11;5;26;14;3;19;20;10;23;17;8;25;21;6
2;9;7;15;4;22;12;13;16;6;1;18;11;5;26;14;3;19;20;10;23;17;8;25;21;24;116;5597786
116;5597786;2;9;7;15;4;22;12;13;16;6;1;18;11;5;26;14;3;19;20;10;23;17;8;25;21;24
11;9;7;15;4;22;12;13;16;6;1;18;2;5;26;14;3;19;20;10;23;17;8;25;21;24;116;5595936
116;5595936;11;9;7;15;4;22;12;13;16;6;1;18;2;5;26;14;3;19;20;10;23;17;8;25;21;24
11;9;7;15;4;22;12;13;16;6;1;18;2;5;19;14;3;26;20;10;23;17;8;25;21;24;116;5664311
116;5595936;11;9;7;15;4;22;12;13;16;6;1;18;2;5;26;14;3;19;20;10;23;17;8;25;21;24
11;9;7;15;4;22;12;13;3;6;1;18;2;5;26;14;16;19;20;10;23;17;8;25;21;24;116;5605115
116;5605115;11;9;7;15;4;22;12;13;3;6;1;18;2;5;26;14;16;19;20;10;23;17;8;25;21;24
11;9;7;15;8;22;12;13;3;6;1;18;2;5;26;14;16;19;20;10;23;17;4;25;21;24;116;5623145
116;5623145;11;9;7;15;8;22;12;13;3;6;1;18;2;5;26;14;16;19;20;10;23;17;4;25;21;24
11;9;7;15;8;22;12;14;3;6;1;18;2;5;26;13;16;19;20;10;23;17;4;25;21;24;116;5632944
116;5623145;11;9;7;15;8;22;12;13;3;6;1;18;2;5;26;14;16;19;20;10;23;17;4;25;21;24
11;9;7;15;8;22;12;13;2;6;1;18;3;5;26;14;16;19;20;10;23;17;4;25;21;24;116;5653512
116;5623145;11;9;7;15;8;22;12;13;3;6;1;18;2;5;26;14;16;19;20;10;23;17;4;25;21;24
16;9;7;15;8;22;12;13;3;6;1;18;2;5;26;14;11;19;20;10;23;17;4;25;21;24;116;5619160
116;5619160;16;9;7;15;8;22;12;13;3;6;1;18;2;5;26;14;11;19;20;10;23;17;4;25;21;24
16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;10;23;17;4;25;21;24;116;5632539
116;5632539;16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;10;23;17;4;25;21;24
16;9;7;15;8;22;12;26;3;19;1;18;2;5;13;14;11;6;20;10;23;17;4;25;21;24;116;5666699
116;5632539;16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;10;23;17;4;25;21;24
16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;21;24;116;5630352
116;5630352;16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;21;24
16;9;7;15;8;3;12;13;22;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;21;24;116;5638338
116;5630352;16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;21;24
16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;17;20;23;10;4;25;21;24;116;5714473
116;5630352;16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;21;24
16;9;7;15;8;22;12;13;3;19;1;18;2;5;11;14;26;6;20;17;23;10;4;25;21;24;116;5637850
116;5630352;16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;21;24
16;9;7;15;8;22;12;10;3;19;1;18;2;5;26;14;11;6;20;17;23;13;4;25;21;24;116;5665540
116;5630352;16;9;7;15;8;22;12;13;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;21;24
16;9;7;15;8;22;12;21;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;13;24;116;5631069
117;5631069;16;9;7;15;8;22;12;21;3;19;1;18;2;5;26;14;11;6;20;17;23;10;4;25;13;24
16;9;7;15;8;22;12;23;3;19;1;18;2;5;26;14;11;6;20;17;21;10;4;25;13;24;117;5616306
117;5616306;16;9;7;15;8;22;12;23;3;19;1;18;2;5;26;14;11;6;20;17;21;10;4;25;13;24
16;9;7;15;8;10;12;23;3;19;1;18;2;5;26;14;11;6;20;17;21;22;4;25;13;24;117;5626134
117;5616306;16;9;7;15;8;22;12;23;3;19;1;18;2;5;26;14;11;6;20;17;21;10;4;25;13;24
16;9;7;15;8;22;12;23;11;19;1;18;2;5;26;14;3;6;20;17;21;10;4;25;13;24;117;5609681
117;5609681;16;9;7;15;8;22;12;23;11;19;1;18;2;5;26;14;3;6;20;17;21;10;4;25;13;24
16;9;7;15;8;22;12;23;11;21;1;18;2;5;26;14;3;6;20;17;19;10;4;25;13;24;117;5686859
117;5609681;16;9;7;15;8;22;12;23;11;19;1;18;2;5;26;14;3;6;20;17;21;10;4;25;13;24
16;9;5;15;8;22;12;23;11;19;1;18;2;7;26;14;3;6;20;17;21;10;4;25;13;24;117;5703151
117;5609681;16;9;7;15;8;22;12;23;11;19;1;18;2;5;26;14;3;6;20;17;21;10;4;25;13;24
16;9;7;15;8;22;12;23;11;19;1;18;10;5;26;14;3;6;20;17;21;2;4;25;13;24;117;5629774
117;5629774;16;9;7;15;8;22;12;23;11;19;1;18;10;5;26;14;3;6;20;17;21;2;4;25;13;24
16;9;7;15;8;22;12;23;11;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;13;24;117;5627518
117;5627518;16;9;7;15;8;22;12;23;11;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;13;24
16;5;7;15;8;22;12;23;11;19;1;18;10;9;6;14;3;26;20;17;21;2;4;25;13;24;117;5778182
117;5627518;16;9;7;15;8;22;12;23;11;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;13;24
16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;11;24;117;5629225
117;5629225;16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;11;24
16;9;7;15;8;22;12;23;13;19;1;18;10;5;14;6;3;26;20;17;21;2;4;25;11;24;117;5818849
117;5629225;16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;11;24
16;9;7;19;8;22;12;23;13;15;1;18;10;5;6;14;3;26;20;17;21;2;4;25;11;24;117;5712426
117;5629225;16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;11;24
16;22;7;15;8;9;12;23;13;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;11;24;117;5693284
117;5629225;16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;14;3;26;20;17;21;2;4;25;11;24
16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;17;21;2;4;25;14;24;117;5625714
117;5625714;16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;17;21;2;4;25;14;24
16;9;3;15;8;22;12;23;13;19;1;18;10;5;6;11;7;26;20;17;21;2;4;25;14;24;117;5682232
117;5625714;16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;17;21;2;4;25;14;24
16;9;7;15;8;22;12;23;13;19;3;18;10;5;6;11;1;26;20;17;21;2;4;25;14;24;117;5682094
117;5625714;16;9;7;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;17;21;2;4;25;14;24
16;9;4;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;17;21;2;7;25;14;24;117;5616145
117;5616145;16;9;4;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;17;21;2;7;25;14;24
16;9;4;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;7;21;2;17;25;14;24;117;5592563
117;5592563;16;9;4;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;7;21;2;17;25;14;24
16;9;4;15;8;22;12;23;13;19;1;18;10;24;6;11;3;26;20;7;21;2;17;25;14;5;117;5799435
117;5592563;16;9;4;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;7;21;2;17;25;14;24
25;9;4;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;7;21;2;17;16;14;24;117;5596139
117;5596139;25;9;4;15;8;22;12;23;13;19;1;18;10;5;6;11;3;26;20;7;21;2;17;16;14;24
25;9;4;15;6;22;12;23;13;19;1;18;10;5;8;11;3;26;20;7;21;2;17;16;14;24;117;5608845
118;5608845;25;9;4;15;6;22;12;23;13;19;1;18;10;5;8;11;3;26;20;7;21;2;17;16;14;24
25;9;4;15;6;22;12;7;13;19;1;18;10;5;8;11;3;26;20;23;21;2;17;16;14;24;118;5607188
118;5607188;25;9;4;15;6;22;12;7;13;19;1;18;10;5;8;11;3;26;20;23;21;2;17;16;14;24
25;14;4;15;6;22;12;7;13;19;1;18;10;5;8;11;3;26;20;23;21;2;17;16;9;24;118;5798545
118;5607188;25;9;4;15;6;22;12;7;13;19;1;18;10;5;8;11;3;26;20;23;21;2;17;16;14;24
25;9;4;15;6;22;12;7;13;19;1;18;10;20;8;11;3;26;5;23;21;2;17;16;14;24;118;5698508
118;5607188;25;9;4;15;6;22;12;7;13;19;1;18;10;5;8;11;3;26;20;23;21;2;17;16;14;24
25;9;4;15;6;22;12;7;13;19;1;18;10;5;26;11;3;8;20;23;21;2;17;16;14;24;118;5602653
118;5602653;25;9;4;15;6;22;12;7;13;19;1;18;10;5;26;11;3;8;20;23;21;2;17;16;14;24
25;9;4;15;6;22;24;7;13;19;1;18;10;5;26;11;3;8;20;23;21;2;17;16;14;12;118;5605575
118;5605575;25;9;4;15;6;22;24;7;13;19;1;18;10;5;26;11;3;8;20;23;21;2;17;16;14;12
25;9;4;15;6;22;24;7;13;19;1;23;10;5;26;11;3;8;20;18;21;2;17;16;14;12;118;5736048
118;5605575;25;9;4;15;6;22;24;7;13;19;1;18;10;5;26;11;3;8;20;23;21;2;17;16;14;12
25;9;4;15;6;16;24;7;13;19;1;18;10;5;26;11;3;8;20;23;21;2;17;22;14;12;118;5623488
118;5623488;25;9;4;15;6;16;24;7;13;19;1;18;10;5;26;11;3;8;20;23;21;2;17;22;14;12
25;9;4;15;6;16;24;7;13;19;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12;118;5624488
118;5624488;25;9;4;15;6;16;24;7;13;19;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12
25;9;4;15;6;16;24;7;13;19;1;2;10;5;3;11;26;8;20;23;21;18;17;22;14;12;118;5742722
118;5624488;25;9;4;15;6;16;24;7;13;19;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12
13;9;4;15;6;16;24;7;25;19;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12;118;5660990
118;5624488;25;9;4;15;6;16;24;7;13;19;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12
25;9;4;2;6;16;24;7;13;19;1;18;10;5;3;11;26;8;20;23;21;15;17;22;14;12;118;5646516
118;5624488;25;9;4;15;6;16;24;7;13;19;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12
25;9;4;15;19;16;24;7;13;6;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12;118;5680753
118;5680753;25;9;4;15;19;16;24;7;13;6;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12
24;9;4;15;19;16;25;7;13;6;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12;118;5683001
118;5683001;24;9;4;15;19;16;25;7;13;6;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12
24;9;4;15;19;16;25;7;2;6;1;18;10;5;3;11;26;8;20;23;21;13;17;22;14;12;118;5701578
118;5683001;24;9;4;15;19;16;25;7;13;6;1;18;10;5;3;11;26;8;20;23;21;2;17;22;14;12
24;9;4;15;19;16;25;7;13;6;1;18;10;5;3;11;22;8;20;23;21;2;17;26;14;12;118;5680404
118;5680404;24;9;4;15;19;16;25;7;13;6;1;18;10;5;3;11;22;8;20;23;21;2;17;26;14;12
24;9;4;15;19;16;25;23;13;6;1;18;10;5;3;11;22;8;20;7;21;2;17;26;14;12;118;5685266
118;5685266;24;9;4;15;19;16;25;23;13;6;1;18;10;5;3;11;22;8;20;7;21;2;17;26;14;12
24;9;4;15;19;16;25;23;13;6;1;18;10;8;3;11;22;5;20;7;21;2;17;26;14;12;118;5778464
118;5685266;24;9;4;15;19;16;25;23;13;6;1;18;10;5;3;11;22;8;20;7;21;2;17;26;14;12
24;9;10;15;19;16;25;23;13;6;1;18;4;5;3;11;22;8;20;7;21;2;17;26;14;12;118;5671755
118;5671755;24;9;10;15;19;16;25;23;13;6;1;18;4;5;3;11;22;8;20;7;21;2;17;26;14;12
