"X1";"X5959322";"X18";"X7";"X6";"X15";"X12";"X4";"X16";"X23";"X1.1";"X19";"X20";"X10";"X25";"X13";"X22";"X17";"X24";"X11";"X5";"X3";"X8";"X26";"X21";"X2";"X9";"X14"
140;5473320;1;6;17;8;2;19;23;11;4;12;9;14;5;21;16;7;18;3;20;15;26;10;24;25;22;13
1;6;17;8;2;19;23;11;4;12;9;14;5;21;16;7;18;3;20;15;10;26;24;25;22;13;140;5476522
140;5476522;1;6;17;8;2;19;23;11;4;12;9;14;5;21;16;7;18;3;20;15;10;26;24;25;22;13
1;6;17;8;19;2;23;11;4;12;9;14;5;21;16;7;18;3;20;15;10;26;24;25;22;13;140;5516302
140;5476522;1;6;17;8;2;19;23;11;4;12;9;14;5;21;16;7;18;3;20;15;10;26;24;25;22;13
1;6;17;24;2;19;23;11;4;12;9;14;5;21;16;7;18;3;20;15;10;26;8;25;22;13;140;5483701
140;5476522;1;6;17;8;2;19;23;11;4;12;9;14;5;21;16;7;18;3;20;15;10;26;24;25;22;13
1;6;17;8;2;19;23;11;4;10;9;14;5;21;16;7;18;3;20;15;12;26;24;25;22;13;140;5527927
140;5476522;1;6;17;8;2;19;23;11;4;12;9;14;5;21;16;7;18;3;20;15;10;26;24;25;22;13
1;6;17;8;2;19;23;11;4;12;9;21;5;14;16;7;18;3;20;15;10;26;24;25;22;13;140;5478899
140;5478899;1;6;17;8;2;19;23;11;4;12;9;21;5;14;16;7;18;3;20;15;10;26;24;25;22;13
1;6;17;8;2;19;23;11;4;16;9;21;5;14;12;7;18;3;20;15;10;26;24;25;22;13;140;5508201
140;5478899;1;6;17;8;2;19;23;11;4;12;9;21;5;14;16;7;18;3;20;15;10;26;24;25;22;13
1;6;17;8;2;19;23;11;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13;140;5488867
141;5488867;1;6;17;8;2;19;23;11;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13
1;6;17;5;2;19;23;11;4;12;9;21;8;14;16;7;18;3;20;15;22;26;24;25;10;13;141;5656097
141;5488867;1;6;17;8;2;19;23;11;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;19;23;6;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13;141;5485069
141;5485069;1;11;17;8;2;19;23;6;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13
11;1;17;8;2;19;23;6;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13;141;5506914
141;5485069;1;11;17;8;2;19;23;6;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;19;23;6;4;12;9;21;5;14;16;7;26;3;20;15;22;18;24;25;10;13;141;5639692
141;5485069;1;11;17;8;2;19;23;6;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13
21;11;17;8;2;19;23;6;4;12;9;1;5;14;16;7;18;3;20;15;22;26;24;25;10;13;141;5495464
141;5485069;1;11;17;8;2;19;23;6;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;19;23;6;4;12;21;9;5;14;16;7;18;3;20;15;22;26;24;25;10;13;141;5504104
141;5485069;1;11;17;8;2;19;23;6;4;12;9;21;5;14;16;7;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;12;9;21;5;14;16;19;18;3;20;15;22;26;24;25;10;13;141;5485562
141;5485562;1;11;17;8;2;7;23;6;4;12;9;21;5;14;16;19;18;3;20;15;22;26;24;25;10;13
1;11;14;8;2;7;23;6;4;12;9;21;5;17;16;19;18;3;20;15;22;26;24;25;10;13;141;5645154
141;5485562;1;11;17;8;2;7;23;6;4;12;9;21;5;14;16;19;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;12;9;21;20;14;16;19;18;3;5;15;22;26;24;25;10;13;141;5572708
141;5485562;1;11;17;8;2;7;23;6;4;12;9;21;5;14;16;19;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;5;4;12;9;21;6;14;16;19;18;3;20;15;22;26;24;25;10;13;141;5658088
141;5485562;1;11;17;8;2;7;23;6;4;12;9;21;5;14;16;19;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;12;9;22;5;14;16;19;18;3;20;15;21;26;24;25;10;13;141;5531820
141;5485562;1;11;17;8;2;7;23;6;4;12;9;21;5;14;16;19;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13;141;5484341
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;2;8;17;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13;141;5510441
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;17;18;2;7;23;6;4;19;9;21;5;14;16;12;8;3;20;15;22;26;24;25;10;13;141;5556529
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;19;9;21;5;14;18;12;16;3;20;15;22;26;24;25;10;13;141;5578767
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;10;18;3;20;15;22;26;24;25;12;13;141;5490207
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;19;9;10;5;14;16;12;18;3;20;15;22;26;24;25;21;13;141;5531079
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;6;17;8;2;7;23;11;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13;141;5488139
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;17;8;13;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;2;141;5508797
141;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;23;6;4;19;9;21;12;14;16;5;18;3;20;15;22;26;24;25;10;13;141;5711092
142;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;17;8;2;7;20;6;4;19;9;21;5;14;16;12;18;3;23;15;22;26;24;25;10;13;142;5527178
142;5484341;1;11;17;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;26;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13;142;5484061
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;15;20;3;22;17;24;25;10;13;142;5543958
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;21;19;9;4;5;14;16;12;18;3;20;15;22;17;24;25;10;13;142;5516805
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;13;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;8;142;5561017
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;15;21;5;14;16;12;18;3;20;9;22;17;24;25;10;13;142;5531395
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;4;7;23;6;2;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13;142;5505067
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;21;26;8;2;7;23;6;4;19;9;11;5;14;16;12;18;3;20;15;22;17;24;25;10;13;142;5507696
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;17;15;22;20;24;25;10;13;142;5602375
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;7;26;8;2;11;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13;142;5499327
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;21;5;14;20;12;18;3;16;15;22;17;24;25;10;13;142;5536381
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;16;19;9;21;5;14;4;12;18;3;20;15;22;17;24;25;10;13;142;5509170
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;22;9;21;5;14;16;12;18;3;20;15;19;17;24;25;10;13;142;5551360
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;20;19;9;21;5;14;16;12;18;3;4;15;22;17;24;25;10;13;142;5513661
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;21;5;14;3;12;18;16;20;15;22;17;24;25;10;13;142;5544991
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;22;21;5;14;16;12;18;3;20;15;9;17;24;25;10;13;142;5559256
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;14;4;19;9;21;5;6;16;12;18;3;20;15;22;17;24;25;10;13;142;5511807
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;18;7;23;6;4;19;9;21;5;14;16;12;2;3;20;15;22;17;24;25;10;13;142;5567667
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;5;21;14;16;12;18;3;20;15;22;17;24;25;10;13;142;5497242
142;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;25;3;20;15;22;17;24;18;10;13;142;5654056
143;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;19;9;21;5;14;3;12;18;16;20;15;22;17;24;25;10;13;143;5544991
143;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;23;6;4;15;9;21;5;14;16;12;18;3;20;19;22;17;24;25;10;13;143;5560247
143;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;26;8;2;7;14;6;4;19;9;21;5;23;16;12;18;3;20;15;22;17;24;25;10;13;143;5518102
143;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
24;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;1;25;10;13;143;5533592
143;5484061;1;11;26;8;2;7;23;6;4;19;9;21;5;14;16;12;18;3;20;15;22;17;24;25;10;13
1;11;16;8;2;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;22;17;24;25;10;13;143;5478526
143;5478526;1;11;16;8;2;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;22;17;24;25;10;13
1;11;16;8;2;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;17;22;24;25;10;13;143;5485514
143;5478526;1;11;16;8;2;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;22;17;24;25;10;13
1;11;16;8;2;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;13;143;5478626
143;5478626;1;11;16;8;2;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;13
1;11;16;8;22;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;2;25;24;17;10;13;143;5485271
143;5478626;1;11;16;8;2;7;23;6;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;13
1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6;143;5481133
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;18;12;3;20;15;22;25;24;17;10;6;143;5483525
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
1;11;16;8;2;7;23;13;4;17;9;21;5;14;26;12;18;3;20;15;22;25;24;19;10;6;143;5565391
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
1;11;16;8;2;7;23;13;4;19;9;6;5;14;26;12;18;3;20;15;22;25;24;17;10;21;143;5516824
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
1;11;16;8;2;7;5;13;4;19;9;21;23;14;26;12;18;3;20;15;22;25;24;17;10;6;143;5756991
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
1;11;16;8;2;7;23;19;4;13;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6;143;5503713
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
1;11;16;8;3;7;23;13;4;19;9;21;5;14;26;12;18;2;20;15;22;25;24;17;10;6;143;5538530
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
13;11;16;8;2;7;23;1;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6;143;5547449
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;10;6
1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10;143;5481133
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10
1;11;16;8;21;7;23;13;4;19;9;2;5;14;26;12;18;3;20;15;22;25;24;17;6;10;143;5500642
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10
1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;10;3;20;15;22;25;24;17;6;18;143;5497049
143;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10
1;11;19;8;2;7;23;13;4;16;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10;143;5538513
144;5481133;1;11;16;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10
16;11;1;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10;144;5483175
144;5483175;16;11;1;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10
16;11;10;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;1;144;5561099
144;5483175;16;11;1;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10
16;11;25;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;1;24;17;6;10;144;5496699
144;5483175;16;11;1;8;2;7;23;13;4;19;9;21;5;14;26;12;18;3;20;15;22;25;24;17;6;10
16;11;1;8;2;7;23;13;4;3;9;21;5;14;26;12;18;19;20;15;22;25;24;17;6;10;144;5481746
144;5481746;16;11;1;8;2;7;23;13;4;3;9;21;5;14;26;12;18;19;20;15;22;25;24;17;6;10
16;11;1;3;2;7;23;13;4;8;9;21;5;14;26;12;18;19;20;15;22;25;24;17;6;10;144;5473460
144;5473460;16;11;1;3;2;7;23;13;4;8;9;21;5;14;26;12;18;19;20;15;22;25;24;17;6;10
16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;25;24;17;6;10;144;5473019
144;5473019;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;25;24;17;6;10
16;11;1;3;2;12;23;13;4;8;9;21;18;14;26;7;5;19;20;15;22;25;24;17;6;10;144;5566718
144;5473019;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;25;24;17;6;10
16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10;144;5472958
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;6;22;17;24;25;15;10;144;5505541
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;4;19;9;21;5;14;26;7;18;8;20;15;22;17;24;25;6;10;144;5488168
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;10;20;15;22;17;24;25;6;19;144;5506437
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;4;23;13;12;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10;144;5478654
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;7;12;23;13;4;8;9;21;5;14;26;2;18;19;20;15;22;17;24;25;6;10;144;5492685
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;2;1;3;11;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10;144;5473647
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;19;18;7;20;15;22;17;24;25;6;10;144;5485781
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;21;8;9;4;5;14;26;7;18;19;20;15;22;17;24;25;6;10;144;5500461
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;21;1;3;2;12;23;13;4;8;9;11;5;14;26;7;18;19;20;15;22;17;24;25;6;10;144;5491987
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;25;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;1;6;10;144;5511888
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;6;25;10;144;5488234
144;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;4;8;9;19;5;14;26;7;18;21;20;15;22;17;24;25;6;10;144;5508710
145;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;6;22;17;24;25;15;10;145;5505541
145;5472958;16;11;1;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;15;22;17;24;25;6;10
16;11;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10;145;5472695
145;5472695;16;11;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
16;11;15;23;2;12;3;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10;145;5508558
145;5472695;16;11;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
16;11;15;3;2;5;23;13;4;8;9;21;12;14;26;7;18;19;20;1;22;17;24;25;6;10;145;5743769
145;5472695;16;11;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
16;11;15;6;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;3;10;145;5517493
145;5472695;16;11;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
11;16;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10;145;5471607
145;5471607;11;16;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
11;16;15;3;2;12;23;13;4;8;9;21;5;18;26;7;14;19;20;1;22;17;24;25;6;10;145;5495639
145;5471607;11;16;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
11;16;15;3;2;12;23;13;20;8;9;21;5;14;26;7;18;19;4;1;22;17;24;25;6;10;145;5508968
145;5471607;11;16;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
8;16;15;3;2;12;23;13;4;11;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10;145;5529920
145;5471607;11;16;15;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;17;24;25;6;10
11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10;145;5481974
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;8;7;21;5;14;26;9;18;19;20;1;22;15;24;25;6;10;145;5547502
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;6;1;22;15;24;25;20;10;145;5554222
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;19;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;16;20;1;22;15;24;25;6;10;145;5554260
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;18;7;19;20;1;22;15;24;25;6;10;145;5494038
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;8;9;21;5;15;26;7;18;19;20;1;22;14;24;25;6;10;145;5676588
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;10;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;12;145;5484456
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;4;2;12;23;13;3;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10;145;5541541
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;6;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;3;10;145;5527339
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;10;19;20;1;22;15;24;25;6;18;145;5508371
145;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;26;23;13;4;8;9;21;5;14;12;7;18;19;20;1;22;15;24;25;6;10;145;5513872
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
21;16;17;3;2;12;23;13;4;8;9;11;5;14;26;7;18;19;20;1;22;15;24;25;6;10;146;5514627
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;5;17;3;2;12;23;13;4;8;9;21;16;14;26;7;18;19;20;1;22;15;24;25;6;10;146;5573725
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;8;3;2;12;23;13;4;17;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10;146;5571675
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;26;3;2;12;23;13;4;8;9;21;5;14;17;7;18;19;20;1;22;15;24;25;6;10;146;5492319
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;10;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;16;146;5490976
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;8;9;21;5;14;7;26;18;19;20;1;22;15;24;25;6;10;146;5509046
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;19;9;21;5;14;26;7;18;8;20;1;22;15;24;25;6;10;146;5497184
146;5481974;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;22;15;24;25;6;10
11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;10;15;24;25;6;22;146;5472886
146;5472886;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;10;15;24;25;6;22
11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;10;24;15;25;6;22;146;5489096
146;5472886;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;10;15;24;25;6;22
11;16;17;3;19;12;23;13;4;8;9;21;5;14;26;7;18;2;20;1;10;15;24;25;6;22;146;5538271
146;5472886;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;10;15;24;25;6;22
11;16;17;3;2;12;23;13;4;8;25;21;5;14;26;7;18;19;20;1;10;15;24;9;6;22;146;5589742
146;5472886;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;10;15;24;25;6;22
11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;15;1;10;20;24;25;6;22;146;5562673
146;5472886;11;16;17;3;2;12;23;13;4;8;9;21;5;14;26;7;18;19;20;1;10;15;24;25;6;22
