"X1";"X5821855";"X5";"X7";"X25";"X14";"X16";"X9";"X26";"X21";"X1.1";"X2";"X8";"X18";"X12";"X22";"X23";"X20";"X24";"X3";"X15";"X17";"X11";"X19";"X10";"X13";"X4";"X6"
24;11;6;2;7;17;12;10;18;16;5;8;9;22;3;14;23;15;21;26;4;19;20;25;13;1;112;5752355
112;5752355;24;11;6;2;7;17;12;10;18;16;5;8;9;22;3;14;23;15;21;26;4;19;20;25;13;1
24;11;6;2;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;13;1;112;5757677
112;5757677;24;11;6;2;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;13;1
24;11;6;2;7;17;12;10;25;16;9;8;5;22;3;14;23;15;21;26;4;19;20;18;13;1;112;5880435
112;5757677;24;11;6;2;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;13;1
23;11;6;2;7;17;12;10;18;16;9;8;5;22;3;14;24;15;21;26;4;19;20;25;13;1;112;5767713
112;5757677;24;11;6;2;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;13;1
24;11;6;2;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;1;13;112;5757677
112;5757677;24;11;6;2;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;1;13
24;2;6;11;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;1;13;112;5759773
112;5759773;24;2;6;11;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;1;13
24;2;6;11;7;14;12;10;18;16;9;8;5;22;3;17;23;15;21;26;4;19;20;25;1;13;112;5787275
113;5759773;24;2;6;11;7;17;12;10;18;16;9;8;5;22;3;14;23;15;21;26;4;19;20;25;1;13
24;2;6;11;7;17;12;10;18;16;23;8;5;22;3;14;9;15;21;26;4;19;20;25;1;13;113;5758436
113;5758436;24;2;6;11;7;17;12;10;18;16;23;8;5;22;3;14;9;15;21;26;4;19;20;25;1;13
24;2;6;11;7;17;12;10;18;16;23;8;5;22;21;14;9;15;3;26;4;19;20;25;1;13;113;5749637
113;5749637;24;2;6;11;7;17;12;10;18;16;23;8;5;22;21;14;9;15;3;26;4;19;20;25;1;13
24;2;6;11;7;17;12;10;18;16;23;25;5;22;21;14;9;15;3;26;4;19;20;8;1;13;113;5756189
113;5756189;24;2;6;11;7;17;12;10;18;16;23;25;5;22;21;14;9;15;3;26;4;19;20;8;1;13
24;2;6;11;7;25;12;10;18;16;23;17;5;22;21;14;9;15;3;26;4;19;20;8;1;13;113;5757934
113;5757934;24;2;6;11;7;25;12;10;18;16;23;17;5;22;21;14;9;15;3;26;4;19;20;8;1;13
24;2;6;11;7;25;12;10;18;16;23;17;5;22;21;14;9;15;3;26;4;19;13;8;1;20;113;5742290
113;5742290;24;2;6;11;7;25;12;10;18;16;23;17;5;22;21;14;9;15;3;26;4;19;13;8;1;20
24;2;6;11;7;25;12;10;18;1;23;17;5;22;21;14;9;15;3;26;4;19;13;8;16;20;113;5716983
113;5716983;24;2;6;11;7;25;12;10;18;1;23;17;5;22;21;14;9;15;3;26;4;19;13;8;16;20
24;2;6;11;7;25;12;10;14;1;23;17;5;22;21;18;9;15;3;26;4;19;13;8;16;20;113;5716112
113;5716112;24;2;6;11;7;25;12;10;14;1;23;17;5;22;21;18;9;15;3;26;4;19;13;8;16;20
24;2;6;11;7;25;12;10;14;1;23;17;15;22;21;18;9;5;3;26;4;19;13;8;16;20;113;5772947
113;5772947;24;2;6;11;7;25;12;10;14;1;23;17;15;22;21;18;9;5;3;26;4;19;13;8;16;20
24;2;6;11;7;25;5;10;14;1;23;17;15;22;21;18;9;12;3;26;4;19;13;8;16;20;113;5944217
113;5772947;24;2;6;11;7;25;12;10;14;1;23;17;15;22;21;18;9;5;3;26;4;19;13;8;16;20
24;2;6;10;7;25;12;11;14;1;23;17;15;22;21;18;9;5;3;26;4;19;13;8;16;20;113;5792236
113;5792236;24;2;6;10;7;25;12;11;14;1;23;17;15;22;21;18;9;5;3;26;4;19;13;8;16;20
24;2;6;10;7;4;12;11;14;1;23;17;15;22;21;18;9;5;3;26;25;19;13;8;16;20;113;5852281
113;5792236;24;2;6;10;7;25;12;11;14;1;23;17;15;22;21;18;9;5;3;26;4;19;13;8;16;20
24;3;6;10;7;25;12;11;14;1;23;17;15;22;21;18;9;5;2;26;4;19;13;8;16;20;113;5869850
113;5792236;24;2;6;10;7;25;12;11;14;1;23;17;15;22;21;18;9;5;3;26;4;19;13;8;16;20
24;2;6;10;7;25;12;11;14;1;23;17;5;22;21;18;9;15;3;26;4;19;13;8;16;20;113;5734061
113;5734061;24;2;6;10;7;25;12;11;14;1;23;17;5;22;21;18;9;15;3;26;4;19;13;8;16;20
24;2;6;10;7;25;12;23;14;1;11;17;5;22;21;18;9;15;3;26;4;19;13;8;16;20;113;5716644
113;5716644;24;2;6;10;7;25;12;23;14;1;11;17;5;22;21;18;9;15;3;26;4;19;13;8;16;20
24;2;6;10;7;25;12;23;14;3;11;17;5;22;21;18;9;15;1;26;4;19;13;8;16;20;113;5714353
113;5714353;24;2;6;10;7;25;12;23;14;3;11;17;5;22;21;18;9;15;1;26;4;19;13;8;16;20
21;2;6;10;7;25;12;23;14;3;11;17;5;22;24;18;9;15;1;26;4;19;13;8;16;20;113;5724275
113;5714353;24;2;6;10;7;25;12;23;14;3;11;17;5;22;21;18;9;15;1;26;4;19;13;8;16;20
24;2;6;10;7;25;12;23;15;3;11;17;5;22;21;18;9;14;1;26;4;19;13;8;16;20;113;5665015
113;5665015;24;2;6;10;7;25;12;23;15;3;11;17;5;22;21;18;9;14;1;26;4;19;13;8;16;20
18;2;6;10;7;25;12;23;15;3;11;17;5;22;21;24;9;14;1;26;4;19;13;8;16;20;113;5729373
113;5665015;24;2;6;10;7;25;12;23;15;3;11;17;5;22;21;18;9;14;1;26;4;19;13;8;16;20
24;2;6;10;7;3;12;23;15;25;11;17;5;22;21;18;9;14;1;26;4;19;13;8;16;20;113;5664921
113;5664921;24;2;6;10;7;3;12;23;15;25;11;17;5;22;21;18;9;14;1;26;4;19;13;8;16;20
24;2;6;10;14;3;12;23;15;25;11;17;5;22;21;18;9;7;1;26;4;19;13;8;16;20;113;5781234
114;5664921;24;2;6;10;7;3;12;23;15;25;11;17;5;22;21;18;9;14;1;26;4;19;13;8;16;20
24;2;6;10;7;3;12;23;22;25;11;17;5;15;21;18;9;14;1;26;4;19;13;8;16;20;114;5650323
114;5650323;24;2;6;10;7;3;12;23;22;25;11;17;5;15;21;18;9;14;1;26;4;19;13;8;16;20
24;2;6;10;7;3;12;23;1;25;11;17;5;15;21;18;9;14;22;26;4;19;13;8;16;20;114;5680114
114;5650323;24;2;6;10;7;3;12;23;22;25;11;17;5;15;21;18;9;14;1;26;4;19;13;8;16;20
24;2;6;10;7;14;12;23;22;25;11;17;5;15;21;18;9;3;1;26;4;19;13;8;16;20;114;5696901
114;5650323;24;2;6;10;7;3;12;23;22;25;11;17;5;15;21;18;9;14;1;26;4;19;13;8;16;20
24;2;6;10;7;3;12;23;22;25;11;17;5;15;21;18;9;14;1;26;4;19;20;8;16;13;114;5658299
114;5650323;24;2;6;10;7;3;12;23;22;25;11;17;5;15;21;18;9;14;1;26;4;19;13;8;16;20
24;2;6;10;7;3;12;23;19;25;11;17;5;15;21;18;9;14;1;26;4;22;13;8;16;20;114;5683097
114;5683097;24;2;6;10;7;3;12;23;19;25;11;17;5;15;21;18;9;14;1;26;4;22;13;8;16;20
24;2;6;3;7;10;12;23;19;25;11;17;5;15;21;18;9;14;1;26;4;22;13;8;16;20;114;5755924
114;5683097;24;2;6;10;7;3;12;23;19;25;11;17;5;15;21;18;9;14;1;26;4;22;13;8;16;20
24;2;6;10;7;3;12;23;19;25;11;17;5;15;21;18;9;13;1;26;4;22;14;8;16;20;114;5862191
114;5683097;24;2;6;10;7;3;12;23;19;25;11;17;5;15;21;18;9;14;1;26;4;22;13;8;16;20
24;2;6;10;7;3;12;23;19;26;11;17;5;15;21;18;9;14;1;25;4;22;13;8;16;20;114;5681653
114;5681653;24;2;6;10;7;3;12;23;19;26;11;17;5;15;21;18;9;14;1;25;4;22;13;8;16;20
24;2;6;10;7;3;12;11;19;26;23;17;5;15;21;18;9;14;1;25;4;22;13;8;16;20;114;5696317
114;5681653;24;2;6;10;7;3;12;23;19;26;11;17;5;15;21;18;9;14;1;25;4;22;13;8;16;20
24;2;6;10;7;3;12;23;19;26;11;17;5;4;21;18;9;14;1;25;15;22;13;8;16;20;114;5700219
114;5700219;24;2;6;10;7;3;12;23;19;26;11;17;5;4;21;18;9;14;1;25;15;22;13;8;16;20
24;2;6;10;8;3;12;23;19;26;11;17;5;4;21;18;9;14;1;25;15;22;13;7;16;20;114;5702922
114;5700219;24;2;6;10;7;3;12;23;19;26;11;17;5;4;21;18;9;14;1;25;15;22;13;8;16;20
24;2;6;10;7;3;12;23;19;13;11;17;5;4;21;18;9;14;1;25;15;22;26;8;16;20;114;5692185
114;5692185;24;2;6;10;7;3;12;23;19;13;11;17;5;4;21;18;9;14;1;25;15;22;26;8;16;20
24;2;19;10;7;3;12;23;6;13;11;17;5;4;21;18;9;14;1;25;15;22;26;8;16;20;114;5660272
114;5660272;24;2;19;10;7;3;12;23;6;13;11;17;5;4;21;18;9;14;1;25;15;22;26;8;16;20
24;2;19;10;7;3;12;23;6;13;5;17;11;4;21;18;9;14;1;25;15;22;26;8;16;20;114;5636271
114;5636271;24;2;19;10;7;3;12;23;6;13;5;17;11;4;21;18;9;14;1;25;15;22;26;8;16;20
24;2;19;10;7;3;12;23;6;13;5;17;11;1;21;18;9;14;4;25;15;22;26;8;16;20;114;5637125
114;5637125;24;2;19;10;7;3;12;23;6;13;5;17;11;1;21;18;9;14;4;25;15;22;26;8;16;20
24;17;19;10;7;3;12;23;6;13;5;2;11;1;21;18;9;14;4;25;15;22;26;8;16;20;114;5624659
114;5624659;24;17;19;10;7;3;12;23;6;13;5;2;11;1;21;18;9;14;4;25;15;22;26;8;16;20
24;17;19;10;7;3;12;23;6;18;5;2;11;1;21;13;9;14;4;25;15;22;26;8;16;20;114;5625207
114;5625207;24;17;19;10;7;3;12;23;6;18;5;2;11;1;21;13;9;14;4;25;15;22;26;8;16;20
24;2;19;10;7;3;12;23;6;18;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;20;114;5637673
114;5637673;24;2;19;10;7;3;12;23;6;18;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;20
24;2;19;10;7;11;12;23;6;18;5;17;3;1;21;13;9;14;4;25;15;22;26;8;16;20;114;5717872
114;5637673;24;2;19;10;7;3;12;23;6;18;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;20
24;2;19;10;7;3;12;23;6;20;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;18;114;5619656
115;5619656;24;2;19;10;7;3;12;23;6;20;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;18
24;2;19;10;7;3;12;23;6;20;5;17;11;1;18;13;9;14;4;25;15;22;26;8;16;21;115;5692440
115;5619656;24;2;19;10;7;3;12;23;6;20;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;18
24;2;19;10;7;3;18;23;6;20;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;12;115;5623615
115;5623615;24;2;19;10;7;3;18;23;6;20;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;12
24;2;19;10;7;9;18;23;6;20;5;17;11;1;21;13;3;14;4;25;15;22;26;8;16;12;115;5687526
115;5623615;24;2;19;10;7;3;18;23;6;20;5;17;11;1;21;13;9;14;4;25;15;22;26;8;16;12
24;2;19;21;7;3;18;23;6;20;5;17;11;1;10;13;9;14;4;25;15;22;26;8;16;12;115;5634278
115;5634278;24;2;19;21;7;3;18;23;6;20;5;17;11;1;10;13;9;14;4;25;15;22;26;8;16;12
24;2;19;21;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;15;22;26;8;16;12;115;5626444
115;5626444;24;2;19;21;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;15;22;26;8;16;12
24;2;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;15;22;26;8;16;21;115;5639766
115;5639766;24;2;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;15;22;26;8;16;21
24;2;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;8;22;26;15;16;21;115;5649867
115;5649867;24;2;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;8;22;26;15;16;21
24;2;19;12;7;3;9;23;6;20;5;1;11;17;10;13;18;14;4;25;8;22;26;15;16;21;115;5661808
115;5649867;24;2;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;8;22;26;15;16;21
24;2;3;12;7;19;18;23;6;20;5;1;11;17;10;13;9;14;4;25;8;22;26;15;16;21;115;5749911
115;5649867;24;2;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;4;25;8;22;26;15;16;21
24;4;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;2;25;8;22;26;15;16;21;115;5651490
115;5651490;24;4;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;2;25;8;22;26;15;16;21
24;4;19;12;7;3;18;8;6;20;5;1;11;17;10;13;9;14;2;25;23;22;26;15;16;21;115;5697436
115;5651490;24;4;19;12;7;3;18;23;6;20;5;1;11;17;10;13;9;14;2;25;8;22;26;15;16;21
24;4;19;12;7;3;18;23;6;9;5;1;11;17;10;13;20;14;2;25;8;22;26;15;16;21;115;5650080
115;5650080;24;4;19;12;7;3;18;23;6;9;5;1;11;17;10;13;20;14;2;25;8;22;26;15;16;21
24;4;19;12;7;3;18;15;6;9;5;1;11;17;10;13;20;14;2;25;8;22;26;23;16;21;115;5639639
115;5639639;24;4;19;12;7;3;18;15;6;9;5;1;11;17;10;13;20;14;2;25;8;22;26;23;16;21
24;4;19;12;9;3;18;15;6;7;5;1;11;17;10;13;20;14;2;25;8;22;26;23;16;21;115;5705506
115;5639639;24;4;19;12;7;3;18;15;6;9;5;1;11;17;10;13;20;14;2;25;8;22;26;23;16;21
24;4;16;12;7;3;18;15;6;9;5;1;11;17;10;13;20;14;2;25;8;22;26;23;19;21;115;5720038
115;5639639;24;4;19;12;7;3;18;15;6;9;5;1;11;17;10;13;20;14;2;25;8;22;26;23;16;21
24;4;19;12;7;3;18;15;6;9;5;1;11;14;10;13;20;17;2;25;8;22;26;23;16;21;115;5654953
115;5654953;24;4;19;12;7;3;18;15;6;9;5;1;11;14;10;13;20;17;2;25;8;22;26;23;16;21
24;4;19;12;7;3;18;16;6;9;5;1;11;14;10;13;20;17;2;25;8;22;26;23;15;21;115;5674423
115;5654953;24;4;19;12;7;3;18;15;6;9;5;1;11;14;10;13;20;17;2;25;8;22;26;23;16;21
24;4;19;12;7;3;18;2;6;9;5;1;11;14;10;13;20;17;15;25;8;22;26;23;16;21;115;5647327
115;5647327;24;4;19;12;7;3;18;2;6;9;5;1;11;14;10;13;20;17;15;25;8;22;26;23;16;21
24;4;19;12;7;3;18;2;6;9;5;1;22;14;10;13;20;17;15;25;8;11;26;23;16;21;115;5655888
115;5655888;24;4;19;12;7;3;18;2;6;9;5;1;22;14;10;13;20;17;15;25;8;11;26;23;16;21
24;4;19;12;7;3;18;2;6;9;5;1;22;14;26;13;20;17;15;25;8;11;10;23;16;21;115;5654072
116;5654072;24;4;19;12;7;3;18;2;6;9;5;1;22;14;26;13;20;17;15;25;8;11;10;23;16;21
24;4;26;12;7;3;18;2;6;9;5;1;22;14;19;13;20;17;15;25;8;11;10;23;16;21;116;5654819
116;5654819;24;4;26;12;7;3;18;2;6;9;5;1;22;14;19;13;20;17;15;25;8;11;10;23;16;21
24;4;26;12;22;3;18;2;6;9;5;1;7;14;19;13;20;17;15;25;8;11;10;23;16;21;116;5630328
116;5630328;24;4;26;12;22;3;18;2;6;9;5;1;7;14;19;13;20;17;15;25;8;11;10;23;16;21
24;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;15;25;8;11;10;23;16;21;116;5620780
116;5620780;24;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;15;25;8;11;10;23;16;21
24;4;26;12;22;3;18;2;6;9;5;1;7;8;17;13;20;19;15;25;14;11;10;23;16;21;116;5754156
116;5620780;24;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;15;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21;116;5634873
116;5634873;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;10;24;25;8;11;19;23;16;21;116;5674311
116;5634873;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;21;24;25;8;11;10;23;16;19;116;5693165
116;5634873;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21
15;5;26;12;22;3;18;2;6;9;4;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21;116;5755632
116;5634873;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;5;9;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21;116;5733580
116;5634873;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;9;5;8;7;14;17;13;20;19;24;25;1;11;10;23;16;21;116;5672031
116;5634873;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21
15;4;26;12;22;3;1;2;6;9;5;18;7;14;17;13;20;19;24;25;8;11;10;23;16;21;116;5642053
116;5634873;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;20;19;24;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;24;19;20;25;8;11;10;23;16;21;116;5622669
116;5622669;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;24;19;20;25;8;11;10;23;16;21
15;18;26;12;22;3;4;2;6;9;5;1;7;14;17;13;24;19;20;25;8;11;10;23;16;21;116;5673172
116;5622669;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;24;19;20;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;9;5;1;7;10;17;13;24;19;20;25;8;11;14;23;16;21;116;5763590
116;5622669;15;4;26;12;22;3;18;2;6;9;5;1;7;14;17;13;24;19;20;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;14;5;1;7;9;17;13;24;19;20;25;8;11;10;23;16;21;116;5604414
116;5604414;15;4;26;12;22;3;18;2;6;14;5;1;7;9;17;13;24;19;20;25;8;11;10;23;16;21
15;4;26;12;22;3;18;2;6;14;5;1;7;9;17;16;24;19;20;25;8;11;10;23;13;21;116;5595843
116;5595843;15;4;26;12;22;3;18;2;6;14;5;1;7;9;17;16;24;19;20;25;8;11;10;23;13;21
15;4;26;7;22;3;18;2;6;14;5;1;12;9;17;16;24;19;20;25;8;11;10;23;13;21;116;5566719
116;5566719;15;4;26;7;22;3;18;2;6;14;5;1;12;9;17;16;24;19;20;25;8;11;10;23;13;21
15;4;26;7;22;3;24;2;6;14;5;1;12;9;17;16;18;19;20;25;8;11;10;23;13;21;116;5544250
116;5544250;15;4;26;7;22;3;24;2;6;14;5;1;12;9;17;16;18;19;20;25;8;11;10;23;13;21
15;19;26;7;22;3;24;2;6;14;5;1;12;9;17;16;18;4;20;25;8;11;10;23;13;21;116;5566782
116;5544250;15;4;26;7;22;3;24;2;6;14;5;1;12;9;17;16;18;19;20;25;8;11;10;23;13;21
15;4;26;7;9;3;24;2;6;14;5;1;12;22;17;16;18;19;20;25;8;11;10;23;13;21;116;5613656
117;5544250;15;4;26;7;22;3;24;2;6;14;5;1;12;9;17;16;18;19;20;25;8;11;10;23;13;21
15;3;26;7;22;4;24;2;6;14;5;1;12;9;17;16;18;19;20;25;8;11;10;23;13;21;117;5660670
117;5544250;15;4;26;7;22;3;24;2;6;14;5;1;12;9;17;16;18;19;20;25;8;11;10;23;13;21
15;4;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;10;23;13;21;117;5575549
117;5575549;15;4;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;10;23;13;21
15;4;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;21;11;10;23;13;8;117;5651219
117;5575549;15;4;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;10;23;13;21
15;13;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;10;23;4;21;117;5615826
117;5575549;15;4;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;10;23;13;21
15;4;26;7;12;3;24;2;6;1;5;14;22;9;17;16;18;19;20;25;8;11;10;23;13;21;117;5614093
117;5575549;15;4;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;10;23;13;21
15;10;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;4;23;13;21;117;5589538
117;5575549;15;4;26;7;12;3;24;2;6;14;5;1;22;9;17;16;18;19;20;25;8;11;10;23;13;21
15;4;26;7;12;3;24;2;23;14;5;1;22;9;17;16;18;19;20;25;8;11;10;6;13;21;117;5566617
117;5566617;15;4;26;7;12;3;24;2;23;14;5;1;22;9;17;16;18;19;20;25;8;11;10;6;13;21
15;4;16;7;12;3;24;2;23;14;5;1;22;9;17;26;18;19;20;25;8;11;10;6;13;21;117;5575962
117;5566617;15;4;26;7;12;3;24;2;23;14;5;1;22;9;17;16;18;19;20;25;8;11;10;6;13;21
15;4;26;7;12;3;24;2;23;14;5;1;22;9;17;20;18;19;16;25;8;11;10;6;13;21;117;5600831
117;5566617;15;4;26;7;12;3;24;2;23;14;5;1;22;9;17;16;18;19;20;25;8;11;10;6;13;21
15;4;26;7;17;3;24;2;23;14;5;1;22;9;12;16;18;19;20;25;8;11;10;6;13;21;117;5575693
117;5575693;15;4;26;7;17;3;24;2;23;14;5;1;22;9;12;16;18;19;20;25;8;11;10;6;13;21
15;4;26;7;17;3;24;2;23;14;5;1;22;9;19;16;18;12;20;25;8;11;10;6;13;21;117;5569577
117;5569577;15;4;26;7;17;3;24;2;23;14;5;1;22;9;19;16;18;12;20;25;8;11;10;6;13;21
15;4;26;7;25;3;24;2;23;14;5;1;22;9;19;16;18;12;20;17;8;11;10;6;13;21;117;5569081
117;5569081;15;4;26;7;25;3;24;2;23;14;5;1;22;9;19;16;18;12;20;17;8;11;10;6;13;21
15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;8;11;10;6;13;23;117;5560533
117;5560533;15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;8;11;10;6;13;23
12;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;15;20;17;8;11;10;6;13;23;117;5596919
117;5560533;15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;8;11;10;6;13;23
15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;10;11;8;6;13;23;117;5557215
117;5557215;15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;10;11;8;6;13;23
23;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;10;11;8;6;13;15;117;5585924
117;5557215;15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;10;11;8;6;13;23
15;4;26;7;25;3;24;2;21;9;5;1;22;14;19;16;18;12;20;17;10;11;8;6;13;23;117;5596778
117;5557215;15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;10;11;8;6;13;23
15;4;26;7;9;3;24;2;21;14;5;1;22;25;19;16;18;12;20;17;10;11;8;6;13;23;117;5621714
117;5557215;15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;10;11;8;6;13;23
15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;23;20;17;10;11;8;6;13;12;117;5564552
117;5557215;15;4;26;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;10;11;8;6;13;23
15;4;10;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;23;117;5557237
118;5557237;15;4;10;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;23
15;4;10;7;25;3;24;2;21;14;5;20;22;9;19;16;18;12;1;17;26;11;8;6;13;23;118;5573558
118;5557237;15;4;10;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;23
19;4;10;7;25;3;24;2;21;14;5;1;22;9;15;16;18;12;20;17;26;11;8;6;13;23;118;5566113
118;5557237;15;4;10;7;25;3;24;2;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;23
15;4;10;7;25;3;23;2;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;24;118;5555664
118;5555664;15;4;10;7;25;3;23;2;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;24
15;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;24;118;5560661
118;5560661;15;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;24
15;4;2;7;25;3;23;10;21;14;5;8;22;9;19;16;18;12;20;17;26;11;1;6;13;24;118;5582197
118;5560661;15;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;12;20;17;26;11;8;6;13;24
12;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;15;20;17;26;11;8;6;13;24;118;5597499
118;5597499;12;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;15;20;17;26;11;8;6;13;24
12;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;15;20;17;26;11;6;8;13;24;118;5597499
118;5597499;12;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;15;20;17;26;11;6;8;13;24
12;4;2;7;25;3;23;10;21;17;5;1;22;9;19;16;18;15;20;14;26;11;6;8;13;24;118;5793494
118;5597499;12;4;2;7;25;3;23;10;21;14;5;1;22;9;19;16;18;15;20;17;26;11;6;8;13;24
10;4;2;7;25;3;23;12;21;14;5;1;22;9;19;16;18;15;20;17;26;11;6;8;13;24;118;5558893
118;5558893;10;4;2;7;25;3;23;12;21;14;5;1;22;9;19;16;18;15;20;17;26;11;6;8;13;24
10;4;20;7;25;3;23;12;21;14;5;1;22;9;19;16;18;15;2;17;26;11;6;8;13;24;118;5618973
118;5558893;10;4;2;7;25;3;23;12;21;14;5;1;22;9;19;16;18;15;20;17;26;11;6;8;13;24
10;26;2;7;25;3;23;12;21;14;5;1;22;9;19;16;18;15;20;17;4;11;6;8;13;24;118;5557374
118;5557374;10;26;2;7;25;3;23;12;21;14;5;1;22;9;19;16;18;15;20;17;4;11;6;8;13;24
23;26;2;7;25;3;10;12;21;14;5;1;22;9;19;16;18;15;20;17;4;11;6;8;13;24;118;5567381
118;5567381;23;26;2;7;25;3;10;12;21;14;5;1;22;9;19;16;18;15;20;17;4;11;6;8;13;24
23;26;2;7;25;3;10;12;21;14;5;17;22;9;19;16;18;15;20;1;4;11;6;8;13;24;118;5619447
