"X1";"X5919072";"X6";"X18";"X25";"X12";"X24";"X8";"X3";"X13";"X4";"X5";"X9";"X11";"X21";"X17";"X2";"X26";"X14";"X22";"X23";"X1.1";"X20";"X10";"X15";"X19";"X16";"X7"
97;5787019;14;6;26;7;20;21;18;25;9;2;12;5;16;4;10;22;23;19;11;17;3;24;15;8;1;13
14;6;26;19;20;21;18;25;9;2;12;5;16;4;10;22;23;7;11;17;3;24;15;8;1;13;97;5848876
98;5787019;14;6;26;7;20;21;18;25;9;2;12;5;16;4;10;22;23;19;11;17;3;24;15;8;1;13
14;6;26;19;20;21;18;25;9;2;12;5;16;4;10;22;23;7;11;17;3;24;15;8;1;13;98;5848876
98;5787019;14;6;26;7;20;21;18;25;9;2;12;5;16;4;10;22;23;19;11;17;3;24;15;8;1;13
14;6;20;7;26;21;18;25;9;2;12;5;16;4;10;22;23;19;11;17;3;24;15;8;1;13;98;5773719
98;5773719;14;6;20;7;26;21;18;25;9;2;12;5;16;4;10;22;23;19;11;17;3;24;15;8;1;13
14;6;20;7;26;21;18;8;9;2;12;5;16;4;10;22;23;19;11;17;3;24;15;25;1;13;98;5723796
98;5723796;14;6;20;7;26;21;18;8;9;2;12;5;16;4;10;22;23;19;11;17;3;24;15;25;1;13
14;6;20;7;26;21;18;8;22;2;12;5;16;4;10;9;23;19;11;17;3;24;15;25;1;13;98;5724425
98;5724425;14;6;20;7;26;21;18;8;22;2;12;5;16;4;10;9;23;19;11;17;3;24;15;25;1;13
14;6;20;7;8;21;18;26;22;2;12;5;16;4;10;9;23;19;11;17;3;24;15;25;1;13;98;5753003
98;5753003;14;6;20;7;8;21;18;26;22;2;12;5;16;4;10;9;23;19;11;17;3;24;15;25;1;13
14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;11;17;3;24;15;25;1;13;98;5745646
98;5745646;14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;11;17;3;24;15;25;1;13
14;23;4;7;8;21;18;26;22;2;12;5;16;20;10;9;6;19;11;17;3;24;15;25;1;13;98;5756717
98;5745646;14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;11;17;3;24;15;25;1;13
14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13;98;5755950
98;5755950;14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13
14;6;4;7;19;21;18;26;22;2;12;5;16;20;10;9;23;8;25;17;3;24;15;11;1;13;98;5784597
98;5755950;14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13
14;6;4;7;5;21;18;26;22;2;12;8;16;20;10;9;23;19;25;17;3;24;15;11;1;13;98;5884740
98;5755950;14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13
14;6;4;7;8;21;18;26;22;2;12;1;16;20;10;9;23;19;25;17;3;24;15;11;5;13;98;5964467
98;5755950;14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13
14;2;4;7;8;21;18;26;22;6;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13;98;5774526
98;5755950;14;6;4;7;8;21;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13
21;6;4;7;8;14;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13;98;5697740
98;5697740;21;6;4;7;8;14;18;26;22;2;12;5;16;20;10;9;23;19;25;17;3;24;15;11;1;13
21;6;4;7;8;14;18;26;22;2;12;5;16;20;10;9;23;19;25;13;3;24;15;11;1;17;98;5698687
98;5698687;21;6;4;7;8;14;18;26;22;2;12;5;16;20;10;9;23;19;25;13;3;24;15;11;1;17
21;6;4;7;8;14;18;26;22;2;12;5;16;20;10;9;19;23;25;13;3;24;15;11;1;17;98;5736093
98;5698687;21;6;4;7;8;14;18;26;22;2;12;5;16;20;10;9;23;19;25;13;3;24;15;11;1;17
21;6;4;10;8;14;18;26;22;2;12;5;16;20;7;9;23;19;25;13;3;24;15;11;1;17;98;5695753
98;5695753;21;6;4;10;8;14;18;26;22;2;12;5;16;20;7;9;23;19;25;13;3;24;15;11;1;17
21;6;4;10;8;14;18;26;22;2;12;5;13;20;7;9;23;19;25;16;3;24;15;11;1;17;98;5675996
98;5675996;21;6;4;10;8;14;18;26;22;2;12;5;13;20;7;9;23;19;25;16;3;24;15;11;1;17
21;6;4;10;8;14;9;26;22;2;12;5;13;20;7;18;23;19;25;16;3;24;15;11;1;17;98;5652239
98;5652239;21;6;4;10;8;14;9;26;22;2;12;5;13;20;7;18;23;19;25;16;3;24;15;11;1;17
21;6;4;16;8;14;9;26;22;2;12;5;13;20;7;18;23;19;25;10;3;24;15;11;1;17;98;5652080
98;5652080;21;6;4;16;8;14;9;26;22;2;12;5;13;20;7;18;23;19;25;10;3;24;15;11;1;17
21;14;4;16;8;6;9;26;22;2;12;5;13;20;7;18;23;19;25;10;3;24;15;11;1;17;98;5727313
99;5652080;21;6;4;16;8;14;9;26;22;2;12;5;13;20;7;18;23;19;25;10;3;24;15;11;1;17
21;6;4;16;25;14;9;26;22;2;12;5;13;20;7;18;23;19;8;10;3;24;15;11;1;17;99;5620700
99;5620700;21;6;4;16;25;14;9;26;22;2;12;5;13;20;7;18;23;19;8;10;3;24;15;11;1;17
21;6;4;16;25;14;9;26;22;2;12;5;13;20;7;18;23;10;8;19;3;24;15;11;1;17;99;5711023
99;5620700;21;6;4;16;25;14;9;26;22;2;12;5;13;20;7;18;23;19;8;10;3;24;15;11;1;17
21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;19;8;10;3;24;15;11;1;17;99;5624251
99;5624251;21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;19;8;10;3;24;15;11;1;17
21;6;4;16;25;10;9;23;22;2;12;5;13;20;7;18;26;19;8;14;3;24;15;11;1;17;99;5748598
99;5624251;21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;19;8;10;3;24;15;11;1;17
21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;1;8;10;3;24;15;11;19;17;99;5635305
99;5635305;21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;1;8;10;3;24;15;11;19;17
21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;1;8;10;24;3;15;11;19;17;99;5635497
99;5635497;21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;1;8;10;24;3;15;11;19;17
10;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;1;8;21;24;3;15;11;19;17;99;5643658
99;5635497;21;6;4;16;25;14;9;23;22;2;12;5;13;20;7;18;26;1;8;10;24;3;15;11;19;17
21;6;4;16;25;14;20;23;22;2;12;5;13;9;7;18;26;1;8;10;24;3;15;11;19;17;99;5650342
99;5650342;21;6;4;16;25;14;20;23;22;2;12;5;13;9;7;18;26;1;8;10;24;3;15;11;19;17
21;6;4;10;25;14;20;23;22;2;12;5;13;9;7;18;26;1;8;16;24;3;15;11;19;17;99;5649349
99;5649349;21;6;4;10;25;14;20;23;22;2;12;5;13;9;7;18;26;1;8;16;24;3;15;11;19;17
21;6;4;10;25;14;20;23;1;2;12;5;13;9;7;18;26;22;8;16;24;3;15;11;19;17;99;5683551
99;5683551;21;6;4;10;25;14;20;23;1;2;12;5;13;9;7;18;26;22;8;16;24;3;15;11;19;17
21;6;4;10;25;14;20;23;1;2;26;5;13;9;7;18;12;22;8;16;24;3;15;11;19;17;99;5691670
99;5691670;21;6;4;10;25;14;20;23;1;2;26;5;13;9;7;18;12;22;8;16;24;3;15;11;19;17
21;6;4;10;25;14;20;23;1;2;26;5;13;9;7;18;12;22;8;16;24;3;15;11;17;19;99;5691670
99;5691670;21;6;4;10;25;14;20;23;1;2;26;5;13;9;7;18;12;22;8;16;24;3;15;11;17;19
21;6;4;14;25;10;20;23;1;2;26;5;13;9;7;18;12;22;8;16;24;3;15;11;17;19;99;5842141
99;5691670;21;6;4;10;25;14;20;23;1;2;26;5;13;9;7;18;12;22;8;16;24;3;15;11;17;19
21;26;4;10;25;14;20;23;1;2;6;5;13;9;7;18;12;22;8;16;24;3;15;11;17;19;99;5695192
99;5695192;21;26;4;10;25;14;20;23;1;2;6;5;13;9;7;18;12;22;8;16;24;3;15;11;17;19
21;26;4;10;25;14;20;23;1;5;6;2;13;9;7;18;12;22;8;16;24;3;15;11;17;19;99;5920710
99;5695192;21;26;4;10;25;14;20;23;1;2;6;5;13;9;7;18;12;22;8;16;24;3;15;11;17;19
21;26;4;10;25;14;20;23;1;2;6;13;5;9;7;18;12;22;8;16;24;3;15;11;17;19;99;5740951
99;5740951;21;26;4;10;25;14;20;23;1;2;6;13;5;9;7;18;12;22;8;16;24;3;15;11;17;19
21;2;4;10;25;14;20;23;1;26;6;13;5;9;7;18;12;22;8;16;24;3;15;11;17;19;99;5733914
99;5733914;21;2;4;10;25;14;20;23;1;26;6;13;5;9;7;18;12;22;8;16;24;3;15;11;17;19
21;2;4;10;25;14;20;23;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19;99;5725529
99;5725529;21;2;4;10;25;14;20;23;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;18;4;10;25;14;20;23;12;26;6;13;5;9;7;2;1;22;8;16;24;3;15;11;17;19;99;5791076
99;5725529;21;2;4;10;25;14;20;23;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;2;19;10;25;14;20;23;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;4;99;5740284
100;5725529;21;2;4;10;25;14;20;23;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;23;4;10;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19;100;5731618
100;5731618;21;23;4;10;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;23;10;4;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19;100;5706232
100;5706232;21;23;10;4;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;23;10;4;25;14;5;2;12;26;6;13;20;9;7;18;1;22;8;16;24;3;15;11;17;19;100;5898865
100;5706232;21;23;10;4;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;13;10;4;25;14;20;2;12;26;6;23;5;9;7;18;1;22;8;16;24;3;15;11;17;19;100;5721244
100;5706232;21;23;10;4;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;23;4;10;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19;100;5731618
100;5706232;21;23;10;4;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;15;11;17;19
21;23;10;4;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;11;15;17;19;100;5706232
100;5706232;21;23;10;4;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;11;15;17;19
4;23;10;21;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;11;15;17;19;100;5674277
100;5674277;4;23;10;21;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;11;15;17;19
4;17;10;21;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;11;15;23;19;100;5682162
100;5674277;4;23;10;21;25;14;20;2;12;26;6;13;5;9;7;18;1;22;8;16;24;3;11;15;17;19
4;23;10;21;25;14;20;2;12;26;16;13;5;9;7;18;1;22;8;6;24;3;11;15;17;19;100;5681926
100;5681926;4;23;10;21;25;14;20;2;12;26;16;13;5;9;7;18;1;22;8;6;24;3;11;15;17;19
4;23;26;21;25;14;20;2;12;10;16;13;5;9;7;18;1;22;8;6;24;3;11;15;17;19;100;5690571
100;5690571;4;23;26;21;25;14;20;2;12;10;16;13;5;9;7;18;1;22;8;6;24;3;11;15;17;19
4;8;26;21;25;14;20;2;12;10;16;13;5;9;7;18;1;22;23;6;24;3;11;15;17;19;100;5717030
100;5690571;4;23;26;21;25;14;20;2;12;10;16;13;5;9;7;18;1;22;8;6;24;3;11;15;17;19
4;23;26;21;25;14;20;2;12;10;3;13;5;9;7;18;1;22;8;6;24;16;11;15;17;19;100;5665953
100;5665953;4;23;26;21;25;14;20;2;12;10;3;13;5;9;7;18;1;22;8;6;24;16;11;15;17;19
4;23;26;21;25;14;22;2;12;10;3;13;5;9;7;18;1;20;8;6;24;16;11;15;17;19;100;5573281
100;5573281;4;23;26;21;25;14;22;2;12;10;3;13;5;9;7;18;1;20;8;6;24;16;11;15;17;19
4;12;26;21;25;14;22;2;23;10;3;13;5;9;7;18;1;20;8;6;24;16;11;15;17;19;100;5580161
100;5580161;4;12;26;21;25;14;22;2;23;10;3;13;5;9;7;18;1;20;8;6;24;16;11;15;17;19
4;12;18;21;25;14;22;2;23;10;3;13;5;9;7;26;1;20;8;6;24;16;11;15;17;19;100;5673509
100;5580161;4;12;26;21;25;14;22;2;23;10;3;13;5;9;7;18;1;20;8;6;24;16;11;15;17;19
4;12;26;21;25;14;22;2;23;10;3;11;5;9;7;18;1;20;8;6;24;16;13;15;17;19;100;5603866
100;5580161;4;12;26;21;25;14;22;2;23;10;3;13;5;9;7;18;1;20;8;6;24;16;11;15;17;19
4;12;26;21;25;14;22;2;23;10;3;13;5;9;7;18;1;20;19;6;24;16;11;15;17;8;100;5556121
100;5556121;4;12;26;21;25;14;22;2;23;10;3;13;5;9;7;18;1;20;19;6;24;16;11;15;17;8
4;12;10;21;25;14;22;2;23;26;3;13;5;9;7;18;1;20;19;6;24;16;11;15;17;8;100;5547626
100;5547626;4;12;10;21;25;14;22;2;23;26;3;13;5;9;7;18;1;20;19;6;24;16;11;15;17;8
4;12;10;21;25;13;22;2;23;26;3;14;5;9;7;18;1;20;19;6;24;16;11;15;17;8;100;5568156
100;5547626;4;12;10;21;25;14;22;2;23;26;3;13;5;9;7;18;1;20;19;6;24;16;11;15;17;8
19;12;10;21;25;14;22;2;23;26;3;13;5;9;7;18;1;20;4;6;24;16;11;15;17;8;100;5619061
101;5547626;4;12;10;21;25;14;22;2;23;26;3;13;5;9;7;18;1;20;19;6;24;16;11;15;17;8
4;12;10;21;25;14;22;2;23;26;3;13;5;9;7;18;1;20;19;8;24;16;11;15;17;6;101;5591656
101;5547626;4;12;10;21;25;14;22;2;23;26;3;13;5;9;7;18;1;20;19;6;24;16;11;15;17;8
4;12;10;21;25;14;22;2;19;26;3;13;5;9;7;18;1;20;23;6;24;16;11;15;17;8;101;5568616
101;5568616;4;12;10;21;25;14;22;2;19;26;3;13;5;9;7;18;1;20;23;6;24;16;11;15;17;8
4;12;10;21;25;14;22;2;19;26;3;13;5;9;7;18;1;20;23;24;6;16;11;15;17;8;101;5570377
101;5570377;4;12;10;21;25;14;22;2;19;26;3;13;5;9;7;18;1;20;23;24;6;16;11;15;17;8
4;24;10;21;25;14;22;2;19;26;3;13;5;9;7;18;1;20;23;12;6;16;11;15;17;8;101;5584101
101;5584101;4;24;10;21;25;14;22;2;19;26;3;13;5;9;7;18;1;20;23;12;6;16;11;15;17;8
4;24;10;21;14;25;22;2;19;26;3;13;5;9;7;18;1;20;23;12;6;16;11;15;17;8;101;5732714
101;5584101;4;24;10;21;25;14;22;2;19;26;3;13;5;9;7;18;1;20;23;12;6;16;11;15;17;8
4;24;10;21;25;14;22;2;19;12;3;13;5;9;7;18;1;20;23;26;6;16;11;15;17;8;101;5562644
101;5562644;4;24;10;21;25;14;22;2;19;12;3;13;5;9;7;18;1;20;23;26;6;16;11;15;17;8
4;24;10;21;25;14;22;2;19;12;3;13;5;9;7;17;1;20;23;26;6;16;11;15;18;8;101;5575199
101;5575199;4;24;10;21;25;14;22;2;19;12;3;13;5;9;7;17;1;20;23;26;6;16;11;15;18;8
4;24;10;21;25;14;23;2;19;12;3;13;5;9;7;17;1;20;22;26;6;16;11;15;18;8;101;5585480
101;5585480;4;24;10;21;25;14;23;2;19;12;3;13;5;9;7;17;1;20;22;26;6;16;11;15;18;8
4;24;10;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;22;26;6;16;1;15;18;8;101;5574462
101;5574462;4;24;10;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;22;26;6;16;1;15;18;8
4;24;10;21;25;14;23;2;19;12;3;13;5;9;16;17;11;20;22;26;6;7;1;15;18;8;101;5604118
101;5574462;4;24;10;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;22;26;6;16;1;15;18;8
4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;22;26;10;16;1;15;18;8;101;5572948
101;5572948;4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;22;26;10;16;1;15;18;8
4;24;6;21;25;20;23;2;19;12;3;13;5;9;7;17;11;14;22;26;10;16;1;15;18;8;101;5631327
101;5572948;4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;22;26;10;16;1;15;18;8
4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8;101;5591599
101;5591599;4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8
4;24;6;21;25;14;23;2;19;12;26;13;5;9;7;17;11;20;15;3;10;16;1;22;18;8;101;5623067
101;5591599;4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8
4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;18;22;8;101;5703865
101;5591599;4;24;6;21;25;14;23;2;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8
2;24;6;21;25;14;23;4;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8;101;5605279
101;5605279;2;24;6;21;25;14;23;4;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8
2;24;6;21;25;4;23;14;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8;101;5615457
101;5615457;2;24;6;21;25;4;23;14;19;12;3;13;5;9;7;17;11;20;15;26;10;16;1;22;18;8
2;24;6;21;25;4;10;14;19;12;3;13;5;9;7;17;11;20;15;26;23;16;1;22;18;8;101;5616028
101;5616028;2;24;6;21;25;4;10;14;19;12;3;13;5;9;7;17;11;20;15;26;23;16;1;22;18;8
18;24;6;21;25;4;10;14;19;12;3;13;5;9;7;17;11;20;15;26;23;16;1;22;2;8;101;5659220
101;5616028;2;24;6;21;25;4;10;14;19;12;3;13;5;9;7;17;11;20;15;26;23;16;1;22;18;8
2;24;6;21;25;4;10;11;19;12;3;13;5;9;7;17;14;20;15;26;23;16;1;22;18;8;101;5599732
102;5599732;2;24;6;21;25;4;10;11;19;12;3;13;5;9;7;17;14;20;15;26;23;16;1;22;18;8
2;24;23;21;25;4;10;11;19;12;3;13;5;9;7;17;14;20;15;26;6;16;1;22;18;8;102;5608516
102;5599732;2;24;6;21;25;4;10;11;19;12;3;13;5;9;7;17;14;20;15;26;23;16;1;22;18;8
2;24;6;21;25;4;10;26;19;12;3;13;5;9;7;17;14;20;15;11;23;16;1;22;18;8;102;5601781
102;5599732;2;24;6;21;25;4;10;11;19;12;3;13;5;9;7;17;14;20;15;26;23;16;1;22;18;8
2;24;15;21;25;4;10;11;19;12;3;13;5;9;7;17;14;20;6;26;23;16;1;22;18;8;102;5581038
102;5581038;2;24;15;21;25;4;10;11;19;12;3;13;5;9;7;17;14;20;6;26;23;16;1;22;18;8
2;24;15;1;25;4;10;11;19;12;3;13;5;9;7;17;14;20;6;26;23;16;21;22;18;8;102;5582990
102;5582990;2;24;15;1;25;4;10;11;19;12;3;13;5;9;7;17;14;20;6;26;23;16;21;22;18;8
2;24;15;1;25;4;10;11;19;12;3;13;5;26;7;17;14;20;6;9;23;16;21;22;18;8;102;5673690
102;5582990;2;24;15;1;25;4;10;11;19;12;3;13;5;9;7;17;14;20;6;26;23;16;21;22;18;8
2;24;15;1;25;4;10;11;19;12;3;13;5;9;23;17;14;20;6;26;7;16;21;22;18;8;102;5592918
102;5592918;2;24;15;1;25;4;10;11;19;12;3;13;5;9;23;17;14;20;6;26;7;16;21;22;18;8
2;24;15;1;25;4;20;11;19;12;3;13;5;9;23;17;14;10;6;26;7;16;21;22;18;8;102;5669862
102;5592918;2;24;15;1;25;4;10;11;19;12;3;13;5;9;23;17;14;20;6;26;7;16;21;22;18;8
2;24;15;1;25;4;10;11;19;12;3;13;5;9;20;17;14;23;6;26;7;16;21;22;18;8;102;5621391
102;5621391;2;24;15;1;25;4;10;11;19;12;3;13;5;9;20;17;14;23;6;26;7;16;21;22;18;8
2;24;3;1;25;4;10;11;19;12;15;13;5;9;20;17;14;23;6;26;7;16;21;22;18;8;102;5627445
102;5627445;2;24;3;1;25;4;10;11;19;12;15;13;5;9;20;17;14;23;6;26;7;16;21;22;18;8
2;24;7;1;25;4;10;11;19;12;15;13;5;9;20;17;14;23;6;26;3;16;21;22;18;8;102;5668333
102;5627445;2;24;3;1;25;4;10;11;19;12;15;13;5;9;20;17;14;23;6;26;7;16;21;22;18;8
2;24;3;20;25;4;10;11;19;12;15;13;5;9;1;17;14;23;6;26;7;16;21;22;18;8;102;5625131
102;5625131;2;24;3;20;25;4;10;11;19;12;15;13;5;9;1;17;14;23;6;26;7;16;21;22;18;8
2;24;23;20;25;4;10;11;19;12;15;13;5;9;1;17;14;3;6;26;7;16;21;22;18;8;102;5686439
102;5625131;2;24;3;20;25;4;10;11;19;12;15;13;5;9;1;17;14;23;6;26;7;16;21;22;18;8
2;24;3;20;25;4;10;11;17;12;15;13;5;9;1;19;14;23;6;26;7;16;21;22;18;8;102;5624580
102;5624580;2;24;3;20;25;4;10;11;17;12;15;13;5;9;1;19;14;23;6;26;7;16;21;22;18;8
2;24;3;20;25;4;10;11;17;12;15;13;5;7;1;19;14;23;6;26;9;16;21;22;18;8;102;5677811
102;5624580;2;24;3;20;25;4;10;11;17;12;15;13;5;9;1;19;14;23;6;26;7;16;21;22;18;8
19;24;3;20;25;4;10;11;17;12;15;13;5;9;1;2;14;23;6;26;7;16;21;22;18;8;102;5699436
102;5624580;2;24;3;20;25;4;10;11;17;12;15;13;5;9;1;19;14;23;6;26;7;16;21;22;18;8
2;24;3;20;25;4;10;11;17;12;15;13;5;9;1;19;23;14;6;26;7;16;21;22;18;8;102;5621104
102;5621104;2;24;3;20;25;4;10;11;17;12;15;13;5;9;1;19;23;14;6;26;7;16;21;22;18;8
2;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;7;16;21;22;18;8;102;5601731
102;5601731;2;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;7;16;21;22;18;8
2;5;3;20;25;24;10;11;17;12;15;13;4;9;1;19;23;14;6;26;7;16;21;22;18;8;102;5797211
102;5601731;2;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;7;16;21;22;18;8
7;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;2;16;21;22;18;8;102;5596970
102;5596970;7;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;2;16;21;22;18;8
7;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;22;14;6;26;2;16;21;23;18;8;102;5610252
103;5596970;7;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;2;16;21;22;18;8
7;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;2;16;18;22;21;8;103;5716971
103;5596970;7;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;2;16;21;22;18;8
7;5;3;20;25;24;10;11;17;12;15;13;4;9;1;19;23;14;6;26;2;16;21;22;18;8;103;5780336
103;5596970;7;4;3;20;25;24;10;11;17;12;15;13;5;9;1;19;23;14;6;26;2;16;21;22;18;8
7;4;3;20;25;24;10;11;26;12;15;13;5;9;1;19;23;14;6;17;2;16;21;22;18;8;103;5578526
103;5578526;7;4;3;20;25;24;10;11;26;12;15;13;5;9;1;19;23;14;6;17;2;16;21;22;18;8
7;14;3;20;25;24;10;11;26;12;15;13;5;9;1;19;23;4;6;17;2;16;21;22;18;8;103;5719360
103;5578526;7;4;3;20;25;24;10;11;26;12;15;13;5;9;1;19;23;14;6;17;2;16;21;22;18;8
7;4;3;20;25;24;21;11;26;12;15;13;5;9;1;19;23;14;6;17;2;16;10;22;18;8;103;5573910
103;5573910;7;4;3;20;25;24;21;11;26;12;15;13;5;9;1;19;23;14;6;17;2;16;10;22;18;8
7;9;3;20;25;24;21;11;26;12;15;13;5;4;1;19;23;14;6;17;2;16;10;22;18;8;103;5630722
103;5573910;7;4;3;20;25;24;21;11;26;12;15;13;5;9;1;19;23;14;6;17;2;16;10;22;18;8
7;4;3;20;25;24;26;11;21;12;15;13;5;9;1;19;23;14;6;17;2;16;10;22;18;8;103;5568785
103;5568785;7;4;3;20;25;24;26;11;21;12;15;13;5;9;1;19;23;14;6;17;2;16;10;22;18;8
7;4;3;20;25;24;26;11;21;12;15;13;5;9;14;19;23;1;6;17;2;16;10;22;18;8;103;5701297
103;5568785;7;4;3;20;25;24;26;11;21;12;15;13;5;9;1;19;23;14;6;17;2;16;10;22;18;8
7;4;3;20;25;24;26;11;21;12;15;13;5;9;1;19;23;16;6;17;2;14;10;22;18;8;103;5795069
103;5568785;7;4;3;20;25;24;26;11;21;12;15;13;5;9;1;19;23;14;6;17;2;16;10;22;18;8
7;4;3;20;25;24;26;2;21;12;15;13;5;9;1;19;23;14;6;17;11;16;10;22;18;8;103;5569624
103;5569624;7;4;3;20;25;24;26;2;21;12;15;13;5;9;1;19;23;14;6;17;11;16;10;22;18;8
7;4;3;20;25;9;26;2;21;12;15;13;5;24;1;19;23;14;6;17;11;16;10;22;18;8;103;5618054
103;5569624;7;4;3;20;25;24;26;2;21;12;15;13;5;9;1;19;23;14;6;17;11;16;10;22;18;8
7;4;3;20;25;24;26;2;1;12;15;13;5;9;21;19;23;14;6;17;11;16;10;22;18;8;103;5578075
103;5578075;7;4;3;20;25;24;26;2;1;12;15;13;5;9;21;19;23;14;6;17;11;16;10;22;18;8
7;9;3;20;25;24;26;2;1;12;15;13;5;4;21;19;23;14;6;17;11;16;10;22;18;8;103;5632139
103;5578075;7;4;3;20;25;24;26;2;1;12;15;13;5;9;21;19;23;14;6;17;11;16;10;22;18;8
7;4;3;20;25;24;26;2;1;12;15;13;16;9;21;19;23;14;6;17;11;5;10;22;18;8;103;5786954
103;5578075;7;4;3;20;25;24;26;2;1;12;15;13;5;9;21;19;23;14;6;17;11;16;10;22;18;8
7;4;3;1;25;24;26;2;20;12;15;13;5;9;21;19;23;14;6;17;11;16;10;22;18;8;103;5582763
103;5582763;7;4;3;1;25;24;26;2;20;12;15;13;5;9;21;19;23;14;6;17;11;16;10;22;18;8
7;4;3;1;25;24;26;11;20;12;15;13;5;9;21;19;23;14;6;17;2;16;10;22;18;8;103;5587350
103;5587350;7;4;3;1;25;24;26;11;20;12;15;13;5;9;21;19;23;14;6;17;2;16;10;22;18;8
7;4;3;1;25;24;26;11;20;12;17;13;5;9;21;19;23;14;6;15;2;16;10;22;18;8;103;5613882
103;5587350;7;4;3;1;25;24;26;11;20;12;15;13;5;9;21;19;23;14;6;17;2;16;10;22;18;8
7;4;3;1;25;24;26;11;19;12;15;13;5;9;21;20;23;14;6;17;2;16;10;22;18;8;103;5588912
103;5588912;7;4;3;1;25;24;26;11;19;12;15;13;5;9;21;20;23;14;6;17;2;16;10;22;18;8
