"X1";"X5857378";"X23";"X7";"X8";"X12";"X17";"X10";"X9";"X6";"X11";"X3";"X22";"X19";"X24";"X5";"X15";"X21";"X4";"X26";"X14";"X1.1";"X2";"X18";"X13";"X25";"X20";"X16"
151;5482371;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;24;14;19;20;26;23;6;2;11;17;22
24;8;10;25;4;12;3;13;7;18;1;21;5;9;16;15;14;19;20;26;23;6;2;11;17;22;151;5507657
151;5482371;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;24;14;19;20;26;23;6;2;11;17;22
15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;24;14;19;20;6;23;26;2;11;17;22;151;5486343
151;5482371;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;24;14;19;20;26;23;6;2;11;17;22
15;8;10;25;4;12;3;6;7;18;1;21;5;9;16;24;14;19;20;26;23;13;2;11;17;22;151;5508796
151;5482371;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;24;14;19;20;26;23;6;2;11;17;22
15;8;21;25;4;12;3;13;7;18;1;10;5;9;16;24;14;19;20;26;23;6;2;11;17;22;151;5518613
151;5482371;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;24;14;19;20;26;23;6;2;11;17;22
15;8;10;25;4;12;3;13;7;18;1;21;5;14;16;24;9;19;20;26;23;6;2;11;17;22;151;5531332
151;5482371;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;24;14;19;20;26;23;6;2;11;17;22
15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22;151;5482404
151;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;12;3;13;7;18;1;21;5;9;17;16;14;19;20;26;23;6;2;11;24;22;151;5485731
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;12;3;13;7;18;1;21;5;26;16;17;14;19;20;9;23;6;2;11;24;22;152;5572736
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;2;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;8;11;24;22;152;5484400
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
9;8;10;25;4;12;3;13;7;18;1;21;5;15;16;17;14;19;20;26;23;6;2;11;24;22;152;5534925
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;12;11;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;3;24;22;152;5541452
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;22;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;10;152;5497420
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;11;26;23;6;2;20;24;22;152;5550971
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;11;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;12;24;22;152;5542897
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;21;10;25;4;12;3;13;7;18;1;8;5;9;16;17;14;19;20;26;23;6;2;11;24;22;152;5500171
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
1;8;10;25;4;12;3;13;7;18;15;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22;152;5500699
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;14;10;25;4;12;3;13;7;18;1;21;5;9;16;17;8;19;20;26;23;6;2;11;24;22;152;5692406
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;25;10;8;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22;152;5484207
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;26;12;3;13;7;18;1;21;5;9;16;17;14;19;20;4;23;6;2;11;24;22;152;5493336
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;24;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;4;22;152;5518306
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;12;3;23;7;18;1;21;5;9;16;17;14;19;20;26;13;6;2;11;24;22;152;5512137
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;12;3;13;7;18;1;21;22;9;16;17;14;19;20;26;23;6;2;11;24;5;152;5803708
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;9;3;13;7;18;1;21;5;12;16;17;14;19;20;26;23;6;2;11;24;22;152;5579401
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;25;4;12;3;13;7;18;1;21;16;9;5;17;14;19;20;26;23;6;2;11;24;22;152;5641235
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;1;10;25;4;12;3;13;7;18;8;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22;152;5528076
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;20;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;8;26;23;6;2;11;24;22;152;5519898
152;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
9;8;10;25;4;12;3;13;7;18;1;21;5;15;16;17;14;19;20;26;23;6;2;11;24;22;152;5534925
153;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
1;8;10;25;4;12;3;13;7;18;15;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22;153;5500699
153;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;23;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;25;6;2;11;24;22;153;5488090
153;5482404;15;8;10;25;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;11;24;22
15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;25;24;22;153;5479697
153;5479697;15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;25;24;22
20;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;15;26;23;6;2;25;24;22;153;5528331
153;5479697;15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;25;24;22
15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;6;23;2;25;24;22;153;5482631
153;5479697;15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;25;24;22
15;8;10;11;4;12;3;13;7;18;1;17;5;9;16;21;14;19;20;26;23;6;2;25;24;22;153;5517275
153;5479697;15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;25;24;22
15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;25;22;24;153;5479697
153;5479697;15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;17;14;19;20;26;23;6;2;25;22;24
15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24;153;5469228
153;5469228;15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;12;3;13;7;18;25;21;5;9;16;2;14;19;20;26;23;6;17;1;22;24;153;5533294
153;5469228;15;8;10;11;4;12;3;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24;153;5469228
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;22;26;23;6;17;25;20;24;153;5538702
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;12;20;7;18;1;21;5;9;16;2;14;19;13;26;23;6;17;25;22;24;153;5513902
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;20;4;3;12;13;7;18;1;21;5;9;16;2;14;19;11;26;23;6;17;25;22;24;153;5519001
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;5;13;7;18;1;21;12;9;16;2;14;19;20;26;23;6;17;25;22;24;153;5750016
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;19;14;2;20;26;23;6;17;25;22;24;153;5489067
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;12;13;7;18;14;21;5;9;16;2;1;19;20;26;23;6;17;25;22;24;153;5534962
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;20;3;12;13;7;18;1;21;5;9;16;2;14;19;4;26;23;6;17;25;22;24;153;5509245
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;25;19;20;26;23;6;17;14;22;24;153;5734024
153;5469228;15;8;10;11;4;3;12;13;7;18;1;21;5;9;16;2;14;19;20;26;23;6;17;25;22;24
15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24;153;5466387
153;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;4;11;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24;153;5489047
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;4;11;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24;154;5489047
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;2;3;12;13;23;18;1;21;5;9;16;4;14;19;20;26;7;6;17;25;22;24;154;5489045
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;6;7;17;25;22;24;154;5486301
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;23;4;3;12;13;11;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24;154;5484324
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;4;3;12;13;23;18;1;2;5;9;16;21;14;19;20;26;7;6;17;25;22;24;154;5494299
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;21;3;12;13;23;18;1;4;5;9;16;2;14;19;20;26;7;6;17;25;22;24;154;5487707
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;4;3;22;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24;154;5469543
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;26;14;19;20;2;7;6;17;25;22;24;154;5479676
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;19;14;2;20;26;7;6;17;25;22;24;154;5483756
154;5466387;15;8;10;11;4;3;12;13;23;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;4;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24;154;5466591
154;5466591;15;8;10;11;4;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;19;11;4;23;12;13;3;18;1;21;5;9;16;2;14;10;20;26;7;6;17;25;22;24;154;5526776
154;5466591;15;8;10;11;4;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;8;10;11;20;23;12;13;3;18;1;21;5;9;16;2;14;19;4;26;7;6;17;25;22;24;154;5509678
154;5466591;15;8;10;11;4;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;4;10;11;8;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24;154;5467664
154;5467664;15;4;10;11;8;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;24;10;11;8;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;4;154;5500929
154;5467664;15;4;10;11;8;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;4;10;11;8;23;12;13;3;18;24;21;5;9;16;2;14;19;20;26;7;6;17;25;22;1;154;5578402
154;5467664;15;4;10;11;8;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;4;10;14;8;23;12;13;3;18;1;21;5;9;16;2;11;19;20;26;7;6;17;25;22;24;154;5653884
154;5467664;15;4;10;11;8;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;4;10;11;8;23;12;13;3;18;1;7;5;9;16;2;14;19;20;26;21;6;17;25;22;24;154;5488515
154;5467664;15;4;10;11;8;23;12;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;22;24
15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24;154;5470230
154;5470230;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24
15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;26;20;19;7;6;17;25;12;24;154;5545105
154;5470230;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24
15;4;10;11;8;18;22;13;3;23;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24;154;5478407
155;5470230;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24
15;4;10;11;8;23;22;13;3;18;1;21;12;9;16;2;14;19;20;26;7;6;17;25;5;24;155;5754410
155;5470230;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24
15;4;10;8;11;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24;155;5473310
155;5470230;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24
15;4;10;8;11;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24;155;5473310
155;5470230;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;26;7;6;17;25;12;24
15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24;155;5470531
155;5470531;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24
22;4;10;11;8;23;15;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24;155;5511451
155;5470531;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24
15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;12;7;6;26;25;17;24;155;5533945
155;5470531;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24
15;4;10;8;11;23;22;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24;155;5473611
155;5470531;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24
15;4;10;11;8;23;22;13;21;18;1;3;5;9;16;2;14;19;20;17;7;6;26;25;12;24;155;5514876
155;5470531;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;2;14;19;20;17;7;6;26;25;12;24
15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24;155;5469569
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;23;22;13;3;18;19;21;5;9;16;14;2;1;20;17;7;6;26;25;12;24;155;5504176
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;8;11;10;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24;155;5491654
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;24;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;23;155;5471490
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;23;22;13;3;18;1;7;5;9;16;14;2;19;20;17;21;6;26;25;12;24;155;5490420
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;23;22;13;24;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;3;155;5478367
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;23;22;13;3;18;25;21;5;9;16;14;2;19;20;17;7;6;26;1;12;24;155;5536510
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;17;22;13;3;18;1;21;5;9;16;14;2;19;20;23;7;6;26;25;12;24;155;5482459
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;10;4;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24;155;5519038
155;5469569;15;4;10;11;8;23;22;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;22;23;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24;155;5469569
155;5469569;15;4;10;11;8;22;23;13;3;18;1;21;5;9;16;14;2;19;20;17;7;6;26;25;12;24
15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24;155;5462567
155;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;7;23;13;3;18;1;21;5;9;6;14;2;19;20;17;22;16;26;25;12;24;155;5467990
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
25;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;15;12;24;156;5475765
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;23;10;11;8;22;4;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24;156;5485418
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;3;18;7;21;5;9;6;14;2;19;20;17;1;16;26;25;12;24;156;5503932
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;3;18;1;21;5;25;6;14;2;19;20;17;7;16;26;9;12;24;156;5551467
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;19;2;20;17;7;16;26;25;12;24;156;5470334
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;13;8;22;23;11;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24;156;5498639
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;3;18;1;21;25;9;6;14;2;19;20;17;7;16;26;5;12;24;156;5699902
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;18;13;3;23;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24;156;5470159
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
11;4;10;15;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24;156;5469026
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;12;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;3;24;156;5472667
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;3;5;1;21;18;9;6;14;2;19;20;17;7;16;26;25;12;24;156;5639265
156;5462567;15;4;10;11;8;22;23;13;3;18;1;21;5;9;6;14;2;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24;156;5452211
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;14;10;11;8;22;23;13;2;18;1;21;5;9;6;4;3;19;20;17;7;16;26;25;12;24;156;5628918
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;7;20;17;19;16;26;25;12;24;156;5509718
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;18;1;21;5;12;6;14;3;19;20;17;7;16;26;25;9;24;156;5554441
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;3;8;22;23;13;2;18;1;21;5;9;6;14;11;19;20;17;7;16;26;25;12;24;156;5511857
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;8;11;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24;156;5455291
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;1;18;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24;156;5521687
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;18;1;21;5;9;12;14;3;19;20;17;7;16;26;25;6;24;156;5486466
156;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;18;1;21;5;12;6;14;3;19;20;17;7;16;26;25;9;24;156;5554441
157;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;7;18;1;21;5;9;6;14;3;19;20;17;2;16;26;25;12;24;157;5457217
157;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;18;1;14;5;9;6;21;3;19;20;17;7;16;26;25;12;24;157;5510502
157;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;26;16;25;12;24;157;5455281
157;5452211;15;4;10;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;26;25;12;24
15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;10;25;12;24;157;5453268
157;5453268;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;10;25;12;24
15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;16;7;10;25;12;24;157;5475923
157;5453268;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;10;25;12;24
15;4;26;11;8;22;23;13;2;18;1;7;5;9;6;14;3;19;20;17;21;16;10;25;12;24;157;5474119
157;5453268;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;10;25;12;24
15;24;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;10;25;12;4;157;5483888
157;5453268;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;7;16;10;25;12;24
15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;10;16;7;25;12;24;157;5454745
157;5454745;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;10;16;7;25;12;24
15;4;26;11;8;22;23;13;5;18;1;21;2;9;6;14;3;19;20;17;10;16;7;25;12;24;157;5672730
157;5454745;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;10;16;7;25;12;24
15;4;26;11;8;6;23;13;2;18;1;21;5;9;22;14;3;19;20;17;10;16;7;25;12;24;157;5458419
157;5454745;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;10;16;7;25;12;24
15;11;26;4;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;10;16;7;25;12;24;157;5475841
157;5454745;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;10;16;7;25;12;24
15;4;26;11;8;22;23;13;2;18;14;21;5;9;6;1;3;19;20;17;10;16;7;25;12;24;157;5566625
157;5454745;15;4;26;11;8;22;23;13;2;18;1;21;5;9;6;14;3;19;20;17;10;16;7;25;12;24
