"X1";"X5997475";"X9";"X3";"X20";"X14";"X17";"X2";"X11";"X1.1";"X8";"X22";"X21";"X7";"X18";"X6";"X26";"X19";"X10";"X23";"X15";"X5";"X16";"X25";"X24";"X13";"X12";"X4"
104;5618801;10;25;11;6;22;7;20;16;23;21;2;19;15;1;24;3;12;5;14;4;8;17;18;9;13;26
10;25;11;6;3;7;20;16;23;21;2;19;15;1;24;22;12;5;14;4;8;17;18;9;13;26;104;5728728
104;5618801;10;25;11;6;22;7;20;16;23;21;2;19;15;1;24;3;12;5;14;4;8;17;18;9;13;26
10;25;11;6;22;7;20;16;23;21;2;19;15;1;24;3;12;5;14;4;8;26;18;9;13;17;104;5605173
104;5605173;10;25;11;6;22;7;20;16;23;21;2;19;15;1;24;3;12;5;14;4;8;26;18;9;13;17
10;25;11;6;26;7;20;16;23;21;2;19;15;1;24;3;12;5;14;4;8;22;18;9;13;17;104;5612602
104;5605173;10;25;11;6;22;7;20;16;23;21;2;19;15;1;24;3;12;5;14;4;8;26;18;9;13;17
10;25;11;6;22;7;20;16;23;26;2;19;15;1;24;3;12;5;14;4;8;21;18;9;13;17;104;5632089
104;5632089;10;25;11;6;22;7;20;16;23;26;2;19;15;1;24;3;12;5;14;4;8;21;18;9;13;17
10;25;11;6;22;7;20;16;23;26;2;19;15;9;24;3;12;5;14;4;8;21;18;1;13;17;104;5627071
104;5627071;10;25;11;6;22;7;20;16;23;26;2;19;15;9;24;3;12;5;14;4;8;21;18;1;13;17
10;25;11;6;22;7;20;16;23;26;2;19;15;9;24;3;12;13;14;4;8;21;18;1;5;17;104;5840071
104;5627071;10;25;11;6;22;7;20;16;23;26;2;19;15;9;24;3;12;5;14;4;8;21;18;1;13;17
10;25;11;6;22;7;20;16;23;26;2;19;17;9;24;3;12;5;14;4;8;21;18;1;13;15;104;5642206
104;5627071;10;25;11;6;22;7;20;16;23;26;2;19;15;9;24;3;12;5;14;4;8;21;18;1;13;17
10;25;11;12;22;7;20;16;23;26;2;19;15;9;24;3;6;5;14;4;8;21;18;1;13;17;104;5672016
104;5627071;10;25;11;6;22;7;20;16;23;26;2;19;15;9;24;3;12;5;14;4;8;21;18;1;13;17
10;25;11;6;5;7;20;16;23;26;2;19;15;9;24;3;12;22;14;4;8;21;18;1;13;17;104;5923321
104;5627071;10;25;11;6;22;7;20;16;23;26;2;19;15;9;24;3;12;5;14;4;8;21;18;1;13;17
10;25;11;6;22;7;20;16;23;26;2;19;13;9;24;3;12;5;14;4;8;21;18;1;15;17;104;5634904
104;5634904;10;25;11;6;22;7;20;16;23;26;2;19;13;9;24;3;12;5;14;4;8;21;18;1;15;17
10;25;11;6;22;7;20;16;23;18;2;19;13;9;24;3;12;5;14;4;8;21;26;1;15;17;104;5651823
104;5651823;10;25;11;6;22;7;20;16;23;18;2;19;13;9;24;3;12;5;14;4;8;21;26;1;15;17
10;25;11;6;22;7;20;16;15;18;2;19;13;9;24;3;12;5;14;4;8;21;26;1;23;17;104;5652621
104;5652621;10;25;11;6;22;7;20;16;15;18;2;19;13;9;24;3;12;5;14;4;8;21;26;1;23;17
10;4;11;6;22;7;20;16;15;18;2;19;13;9;24;3;12;5;14;25;8;21;26;1;23;17;104;5651195
104;5651195;10;4;11;6;22;7;20;16;15;18;2;19;13;9;24;3;12;5;14;25;8;21;26;1;23;17
10;4;11;6;22;7;20;16;15;24;2;19;13;9;18;3;12;5;14;25;8;21;26;1;23;17;104;5628217
104;5628217;10;4;11;6;22;7;20;16;15;24;2;19;13;9;18;3;12;5;14;25;8;21;26;1;23;17
25;4;11;6;22;7;20;16;15;24;2;19;13;9;18;3;12;5;14;10;8;21;26;1;23;17;104;5628219
104;5628219;25;4;11;6;22;7;20;16;15;24;2;19;13;9;18;3;12;5;14;10;8;21;26;1;23;17
25;4;11;6;22;7;20;16;15;24;17;19;13;9;18;3;12;5;14;10;8;21;26;1;23;2;104;5635395
105;5635395;25;4;11;6;22;7;20;16;15;24;17;19;13;9;18;3;12;5;14;10;8;21;26;1;23;2
25;4;11;6;22;7;20;16;15;24;17;19;13;9;18;3;12;5;14;10;8;21;26;2;23;1;105;5611973
105;5611973;25;4;11;6;22;7;20;16;15;24;17;19;13;9;18;3;12;5;14;10;8;21;26;2;23;1
25;4;11;6;22;7;20;16;23;24;17;19;13;9;18;3;12;5;14;10;8;21;26;2;15;1;105;5611126
105;5611126;25;4;11;6;22;7;20;16;23;24;17;19;13;9;18;3;12;5;14;10;8;21;26;2;15;1
25;4;11;6;22;7;20;16;14;24;17;19;13;9;18;3;12;5;23;10;8;21;26;2;15;1;105;5696090
105;5611126;25;4;11;6;22;7;20;16;23;24;17;19;13;9;18;3;12;5;14;10;8;21;26;2;15;1
25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;2;15;17;105;5571121
105;5571121;25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;2;15;17
25;4;11;6;22;7;8;16;23;24;1;19;13;9;18;3;12;5;14;10;20;21;26;2;15;17;105;5680478
105;5571121;25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;2;15;17
25;4;11;6;22;7;2;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;20;15;17;105;5650480
105;5571121;25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;2;15;17
25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;2;17;15;105;5571121
105;5571121;25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;2;17;15
25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;2;14;10;8;21;26;5;17;15;105;5864364
105;5571121;25;4;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;10;8;21;26;2;17;15
25;10;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;4;8;21;26;2;17;15;105;5580426
105;5580426;25;10;11;6;22;7;20;16;23;24;1;19;13;9;18;3;12;5;14;4;8;21;26;2;17;15
25;10;11;13;22;7;20;16;23;24;1;19;6;9;18;3;12;5;14;4;8;21;26;2;17;15;105;5596862
105;5596862;25;10;11;13;22;7;20;16;23;24;1;19;6;9;18;3;12;5;14;4;8;21;26;2;17;15
25;10;11;18;22;7;20;16;23;24;1;19;6;9;13;3;12;5;14;4;8;21;26;2;17;15;105;5603041
105;5603041;25;10;11;18;22;7;20;16;23;24;1;19;6;9;13;3;12;5;14;4;8;21;26;2;17;15
23;10;11;18;22;7;20;16;25;24;1;19;6;9;13;3;12;5;14;4;8;21;26;2;17;15;105;5608424
105;5608424;23;10;11;18;22;7;20;16;25;24;1;19;6;9;13;3;12;5;14;4;8;21;26;2;17;15
23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;4;8;21;26;2;17;15;105;5601879
105;5601879;23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;4;8;21;26;2;17;15
23;10;11;18;13;7;20;16;25;24;1;19;6;9;3;22;12;5;14;4;8;21;26;2;17;15;105;5705161
105;5601879;23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;4;8;21;26;2;17;15
23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;4;2;21;26;8;17;15;105;5611643
105;5611643;23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;4;2;21;26;8;17;15
23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;17;2;21;26;8;4;15;105;5625800
105;5625800;23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;17;2;21;26;8;4;15
23;10;14;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;11;17;2;21;26;8;4;15;105;5679808
105;5625800;23;10;11;18;13;7;20;16;25;24;1;19;6;9;22;3;12;5;14;17;2;21;26;8;4;15
23;10;11;18;13;7;20;16;25;5;1;19;6;9;22;3;12;24;14;17;2;21;26;8;4;15;105;5738643
105;5738643;23;10;11;18;13;7;20;16;25;5;1;19;6;9;22;3;12;24;14;17;2;21;26;8;4;15
23;10;11;18;13;7;20;16;25;5;1;19;6;9;22;3;17;24;14;12;2;21;26;8;4;15;105;5758650
105;5738643;23;10;11;18;13;7;20;16;25;5;1;19;6;9;22;3;12;24;14;17;2;21;26;8;4;15
23;10;11;18;13;7;20;16;25;5;1;19;6;9;22;14;12;24;3;17;2;21;26;8;4;15;105;5807680
106;5738643;23;10;11;18;13;7;20;16;25;5;1;19;6;9;22;3;12;24;14;17;2;21;26;8;4;15
23;10;11;18;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;2;21;26;8;1;15;106;5695819
106;5695819;23;10;11;18;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;2;21;26;8;1;15
23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;18;21;26;8;1;15;106;5689643
106;5689643;23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;18;21;26;8;1;15
23;10;11;2;13;7;20;8;25;5;4;19;6;9;22;3;12;24;14;17;18;21;26;16;1;15;106;5760229
106;5689643;23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;18;21;26;8;1;15
23;10;11;2;13;7;20;16;25;5;4;19;6;22;9;3;12;24;14;17;18;21;26;8;1;15;106;5739639
106;5689643;23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;18;21;26;8;1;15
23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;15;21;26;8;1;18;106;5828308
106;5689643;23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;17;18;21;26;8;1;15
23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;21;18;17;26;8;1;15;106;5683929
106;5683929;23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;3;12;24;14;21;18;17;26;8;1;15
23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;15;12;24;14;21;18;17;26;8;1;3;106;5678027
106;5678027;23;10;11;2;13;7;20;16;25;5;4;19;6;9;22;15;12;24;14;21;18;17;26;8;1;3
23;10;11;2;21;7;20;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;3;106;5681043
106;5681043;23;10;11;2;21;7;20;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;3
23;10;11;2;21;7;3;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;20;106;5681203
106;5681203;23;10;11;2;21;7;3;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;20
23;19;11;2;21;7;3;16;25;5;4;10;6;9;22;15;12;24;14;13;18;17;26;8;1;20;106;5713895
106;5681203;23;10;11;2;21;7;3;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;20
23;2;11;10;21;7;3;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;20;106;5683669
106;5683669;23;2;11;10;21;7;3;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;20
23;2;11;10;21;7;3;16;25;5;4;8;6;9;22;15;12;24;14;13;18;17;26;19;1;20;106;5726982
106;5683669;23;2;11;10;21;7;3;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;20
23;2;11;10;21;7;3;8;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;16;1;20;106;5758798
106;5683669;23;2;11;10;21;7;3;16;25;5;4;19;6;9;22;15;12;24;14;13;18;17;26;8;1;20
23;2;11;10;21;7;3;16;25;5;4;19;6;9;8;15;12;24;14;13;18;17;26;22;1;20;106;5679865
106;5679865;23;2;11;10;21;7;3;16;25;5;4;19;6;9;8;15;12;24;14;13;18;17;26;22;1;20
23;2;11;10;21;7;3;16;25;5;4;19;6;9;13;15;12;24;14;8;18;17;26;22;1;20;106;5684096
106;5684096;23;2;11;10;21;7;3;16;25;5;4;19;6;9;13;15;12;24;14;8;18;17;26;22;1;20
23;2;8;10;21;7;3;16;25;5;4;19;6;9;13;15;12;24;14;11;18;17;26;22;1;20;106;5683614
106;5683614;23;2;8;10;21;7;3;16;25;5;4;19;6;9;13;15;12;24;14;11;18;17;26;22;1;20
23;2;8;10;21;1;3;16;25;5;4;19;6;9;13;15;12;24;14;11;18;17;26;22;7;20;106;5697363
106;5697363;23;2;8;10;21;1;3;16;25;5;4;19;6;9;13;15;12;24;14;11;18;17;26;22;7;20
23;10;8;2;21;1;3;16;25;5;4;19;6;9;13;15;12;24;14;11;18;17;26;22;7;20;106;5694553
106;5694553;23;10;8;2;21;1;3;16;25;5;4;19;6;9;13;15;12;24;14;11;18;17;26;22;7;20
23;10;8;2;21;1;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;7;20;106;5682412
106;5682412;23;10;8;2;21;1;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;7;20
23;10;8;2;21;1;3;18;25;5;4;19;6;9;13;15;11;24;14;12;16;17;26;22;7;20;106;5755232
107;5682412;23;10;8;2;21;1;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;7;20
3;10;8;2;21;1;23;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;7;20;107;5756243
107;5682412;23;10;8;2;21;1;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;7;20
23;10;8;2;21;7;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;1;20;107;5671470
107;5671470;23;10;8;2;21;7;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;1;20
23;10;8;2;21;7;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;20;22;1;26;107;5704695
107;5671470;23;10;8;2;21;7;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;1;20
23;10;2;8;21;7;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;1;20;107;5672859
107;5672859;23;10;2;8;21;7;3;16;25;5;4;19;6;9;13;15;11;24;14;12;18;17;26;22;1;20
23;10;2;8;12;7;3;16;25;5;4;19;6;9;13;15;11;24;14;21;18;17;26;22;1;20;107;5666166
107;5666166;23;10;2;8;12;7;3;16;25;5;4;19;6;9;13;15;11;24;14;21;18;17;26;22;1;20
23;10;2;8;12;7;3;16;25;5;4;19;6;9;13;15;20;24;14;21;18;17;26;22;1;11;107;5646380
107;5646380;23;10;2;8;12;7;3;16;25;5;4;19;6;9;13;15;20;24;14;21;18;17;26;22;1;11
23;10;2;8;12;7;3;11;25;5;4;19;6;9;13;15;20;24;14;21;18;17;26;22;1;16;107;5638523
107;5638523;23;10;2;8;12;7;3;11;25;5;4;19;6;9;13;15;20;24;14;21;18;17;26;22;1;16
23;10;2;8;12;7;3;11;25;5;1;19;6;9;13;15;20;24;14;21;18;17;26;22;4;16;107;5707607
107;5707607;23;10;2;8;12;7;3;11;25;5;1;19;6;9;13;15;20;24;14;21;18;17;26;22;4;16
23;10;2;8;12;7;3;11;25;5;1;19;6;9;13;15;20;24;21;14;18;17;26;22;4;16;107;5672863
107;5672863;23;10;2;8;12;7;3;11;25;5;1;19;6;9;13;15;20;24;21;14;18;17;26;22;4;16
23;8;2;10;12;7;3;11;25;5;1;19;6;9;13;15;20;24;21;14;18;17;26;22;4;16;107;5679248
107;5679248;23;8;2;10;12;7;3;11;25;5;1;19;6;9;13;15;20;24;21;14;18;17;26;22;4;16
23;13;2;10;12;7;3;11;25;5;1;19;6;9;8;15;20;24;21;14;18;17;26;22;4;16;107;5665634
107;5665634;23;13;2;10;12;7;3;11;25;5;1;19;6;9;8;15;20;24;21;14;18;17;26;22;4;16
23;13;2;10;12;7;3;11;25;5;1;17;6;9;8;15;20;24;21;14;18;19;26;22;4;16;107;5720697
107;5665634;23;13;2;10;12;7;3;11;25;5;1;19;6;9;8;15;20;24;21;14;18;17;26;22;4;16
23;13;2;10;12;7;3;19;25;5;1;11;6;9;8;15;20;24;21;14;18;17;26;22;4;16;107;5719137
107;5665634;23;13;2;10;12;7;3;11;25;5;1;19;6;9;8;15;20;24;21;14;18;17;26;22;4;16
23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;17;26;22;4;16;107;5670738
107;5670738;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;17;26;22;4;16
23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16;107;5668138
107;5668138;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16
21;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;23;1;18;26;17;22;4;16;107;5757769
107;5668138;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16
23;13;2;10;12;7;3;11;25;5;14;19;6;1;8;15;20;24;21;9;18;26;17;22;4;16;107;5704229
107;5668138;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16
23;13;2;10;12;7;3;11;25;5;14;19;6;16;8;15;20;24;21;1;18;26;17;22;4;9;107;5822933
107;5668138;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16
23;13;2;10;12;7;3;11;25;5;14;4;6;9;8;15;20;24;21;1;18;26;17;22;19;16;107;5757823
107;5668138;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16
23;13;7;10;12;2;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16;107;5676477
108;5668138;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;15;20;24;21;1;18;26;17;22;4;16
23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;4;20;24;21;1;18;26;17;22;15;16;108;5673651
108;5673651;23;13;2;10;12;7;3;11;25;5;14;19;6;9;8;4;20;24;21;1;18;26;17;22;15;16
23;13;2;10;12;7;3;24;25;5;14;19;6;9;8;4;20;11;21;1;18;26;17;22;15;16;108;5668120
108;5668120;23;13;2;10;12;7;3;24;25;5;14;19;6;9;8;4;20;11;21;1;18;26;17;22;15;16
23;13;2;10;12;7;3;26;25;5;14;19;6;9;8;4;20;11;21;1;18;24;17;22;15;16;108;5668999
108;5668999;23;13;2;10;12;7;3;26;25;5;14;19;6;9;8;4;20;11;21;1;18;24;17;22;15;16
23;13;2;10;12;7;3;26;25;5;14;19;6;9;8;4;20;17;21;1;18;24;11;22;15;16;108;5687946
108;5687946;23;13;2;10;12;7;3;26;25;5;14;19;6;9;8;4;20;17;21;1;18;24;11;22;15;16
23;13;2;10;17;7;3;26;25;5;14;19;6;9;8;4;20;12;21;1;18;24;11;22;15;16;108;5664437
108;5664437;23;13;2;10;17;7;3;26;25;5;14;19;6;9;8;4;20;12;21;1;18;24;11;22;15;16
23;13;2;10;17;7;3;26;21;5;14;19;6;9;8;4;20;12;25;1;18;24;11;22;15;16;108;5684080
108;5684080;23;13;2;10;17;7;3;26;21;5;14;19;6;9;8;4;20;12;25;1;18;24;11;22;15;16
23;13;2;10;17;7;3;26;21;5;14;19;6;4;8;9;20;12;25;1;18;24;11;22;15;16;108;5748778
108;5684080;23;13;2;10;17;7;3;26;21;5;14;19;6;9;8;4;20;12;25;1;18;24;11;22;15;16
23;13;2;10;17;7;3;26;21;5;14;18;6;9;8;4;20;12;25;1;19;24;11;22;15;16;108;5690835
108;5690835;23;13;2;10;17;7;3;26;21;5;14;18;6;9;8;4;20;12;25;1;19;24;11;22;15;16
23;13;2;10;17;7;3;26;21;5;14;1;6;9;8;4;20;12;25;18;19;24;11;22;15;16;108;5658246
108;5658246;23;13;2;10;17;7;3;26;21;5;14;1;6;9;8;4;20;12;25;18;19;24;11;22;15;16
23;13;2;16;17;7;3;26;21;5;14;1;6;9;8;4;20;12;25;18;19;24;11;22;15;10;108;5669353
108;5658246;23;13;2;10;17;7;3;26;21;5;14;1;6;9;8;4;20;12;25;18;19;24;11;22;15;16
23;13;2;10;17;7;3;26;21;5;14;4;6;9;8;1;20;12;25;18;19;24;11;22;15;16;108;5614736
108;5614736;23;13;2;10;17;7;3;26;21;5;14;4;6;9;8;1;20;12;25;18;19;24;11;22;15;16
23;13;2;10;17;26;3;7;21;5;14;4;6;9;8;1;20;12;25;18;19;24;11;22;15;16;108;5615572
108;5615572;23;13;2;10;17;26;3;7;21;5;14;4;6;9;8;1;20;12;25;18;19;24;11;22;15;16
23;13;2;10;17;26;3;7;20;5;14;4;6;9;8;1;21;12;25;18;19;24;11;22;15;16;108;5624972
108;5624972;23;13;2;10;17;26;3;7;20;5;14;4;6;9;8;1;21;12;25;18;19;24;11;22;15;16
13;23;2;10;17;26;3;7;20;5;14;4;6;9;8;1;21;12;25;18;19;24;11;22;15;16;108;5625248
108;5625248;13;23;2;10;17;26;3;7;20;5;14;4;6;9;8;1;21;12;25;18;19;24;11;22;15;16
13;23;2;10;17;26;3;7;20;5;14;4;6;9;8;1;21;12;22;18;19;24;11;25;15;16;108;5639458
108;5625248;13;23;2;10;17;26;3;7;20;5;14;4;6;9;8;1;21;12;25;18;19;24;11;22;15;16
13;23;2;10;17;26;3;7;20;5;14;4;6;9;19;1;21;12;25;18;8;24;11;22;15;16;108;5618291
108;5618291;13;23;2;10;17;26;3;7;20;5;14;4;6;9;19;1;21;12;25;18;8;24;11;22;15;16
13;23;2;10;17;26;3;7;20;5;22;4;6;9;19;1;21;12;25;18;8;24;11;14;15;16;108;5669151
108;5618291;13;23;2;10;17;26;3;7;20;5;14;4;6;9;19;1;21;12;25;18;8;24;11;22;15;16
13;23;2;10;17;26;3;7;20;5;14;4;6;9;19;1;21;12;25;18;22;24;11;8;15;16;108;5618262
108;5618262;13;23;2;10;17;26;3;7;20;5;14;4;6;9;19;1;21;12;25;18;22;24;11;8;15;16
13;23;2;10;17;26;3;7;20;5;14;4;6;9;19;1;21;18;25;12;22;24;11;8;15;16;108;5614766
108;5614766;13;23;2;10;17;26;3;7;20;5;14;4;6;9;19;1;21;18;25;12;22;24;11;8;15;16
13;23;2;10;21;26;3;7;20;5;14;4;6;9;19;1;17;18;25;12;22;24;11;8;15;16;108;5617369
109;5617369;13;23;2;10;21;26;3;7;20;5;14;4;6;9;19;1;17;18;25;12;22;24;11;8;15;16
13;23;2;10;21;26;3;7;20;5;14;9;6;4;19;1;17;18;25;12;22;24;11;8;15;16;109;5616484
109;5616484;13;23;2;10;21;26;3;7;20;5;14;9;6;4;19;1;17;18;25;12;22;24;11;8;15;16
13;23;2;10;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;12;22;24;11;8;15;16;109;5597328
109;5597328;13;23;2;10;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;12;22;24;11;8;15;16
13;23;10;2;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;12;22;24;11;8;15;16;109;5597675
109;5597675;13;23;10;2;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;12;22;24;11;8;15;16
13;23;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;24;11;8;15;16;109;5589661
109;5589661;13;23;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;24;11;8;15;16
13;23;12;2;10;26;3;6;20;5;14;9;7;4;19;1;17;18;25;21;22;24;11;8;15;16;109;5617847
109;5589661;13;23;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;24;11;8;15;16
13;23;12;2;21;26;3;6;20;5;14;9;7;15;19;1;17;18;25;10;22;24;11;8;4;16;109;5640584
109;5589661;13;23;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;24;11;8;15;16
13;23;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;18;11;8;15;16;109;5613494
109;5613494;13;23;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;18;11;8;15;16
13;23;12;2;21;26;3;6;20;5;8;9;7;4;19;1;17;24;25;10;22;18;11;14;15;16;109;5729359
109;5613494;13;23;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;18;11;8;15;16
13;18;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;23;11;8;15;16;109;5597059
109;5597059;13;18;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;23;11;8;15;16
13;18;12;2;21;26;3;6;20;5;14;9;7;4;23;1;17;24;25;10;22;19;11;8;15;16;109;5618271
109;5597059;13;18;12;2;21;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;23;11;8;15;16
13;18;12;21;2;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;23;11;8;15;16;109;5597679
109;5597679;13;18;12;21;2;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;23;11;8;15;16
13;18;12;21;2;26;3;6;20;5;14;24;7;4;19;1;17;9;25;10;22;23;11;8;15;16;109;5613670
109;5597679;13;18;12;21;2;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;23;11;8;15;16
13;18;12;21;23;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;2;11;8;15;16;109;5603511
109;5603511;13;18;12;21;23;26;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;2;11;8;15;16
13;18;10;21;23;26;3;6;20;5;14;9;7;4;19;1;17;24;25;12;22;2;11;8;15;16;109;5609987
109;5609987;13;18;10;21;23;26;3;6;20;5;14;9;7;4;19;1;17;24;25;12;22;2;11;8;15;16
13;18;10;21;23;26;4;6;20;5;14;9;7;3;19;1;17;24;25;12;22;2;11;8;15;16;109;5733977
109;5609987;13;18;10;21;23;26;3;6;20;5;14;9;7;4;19;1;17;24;25;12;22;2;11;8;15;16
13;18;10;21;26;23;3;6;20;5;14;9;7;4;19;1;17;24;25;12;22;2;11;8;15;16;109;5623387
109;5623387;13;18;10;21;26;23;3;6;20;5;14;9;7;4;19;1;17;24;25;12;22;2;11;8;15;16
13;18;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;2;11;8;15;16;109;5616722
109;5616722;13;18;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;24;25;10;22;2;11;8;15;16
13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16;109;5600181
109;5600181;13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16
13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;8;17;18;25;10;22;2;11;1;15;16;109;5765295
109;5600181;13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16
13;24;12;21;26;23;2;6;20;5;14;9;7;4;19;1;17;18;25;10;22;3;11;8;15;16;109;5721564
110;5600181;13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16
13;24;12;21;26;23;3;6;20;5;14;9;7;4;16;1;17;18;25;10;22;2;11;8;15;19;110;5679659
110;5600181;13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16
13;24;12;21;26;23;3;6;20;5;10;9;7;4;19;1;17;18;25;14;22;2;11;8;15;16;110;5682256
110;5600181;13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16
13;3;12;21;26;23;24;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16;110;5684657
110;5600181;13;24;12;21;26;23;3;6;20;5;14;9;7;4;19;1;17;18;25;10;22;2;11;8;15;16
