"X1";"X5874763";"X13";"X19";"X8";"X21";"X25";"X3";"X24";"X23";"X5";"X2";"X20";"X11";"X16";"X4";"X1.1";"X18";"X7";"X9";"X22";"X6";"X15";"X10";"X14";"X17";"X26";"X12"
10;26;16;24;20;11;13;25;4;1;5;14;7;18;6;19;21;15;3;9;12;22;23;17;2;8;117;5740052
117;5563494;10;26;16;24;20;11;13;25;4;1;5;14;7;18;6;19;21;15;9;3;12;22;23;17;2;8
10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;9;3;12;22;20;17;2;8;117;5583758
117;5583758;10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;9;3;12;22;20;17;2;8
10;26;16;24;23;11;13;25;4;19;5;14;7;18;6;1;21;15;9;3;12;22;20;17;2;8;117;5599353
117;5583758;10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;9;3;12;22;20;17;2;8
10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;3;9;15;12;22;20;17;2;8;117;5682687
117;5583758;10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;9;3;12;22;20;17;2;8
10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;20;15;9;3;12;22;21;17;2;8;117;5596268
117;5583758;10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;9;3;12;22;20;17;2;8
10;26;16;24;23;12;13;25;4;1;5;14;7;18;6;19;21;15;9;3;11;22;20;17;2;8;117;5603816
117;5583758;10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;9;3;12;22;20;17;2;8
10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9;117;5615236
117;5615236;10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;8;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;16;3;12;22;20;17;2;9;117;5666831
117;5615236;10;26;16;24;23;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9;117;5614319
117;5614319;10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;9;22;20;17;2;12;117;5705947
117;5614319;10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;18;23;24;16;11;13;25;4;1;5;14;7;26;6;19;21;15;8;3;12;22;20;17;2;9;117;5682680
117;5614319;10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;23;24;16;11;13;25;4;1;5;14;17;18;6;19;21;15;8;3;12;22;20;7;2;9;117;5651298
117;5614319;10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;20;12;22;3;17;2;9;117;5637729
117;5614319;10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;9;17;2;20;117;5677575
117;5614319;10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;23;24;1;11;13;25;4;16;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9;117;5650687
117;5614319;10;26;23;24;16;11;13;25;4;1;5;14;7;18;6;19;21;15;8;3;12;22;20;17;2;9
10;26;23;24;16;11;13;25;4;22;5;14;7;18;6;19;21;15;8;3;12;1;20;17;2;9;117;5665296
117;5665296;10;26;23;24;16;11;13;25;4;22;5;14;7;18;6;19;21;15;8;3;12;1;20;17;2;9
20;26;23;24;16;11;13;25;4;22;5;14;7;18;6;19;21;15;8;3;12;1;10;17;2;9;117;5679748
117;5665296;10;26;23;24;16;11;13;25;4;22;5;14;7;18;6;19;21;15;8;3;12;1;20;17;2;9
10;26;14;24;16;11;13;25;4;22;5;23;7;18;6;19;21;15;8;3;12;1;20;17;2;9;117;5786557
118;5665296;10;26;23;24;16;11;13;25;4;22;5;14;7;18;6;19;21;15;8;3;12;1;20;17;2;9
10;26;23;24;16;11;13;25;12;22;5;14;7;18;6;19;21;15;8;3;4;1;20;17;2;9;118;5670508
118;5670508;10;26;23;24;16;11;13;25;12;22;5;14;7;18;6;19;21;15;8;3;4;1;20;17;2;9
10;26;23;24;16;11;13;25;12;22;21;14;7;18;6;19;5;15;8;3;4;1;20;17;2;9;118;5800716
118;5670508;10;26;23;24;16;11;13;25;12;22;5;14;7;18;6;19;21;15;8;3;4;1;20;17;2;9
10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;4;1;20;17;2;9;118;5674514
118;5674514;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;4;1;20;17;2;9
9;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;4;1;20;17;2;10;118;5752150
118;5674514;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;4;1;20;17;2;9
10;26;23;24;16;11;13;25;12;3;5;14;22;18;6;19;21;15;8;7;4;1;20;17;2;9;118;5753137
118;5674514;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;4;1;20;17;2;9
10;26;23;24;16;11;13;25;12;7;5;21;22;18;6;19;14;15;8;3;4;1;20;17;2;9;118;5689839
118;5674514;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;4;1;20;17;2;9
10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;8;15;21;3;4;1;20;17;2;9;118;5673367
118;5673367;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;8;15;21;3;4;1;20;17;2;9
10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;8;15;21;3;1;4;20;17;2;9;118;5684772
118;5684772;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;8;15;21;3;1;4;20;17;2;9
10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;1;4;20;17;2;9;118;5685919
118;5685919;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;1;4;20;17;2;9
10;26;23;24;16;4;13;25;12;7;5;14;22;18;6;19;21;15;8;3;1;11;20;17;2;9;118;5692750
118;5685919;10;26;23;24;16;11;13;25;12;7;5;14;22;18;6;19;21;15;8;3;1;4;20;17;2;9
10;26;23;24;16;11;13;7;12;25;5;14;22;18;6;19;21;15;8;3;1;4;20;17;2;9;118;5686639
118;5686639;10;26;23;24;16;11;13;7;12;25;5;14;22;18;6;19;21;15;8;3;1;4;20;17;2;9
10;26;23;24;16;11;4;7;12;25;5;14;22;18;6;19;21;15;8;3;1;13;20;17;2;9;118;5670323
118;5670323;10;26;23;24;16;11;4;7;12;25;5;14;22;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;19;24;16;11;4;7;12;25;5;14;22;18;6;23;21;15;8;3;1;13;20;17;2;9;118;5726602
118;5670323;10;26;23;24;16;11;4;7;12;25;5;14;22;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;23;24;16;11;4;7;12;25;5;14;19;18;6;22;21;15;8;3;1;13;20;17;2;9;118;5686355
118;5670323;10;26;23;24;16;11;4;7;12;25;5;14;22;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;23;24;16;15;4;7;12;25;5;14;22;18;6;19;21;11;8;3;1;13;20;17;2;9;118;5684408
118;5670323;10;26;23;24;16;11;4;7;12;25;5;14;22;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;23;24;16;11;4;7;12;25;5;14;22;19;6;18;21;15;8;3;1;13;20;17;2;9;118;5716622
118;5670323;10;26;23;24;16;11;4;7;12;25;5;14;22;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;23;24;16;11;14;7;12;25;5;4;22;18;6;19;21;15;8;3;1;13;20;17;2;9;118;5742000
118;5670323;10;26;23;24;16;11;4;7;12;25;5;14;22;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;23;24;16;11;4;7;12;22;5;14;25;18;6;19;21;15;8;3;1;13;20;17;2;9;118;5673443
118;5673443;10;26;23;24;16;11;4;7;12;22;5;14;25;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;19;24;16;11;4;7;12;22;5;14;25;18;6;23;21;15;8;3;1;13;20;17;2;9;118;5729379
118;5673443;10;26;23;24;16;11;4;7;12;22;5;14;25;18;6;19;21;15;8;3;1;13;20;17;2;9
10;26;23;24;16;11;4;7;12;22;5;14;13;18;6;19;21;15;8;3;1;25;20;17;2;9;118;5652646
119;5652646;10;26;23;24;16;11;4;7;12;22;5;14;13;18;6;19;21;15;8;3;1;25;20;17;2;9
10;26;23;24;16;11;4;7;12;22;5;14;13;18;25;19;21;15;8;3;1;6;20;17;2;9;119;5654171
119;5654171;10;26;23;24;16;11;4;7;12;22;5;14;13;18;25;19;21;15;8;3;1;6;20;17;2;9
10;26;23;24;16;22;4;7;12;11;5;14;13;18;25;19;21;15;8;3;1;6;20;17;2;9;119;5650486
119;5650486;10;26;23;24;16;22;4;7;12;11;5;14;13;18;25;19;21;15;8;3;1;6;20;17;2;9
10;26;23;24;16;22;4;7;12;11;5;14;13;18;9;19;21;15;8;3;1;6;20;17;2;25;119;5656996
119;5656996;10;26;23;24;16;22;4;7;12;11;5;14;13;18;9;19;21;15;8;3;1;6;20;17;2;25
10;26;23;24;16;1;4;7;12;11;5;14;13;18;9;19;21;15;8;3;22;6;20;17;2;25;119;5659867
119;5659867;10;26;23;24;16;1;4;7;12;11;5;14;13;18;9;19;21;15;8;3;22;6;20;17;2;25
10;26;23;24;16;22;4;7;12;11;5;14;13;18;9;19;21;15;8;3;1;6;20;17;2;25;119;5656996
119;5656996;10;26;23;24;16;22;4;7;12;11;5;14;13;18;9;19;21;15;8;3;1;6;20;17;2;25
10;23;26;24;16;22;4;7;12;11;5;14;13;18;9;19;21;15;8;3;1;6;20;17;2;25;119;5660294
119;5660294;10;23;26;24;16;22;4;7;12;11;5;14;13;18;9;19;21;15;8;3;1;6;20;17;2;25
10;23;26;24;16;22;4;7;12;8;5;14;13;18;9;19;21;15;11;3;1;6;20;17;2;25;119;5660629
119;5660629;10;23;26;24;16;22;4;7;12;8;5;14;13;18;9;19;21;15;11;3;1;6;20;17;2;25
10;23;26;24;16;22;21;7;12;8;5;14;13;18;9;19;4;15;11;3;1;6;20;17;2;25;119;5670161
119;5660629;10;23;26;24;16;22;4;7;12;8;5;14;13;18;9;19;21;15;11;3;1;6;20;17;2;25
10;23;26;24;16;22;4;7;12;8;5;14;13;3;9;19;21;15;11;18;1;6;20;17;2;25;119;5777038
119;5660629;10;23;26;24;16;22;4;7;12;8;5;14;13;18;9;19;21;15;11;3;1;6;20;17;2;25
10;23;26;24;16;22;4;7;12;8;5;14;13;18;9;19;21;3;11;15;1;6;20;17;2;25;119;5692412
119;5692412;10;23;26;24;16;22;4;7;12;8;5;14;13;18;9;19;21;3;11;15;1;6;20;17;2;25
10;23;26;24;16;22;15;7;12;8;5;14;13;18;9;19;21;3;11;4;1;6;20;17;2;25;119;5793645
119;5692412;10;23;26;24;16;22;4;7;12;8;5;14;13;18;9;19;21;3;11;15;1;6;20;17;2;25
10;23;26;24;16;22;4;7;12;8;5;14;13;3;9;19;21;18;11;15;1;6;20;17;2;25;119;5642555
119;5642555;10;23;26;24;16;22;4;7;12;8;5;14;13;3;9;19;21;18;11;15;1;6;20;17;2;25
10;23;26;24;16;22;4;7;12;8;5;14;15;3;9;19;21;18;11;13;1;6;20;17;2;25;119;5656797
119;5642555;10;23;26;24;16;22;4;7;12;8;5;14;13;3;9;19;21;18;11;15;1;6;20;17;2;25
10;23;26;24;16;22;4;25;12;8;5;14;13;3;9;19;21;18;11;15;1;6;20;17;2;7;119;5642964
119;5642964;10;23;26;24;16;22;4;25;12;8;5;14;13;3;9;19;21;18;11;15;1;6;20;17;2;7
10;23;26;24;16;22;4;25;12;8;5;14;13;3;9;19;21;18;11;7;1;6;20;17;2;15;119;5736277
119;5642964;10;23;26;24;16;22;4;25;12;8;5;14;13;3;9;19;21;18;11;15;1;6;20;17;2;7
10;23;26;24;16;22;4;25;12;8;5;14;13;3;9;19;15;18;11;21;1;6;20;17;2;7;119;5693855
119;5642964;10;23;26;24;16;22;4;25;12;8;5;14;13;3;9;19;21;18;11;15;1;6;20;17;2;7
10;23;26;24;16;22;4;25;12;2;5;14;13;3;9;19;21;18;11;15;1;6;20;17;8;7;119;5641411
119;5641411;10;23;26;24;16;22;4;25;12;2;5;14;13;3;9;19;21;18;11;15;1;6;20;17;8;7
10;23;26;24;16;22;4;25;12;2;5;14;13;19;9;3;21;18;11;15;1;6;20;17;8;7;119;5740244
119;5641411;10;23;26;24;16;22;4;25;12;2;5;14;13;3;9;19;21;18;11;15;1;6;20;17;8;7
10;23;26;24;16;22;4;25;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;17;8;7;119;5645737
119;5645737;10;23;26;24;16;22;4;25;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;17;8;7
10;23;26;24;5;22;4;25;12;2;14;16;13;3;9;19;21;18;11;15;1;6;20;17;8;7;119;5790557
120;5645737;10;23;26;24;16;22;4;25;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;17;8;7
25;23;26;24;16;22;4;10;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;17;8;7;120;5641524
120;5641524;25;23;26;24;16;22;4;10;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;17;8;7
25;23;26;24;16;22;4;10;12;2;14;5;13;3;9;8;21;18;11;15;1;6;20;17;19;7;120;5650240
120;5641524;25;23;26;24;16;22;4;10;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;17;8;7
25;23;17;24;16;22;4;10;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7;120;5643605
120;5643605;25;23;17;24;16;22;4;10;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;17;24;16;22;4;10;12;2;14;5;13;3;26;19;21;18;11;15;1;6;20;9;8;7;120;5665563
120;5643605;25;23;17;24;16;22;4;10;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;17;24;16;22;4;10;14;2;12;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7;120;5690246
120;5643605;25;23;17;24;16;22;4;10;12;2;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7;120;5654827
120;5654827;25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;2;24;16;22;4;5;12;17;14;10;13;3;9;19;21;18;11;15;1;6;20;26;8;7;120;5857480
120;5654827;25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;6;1;20;26;8;7;120;5668325
120;5654827;25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;2;14;16;22;4;10;12;17;24;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7;120;5774164
120;5654827;25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;7;18;11;15;1;6;20;26;8;21;120;5664856
120;5654827;25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
7;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;25;120;5683503
120;5654827;25;23;2;24;16;22;4;10;12;17;14;5;13;3;9;19;21;18;11;15;1;6;20;26;8;7
25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7;120;5631264
120;5631264;25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;20;12;17;14;8;13;3;9;19;21;18;11;15;1;6;10;26;5;7;120;5871940
120;5631264;25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7
25;20;2;24;16;22;4;23;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7;120;5660894
120;5631264;25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7
25;23;2;14;16;22;4;20;12;17;24;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7;120;5741645
120;5631264;25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;1;18;11;15;21;6;10;26;8;7;120;5660911
120;5631264;25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;15;12;17;14;5;13;3;9;19;21;18;11;20;1;6;10;26;8;7;120;5665709
120;5631264;25;23;2;24;16;22;4;20;12;17;14;5;13;3;9;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7;120;5583312
120;5583312;25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;15;11;18;1;6;10;26;8;7;120;5670094
120;5583312;25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7
25;23;2;9;16;22;4;20;12;17;14;5;13;24;3;19;21;18;11;15;1;6;10;26;8;7;120;5650106
121;5583312;25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;20;12;17;14;5;13;9;21;19;3;18;11;15;1;6;10;26;8;7;121;5659733
121;5583312;25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;5;22;4;20;12;17;14;16;13;9;3;19;21;18;11;15;1;6;10;26;8;7;121;5666767
121;5583312;25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;22;16;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7;121;5591912
121;5583312;25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;20;12;17;14;5;13;7;3;19;21;18;11;15;1;6;10;26;8;9;121;5682655
121;5583312;25;23;2;24;16;22;4;20;12;17;14;5;13;9;3;19;21;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;21;12;17;14;5;13;9;3;19;20;18;11;15;1;6;10;26;8;7;121;5577039
121;5577039;25;23;2;24;16;22;4;21;12;17;14;5;13;9;3;19;20;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;21;12;9;14;5;13;17;3;19;20;18;11;15;1;6;10;26;8;7;121;5641035
121;5577039;25;23;2;24;16;22;4;21;12;17;14;5;13;9;3;19;20;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;1;21;12;17;14;5;13;9;3;19;20;18;11;15;4;6;10;26;8;7;121;5698459
121;5577039;25;23;2;24;16;22;4;21;12;17;14;5;13;9;3;19;20;18;11;15;1;6;10;26;8;7
25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7;121;5572592
121;5572592;25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7
25;23;2;24;16;22;4;21;12;14;17;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7;121;5633981
121;5572592;25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7
25;23;2;24;16;22;4;21;15;17;14;5;13;9;12;19;20;18;11;3;1;6;10;26;8;7;121;5610207
121;5572592;25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7
25;23;2;18;16;22;4;21;12;17;14;5;13;9;15;19;20;24;11;3;1;6;10;26;8;7;121;5666005
121;5572592;25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7
25;23;2;24;16;22;4;21;12;17;14;10;13;9;15;19;20;18;11;3;1;6;5;26;8;7;121;5724073
121;5572592;25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7
25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;1;20;18;11;3;19;6;10;26;8;7;121;5661785
121;5572592;25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7
25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;3;18;11;20;1;6;10;26;8;7;121;5657053
121;5572592;25;23;2;24;16;22;4;21;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;8;7
25;23;2;24;16;22;4;8;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;21;7;121;5579999
121;5579999;25;23;2;24;16;22;4;8;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;21;7
25;23;2;24;16;21;4;8;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;22;7;121;5578634
121;5578634;25;23;2;24;16;21;4;8;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;22;7
25;4;2;24;16;21;23;8;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;22;7;121;5646670
121;5578634;25;23;2;24;16;21;4;8;12;17;14;5;13;9;15;19;20;18;11;3;1;6;10;26;22;7
25;23;2;24;16;21;4;8;12;17;14;5;11;9;15;19;20;18;13;3;1;6;10;26;22;7;121;5575749
121;5575749;25;23;2;24;16;21;4;8;12;17;14;5;11;9;15;19;20;18;13;3;1;6;10;26;22;7
25;23;2;24;16;21;4;8;12;17;18;5;11;9;15;19;20;14;13;3;1;6;10;26;22;7;121;5601865
121;5575749;25;23;2;24;16;21;4;8;12;17;14;5;11;9;15;19;20;18;13;3;1;6;10;26;22;7
25;23;2;24;16;21;4;11;12;17;14;5;8;9;15;19;20;18;13;3;1;6;10;26;22;7;121;5571800
122;5571800;25;23;2;24;16;21;4;11;12;17;14;5;8;9;15;19;20;18;13;3;1;6;10;26;22;7
22;23;2;24;16;21;4;11;12;17;14;5;8;9;15;19;20;18;13;3;1;6;10;26;25;7;122;5580105
122;5571800;25;23;2;24;16;21;4;11;12;17;14;5;8;9;15;19;20;18;13;3;1;6;10;26;22;7
25;23;2;24;16;21;4;11;12;17;14;5;8;9;15;20;19;18;13;3;1;6;10;26;22;7;122;5578027
122;5578027;25;23;2;24;16;21;4;11;12;17;14;5;8;9;15;20;19;18;13;3;1;6;10;26;22;7
25;23;2;24;16;21;4;11;12;17;14;5;8;9;13;20;19;18;15;3;1;6;10;26;22;7;122;5595179
122;5578027;25;23;2;24;16;21;4;11;12;17;14;5;8;9;15;20;19;18;13;3;1;6;10;26;22;7
25;23;2;24;16;21;4;3;12;17;14;5;8;9;15;20;19;18;13;11;1;6;10;26;22;7;122;5569737
122;5569737;25;23;2;24;16;21;4;3;12;17;14;5;8;9;15;20;19;18;13;11;1;6;10;26;22;7
25;23;6;24;16;21;4;3;12;17;14;5;8;9;15;20;19;18;13;11;1;2;10;26;22;7;122;5570934
122;5570934;25;23;6;24;16;21;4;3;12;17;14;5;8;9;15;20;19;18;13;11;1;2;10;26;22;7
25;17;6;24;16;21;4;3;12;23;14;5;8;9;15;20;19;18;13;11;1;2;10;26;22;7;122;5546245
122;5546245;25;17;6;24;16;21;4;3;12;23;14;5;8;9;15;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;21;4;3;12;23;14;5;8;9;15;20;19;18;13;11;1;2;10;26;22;7;122;5545042
122;5545042;16;17;6;24;25;21;4;3;12;23;14;5;8;9;15;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;21;4;3;12;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7;122;5549393
122;5549393;16;17;6;24;25;21;4;3;12;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7;122;5550212
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;12;4;3;11;23;14;5;15;9;8;20;19;18;13;21;1;2;10;26;22;7;122;5593034
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;5;24;25;12;4;3;21;23;14;6;15;9;8;20;19;18;13;11;1;2;10;26;22;7;122;5662077
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;12;4;3;21;23;14;5;15;20;8;9;19;18;13;11;1;2;10;26;22;7;122;5623100
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;12;4;3;21;23;8;5;15;9;14;20;19;18;13;11;1;2;10;26;22;7;122;5657939
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;5;4;3;21;23;14;12;15;9;8;20;19;18;13;11;1;2;10;26;22;7;122;5772191
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;11;18;13;19;1;2;10;26;22;7;122;5579485
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;12;4;3;21;23;14;5;15;9;18;20;19;8;13;11;1;2;10;26;22;7;122;5687414
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;18;24;25;12;4;3;21;23;14;5;15;9;8;20;19;6;13;11;1;2;10;26;22;7;122;5644684
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;1;11;2;10;26;22;7;122;5572268
122;5550212;16;17;6;24;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;10;26;22;7
16;17;6;10;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;24;26;22;7;122;5550313
122;5550313;16;17;6;10;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;24;26;22;7
16;17;6;10;25;12;4;3;21;23;14;5;15;8;9;20;19;18;13;11;1;2;24;26;22;7;122;5581383
123;5550313;16;17;6;10;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;24;26;22;7
16;17;6;10;25;12;4;3;21;23;14;8;15;9;5;20;19;18;13;11;1;2;24;26;22;7;123;5659989
123;5550313;16;17;6;10;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;24;26;22;7
16;17;6;10;25;12;4;3;21;23;14;5;15;9;8;20;19;18;13;11;1;2;24;26;7;22;123;5550313
