"X1";"X5835730";"X18";"X14";"X4";"X24";"X6";"X1.1";"X26";"X8";"X11";"X16";"X2";"X21";"X15";"X23";"X19";"X9";"X5";"X3";"X7";"X17";"X10";"X13";"X22";"X25";"X20";"X12"
147;5488493;14;18;13;3;2;1;21;25;15;4;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17;147;5486073
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;19;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;18;12;10;26;16;22;23;17;148;5503290
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;26;9;5;19;12;10;24;16;22;23;17;148;5488506
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;26;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;18;16;22;23;17;148;5498057
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;25;4;15;11;8;16;20;6;24;9;5;19;12;10;26;7;22;23;17;148;5515463
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;22;9;5;19;12;10;26;16;24;23;17;148;5494983
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;5;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;18;19;12;10;26;16;22;23;17;148;5699449
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;26;5;19;12;10;9;16;22;23;17;148;5625128
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;16;19;12;10;26;5;22;23;17;148;5886941
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;16;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;21;22;23;17;148;5555871
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;19;4;15;11;8;7;20;6;24;9;5;25;12;10;26;16;22;23;17;148;5548376
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;23;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;3;17;148;5533304
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;19;25;4;15;11;8;7;20;6;24;9;5;21;12;10;26;16;22;23;17;148;5523480
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;15;2;1;21;25;4;3;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17;148;5585274
148;5486073;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;12;10;26;16;22;23;17
14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;26;10;12;16;22;23;17;148;5487678
148;5487678;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;26;10;12;16;22;23;17
14;18;4;3;2;1;21;25;13;15;11;8;7;20;6;24;9;5;19;26;10;12;16;22;23;17;148;5521620
148;5487678;14;18;13;3;2;1;21;25;4;15;11;8;7;20;6;24;9;5;19;26;10;12;16;22;23;17
14;18;13;3;26;1;21;25;4;15;11;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17;148;5485347
148;5485347;14;18;13;3;26;1;21;25;4;15;11;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17
14;18;17;3;26;1;21;25;4;15;11;8;7;20;6;24;9;5;19;2;10;12;16;22;23;13;148;5542410
148;5485347;14;18;13;3;26;1;21;25;4;15;11;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17
14;11;13;3;26;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17;148;5465860
148;5465860;14;11;13;3;26;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17
14;11;13;3;26;18;21;25;4;15;1;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17;148;5571773
148;5465860;14;11;13;3;26;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17
23;11;13;3;26;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;12;16;22;14;17;148;5717093
149;5465860;14;11;13;3;26;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17
14;11;13;3;26;1;21;25;4;19;18;8;7;20;6;24;9;5;15;2;10;12;16;22;23;17;149;5500493
149;5465860;14;11;13;3;26;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17
14;11;13;3;26;1;21;25;4;15;18;8;20;7;6;24;9;5;19;2;10;12;16;22;23;17;149;5467414
149;5465860;14;11;13;3;26;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;12;16;22;23;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17;149;5462045
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;3;12;1;21;25;22;15;18;8;7;20;6;24;9;5;19;2;10;26;16;4;23;17;149;5495351
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;3;12;1;21;25;4;15;6;8;7;20;18;24;9;5;19;2;10;26;16;22;23;17;149;5486298
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;3;12;1;21;25;4;15;18;8;6;20;7;24;9;5;19;2;10;26;16;22;23;17;149;5474470
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;3;12;1;21;25;4;15;10;8;7;20;6;24;9;5;19;2;18;26;16;22;23;17;149;5505174
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;23;24;9;5;19;2;10;26;16;22;6;17;149;5466659
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;4;13;3;12;1;21;25;11;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17;149;5476168
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;12;3;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17;149;5468625
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;3;12;6;21;25;4;15;18;8;7;20;1;24;9;5;19;2;10;26;16;22;23;17;149;5530291
149;5462045;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;26;16;22;23;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;16;26;22;23;17;149;5462302
149;5462302;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;16;26;22;23;17
14;11;13;3;12;9;21;25;4;15;18;8;7;20;6;24;1;5;19;2;10;16;26;22;23;17;149;5508883
149;5462302;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;24;9;5;19;2;10;16;26;22;23;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17;149;5454293
149;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;20;13;3;12;1;21;25;4;15;18;8;7;11;6;23;9;5;19;2;10;16;26;22;24;17;149;5487455
149;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;13;3;12;1;21;20;4;15;18;8;7;25;6;23;9;5;19;2;10;16;26;22;24;17;149;5544940
149;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
6;11;13;3;12;1;21;25;4;15;18;8;7;20;14;23;9;5;19;2;10;16;26;22;24;17;149;5462161
149;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;5;23;9;6;19;2;10;16;26;22;24;17;149;5692962
149;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;24;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;13;17;149;5510508
149;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;13;3;12;1;21;25;4;7;18;8;15;20;6;23;9;5;19;2;10;16;26;22;24;17;149;5488838
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;13;3;12;1;21;5;4;15;18;8;7;20;6;23;9;25;19;2;10;16;26;22;24;17;150;5538245
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;13;3;12;1;21;25;20;15;18;8;7;4;6;23;9;5;19;2;10;16;26;22;24;17;150;5492375
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;13;3;4;1;21;25;12;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17;150;5485014
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;26;22;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17;150;5454293
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;23;1;21;25;4;15;18;8;7;20;6;12;9;5;19;2;10;16;22;26;24;17;150;5482440
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;17;5;19;2;10;16;22;26;24;9;150;5544021
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;1;12;3;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17;150;5560774
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;16;18;8;7;20;6;23;9;5;19;2;10;15;22;26;24;17;150;5516336
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;19;9;5;23;2;10;16;22;26;24;17;150;5504226
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;24;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;4;17;150;5487805
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;8;4;15;18;25;7;20;6;23;9;5;19;2;10;16;22;26;24;17;150;5496360
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;24;10;16;22;26;2;17;150;5476449
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;24;22;26;16;17;150;5470210
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;16;9;5;19;2;10;23;22;26;24;17;150;5455677
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;9;15;18;8;7;20;6;23;4;5;19;2;10;16;22;26;24;17;150;5522335
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;18;12;1;21;25;4;15;3;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17;150;5490249
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;15;10;8;7;20;6;23;9;5;19;2;18;16;22;26;24;17;150;5497422
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;4;25;21;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17;150;5485979
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;19;5;2;10;16;22;26;24;17;150;5508213
150;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;17;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;1;150;5481864
151;5454293;14;11;13;3;12;1;21;25;4;15;18;8;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;21;25;8;15;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17;151;5456177
151;5456177;14;11;13;3;12;1;21;25;8;15;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
24;11;13;3;12;1;21;25;8;15;18;4;7;20;6;23;9;5;19;2;10;16;22;26;14;17;151;5712797
151;5456177;14;11;13;3;12;1;21;25;8;15;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;18;25;8;15;21;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17;151;5567080
151;5456177;14;11;13;3;12;1;21;25;8;15;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;1;20;25;8;15;18;4;7;21;6;23;9;5;19;2;10;16;22;26;24;17;151;5539832
151;5456177;14;11;13;3;12;1;21;25;8;15;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;7;12;1;21;25;8;15;18;4;3;20;6;23;9;5;19;2;10;16;22;26;24;17;151;5476582
151;5456177;14;11;13;3;12;1;21;25;8;15;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;15;21;25;8;1;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17;151;5455794
151;5455794;14;11;13;3;12;15;21;25;8;1;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;3;12;15;21;25;8;1;18;17;7;20;6;23;9;5;19;2;10;16;22;26;24;4;151;5499043
151;5455794;14;11;13;3;12;15;21;25;8;1;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;11;13;8;12;15;21;25;3;1;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17;151;5488285
151;5455794;14;11;13;3;12;15;21;25;8;1;18;4;7;20;6;23;9;5;19;2;10;16;22;26;24;17
14;23;13;3;12;15;21;25;8;1;18;4;7;20;6;11;9;5;19;2;10;16;22;26;24;17;151;5449252
151;5449252;14;23;13;3;12;15;21;25;8;1;18;4;7;20;6;11;9;5;19;2;10;16;22;26;24;17
14;23;7;3;12;15;21;25;8;1;18;4;13;20;6;11;9;5;19;2;10;16;22;26;24;17;151;5463439
151;5449252;14;23;13;3;12;15;21;25;8;1;18;4;7;20;6;11;9;5;19;2;10;16;22;26;24;17
14;23;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;24;17;151;5449856
151;5449856;14;23;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;24;17
14;23;13;3;12;15;1;25;24;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;8;17;151;5476400
151;5449856;14;23;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;24;17
14;23;13;20;12;15;1;25;8;21;18;4;7;3;6;11;9;5;19;2;10;16;22;26;24;17;151;5478800
151;5449856;14;23;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;24;17
14;23;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;25;17;151;5449428
151;5449428;14;23;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;25;17
14;23;13;3;12;15;1;24;8;21;18;4;7;20;6;11;10;5;19;2;9;16;22;26;25;17;151;5612269
151;5449428;14;23;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;26;25;17
14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17;151;5446458
151;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
19;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;14;2;10;16;22;23;25;17;151;5484827
151;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;22;18;4;7;20;6;11;9;5;19;2;10;16;21;23;25;17;151;5519919
151;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;7;3;12;15;1;24;8;21;18;4;13;20;6;11;9;5;19;2;10;16;22;23;25;17;151;5460645
151;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;17;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;21;151;5471044
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;21;2;4;7;20;6;11;9;5;19;18;10;16;22;23;25;17;152;5469906
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;21;18;4;7;20;19;11;9;5;6;2;10;16;22;23;25;17;152;5498530
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;22;8;21;18;4;7;20;6;11;9;5;19;2;10;16;24;23;25;17;152;5464325
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;21;18;4;7;17;6;11;9;5;19;2;10;16;22;23;25;20;152;5562828
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;25;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;15;17;152;5453328
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;6;21;18;4;7;20;8;11;9;5;19;2;10;16;22;23;25;17;152;5508265
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;2;19;5;10;16;22;23;25;17;152;5928040
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;2;18;4;7;20;6;11;9;5;19;21;10;16;22;23;25;17;152;5537447
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;17;19;2;10;16;22;23;25;5;152;5572591
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;17;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;26;152;5454567
152;5446458;14;26;13;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;25;17
14;26;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;24;17;152;5446886
152;5446886;14;26;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;24;17
14;26;23;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;13;24;17;152;5447306
152;5446886;14;26;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;24;17
14;26;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;24;10;16;22;23;2;17;152;5467940
152;5446886;14;26;13;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;2;10;16;22;23;24;17
14;26;2;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;24;17;152;5443772
152;5443772;14;26;2;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;24;17
14;26;3;2;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;24;17;152;5444270
152;5443772;14;26;2;3;12;15;1;25;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;24;17
14;26;2;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;25;17;152;5443344
152;5443344;14;26;2;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;25;17
10;26;2;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;13;14;16;22;23;25;17;152;5466563
152;5443344;14;26;2;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;25;17
14;26;2;3;12;15;1;24;8;21;18;4;7;20;6;23;9;5;19;13;10;16;22;11;25;17;152;5459953
152;5443344;14;26;2;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;25;17
14;26;2;3;12;15;1;24;8;21;18;4;7;10;6;11;9;5;19;13;20;16;22;23;25;17;152;5491599
152;5443344;14;26;2;3;12;15;1;24;8;21;18;4;7;20;6;11;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17;152;5451735
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;1;12;15;3;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17;153;5590807
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;1;15;12;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17;153;5530006
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;9;8;21;18;4;7;20;6;2;24;5;19;13;10;16;22;23;25;17;153;5534000
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;24;8;21;18;4;7;2;6;20;9;5;19;13;10;16;22;23;25;17;153;5499832
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;13;1;24;8;21;18;4;7;20;6;2;9;5;19;15;10;16;22;23;25;17;153;5559072
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;21;12;15;1;24;8;3;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17;153;5572072
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;24;8;21;18;22;7;20;6;2;9;5;19;13;10;16;4;23;25;17;153;5493233
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;24;8;21;18;22;7;20;6;2;9;5;19;13;10;16;4;23;25;17;153;5493233
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;15;12;3;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17;153;5579408
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
17;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;14;153;5700631
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;24;8;21;18;4;7;9;6;2;20;5;19;13;10;16;22;23;25;17;153;5517897
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;4;15;1;24;8;21;18;12;7;20;6;2;9;5;19;13;10;16;22;23;25;17;153;5466376
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;25;9;5;19;13;10;16;22;23;2;17;153;5464531
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;18;1;24;8;21;15;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17;153;5564816
153;5451735;14;26;11;3;12;15;1;24;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;25;17
14;26;11;3;12;15;1;25;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;24;17;153;5452163
153;5452163;14;26;11;3;12;15;1;25;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;24;17
14;26;18;3;12;15;1;25;8;21;11;4;7;20;6;2;9;5;19;13;10;16;22;23;24;17;153;5474927
153;5452163;14;26;11;3;12;15;1;25;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;24;17
14;26;11;3;12;15;1;25;8;21;18;4;7;17;6;2;9;5;19;13;10;16;22;23;24;20;153;5565732
153;5452163;14;26;11;3;12;15;1;25;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;24;17
14;26;11;3;17;15;1;25;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;24;12;153;5534824
153;5452163;14;26;11;3;12;15;1;25;8;21;18;4;7;20;6;2;9;5;19;13;10;16;22;23;24;17
