"X1";"X6106686";"X3";"X9";"X23";"X1.1";"X6";"X22";"X5";"X4";"X2";"X13";"X19";"X10";"X15";"X26";"X11";"X17";"X18";"X21";"X16";"X12";"X20";"X14";"X24";"X8";"X25";"X7"
140;5520370;6;24;17;4;13;19;21;8;2;11;20;5;18;1;16;22;12;9;14;26;15;23;7;3;10;25
20;24;17;4;13;19;21;8;2;11;6;5;18;1;16;22;12;9;14;26;15;23;7;3;10;25;140;5542192
140;5520370;6;24;17;4;13;19;21;8;2;11;20;5;18;1;16;22;12;9;14;26;15;23;7;3;10;25
6;24;17;4;13;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;15;23;7;16;10;25;140;5517827
140;5517827;6;24;17;4;13;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;15;23;7;16;10;25
6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;15;23;7;16;10;25;140;5513887
140;5513887;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;15;23;7;16;10;25
6;24;17;13;4;26;21;8;2;11;20;5;18;1;3;22;12;9;14;19;15;23;7;16;10;25;140;5583248
140;5513887;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;15;23;7;16;10;25
6;24;17;13;4;19;18;8;2;11;20;5;21;1;3;22;12;9;14;26;15;23;7;16;10;25;140;5516356
140;5513887;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;15;23;7;16;10;25
6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;23;15;7;16;10;25;140;5529062
141;5529062;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;23;15;7;16;10;25
6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;23;16;7;15;10;25;141;5530573
141;5530573;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;23;16;7;15;10;25
6;24;17;13;4;19;21;16;2;11;20;5;18;1;3;22;12;9;14;26;23;8;7;15;10;25;141;5607818
141;5530573;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;23;16;7;15;10;25
19;24;17;13;4;6;21;8;2;11;20;5;18;1;3;22;12;9;14;26;23;16;7;15;10;25;141;5585764
141;5530573;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;26;23;16;7;15;10;25
6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;7;15;10;26;141;5537998
141;5537998;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;7;15;10;26
6;24;17;13;4;19;21;8;2;18;20;5;11;1;3;22;12;9;14;25;23;16;7;15;10;26;141;5542150
141;5537998;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;7;15;10;26
6;9;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;24;14;25;23;16;7;15;10;26;141;5676464
141;5537998;6;24;17;13;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;7;15;10;26
6;24;17;7;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26;141;5533617
141;5533617;6;24;17;7;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26
6;24;17;7;14;19;21;8;2;11;20;5;18;1;3;22;12;9;4;25;23;16;13;15;10;26;141;5630717
141;5533617;6;24;17;7;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26
6;24;17;22;4;19;21;8;2;11;20;5;18;1;3;7;12;9;14;25;23;16;13;15;10;26;141;5560616
141;5533617;6;24;17;7;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26
6;24;17;7;4;19;21;8;2;18;20;5;11;1;3;22;12;9;14;25;23;16;13;15;10;26;141;5538308
141;5533617;6;24;17;7;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26
6;24;17;7;4;19;21;8;12;11;20;5;18;1;3;22;2;9;14;25;23;16;13;15;10;26;141;5543424
141;5533617;6;24;17;7;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26
6;21;17;7;4;19;24;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26;141;5545119
141;5533617;6;24;17;7;4;19;21;8;2;11;20;5;18;1;3;22;12;9;14;25;23;16;13;15;10;26
3;24;17;7;4;19;21;8;2;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26;141;5530865
141;5530865;3;24;17;7;4;19;21;8;2;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
3;24;17;7;4;19;21;8;2;11;20;5;18;1;6;10;12;9;14;25;23;16;13;15;22;26;141;5531496
141;5530865;3;24;17;7;4;19;21;8;2;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
3;24;17;7;4;19;21;8;2;11;20;5;26;1;6;22;12;9;14;25;23;16;13;15;10;18;141;5554443
141;5530865;3;24;17;7;4;19;21;8;2;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
3;24;17;7;4;19;21;8;2;11;20;5;18;1;6;22;12;13;14;25;23;16;9;15;10;26;141;5643690
141;5530865;3;24;17;7;4;19;21;8;2;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
3;24;17;7;4;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26;141;5531479
141;5531479;3;24;17;7;4;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
3;24;5;7;4;2;21;8;19;11;20;17;18;1;6;22;12;9;14;25;23;16;13;15;10;26;141;5741860
141;5531479;3;24;17;7;4;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
3;24;17;7;4;10;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;2;26;141;5535846
141;5531479;3;24;17;7;4;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
3;24;4;7;17;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26;141;5529721
142;5529721;3;24;4;7;17;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
4;24;3;7;17;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26;142;5528209
142;5528209;4;24;3;7;17;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
4;24;3;7;2;17;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26;142;5536278
142;5528209;4;24;3;7;17;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
4;24;3;7;17;2;19;8;21;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26;142;5550142
142;5528209;4;24;3;7;17;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
4;24;3;7;17;2;21;8;19;11;20;5;22;1;6;18;12;9;14;25;23;16;13;15;10;26;142;5554715
142;5528209;4;24;3;7;17;2;21;8;19;11;20;5;18;1;6;22;12;9;14;25;23;16;13;15;10;26
4;24;3;7;17;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;13;15;10;26;142;5527602
142;5527602;4;24;3;7;17;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;13;15;10;26
4;24;20;7;17;2;21;8;19;11;3;5;18;1;23;22;12;9;14;25;6;16;13;15;10;26;142;5553938
142;5527602;4;24;3;7;17;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;13;15;10;26
4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26;142;5520619
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
4;24;3;7;22;2;21;8;19;11;20;5;18;1;23;13;12;9;14;25;6;16;17;15;10;26;142;5527059
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;17;14;25;6;16;9;15;10;26;142;5672747
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
4;24;3;7;13;2;21;8;19;9;20;5;18;1;23;22;12;11;14;25;6;16;17;15;10;26;142;5545768
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;10;16;17;15;6;26;142;5524603
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
6;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;4;16;17;15;10;26;142;5558504
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
4;24;3;7;13;2;21;8;19;11;20;16;18;1;23;22;12;9;14;25;6;5;17;15;10;26;142;5759404
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
4;24;3;14;13;2;21;8;19;11;20;5;18;1;23;22;12;9;7;25;6;16;17;15;10;26;142;5632691
142;5520619;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;25;6;16;17;15;10;26
4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26;142;5516280
142;5516280;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26
4;14;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;24;16;6;25;17;15;10;26;142;5655617
142;5516280;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26
1;24;3;7;13;2;21;8;19;11;20;5;18;4;23;22;12;9;14;16;6;25;17;15;10;26;142;5548788
142;5516280;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26
4;24;3;7;13;2;21;8;18;11;20;5;19;1;23;22;12;9;14;16;6;25;17;15;10;26;142;5526277
142;5516280;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26
17;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;4;15;10;26;142;5528737
142;5516280;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26
4;24;3;19;13;2;21;8;7;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26;142;5565467
143;5516280;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26
4;24;3;2;13;7;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26;143;5536326
143;5516280;4;24;3;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;6;25;17;15;10;26
4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26;143;5516707
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;21;8;19;11;20;5;18;9;23;22;12;1;14;16;3;25;17;15;10;26;143;5552277
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;21;8;17;11;20;5;18;1;23;22;12;9;14;16;3;25;19;15;10;26;143;5585848
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;17;9;14;16;3;25;12;15;10;26;143;5569057
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;21;8;19;20;11;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26;143;5579810
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;15;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;21;10;26;143;5549607
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;25;12;9;14;16;3;22;17;15;10;26;143;5526749
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;21;8;18;11;20;5;19;1;23;22;12;9;14;16;3;25;17;15;10;26;143;5531994
143;5516707;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;15;10;26
4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;26;10;15;143;5513332
143;5513332;4;24;6;7;13;2;21;8;19;11;20;5;18;1;23;22;12;9;14;16;3;25;17;26;10;15
4;24;6;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;3;25;17;26;10;15;143;5516947
143;5516947;4;24;6;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;3;25;17;26;10;15
4;24;6;7;13;26;11;8;19;21;20;5;18;1;23;22;12;9;14;16;3;25;17;2;10;15;143;5528204
143;5516947;4;24;6;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;3;25;17;26;10;15
4;24;6;7;13;12;11;8;19;21;20;5;18;1;23;22;2;9;14;16;3;25;17;26;10;15;143;5528304
143;5516947;4;24;6;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;3;25;17;26;10;15
4;24;3;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;26;10;15;143;5517507
143;5517507;4;24;3;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;26;10;15
4;3;24;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;26;10;15;143;5517564
143;5517564;4;3;24;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;26;10;15
4;3;14;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;24;16;6;25;17;26;10;15;143;5621610
143;5517564;4;3;24;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;26;10;15
4;3;24;26;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;7;10;15;143;5521431
143;5517564;4;3;24;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;26;10;15
4;3;24;7;13;2;11;8;19;21;9;5;18;1;23;22;12;20;14;16;6;25;17;26;10;15;143;5557883
143;5517564;4;3;24;7;13;2;11;8;19;21;20;5;18;1;23;22;12;9;14;16;6;25;17;26;10;15
4;3;24;7;13;2;23;8;19;21;20;5;18;1;11;22;12;9;14;16;6;25;17;26;10;15;143;5512298
143;5512298;4;3;24;7;13;2;23;8;19;21;20;5;18;1;11;22;12;9;14;16;6;25;17;26;10;15
4;3;24;7;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;25;17;26;10;18;143;5509902
144;5509902;4;3;24;7;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;25;17;26;10;18
4;24;3;7;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;25;17;26;10;18;144;5510165
144;5510165;4;24;3;7;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;25;17;26;10;18
4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;7;17;26;10;18;144;5512370
144;5512370;4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;7;17;26;10;18
4;24;18;25;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;7;17;26;10;3;144;5659083
144;5512370;4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;7;17;26;10;18
4;24;3;25;13;2;23;8;19;21;20;5;9;1;11;22;12;15;14;16;6;7;17;26;10;18;144;5526511
144;5512370;4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;22;12;9;14;16;6;7;17;26;10;18
4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;16;12;9;14;22;6;7;17;26;10;18;144;5518926
144;5518926;4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;16;12;9;14;22;6;7;17;26;10;18
4;24;18;25;13;2;23;8;19;21;20;5;15;1;11;16;12;9;14;22;6;7;17;26;10;3;144;5652076
144;5518926;4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;16;12;9;14;22;6;7;17;26;10;18
4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;6;7;16;26;10;18;144;5514903
144;5514903;4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;6;7;16;26;10;18
4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;7;6;16;26;10;18;144;5536224
144;5514903;4;24;3;25;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;6;7;16;26;10;18
4;24;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;10;18;144;5512624
144;5512624;4;24;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;10;18
4;24;3;6;13;2;23;8;19;16;20;5;15;1;11;17;12;9;14;22;25;7;21;26;10;18;144;5560106
144;5512624;4;24;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;10;18
4;24;3;6;13;2;23;8;14;21;20;5;15;1;11;17;12;9;19;22;25;7;16;26;10;18;144;5539810
144;5512624;4;24;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;10;18
4;24;8;6;13;2;23;3;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;10;18;144;5525035
144;5512624;4;24;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;10;18
4;24;3;6;13;2;23;8;19;21;17;5;15;1;11;20;12;9;14;22;25;7;16;26;10;18;144;5588968
144;5512624;4;24;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;10;18
4;10;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18;144;5512789
144;5512789;4;10;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18
4;10;23;6;13;2;3;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18;144;5577850
144;5512789;4;10;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18
4;10;3;6;13;2;23;12;19;21;20;5;15;1;11;17;8;9;14;22;25;7;16;26;24;18;144;5529684
144;5512789;4;10;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18
4;10;3;6;13;2;23;8;19;21;20;15;5;1;11;17;12;9;14;22;25;7;16;26;24;18;144;5534288
144;5512789;4;10;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18
4;10;3;6;13;2;23;8;19;21;20;22;15;1;11;17;12;9;14;5;25;7;16;26;24;18;144;5735265
144;5512789;4;10;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18
4;10;3;6;26;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;13;24;18;144;5520329
144;5512789;4;10;3;6;13;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18
4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18;144;5514942
145;5514942;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;12;9;14;22;25;7;16;26;24;18
4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;22;25;7;16;26;24;12;145;5500568
145;5500568;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;22;25;7;16;26;24;12
4;10;25;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;22;13;7;16;26;24;12;145;5513568
145;5500568;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;22;25;7;16;26;24;12
4;10;13;6;3;2;23;18;19;21;20;5;15;1;11;17;8;9;14;22;25;7;16;26;24;12;145;5518477
145;5500568;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;22;25;7;16;26;24;12
4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;7;25;22;16;26;24;12;145;5508757
145;5500568;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;22;25;7;16;26;24;12
4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;25;7;22;26;24;12;145;5498275
145;5498275;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;25;7;22;26;24;12
4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;24;14;16;25;7;22;26;9;12;145;5566570
145;5498275;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;25;7;22;26;24;12
4;10;13;6;3;5;23;8;19;21;20;2;15;1;11;17;18;9;14;16;25;7;22;26;24;12;145;5718358
145;5498275;4;10;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;25;7;22;26;24;12
4;25;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;10;7;22;26;24;12;145;5497368
145;5497368;4;25;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;10;7;22;26;24;12
4;25;13;24;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;10;7;22;26;6;12;145;5506159
145;5497368;4;25;13;6;3;2;23;8;19;21;20;5;15;1;11;17;18;9;14;16;10;7;22;26;24;12
4;25;13;6;3;2;23;8;19;21;15;5;20;1;11;17;18;9;14;16;10;7;22;26;24;12;145;5501230
145;5501230;4;25;13;6;3;2;23;8;19;21;15;5;20;1;11;17;18;9;14;16;10;7;22;26;24;12
4;25;13;6;3;2;23;8;19;21;15;5;20;1;11;17;18;9;14;26;10;7;22;16;24;12;145;5501938
145;5501938;4;25;13;6;3;2;23;8;19;21;15;5;20;1;11;17;18;9;14;26;10;7;22;16;24;12
3;25;13;6;4;2;23;8;19;21;15;5;20;1;11;17;18;9;14;26;10;7;22;16;24;12;145;5499119
145;5499119;3;25;13;6;4;2;23;8;19;21;15;5;20;1;11;17;18;9;14;26;10;7;22;16;24;12
3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;22;16;24;12;145;5499680
145;5499680;3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;22;16;24;12
3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12;145;5499680
145;5499680;3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;13;6;4;19;23;8;2;21;15;1;20;5;11;17;18;9;14;26;10;7;16;22;24;12;145;5508193
145;5499680;3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;13;6;4;19;23;17;2;21;15;5;20;1;11;8;18;9;14;26;10;7;16;22;24;12;145;5503639
145;5499680;3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;14;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;13;26;10;7;16;22;24;12;145;5635602
145;5499680;3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;7;10;16;22;24;12;145;5520602
145;5499680;3;25;13;6;4;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;4;6;13;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12;145;5499378
145;5499378;3;25;4;6;13;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;4;6;13;19;23;8;2;21;15;5;20;1;12;17;18;9;14;26;10;7;16;22;24;11;145;5515771
146;5499378;3;25;4;6;13;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;4;6;9;19;23;8;2;21;15;5;20;1;11;17;18;13;14;26;10;7;16;22;24;12;146;5557224
146;5499378;3;25;4;6;13;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;7;16;22;24;12
3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12;146;5499995
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;12;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;25;146;5519523
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;4;6;7;19;23;8;2;21;17;5;20;1;11;15;18;9;14;26;10;13;16;22;24;12;146;5529795
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;4;25;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12;146;5553494
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;4;6;7;10;23;8;2;21;15;5;20;1;11;17;18;9;14;26;19;13;16;22;24;12;146;5542784
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;12;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;4;146;5547789
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;5;6;7;19;23;8;2;21;15;4;20;1;11;17;18;9;14;26;10;13;16;22;24;12;146;5636502
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;4;10;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;6;13;16;22;24;12;146;5504488
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;4;6;7;19;23;8;2;21;15;20;5;1;11;17;18;9;14;26;10;13;16;22;24;12;146;5558356
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;4;6;7;19;23;8;2;11;15;5;20;1;21;17;18;9;14;26;10;13;16;22;24;12;146;5527495
146;5499995;3;25;4;6;7;19;23;8;2;21;15;5;20;1;11;17;18;9;14;26;10;13;16;22;24;12
3;25;4;6;7;19;23;8;2;21;15;5;20;1;26;17;18;9;14;11;10;13;16;22;24;12;146;5502550
146;5502550;3;25;4;6;7;19;23;8;2;21;15;5;20;1;26;17;18;9;14;11;10;13;16;22;24;12
3;15;4;6;7;19;23;8;2;21;25;5;20;1;26;17;18;9;14;11;10;13;16;22;24;12;146;5518146
146;5502550;3;25;4;6;7;19;23;8;2;21;15;5;20;1;26;17;18;9;14;11;10;13;16;22;24;12
