"X1";"X36734";"X11";"X12";"X4";"X2";"X6";"X5";"X10";"X8";"X9";"X1.1";"X3";"X7"
5;11;8;3;10;4;6;1;9;7;12;2;77;25168
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;6;1;4;9;7;12;2;77;19406
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;7;4;1;9;6;12;2;77;36440
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;4;6;10;1;9;7;12;2;77;17588
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;6;4;7;9;1;12;2;77;14434
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;6;1;4;9;7;12;2;77;19406
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;4;10;6;3;1;9;7;12;2;77;17592
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
4;11;8;3;10;6;5;1;9;7;12;2;77;26668
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;2;4;1;9;7;12;6;77;31204
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;2;6;4;1;9;7;12;10;77;17380
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;9;6;4;1;10;7;12;2;77;20688
77;12422;5;11;8;3;10;6;4;1;9;7;12;2
6;11;8;3;10;5;4;1;9;7;12;2;77;20268
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;6;4;2;9;7;12;1;78;16308
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;12;3;10;6;4;1;9;7;8;2;78;18292
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;9;4;1;6;7;12;2;78;19344
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;6;10;4;1;9;7;12;2;78;28922
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;1;4;6;9;7;12;2;78;37976
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;1;8;3;10;6;4;11;9;7;12;2;78;43230
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;1;8;3;10;6;4;11;9;7;12;2;78;43230
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;3;10;6;4;12;9;7;1;2;78;21938
78;12422;5;11;8;3;10;6;4;1;9;7;12;2
5;11;8;10;3;6;4;1;9;7;12;2;78;12182
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;1;3;6;4;10;9;7;12;2;78;13840
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
9;11;8;10;3;6;4;1;5;7;12;2;78;28430
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
2;11;8;10;3;6;4;1;9;7;12;5;78;31338
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;6;3;10;4;1;9;7;12;2;78;26762
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;12;10;3;6;4;1;9;7;8;2;78;18052
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;7;3;6;4;1;9;10;12;2;78;14248
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
4;11;8;10;3;6;5;1;9;7;12;2;78;25588
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;1;2;7;12;9;78;12766
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;8;11;10;3;6;4;1;9;7;12;2;78;27542
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;12;9;7;1;2;78;21698
78;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;2;8;10;3;6;4;1;9;7;12;11;78;39614
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;2;10;3;6;4;1;9;7;12;8;79;17128
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;9;10;3;6;4;1;8;7;12;2;79;17166
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;9;3;6;4;1;10;7;12;2;79;18048
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;7;8;10;3;6;4;1;9;11;12;2;79;39808
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;8;11;10;3;6;4;1;9;7;12;2;79;27542
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
10;11;8;5;3;6;4;1;9;7;12;2;79;27928
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;7;9;1;12;2;79;14194
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
10;11;8;5;3;6;4;1;9;7;12;2;79;27928
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;3;10;6;4;1;9;7;12;2;79;12422
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;4;8;10;3;6;11;1;9;7;12;2;79;28834
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;6;3;10;4;1;9;7;12;2;79;26762
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;4;10;3;6;8;1;9;7;12;2;79;13206
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;6;3;4;1;9;7;12;2;79;26392
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
9;11;8;10;3;6;4;1;5;7;12;2;79;28430
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;9;4;1;6;7;12;2;79;19104
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;2;3;6;4;1;9;7;12;10;79;14180
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;2;1;9;7;12;4;79;15342
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;2;6;4;1;9;7;12;3;79;21134
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;3;10;8;6;4;1;9;7;12;2;79;13088
79;12182;5;11;8;10;3;6;4;1;9;7;12;2
1;11;8;10;3;6;4;5;9;7;12;2;79;22564
80;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;12;3;6;4;1;9;7;10;2;80;16740
80;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;9;10;3;6;4;1;8;7;12;2;80;17166
80;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;9;4;1;6;7;12;2;80;19104
80;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;12;9;7;1;2;80;21698
80;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;2;4;1;9;7;12;6;80;30964
80;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;1;12;7;9;2;80;12174
80;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;4;12;1;7;9;2;80;21766
80;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;2;3;6;4;1;12;7;9;10;80;14172
80;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;9;8;10;3;6;4;1;12;7;11;2;80;30772
80;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;9;6;4;1;12;7;3;2;80;19590
80;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;7;8;10;3;6;4;1;12;11;9;2;80;39800
80;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;3;10;6;4;1;12;7;9;2;80;12414
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;2;10;6;4;1;12;7;9;3;80;18166
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;7;8;3;10;6;4;1;12;11;9;2;80;40040
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
3;11;8;5;10;6;4;1;12;7;9;2;80;25844
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
11;5;8;3;10;6;4;1;12;7;9;2;80;30066
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;10;8;3;11;6;4;1;12;7;9;2;80;22952
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;3;10;6;4;1;7;12;9;2;80;29610
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;3;10;6;4;12;1;7;9;2;80;22006
80;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;3;10;6;4;1;12;2;9;7;80;17598
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;2;8;3;10;6;4;1;12;7;9;11;81;39846
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
11;5;8;3;10;6;4;1;12;7;9;2;81;30066
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;8;11;3;10;6;4;1;12;7;9;2;81;27774
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;2;10;6;4;1;12;7;9;3;81;18166
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;6;8;3;10;11;4;1;12;7;9;2;81;23002
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;3;8;10;6;4;1;12;7;9;2;81;12560
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;1;6;4;10;12;7;9;2;81;16866
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;6;3;8;10;11;4;1;12;7;9;2;81;23148
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;4;8;10;6;3;1;12;7;9;2;81;13324
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;6;4;1;2;7;9;12;81;13242
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;6;10;4;1;12;7;9;2;81;29112
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;2;10;6;4;1;12;7;9;8;81;19288
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;2;8;10;6;4;1;12;7;9;3;81;16384
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;4;6;1;12;7;9;2;81;28582
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;6;9;1;12;7;4;2;81;18072
81;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;8;3;10;6;4;1;12;7;9;2;81;12414
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;10;8;3;11;6;4;1;12;7;9;2;81;22952
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
3;11;8;5;10;6;4;1;12;7;9;2;81;25844
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;10;8;3;11;6;4;1;12;7;9;2;81;22952
81;12414;5;11;8;3;10;6;4;1;12;7;9;2
7;11;8;3;10;6;4;1;12;5;9;2;81;38492
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;2;3;10;6;4;1;12;7;9;8;82;17360
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;7;3;10;6;4;1;12;8;9;2;82;19798
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;8;11;3;10;6;4;1;12;7;9;2;82;27774
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;2;10;6;4;1;12;7;9;3;82;18166
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;6;8;3;10;11;4;1;12;7;9;2;82;23002
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;3;6;10;4;1;12;7;9;2;82;28966
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
11;5;8;3;10;6;4;1;12;7;9;2;82;30066
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;10;8;3;11;6;4;1;12;7;9;2;82;22952
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;3;10;1;4;6;12;7;9;2;82;38008
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;12;10;6;4;1;3;7;9;2;82;17664
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;8;3;10;6;12;1;4;7;9;2;82;14682
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
3;11;8;5;10;6;4;1;12;7;9;2;82;25844
82;12414;5;11;8;3;10;6;4;1;12;7;9;2
5;11;3;8;10;6;4;1;12;7;9;2;82;12560
82;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;2;6;4;1;12;7;9;10;82;17518
82;12560;5;11;3;8;10;6;4;1;12;7;9;2
8;11;3;5;10;6;4;1;12;7;9;2;82;15136
82;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;4;6;10;1;12;7;9;2;82;21262
82;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;4;10;6;8;1;12;7;9;2;82;17844
82;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;6;7;1;12;4;9;2;82;18118
82;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;1;8;10;6;4;3;12;7;9;2;82;23208
82;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;6;4;7;12;1;9;2;82;13132
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;10;6;4;7;1;12;9;2;83;21252
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;1;6;4;7;12;10;9;2;83;17806
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;4;3;8;10;6;11;7;12;1;9;2;83;32800
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;2;10;6;4;7;12;1;9;8;83;15790
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;9;6;4;7;12;1;10;2;83;21366
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;6;10;4;7;12;1;9;2;83;29684
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;10;6;4;7;1;12;9;2;83;21252
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;9;8;10;6;4;7;12;1;3;2;83;16288
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;12;3;8;10;6;4;7;11;1;9;2;83;32176
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;4;6;10;7;12;1;9;2;83;21834
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;2;10;6;4;7;12;1;9;8;83;15790
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;9;6;4;7;12;1;10;2;83;21366
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
11;5;3;8;10;6;4;7;12;1;9;2;83;29276
83;13132;5;11;3;8;10;6;4;7;12;1;9;2
5;11;3;8;10;6;4;1;12;7;9;2;83;12560
83;12560;5;11;3;8;10;6;4;1;12;7;9;2
11;5;3;8;10;6;4;1;12;7;9;2;83;28704
83;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;4;6;10;1;12;7;9;2;83;21262
83;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;6;4;1;2;7;9;12;83;13242
83;12560;5;11;3;8;10;6;4;1;12;7;9;2
8;11;3;5;10;6;4;1;12;7;9;2;83;15136
83;12560;5;11;3;8;10;6;4;1;12;7;9;2
6;11;3;8;10;5;4;1;12;7;9;2;83;18828
83;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;2;10;6;4;1;12;7;9;8;83;19288
84;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;12;8;10;6;4;1;3;7;9;2;84;20734
84;12560;5;11;3;8;10;6;4;1;12;7;9;2
10;11;3;8;5;6;4;1;12;7;9;2;84;24498
84;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;6;1;4;12;7;9;2;84;20324
84;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;6;8;10;3;4;1;12;7;9;2;84;23310
84;12560;5;11;3;8;10;6;4;1;12;7;9;2
5;11;3;8;10;6;4;1;9;7;12;2;84;12568
84;12568;5;11;3;8;10;6;4;1;9;7;12;2
5;11;3;8;10;1;4;6;9;7;12;2;84;38826
84;12568;5;11;3;8;10;6;4;1;9;7;12;2
5;11;3;8;10;6;4;1;7;9;12;2;84;26726
84;12568;5;11;3;8;10;6;4;1;9;7;12;2
5;1;3;8;10;6;4;11;9;7;12;2;84;43984
84;12568;5;11;3;8;10;6;4;1;9;7;12;2
5;11;10;8;3;6;4;1;9;7;12;2;84;12392
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
5;11;10;1;3;6;4;8;9;7;12;2;84;27820
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
5;11;10;8;3;6;4;9;1;7;12;2;84;22552
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
7;11;10;8;3;6;4;1;9;5;12;2;84;42124
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
5;11;10;8;1;6;4;3;9;7;12;2;84;27422
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
5;11;6;8;3;10;4;1;9;7;12;2;84;25612
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
3;11;10;8;5;6;4;1;9;7;12;2;84;23814
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
5;11;10;8;6;3;4;1;9;7;12;2;84;26602
84;12392;5;11;10;8;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;1;9;7;12;2;84;12182
84;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;9;3;6;4;1;10;7;12;2;84;18048
84;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;4;6;3;1;9;7;12;2;84;20672
84;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;1;4;9;7;12;2;84;19166
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
8;11;5;10;3;6;4;1;9;7;12;2;85;22170
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;2;8;10;3;6;4;1;9;7;12;11;85;39614
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;1;3;6;4;10;9;7;12;2;85;13840
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;3;8;10;11;6;4;1;9;7;12;2;85;29724
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;2;9;7;12;1;85;16068
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;9;1;7;12;2;85;21158
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;2;3;6;4;1;9;7;12;10;85;14180
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;4;6;1;9;7;12;2;85;24928
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;2;8;10;3;6;4;1;9;7;12;11;85;39614
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
2;11;8;10;3;6;4;1;9;7;12;5;85;31338
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;2;9;7;12;1;85;16068
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;6;10;3;8;4;1;9;7;12;2;85;15294
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;9;6;4;1;3;7;12;2;85;19716
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;12;6;4;1;9;7;3;2;85;19946
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;12;4;1;9;7;6;2;85;15630
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;7;9;1;12;2;85;14194
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;9;10;3;6;4;1;8;7;12;2;85;17166
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;1;9;12;7;2;85;29254
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;1;9;7;2;12;85;12816
85;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;12;6;4;1;9;7;3;2;85;19946
86;12182;5;11;8;10;3;6;4;1;9;7;12;2
6;11;8;10;3;5;4;1;9;7;12;2;86;21988
86;12182;5;11;8;10;3;6;4;1;9;7;12;2
5;11;8;10;3;6;4;1;12;7;9;2;86;12174
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;9;8;10;3;6;4;1;12;7;11;2;86;30772
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;6;3;10;4;1;12;7;9;2;86;26806
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;7;3;6;4;1;12;10;9;2;86;14240
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;6;10;3;8;4;1;12;7;9;2;86;15366
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;4;6;3;1;12;7;9;2;86;20664
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;4;6;1;12;7;9;2;86;25024
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;4;7;12;1;9;2;86;14186
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;4;6;1;12;7;9;2;86;25024
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
6;11;8;10;3;5;4;1;12;7;9;2;86;21988
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;7;3;6;4;1;12;10;9;2;86;14240
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;2;6;4;1;12;7;9;3;86;21126
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;10;8;11;3;6;4;1;12;7;9;2;86;23152
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;6;8;10;3;11;4;1;12;7;9;2;86;22762
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;6;3;10;4;1;12;7;9;2;86;26806
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;2;3;6;4;1;12;7;9;10;86;14172
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;4;12;1;7;9;2;86;21766
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;4;1;7;12;9;2;86;29370
86;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;9;4;1;12;7;6;2;86;19094
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;12;3;6;4;1;10;7;9;2;87;16772
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
6;11;8;10;3;5;4;1;12;7;9;2;87;21988
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;3;8;10;11;6;4;1;12;7;9;2;87;29716
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
9;11;8;10;3;6;4;1;12;7;5;2;87;28370
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;1;4;12;7;9;2;87;19158
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;7;3;6;4;1;12;10;9;2;87;14240
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;1;6;4;3;12;7;9;2;87;26820
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;12;4;1;6;7;9;2;87;15632
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
7;11;8;10;3;6;4;1;12;5;9;2;87;40372
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
6;11;8;10;3;5;4;1;12;7;9;2;87;21988
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
8;11;5;10;3;6;4;1;12;7;9;2;87;22162
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;9;4;1;12;7;6;2;87;19094
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;12;4;1;6;7;9;2;87;15632
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;1;4;6;12;7;9;2;87;37768
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;8;11;10;3;6;4;1;12;7;9;2;87;27534
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;6;10;3;8;4;1;12;7;9;2;87;15366
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;6;10;3;8;4;1;12;7;9;2;87;15366
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;9;6;4;1;12;7;3;2;87;19590
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
1;11;8;10;3;6;4;5;12;7;9;2;87;22556
87;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;7;3;6;4;1;12;10;9;2;87;14240
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;1;8;10;3;6;4;11;12;7;9;2;88;42982
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;7;1;12;4;9;2;88;18044
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;12;4;1;6;7;9;2;88;15632
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;4;6;1;12;7;9;2;88;25024
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;2;1;12;7;9;4;88;15334
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;4;9;12;7;1;2;88;21082
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;3;10;6;4;1;12;7;9;2;88;12414
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;2;10;3;6;4;1;12;7;9;8;88;17120
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;3;10;8;6;4;1;12;7;9;2;88;13080
88;13080;5;11;3;10;8;6;4;1;12;7;9;2
5;11;7;10;8;6;4;1;12;3;9;2;88;24662
88;13080;5;11;3;10;8;6;4;1;12;7;9;2
5;11;7;10;8;6;4;1;12;3;9;2;88;24662
88;13080;5;11;3;10;8;6;4;1;12;7;9;2
5;11;3;10;8;1;4;6;12;7;9;2;88;39378
88;13080;5;11;3;10;8;6;4;1;12;7;9;2
6;11;3;10;8;5;4;1;12;7;9;2;88;18868
88;13080;5;11;3;10;8;6;4;1;12;7;9;2
5;11;3;10;8;6;1;4;12;7;9;2;88;20844
88;13080;5;11;3;10;8;6;4;1;12;7;9;2
1;11;3;10;8;6;4;5;12;7;9;2;88;19640
88;13080;5;11;3;10;8;6;4;1;12;7;9;2
5;11;8;10;3;6;4;1;12;7;9;2;88;12174
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;2;4;1;12;7;9;6;88;30966
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;1;8;10;3;6;4;11;12;7;9;2;88;42982
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;4;3;6;10;1;12;7;9;2;88;14260
88;12174;5;11;8;10;3;6;4;1;12;7;9;2
10;11;8;5;3;6;4;1;12;7;9;2;88;27920
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;4;1;12;9;7;2;89;26216
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;9;4;1;12;7;6;2;89;19094
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;12;4;1;6;7;9;2;89;15632
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;9;4;1;12;7;6;2;89;19094
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;3;10;8;6;4;1;12;7;9;2;89;13080
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;2;4;1;12;7;9;6;89;30966
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;3;6;4;2;12;7;9;1;89;16060
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
5;11;8;10;7;6;4;1;12;3;9;2;89;23566
89;12174;5;11;8;10;3;6;4;1;12;7;9;2
