"X1";"X6015423";"X10";"X16";"X26";"X23";"X18";"X7";"X21";"X14";"X8";"X25";"X2";"X4";"X17";"X24";"X1.1";"X15";"X19";"X9";"X6";"X11";"X20";"X3";"X22";"X5";"X13";"X12"
5;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;6;11;26;22;17;25;10;24;137;5656231
137;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;2;13;20;12;4;21;1;14;18;9;8;3;19;15;5;11;26;22;17;25;10;24;137;5580663
137;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;2;13;20;12;3;26;1;14;18;9;8;4;19;15;5;11;21;22;17;25;10;24;137;5574130
137;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;2;13;20;12;3;21;1;18;14;9;8;4;19;15;5;11;26;22;17;25;10;24;137;5534561
137;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;2;13;20;12;3;21;1;22;18;9;8;4;19;15;5;11;26;14;17;25;10;24;137;5600021
138;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;20;23;7;2;13;16;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24;138;5551823
138;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;19;7;2;13;20;12;3;21;1;14;18;9;8;4;23;15;5;11;26;22;17;25;10;24;138;5529494
138;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;17;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;2;25;10;24;138;5534423
138;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
9;16;23;7;2;13;20;12;3;21;1;14;18;6;8;4;19;15;5;11;26;22;17;25;10;24;138;5549773
138;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;2;13;20;12;22;21;1;14;18;9;8;4;19;15;5;11;26;3;17;25;10;24;138;5586035
138;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;2;13;22;12;3;21;1;14;18;9;8;4;19;15;5;11;26;20;17;25;10;24;138;5573986
138;5526765;6;16;23;7;2;13;20;12;3;21;1;14;18;9;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;2;13;20;12;3;21;1;9;18;14;8;4;19;15;5;11;26;22;17;25;10;24;138;5529194
138;5529194;6;16;23;7;2;13;20;12;3;21;1;9;18;14;8;4;19;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24;138;5525854
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;12;3;21;1;9;18;14;24;4;2;15;5;11;26;22;17;25;10;8;138;5612843
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;18;7;19;13;20;12;3;21;1;9;23;14;8;4;2;15;5;11;26;22;17;25;10;24;138;5555449
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;12;3;21;1;9;18;14;15;4;2;8;5;11;26;22;17;25;10;24;138;5560743
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;12;3;21;8;9;18;14;1;4;2;15;5;11;26;22;17;25;10;24;138;5564899
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;12;3;21;22;9;18;14;8;4;2;15;5;11;26;1;17;25;10;24;138;5590041
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;24;22;17;25;10;26;138;5536235
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;17;3;21;1;9;18;14;8;4;2;15;5;11;26;22;12;25;10;24;138;5550745
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;14;20;12;3;21;1;9;18;13;8;4;2;15;5;11;26;22;17;25;10;24;138;5616883
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;25;5;11;26;22;17;15;10;24;138;5588806
138;5525854;6;16;23;7;19;13;20;12;3;21;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;21;3;12;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24;138;5523354
138;5523354;6;16;23;7;19;13;20;21;3;12;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;21;3;12;1;9;18;14;8;4;2;15;5;11;10;22;17;25;26;24;138;5534236
138;5523354;6;16;23;7;19;13;20;21;3;12;1;9;18;14;8;4;2;15;5;11;26;22;17;25;10;24
6;16;23;7;19;13;20;21;3;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;10;11;138;5522447
139;5522447;6;16;23;7;19;13;20;21;3;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;10;11
6;16;23;7;19;13;20;21;3;12;1;9;24;14;8;4;2;15;5;18;26;22;17;25;10;11;139;5580753
139;5522447;6;16;23;7;19;13;20;21;3;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;10;11
6;16;23;7;19;13;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;10;11;139;5525507
139;5525507;6;16;23;7;19;13;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;10;11
6;16;23;5;19;13;20;3;21;12;1;9;18;14;8;4;2;15;7;24;26;22;17;25;10;11;139;5702372
139;5525507;6;16;23;7;19;13;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;10;11
6;16;23;7;19;10;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;13;11;139;5534042
139;5525507;6;16;23;7;19;13;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;22;17;25;10;11
6;16;23;7;19;22;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;13;17;25;10;11;139;5528346
139;5528346;6;16;23;7;19;22;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;13;17;25;10;11
6;16;23;7;19;22;20;3;18;12;1;9;21;14;8;4;2;15;5;24;26;13;17;25;10;11;139;5627052
139;5528346;6;16;23;7;19;22;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;13;17;25;10;11
6;16;23;7;19;22;20;3;21;12;1;9;18;25;8;4;2;15;5;24;26;13;17;14;10;11;139;5628952
139;5528346;6;16;23;7;19;22;20;3;21;12;1;9;18;14;8;4;2;15;5;24;26;13;17;25;10;11
6;16;23;7;18;22;20;3;21;12;1;9;19;14;8;4;2;15;5;24;26;13;17;25;10;11;139;5523214
139;5523214;6;16;23;7;18;22;20;3;21;12;1;9;19;14;8;4;2;15;5;24;26;13;17;25;10;11
6;16;23;7;14;22;20;3;21;12;1;9;19;18;8;4;2;15;5;24;26;13;17;25;10;11;139;5549330
139;5523214;6;16;23;7;18;22;20;3;21;12;1;9;19;14;8;4;2;15;5;24;26;13;17;25;10;11
6;16;23;19;18;22;20;3;21;12;1;9;7;14;8;4;2;15;5;24;26;13;17;25;10;11;139;5531020
139;5523214;6;16;23;7;18;22;20;3;21;12;1;9;19;14;8;4;2;15;5;24;26;13;17;25;10;11
6;16;23;7;18;22;20;3;21;12;1;9;19;14;8;4;11;15;5;24;26;13;17;25;10;2;139;5520928
139;5520928;6;16;23;7;18;22;20;3;21;12;1;9;19;14;8;4;11;15;5;24;26;13;17;25;10;2
6;16;23;7;18;22;20;3;21;11;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2;139;5511079
139;5511079;6;16;23;7;18;22;20;3;21;11;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;7;18;22;20;3;21;11;1;9;5;14;8;4;12;15;19;24;26;13;17;25;10;2;139;5626094
139;5511079;6;16;23;7;18;22;20;3;21;11;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
20;16;23;7;18;22;6;3;21;11;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2;139;5567101
139;5511079;6;16;23;7;18;22;20;3;21;11;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;7;18;22;20;10;21;11;1;9;19;14;8;4;12;15;5;24;26;13;17;25;3;2;139;5515195
139;5511079;6;16;23;7;18;22;20;3;21;11;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2;139;5492213
139;5492213;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;11;18;26;20;3;21;7;1;9;19;14;8;4;12;15;5;24;22;13;17;25;10;2;139;5500104
139;5492213;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;11;18;22;20;3;21;7;1;9;19;14;15;4;12;8;5;24;26;13;17;25;10;2;139;5586001
139;5492213;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;4;18;22;20;3;21;7;1;9;19;14;8;11;12;15;5;24;26;13;17;25;10;2;139;5514425
139;5492213;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;11;4;22;20;3;21;7;1;9;19;14;8;18;12;15;5;24;26;13;17;25;10;2;139;5567953
140;5492213;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;25;5;24;26;13;17;15;10;2;140;5570324
140;5492213;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;4;12;15;5;24;26;13;17;25;10;2
6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2;140;5496279
140;5496279;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;17;18;22;20;3;21;7;1;9;19;14;8;10;12;15;5;24;26;13;11;25;4;2;140;5505819
140;5496279;6;16;23;11;18;22;20;3;21;7;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2;140;5494512
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;11;18;22;7;3;2;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;21;140;5522690
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;11;18;22;7;3;21;20;1;8;19;14;9;10;12;15;5;24;26;13;17;25;4;2;140;5554016
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;24;12;15;5;10;26;13;17;25;4;2;140;5497283
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;9;23;11;18;22;7;3;21;20;1;16;19;14;8;10;12;15;5;24;26;13;17;25;4;2;140;5532737
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;11;18;22;7;3;21;20;1;9;19;10;8;14;12;15;5;24;26;13;17;25;4;2;140;5633030
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;11;18;22;19;3;21;20;1;9;7;14;8;10;12;15;5;24;26;13;17;25;4;2;140;5549403
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;5;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;16;24;26;13;17;25;4;2;140;5701079
140;5494512;6;16;23;11;18;22;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;17;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2;140;5497764
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;4;24;26;13;22;25;5;2;140;5696722
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;9;18;17;7;3;21;20;1;11;19;14;8;10;12;15;5;24;26;13;22;25;4;2;140;5575902
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
3;16;23;11;18;17;7;6;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2;140;5568076
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;25;14;8;10;12;15;5;24;26;13;22;19;4;2;140;5557356
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;15;12;10;5;24;26;13;22;25;4;2;140;5508971
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;26;14;8;10;12;15;5;24;19;13;22;25;4;2;140;5554867
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;8;9;19;14;1;10;12;15;5;24;26;13;22;25;4;2;140;5544861
140;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;4;26;13;22;25;24;2;140;5538062
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;5;19;14;8;10;12;15;9;24;26;13;22;25;4;2;141;5572076
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
18;16;23;11;6;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2;141;5503613
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;20;11;18;17;7;3;21;23;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2;141;5567018
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;24;14;8;10;12;15;5;19;26;13;22;25;4;2;141;5554797
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;20;1;9;5;14;8;10;12;15;19;24;26;13;22;25;4;2;141;5603889
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;5;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;16;24;26;13;22;25;4;2;141;5711863
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;11;18;17;7;3;21;9;1;20;19;14;8;10;12;15;5;24;26;13;22;25;4;2;141;5552559
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
19;16;23;11;18;17;7;3;21;20;1;9;6;14;8;10;12;15;5;24;26;13;22;25;4;2;141;5526091
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;16;23;24;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;11;26;13;22;25;4;2;141;5506364
141;5497764;6;16;23;11;18;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2
6;8;23;11;18;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2;141;5496555
141;5496555;6;8;23;11;18;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;11;18;17;7;3;21;20;1;9;19;14;16;24;12;15;5;10;26;13;22;25;4;2;141;5499326
141;5496555;6;8;23;11;18;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2;141;5500915
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;12;20;1;9;19;14;16;10;21;15;5;24;26;13;22;25;4;2;141;5521623
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;12;18;11;17;7;3;21;20;1;9;19;14;16;10;23;15;5;24;26;13;22;25;4;2;141;5515353
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;21;9;1;20;19;14;16;10;12;15;5;24;26;13;22;25;4;2;141;5564790
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;2;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;7;141;5501685
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;21;2;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;20;141;5509843
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;5;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;23;24;26;13;22;25;4;2;141;5704884
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;16;23;18;11;17;7;3;21;20;1;9;19;14;8;10;12;15;5;24;26;13;22;25;4;2;141;5502124
141;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;19;3;21;20;1;9;7;14;16;10;12;15;5;24;26;13;22;25;4;2;141;5554486
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;21;20;1;9;5;14;16;10;12;15;19;24;26;13;22;25;4;2;142;5607040
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;20;21;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2;142;5541195
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
11;8;23;18;6;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2;142;5502800
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;5;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;23;24;26;13;22;25;4;2;142;5704884
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;21;20;1;4;19;14;16;10;12;15;5;24;26;13;22;25;9;2;142;5596142
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;17;7;3;21;20;1;9;19;26;16;10;12;15;5;24;14;13;22;25;4;2;142;5574076
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
14;8;23;18;11;17;7;3;21;20;1;9;19;6;16;10;12;15;5;24;26;13;22;25;4;2;142;5544602
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;15;17;7;3;21;20;1;9;19;14;16;10;12;11;5;24;26;13;22;25;4;2;142;5548478
142;5500915;6;8;23;18;11;17;7;3;21;20;1;9;19;14;16;10;12;15;5;24;26;13;22;25;4;2
6;8;23;18;11;10;7;3;21;20;1;9;19;14;16;17;12;15;5;24;26;13;22;25;4;2;142;5501008
142;5501008;6;8;23;18;11;10;7;3;21;20;1;9;19;14;16;17;12;15;5;24;26;13;22;25;4;2
6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;17;12;15;5;24;26;13;22;25;4;2;142;5503007
142;5503007;6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;17;12;15;5;24;26;13;22;25;4;2
6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;22;25;4;2;142;5497293
142;5497293;6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;22;25;4;2
6;8;23;18;10;11;7;25;21;20;1;9;19;14;16;13;12;15;5;24;26;17;22;3;4;2;142;5579291
142;5497293;6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;22;25;4;2
6;8;23;18;10;11;7;3;21;20;1;9;19;24;16;13;12;15;5;14;26;17;22;25;4;2;142;5574555
142;5497293;6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;22;25;4;2
6;8;23;18;10;11;7;3;1;20;21;9;19;14;16;13;12;15;5;24;26;17;22;25;4;2;142;5517492
142;5497293;6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;22;25;4;2
6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;2;25;4;22;142;5500410
142;5500410;6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;8;23;18;10;11;7;3;21;20;5;9;19;14;16;13;12;15;1;24;26;17;2;25;4;22;142;5556499
142;5500410;6;8;23;18;10;11;7;3;21;20;1;9;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;8;23;18;10;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22;142;5505120
142;5505120;6;8;23;18;10;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22;142;5496289
142;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;4;9;1;19;14;16;13;12;15;5;24;26;17;2;25;20;22;142;5511414
142;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;9;20;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22;142;5574777
143;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;22;15;5;24;26;17;2;25;4;12;143;5525575
143;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;4;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;21;22;143;5557766
143;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;25;24;26;17;2;5;4;22;143;5900568
143;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;20;15;1;19;14;16;13;12;9;5;24;26;17;2;25;4;22;143;5535763
143;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;25;5;24;26;17;2;15;4;22;143;5564391
143;5496289;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;13;12;15;5;24;26;17;2;25;4;22
6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13;143;5502951
143;5502951;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13
6;10;23;18;17;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;8;2;25;4;13;143;5510491
143;5502951;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13
6;10;23;18;8;11;7;3;21;20;9;2;19;14;16;22;12;15;5;24;26;17;1;25;4;13;143;5586946
143;5502951;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13
6;10;23;18;8;11;7;5;21;20;9;1;19;14;16;22;12;15;3;24;26;17;2;25;4;13;143;5615226
143;5502951;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13
6;10;21;18;8;11;7;3;23;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13;143;5536129
143;5502951;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13
6;10;23;18;8;11;7;2;21;20;9;1;19;14;16;22;12;15;5;24;26;17;3;25;4;13;143;5633133
143;5502951;6;10;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;17;2;25;4;13
6;17;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;10;2;25;4;13;143;5500059
143;5500059;6;17;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;10;2;25;4;13
3;17;23;18;8;11;7;6;21;20;9;1;19;14;16;22;12;15;5;24;26;10;2;25;4;13;143;5566604
143;5500059;6;17;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;10;2;25;4;13
6;17;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;4;10;2;25;26;13;143;5547153
143;5500059;6;17;23;18;8;11;7;3;21;20;9;1;19;14;16;22;12;15;5;24;26;10;2;25;4;13
6;17;23;18;8;11;7;3;21;20;9;1;19;14;16;2;12;15;5;24;26;10;22;25;4;13;143;5492369
