"X1";"X5645929";"X17";"X6";"X16";"X10";"X19";"X26";"X3";"X14";"X13";"X15";"X9";"X5";"X11";"X24";"X8";"X1.1";"X2";"X18";"X20";"X25";"X21";"X23";"X12";"X7";"X4";"X22"
160;5448241;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;13;3;7;19;11;17;24;25;16;6;26
25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;13;3;7;19;11;17;24;10;16;6;26;160;5448195
160;5448195;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;13;3;7;19;11;17;24;10;16;6;26
25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13;160;5448056
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;15;21;4;8;22;12;18;23;14;9;5;1;26;2;20;3;7;19;11;17;24;10;16;6;13;160;5498284
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;15;21;4;8;22;12;3;23;14;9;5;1;20;2;26;18;7;19;11;17;24;10;16;6;13;160;5456219
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;7;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;15;19;11;17;24;10;16;6;13;160;5512370
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;15;21;4;8;16;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;22;6;13;160;5461456
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;15;21;4;8;10;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;22;16;6;13;160;5456757
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;26;21;4;8;22;12;18;23;14;9;5;1;20;2;15;3;7;19;11;17;24;10;16;6;13;160;5502077
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;15;21;4;8;22;12;18;23;14;24;5;1;20;2;26;3;7;19;11;17;9;10;16;6;13;160;5542483
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
25;15;21;4;8;22;12;18;23;14;9;5;6;20;2;26;3;7;19;11;17;24;10;16;1;13;160;5532197
160;5448056;25;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;10;16;6;13
10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13;160;5448102
160;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;4;13;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;8;160;5537351
160;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;4;8;22;12;18;11;14;9;5;1;20;2;26;3;7;19;23;17;24;25;16;6;13;160;5459435
160;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;14;21;4;8;22;12;18;23;15;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13;160;5637605
161;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;26;8;22;12;18;23;14;9;5;1;20;2;4;3;7;19;11;17;24;25;16;6;13;161;5475399
161;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;4;2;22;12;18;23;14;9;5;1;20;8;26;3;7;19;11;17;24;25;16;6;13;161;5454646
161;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;4;8;22;12;18;23;17;9;5;1;20;2;26;3;7;19;11;14;24;25;16;6;13;161;5707027
161;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;16;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;4;6;13;161;5450231
161;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;4;8;22;12;18;23;14;13;5;1;20;2;26;3;7;19;11;17;24;25;16;6;9;161;5573691
161;5448102;10;15;21;4;8;22;12;18;23;14;9;5;1;20;2;26;3;7;19;11;17;24;25;16;6;13
10;15;21;4;11;22;12;18;23;14;9;5;1;20;2;26;3;7;19;8;17;24;25;16;6;13;161;5454270
161;5454270;10;15;21;4;11;22;12;18;23;14;9;5;1;20;2;26;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;8;12;18;23;14;9;5;1;20;2;26;3;7;19;22;17;24;25;16;6;13;161;5497863
161;5454270;10;15;21;4;11;22;12;18;23;14;9;5;1;20;2;26;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;23;25;9;5;1;20;2;26;3;7;19;8;17;24;14;16;6;13;161;5725160
161;5454270;10;15;21;4;11;22;12;18;23;14;9;5;1;20;2;26;3;7;19;8;17;24;25;16;6;13
10;2;21;4;11;22;12;18;23;14;9;5;1;20;15;26;3;7;19;8;17;24;25;16;6;13;161;5483270
161;5454270;10;15;21;4;11;22;12;18;23;14;9;5;1;20;2;26;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;19;18;23;14;9;5;1;20;2;26;3;7;12;8;17;24;25;16;6;13;161;5488068
161;5454270;10;15;21;4;11;22;12;18;23;14;9;5;1;20;2;26;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13;161;5454205
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;13;25;16;6;24;161;5497281
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;3;9;5;1;20;2;23;14;7;19;8;17;24;25;16;6;13;161;5466773
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;14;9;5;3;20;2;23;1;7;19;8;17;24;25;16;6;13;161;5560896
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;14;13;5;1;20;2;23;3;7;19;8;17;24;25;16;6;9;161;5579362
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;13;17;24;25;16;6;8;161;5551065
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;1;9;5;14;20;2;23;3;7;19;8;17;24;25;16;6;13;161;5536773
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;19;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;21;8;17;24;25;16;6;13;161;5535328
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;18;11;22;12;4;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13;161;5584319
161;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;14;9;5;3;20;2;23;1;7;19;8;17;24;25;16;6;13;161;5560896
162;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;6;25;16;24;13;162;5469016
162;5454205;10;15;21;4;11;22;12;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;6;13
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13;162;5454578
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;17;19;8;7;24;25;16;12;13;162;5501632
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;26;14;7;5;1;20;2;23;3;9;19;8;17;24;25;16;12;13;162;5489679
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;13;7;19;8;17;24;25;16;12;3;162;5474574
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;16;14;9;5;1;20;2;23;3;7;19;8;17;24;25;26;12;13;162;5470488
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;26;14;9;5;1;20;13;23;3;7;19;8;17;24;25;16;12;2;162;5474485
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;26;14;19;5;1;20;2;23;3;7;9;8;17;24;25;16;12;13;162;5501796
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;8;7;19;3;17;24;25;16;12;13;162;5485333
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;18;4;11;22;6;21;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13;162;5580559
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;19;11;22;6;18;26;14;9;5;1;20;2;23;3;7;4;8;17;24;25;16;12;13;162;5541625
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;19;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;15;8;17;24;25;16;12;13;162;5540320
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;13;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;15;162;5536966
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;12;13
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;13;12;162;5454578
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;13;12
10;15;21;4;11;22;6;18;26;14;9;5;1;16;2;23;3;7;19;8;17;24;25;20;13;12;162;5517544
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;13;12
10;15;21;4;11;22;6;18;26;14;16;5;1;20;2;23;3;7;19;8;17;24;25;9;13;12;162;5573069
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;13;12
10;15;21;4;11;22;6;24;26;14;9;5;1;20;2;23;3;7;19;8;17;18;25;16;13;12;162;5632777
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;13;12
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;17;8;24;25;16;13;12;162;5471788
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;13;12
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;8;3;7;19;23;17;24;25;16;13;12;162;5498868
162;5454578;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;23;3;7;19;8;17;24;25;16;13;12
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23;162;5451468
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;26;7;9;5;1;20;2;12;3;14;19;8;17;24;25;16;13;23;163;5465972
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;19;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;15;8;17;24;25;16;13;23;163;5535145
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;17;8;24;25;16;13;23;163;5468678
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;17;6;18;26;14;9;5;1;20;2;12;3;7;19;8;22;24;25;16;13;23;163;5477048
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;24;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;22;25;16;13;23;163;5459098
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;26;14;9;5;1;16;2;12;3;7;19;8;17;24;25;20;13;23;163;5514434
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;26;14;9;5;1;20;16;12;3;7;19;8;17;24;25;2;13;23;163;5455320
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;25;14;9;5;1;20;2;12;3;7;19;8;17;24;26;16;13;23;163;5464520
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;7;26;14;9;5;1;20;2;12;3;18;19;8;17;24;25;16;13;23;163;5464000
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
20;15;21;4;11;22;6;18;26;14;9;5;1;10;2;12;3;7;19;8;17;24;25;16;13;23;163;5517488
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;25;24;17;16;13;23;163;5451614
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;26;14;9;5;24;20;2;12;3;7;19;8;17;1;25;16;13;23;163;5520887
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;5;26;14;9;18;1;20;2;12;3;7;19;8;17;24;25;16;13;23;163;5628494
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;7;11;22;6;18;26;14;9;5;1;20;2;12;3;4;19;8;17;24;25;16;13;23;163;5465345
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;22;6;18;26;14;2;5;1;20;9;12;3;7;19;8;17;24;25;16;13;23;163;5520220
163;5451468;10;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;16;13;23
16;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;10;13;23;163;5451245
163;5451245;16;15;21;4;11;22;6;18;26;14;9;5;1;20;2;12;3;7;19;8;17;24;25;10;13;23
16;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;10;13;23;163;5451716
163;5451716;16;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;10;13;23
16;15;9;4;11;12;6;18;26;14;21;5;1;20;2;22;3;7;19;8;17;24;25;10;13;23;163;5484065
163;5451716;16;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;10;13;23
16;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;8;19;17;24;25;10;13;23;163;5541093
163;5451716;16;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;10;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23;163;5451939
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;19;18;26;14;9;5;1;20;2;22;3;7;6;8;17;24;25;16;13;23;164;5491178
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;2;6;18;26;14;9;5;1;20;12;22;3;7;19;8;17;24;25;16;13;23;164;5483804
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;23;22;3;7;19;8;17;24;25;16;13;2;164;5454395
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;11;4;21;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23;164;5458627
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;17;8;24;25;16;13;23;164;5469149
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;25;5;1;20;2;22;3;7;19;8;17;24;9;16;13;23;164;5575785
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;7;3;22;19;8;17;24;25;16;13;23;164;5466080
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;2;20;1;22;3;7;19;8;17;24;25;16;13;23;164;5487204
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;19;7;3;8;17;24;25;16;13;23;164;5457324
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;20;1;2;22;3;7;19;8;17;24;25;16;13;23;164;5471223
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;7;6;18;26;14;9;5;1;20;2;22;3;12;19;8;17;24;25;16;13;23;164;5462062
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;19;5;1;20;2;22;3;7;9;8;17;24;25;16;13;23;164;5496588
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;17;19;8;7;24;25;16;13;23;164;5499868
164;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23;164;5455791
164;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;8;3;7;19;22;17;24;25;2;13;23;164;5497810
164;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;7;4;11;12;6;18;26;14;9;5;1;20;16;22;3;21;19;8;17;24;25;2;13;23;164;5481200
164;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;5;26;14;9;18;1;20;16;22;3;7;19;8;17;24;25;2;13;23;164;5632292
164;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;7;18;26;14;9;5;1;20;16;22;3;6;19;8;17;24;25;2;13;23;164;5468157
164;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;18;11;12;6;4;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23;164;5583347
164;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;8;14;9;5;1;20;16;22;3;7;19;26;17;24;25;2;13;23;164;5503109
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;6;21;4;11;12;15;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23;165;5509450
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;22;16;20;3;7;19;8;17;24;25;2;13;23;165;5515615
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;26;14;9;5;2;20;16;22;3;7;19;8;17;24;25;1;13;23;165;5510473
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;13;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;15;23;165;5538234
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;2;8;17;24;25;19;13;23;165;5546941
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;8;19;17;24;25;2;13;23;165;5540656
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
23;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;10;165;5468978
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;23;7;19;8;17;24;25;2;13;3;165;5475799
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;7;18;26;14;9;5;1;20;16;22;3;6;19;8;17;24;25;2;13;23;165;5468157
165;5455791;10;15;21;4;11;12;6;18;26;14;9;5;1;20;16;22;3;7;19;8;17;24;25;2;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23;165;5451939
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;14;21;4;11;12;6;18;26;15;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23;165;5640588
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;25;14;9;5;1;20;2;22;3;7;19;8;17;24;26;16;13;23;165;5464991
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;22;11;12;6;18;26;14;9;5;1;20;2;4;3;7;19;8;17;24;25;16;13;23;165;5477091
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;13;16;25;23;165;5487638
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;22;12;6;18;26;14;9;5;1;20;2;11;3;7;19;8;17;24;25;16;13;23;165;5461213
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
20;15;21;4;11;12;6;18;26;14;9;5;1;10;2;22;3;7;19;8;17;24;25;16;13;23;165;5517959
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;1;21;4;11;12;6;18;26;14;9;5;15;20;2;22;3;7;19;8;17;24;25;16;13;23;165;5470908
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;19;2;22;3;7;20;8;17;24;25;16;13;23;165;5469330
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;22;20;2;1;3;7;19;8;17;24;25;16;13;23;165;5517825
165;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;2;4;11;12;6;18;26;14;9;5;1;20;21;22;3;7;19;8;17;24;25;16;13;23;165;5459458
166;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;5;6;18;26;14;9;12;1;20;2;22;3;7;19;8;17;24;25;16;13;23;166;5700070
166;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;26;4;11;12;6;18;21;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23;166;5482486
166;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;24;19;8;17;7;25;16;13;23;166;5477950
166;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;24;3;7;19;8;17;22;25;16;13;23;166;5459512
166;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
10;15;21;4;11;19;6;18;26;14;9;5;1;20;2;22;3;7;12;8;17;24;25;16;13;23;166;5487695
166;5451939;10;15;21;4;11;12;6;18;26;14;9;5;1;20;2;22;3;7;19;8;17;24;25;16;13;23
