"X1";"X5869389";"X6";"X23";"X24";"X26";"X25";"X22";"X13";"X17";"X20";"X9";"X5";"X16";"X15";"X1.1";"X12";"X14";"X4";"X8";"X2";"X21";"X3";"X18";"X10";"X19";"X7";"X11"
141;5468904;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;16;20;9;5;24;2;8;6;22;15;17
26;14;23;9;11;21;3;10;25;1;4;18;19;7;13;16;20;12;5;24;2;8;6;22;15;17;141;5560270
141;5468904;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;16;20;9;5;24;2;8;6;22;15;17
26;14;23;12;11;21;3;10;25;1;4;18;19;7;17;16;20;9;5;24;2;8;6;22;15;13;141;5507442
141;5468904;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;16;20;9;5;24;2;8;6;22;15;17
26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;141;5463594
141;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;10;25;1;13;18;19;7;4;15;20;9;5;24;2;8;6;22;16;17;141;5484807
141;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;6;9;5;24;2;8;20;22;16;17;141;5553877
141;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;24;5;2;8;6;22;16;17;141;5842960
141;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;10;4;1;25;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;141;5535044
142;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;4;10;25;1;3;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;142;5521266
142;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;10;25;1;4;18;19;5;13;15;20;9;7;24;2;8;6;22;16;17;142;5587599
142;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;10;25;1;5;18;19;7;13;15;20;9;4;24;2;8;6;22;16;17;142;5570797
142;5463594;26;14;23;12;11;21;3;10;25;1;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;142;5464294
142;5464294;26;14;23;12;11;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;21;3;1;25;10;18;4;19;7;13;15;20;9;5;24;2;8;6;22;16;17;142;5491116
142;5464294;26;14;23;12;11;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;12;11;7;3;1;25;10;4;18;19;21;13;15;20;9;5;24;2;8;6;22;16;17;142;5490998
142;5464294;26;14;23;12;11;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;11;12;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;142;5463274
142;5463274;26;14;23;11;12;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;10;23;11;12;21;3;1;25;14;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;142;5587059
142;5463274;26;14;23;11;12;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;11;12;1;3;21;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;142;5469888
142;5463274;26;14;23;11;12;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
26;14;23;11;12;21;3;1;25;10;4;18;24;7;13;15;20;9;5;19;2;8;6;22;16;17;142;5496846
142;5463274;26;14;23;11;12;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
11;14;23;26;12;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17;142;5463414
142;5463414;11;14;23;26;12;21;3;1;25;10;4;18;19;7;13;15;20;9;5;24;2;8;6;22;16;17
11;14;23;26;12;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17;142;5462364
142;5462364;11;14;23;26;12;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;14;23;26;18;21;3;1;25;10;4;12;7;19;13;15;20;9;5;24;2;8;6;22;16;17;142;5470739
142;5462364;11;14;23;26;12;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;14;23;26;12;21;3;1;25;10;4;18;7;19;13;15;20;9;17;24;2;8;6;22;16;5;142;5571363
142;5462364;11;14;23;26;12;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;14;23;26;12;21;3;1;25;10;4;18;7;19;13;15;20;9;22;24;2;8;6;5;16;17;142;5870391
142;5462364;11;14;23;26;12;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17;142;5464294
142;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
5;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;11;24;2;8;6;22;16;17;142;5736495
142;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;17;16;22;142;5471639
142;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;7;14;21;3;1;25;10;4;18;26;19;13;15;20;9;5;24;2;8;6;22;16;17;142;5483708
142;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;6;5;24;2;8;9;22;16;17;142;5659970
143;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;26;14;21;1;3;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17;143;5478053
143;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;26;14;21;3;1;25;10;4;18;5;19;13;15;20;9;7;24;2;8;6;22;16;17;143;5583539
143;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;26;14;21;3;1;25;10;4;18;7;22;13;15;20;9;5;24;2;8;6;19;16;17;143;5501759
143;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;19;23;26;14;21;3;1;25;10;4;18;7;12;13;15;20;9;5;24;2;8;6;22;16;17;143;5474455
143;5464294;11;12;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;6;22;16;17
11;12;23;24;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;26;2;8;6;22;16;17;143;5466248
143;5466248;11;12;23;24;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;26;2;8;6;22;16;17
11;10;23;24;14;21;3;1;25;12;4;18;7;19;13;15;20;9;5;26;2;8;6;22;16;17;143;5485964
143;5466248;11;12;23;24;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;26;2;8;6;22;16;17
11;12;23;24;14;21;3;1;25;10;2;18;7;19;13;15;20;9;5;26;4;8;6;22;16;17;143;5495933
143;5466248;11;12;23;24;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;26;2;8;6;22;16;17
11;6;23;24;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;26;2;8;12;22;16;17;143;5473591
143;5473591;11;6;23;24;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;26;2;8;12;22;16;17
11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17;143;5471840
143;5471840;11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17
11;6;23;26;14;21;3;1;25;10;4;18;7;9;13;15;20;19;5;24;2;8;12;22;16;17;143;5549995
143;5471840;11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17
11;9;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;6;5;24;2;8;12;22;16;17;143;5579194
143;5471840;11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17
11;6;23;26;14;21;3;1;25;10;5;18;7;19;13;15;20;9;4;24;2;8;12;22;16;17;143;5580992
143;5471840;11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17
11;6;23;26;14;13;3;1;25;10;4;18;7;19;21;15;20;9;5;24;2;8;12;22;16;17;143;5527719
143;5471840;11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17
11;6;23;26;14;21;3;1;25;10;16;18;7;19;13;15;20;9;5;24;2;8;12;22;4;17;143;5487216
143;5471840;11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17
11;6;23;26;14;21;3;12;25;10;4;18;7;19;13;15;20;9;5;24;2;8;1;22;16;17;143;5603748
143;5471840;11;6;23;26;14;21;3;1;25;10;4;18;7;19;13;15;20;9;5;24;2;8;12;22;16;17
13;6;23;26;14;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17;143;5472515
143;5472515;13;6;23;26;14;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17
13;6;23;26;14;21;3;24;25;10;4;18;7;19;11;15;20;9;5;1;2;8;12;22;16;17;143;5595471
143;5472515;13;6;23;26;14;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17
13;6;23;26;14;21;3;9;25;10;4;18;7;19;11;15;20;1;5;24;2;8;12;22;16;17;143;5501437
143;5472515;13;6;23;26;14;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17
13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17;143;5469089
143;5469089;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17
13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;8;24;2;5;12;22;16;17;143;5818836
144;5469089;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17
13;14;23;26;6;21;3;12;25;10;4;18;7;19;11;15;20;9;5;24;2;8;1;22;16;17;144;5579607
144;5469089;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;24;2;8;12;22;16;17
13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17;144;5470227
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;21;18;1;25;10;4;3;7;19;11;15;20;9;5;8;2;24;12;22;16;17;144;5618612
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;20;6;21;3;1;25;10;4;18;7;19;11;15;26;9;5;8;2;24;12;22;16;17;144;5538316
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
19;14;23;26;6;21;3;1;25;10;4;18;7;13;11;15;20;9;5;8;2;24;12;22;16;17;144;5484329
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;17;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;21;144;5481388
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;21;3;24;25;10;4;18;7;19;11;15;20;9;5;8;2;1;12;22;16;17;144;5588796
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;21;3;1;8;10;4;18;7;19;11;15;20;9;5;25;2;24;12;22;16;17;144;5543425
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;20;6;21;3;1;25;10;4;18;7;19;11;15;26;9;5;8;2;24;12;22;16;17;144;5538316
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;9;6;21;3;1;25;10;4;18;7;19;11;15;20;26;5;8;2;24;12;22;16;17;144;5614712
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;21;3;1;25;10;15;18;7;19;11;4;20;9;5;8;2;24;12;22;16;17;144;5501705
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;21;5;1;25;10;4;18;7;19;11;15;20;9;3;8;2;24;12;22;16;17;144;5518446
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;21;3;15;25;10;4;18;7;19;11;1;20;9;5;8;2;24;12;22;16;17;144;5474993
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;24;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;23;12;22;16;17;144;5472803
144;5470227;13;14;23;26;6;21;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;17
13;14;23;26;6;17;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;21;144;5481388
144;5481388;13;14;23;26;6;17;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;21
13;14;23;26;6;17;3;1;25;22;4;18;7;19;11;15;20;9;5;8;2;24;12;10;16;21;144;5486373
144;5481388;13;14;23;26;6;17;3;1;25;10;4;18;7;19;11;15;20;9;5;8;2;24;12;22;16;21
11;14;23;26;6;17;3;1;25;10;4;18;7;19;13;15;20;9;5;8;2;24;12;22;16;21;144;5479633
144;5479633;11;14;23;26;6;17;3;1;25;10;4;18;7;19;13;15;20;9;5;8;2;24;12;22;16;21
11;14;9;26;6;17;3;1;25;10;4;18;7;19;13;15;20;23;5;8;2;24;12;22;16;21;144;5588277
144;5479633;11;14;23;26;6;17;3;1;25;10;4;18;7;19;13;15;20;9;5;8;2;24;12;22;16;21
11;14;23;26;6;17;3;1;25;10;4;18;7;19;15;13;20;9;5;8;2;24;12;22;16;21;144;5545504
144;5479633;11;14;23;26;6;17;3;1;25;10;4;18;7;19;13;15;20;9;5;8;2;24;12;22;16;21
11;14;23;26;6;17;3;1;25;10;4;7;18;19;13;15;20;9;5;8;2;24;12;22;16;21;144;5498696
145;5479633;11;14;23;26;6;17;3;1;25;10;4;18;7;19;13;15;20;9;5;8;2;24;12;22;16;21
11;14;23;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;8;2;24;13;22;16;21;145;5473984
145;5473984;11;14;23;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;8;2;24;13;22;16;21
11;14;8;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21;145;5473943
145;5473943;11;14;8;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21
11;14;8;26;6;17;3;1;25;10;4;18;7;19;12;15;20;22;5;23;2;24;13;9;16;21;145;5629702
145;5473943;11;14;8;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21
11;14;8;17;6;26;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21;145;5492290
145;5473943;11;14;8;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21
11;14;8;26;6;13;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;17;22;16;21;145;5503385
145;5473943;11;14;8;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21
3;14;8;26;6;17;11;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21;145;5515537
145;5473943;11;14;8;26;6;17;3;1;25;10;4;18;7;19;12;15;20;9;5;23;2;24;13;22;16;21
11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;2;24;13;22;16;21;145;5473827
145;5473827;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;2;24;13;22;16;21
11;14;24;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;2;8;13;22;16;21;145;5475927
145;5473827;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;2;24;13;22;16;21
11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21;145;5472662
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
11;14;8;26;23;9;3;1;25;10;4;18;7;19;12;15;20;17;5;6;13;24;2;22;16;21;145;5536249
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
11;14;13;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;8;24;2;22;16;21;145;5483396
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
11;14;8;21;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;26;145;5505370
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
11;14;8;26;23;17;3;1;25;10;4;18;7;19;6;15;20;9;5;12;13;24;2;22;16;21;145;5477366
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
11;14;8;26;23;17;3;1;25;2;4;18;7;19;12;15;20;9;5;6;13;24;10;22;16;21;145;5474466
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
11;14;8;26;23;17;22;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;3;16;21;145;5522540
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;16;24;2;22;13;21;145;5505899
145;5472662;11;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;24;2;22;16;21
24;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;2;22;16;21;145;5477031
145;5477031;24;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;2;22;16;21
24;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;9;20;5;6;13;11;2;22;16;21;145;5482363
145;5477031;24;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;2;22;16;21
24;14;8;26;23;17;3;20;25;10;4;18;7;19;12;15;1;9;5;6;13;11;2;22;16;21;145;5505425
145;5477031;24;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;2;22;16;21
24;14;25;26;23;17;3;1;8;10;4;18;7;19;12;15;20;9;5;6;13;11;2;22;16;21;145;5554804
146;5477031;24;14;8;26;23;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;2;22;16;21
24;14;8;26;2;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5476816
146;5476816;24;14;8;26;2;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
24;14;8;26;2;17;3;1;4;10;25;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5549184
146;5476816;24;14;8;26;2;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
24;14;8;26;2;17;3;1;25;10;4;18;7;19;12;15;20;23;5;6;13;11;9;22;16;21;146;5626380
146;5476816;24;14;8;26;2;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5476172
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;25;26;24;17;3;1;8;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5553553
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;21;11;23;22;16;13;146;5569238
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;16;13;11;23;22;6;21;146;5488353
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;11;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;17;23;22;16;21;146;5487868
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;11;5;6;13;9;23;22;16;21;146;5622783
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;1;3;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5498237
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;25;8;26;24;17;3;1;14;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5627336
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;12;10;4;18;7;19;25;15;20;9;5;6;13;11;23;22;16;21;146;5516171
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;1;8;26;24;17;3;14;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5664514
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;25;13;4;18;7;19;12;15;20;9;5;6;10;11;23;22;16;21;146;5494765
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;9;3;1;25;10;4;18;7;19;12;15;20;17;5;6;13;11;23;22;16;21;146;5539759
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;21;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;26;146;5504808
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;10;25;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5478472
146;5476172;2;14;8;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;8;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5477016
146;5477016;2;14;8;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;22;16;21
2;10;8;26;24;17;3;1;25;14;7;18;4;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5600934
146;5477016;2;14;8;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;22;16;21
25;14;8;26;24;17;3;1;2;10;7;18;4;19;12;15;20;9;5;6;13;11;23;22;16;21;146;5511552
147;5477016;2;14;8;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;22;16;21
2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21;147;5479072
147;5479072;2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;24;17;3;1;19;10;7;18;4;25;12;15;20;9;5;6;13;11;23;8;16;21;147;5566187
147;5479072;2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21
2;4;22;26;24;17;3;1;25;10;7;18;14;19;12;15;20;9;5;6;13;11;23;8;16;21;147;5499141
147;5479072;2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;24;17;3;1;25;10;7;18;4;19;20;15;12;9;5;6;13;11;23;8;16;21;147;5529970
147;5479072;2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;23;20;9;5;6;13;11;15;8;16;21;147;5541350
147;5479072;2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;5;17;3;1;25;10;7;18;4;19;12;15;20;9;24;6;13;11;23;8;16;21;147;5797816
147;5479072;2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;16;5;6;13;11;23;8;9;21;147;5568529
147;5479072;2;14;22;26;24;17;3;1;25;10;7;18;4;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;8;16;21;147;5478208
147;5478208;2;14;22;26;24;17;3;1;25;10;4;18;7;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;25;17;3;1;24;10;4;18;7;19;12;15;20;9;5;6;13;11;23;8;16;21;147;5480570
147;5480570;2;14;22;26;25;17;3;1;24;10;4;18;7;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;25;17;3;1;24;10;4;18;7;19;12;15;20;23;5;6;13;11;9;8;16;21;147;5626430
147;5480570;2;14;22;26;25;17;3;1;24;10;4;18;7;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;9;25;17;3;1;24;10;4;18;7;19;12;15;20;26;5;6;13;11;23;8;16;21;147;5621274
147;5480570;2;14;22;26;25;17;3;1;24;10;4;18;7;19;12;15;20;9;5;6;13;11;23;8;16;21
2;14;22;26;25;17;3;1;24;9;4;18;7;19;12;15;20;10;5;6;13;11;23;8;16;21;147;5519970
147;5480570;2;14;22;26;25;17;3;1;24;10;4;18;7;19;12;15;20;9;5;6;13;11;23;8;16;21
