"X1";"X6049645";"X14";"X5";"X22";"X12";"X6";"X24";"X18";"X3";"X13";"X21";"X15";"X20";"X8";"X17";"X10";"X19";"X7";"X25";"X23";"X9";"X16";"X11";"X26";"X4";"X2";"X1.1"
136;5543997;25;8;26;1;4;22;23;14;3;6;5;12;9;21;7;20;19;2;18;11;10;17;15;24;16;13
25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;2;18;11;10;17;15;24;16;13;136;5541723
136;5541723;25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;2;18;11;10;17;15;24;16;13
25;8;26;7;4;22;6;14;3;23;5;12;9;21;1;20;19;2;18;11;10;17;15;24;16;13;136;5544988
136;5541723;25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;2;18;11;10;17;15;24;16;13
25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;13;18;11;10;17;15;24;16;2;136;5545860
136;5545860;25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;13;18;11;10;17;15;24;16;2
25;8;26;7;4;22;23;14;3;6;5;12;9;13;1;20;19;21;18;11;10;17;15;24;16;2;136;5576105
136;5545860;25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;13;18;11;10;17;15;24;16;2
25;7;26;8;4;22;23;14;3;6;5;12;9;21;1;20;19;13;18;11;10;17;15;24;16;2;136;5549318
136;5545860;25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;13;18;11;10;17;15;24;16;2
25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;17;18;11;10;13;15;24;16;2;136;5592355
136;5545860;25;8;26;7;4;22;23;14;3;6;5;12;9;21;1;20;19;13;18;11;10;17;15;24;16;2
25;8;26;7;1;22;23;14;3;6;5;12;9;21;4;20;19;13;18;11;10;17;15;24;16;2;136;5527711
136;5527711;25;8;26;7;1;22;23;14;3;6;5;12;9;21;4;20;19;13;18;11;10;17;15;24;16;2
11;8;26;7;1;22;23;14;3;6;5;12;9;21;4;20;19;13;18;25;10;17;15;24;16;2;136;5526366
136;5526366;11;8;26;7;1;22;23;14;3;6;5;12;9;21;4;20;19;13;18;25;10;17;15;24;16;2
11;8;26;7;1;22;18;14;3;6;5;12;9;21;4;20;19;13;23;25;10;17;15;24;16;2;136;5562541
136;5526366;11;8;26;7;1;22;23;14;3;6;5;12;9;21;4;20;19;13;18;25;10;17;15;24;16;2
11;8;26;7;1;22;17;14;3;6;5;12;9;21;4;20;19;13;18;25;10;23;15;24;16;2;136;5544174
136;5526366;11;8;26;7;1;22;23;14;3;6;5;12;9;21;4;20;19;13;18;25;10;17;15;24;16;2
11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2;136;5526156
136;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;17;19;13;18;25;10;20;15;24;6;2;136;5579491
136;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;8;26;7;1;22;23;14;3;19;5;12;9;21;4;20;16;13;18;25;10;17;15;24;6;2;136;5533753
136;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;8;26;7;1;22;23;14;3;16;5;10;9;21;4;20;19;13;18;25;12;17;15;24;6;2;136;5579585
136;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;8;2;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;26;136;5542643
136;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;8;26;7;1;22;9;14;3;16;5;12;23;21;4;20;19;13;18;25;10;17;15;24;6;2;136;5644623
136;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;2;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;8;136;5588335
137;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;8;26;7;1;22;23;14;3;18;5;12;9;21;4;20;19;13;16;25;10;17;15;24;6;2;137;5534812
137;5526156;11;8;26;7;1;22;23;14;3;16;5;12;9;21;4;20;19;13;18;25;10;17;15;24;6;2
11;8;26;7;1;22;23;14;3;16;5;6;9;21;4;20;19;13;18;25;10;17;15;24;12;2;137;5526042
137;5526042;11;8;26;7;1;22;23;14;3;16;5;6;9;21;4;20;19;13;18;25;10;17;15;24;12;2
11;8;26;7;1;22;23;14;3;16;5;6;9;21;4;10;19;13;18;25;20;17;15;24;12;2;137;5567896
137;5526042;11;8;26;7;1;22;23;14;3;16;5;6;9;21;4;20;19;13;18;25;10;17;15;24;12;2
11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;17;15;24;12;6;137;5525806
137;5525806;11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;17;15;24;12;6
11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6;137;5526033
137;5526033;11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6
11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;24;13;18;25;10;19;15;17;12;6;137;5576985
137;5526033;11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6
11;8;26;7;1;22;23;14;3;16;5;2;9;24;4;20;19;13;18;25;10;21;15;17;12;6;137;5577858
137;5526033;11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6
11;8;26;5;1;22;23;14;3;16;7;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6;137;5639736
137;5526033;11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6
11;8;26;7;1;22;23;14;3;16;5;2;9;12;4;20;19;13;18;25;10;24;15;17;21;6;137;5577948
137;5526033;11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6
11;8;26;7;1;22;23;14;10;16;5;2;9;21;4;20;19;13;18;25;3;24;15;17;12;6;137;5648178
137;5526033;11;8;26;7;1;22;23;14;3;16;5;2;9;21;4;20;19;13;18;25;10;24;15;17;12;6
11;21;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;24;15;17;12;6;137;5544443
137;5544443;11;21;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;24;15;17;12;6
11;21;26;7;1;17;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;24;15;22;12;6;137;5553814
137;5544443;11;21;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;24;15;17;12;6
11;21;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;15;24;17;12;6;137;5543590
137;5543590;11;21;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;15;24;17;12;6
11;21;26;10;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;7;15;24;17;12;6;137;5555891
137;5543590;11;21;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;15;24;17;12;6
11;12;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;15;24;17;21;6;137;5595801
137;5543590;11;21;26;7;1;22;23;14;3;16;5;2;9;8;4;20;19;13;18;25;10;15;24;17;12;6
11;21;26;7;1;22;23;16;3;14;5;2;9;8;4;20;19;13;18;25;10;15;24;17;12;6;137;5542490
137;5542490;11;21;26;7;1;22;23;16;3;14;5;2;9;8;4;20;19;13;18;25;10;15;24;17;12;6
11;21;26;7;1;22;23;16;3;14;5;2;9;12;4;20;19;13;18;25;10;15;24;17;8;6;137;5609131
137;5542490;11;21;26;7;1;22;23;16;3;14;5;2;9;8;4;20;19;13;18;25;10;15;24;17;12;6
11;21;26;8;1;22;23;16;3;14;5;2;9;7;4;20;19;13;18;25;10;15;24;17;12;6;137;5537604
137;5537604;11;21;26;8;1;22;23;16;3;14;5;2;9;7;4;20;19;13;18;25;10;15;24;17;12;6
11;21;26;8;1;22;23;16;3;14;5;2;9;7;4;6;19;13;18;25;10;15;24;17;12;20;137;5558345
137;5537604;11;21;26;8;1;22;23;16;3;14;5;2;9;7;4;20;19;13;18;25;10;15;24;17;12;6
11;21;26;8;1;22;23;17;3;14;5;2;9;7;4;20;19;13;18;25;10;15;24;16;12;6;137;5546159
138;5546159;11;21;26;8;1;22;23;17;3;14;5;2;9;7;4;20;19;13;18;25;10;15;24;16;12;6
11;21;26;8;1;22;23;17;3;14;5;2;9;7;4;6;19;13;18;25;10;15;24;16;12;20;138;5566907
138;5546159;11;21;26;8;1;22;23;17;3;14;5;2;9;7;4;20;19;13;18;25;10;15;24;16;12;6
11;21;26;8;1;2;23;17;3;14;5;22;9;7;4;20;19;13;18;25;10;15;24;16;12;6;138;5562220
138;5546159;11;21;26;8;1;22;23;17;3;14;5;2;9;7;4;20;19;13;18;25;10;15;24;16;12;6
11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;23;18;25;10;15;24;16;12;6;138;5548602
138;5548602;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;23;18;25;10;15;24;16;12;6
11;21;26;8;1;22;13;17;3;14;7;2;9;5;4;20;19;23;18;25;10;15;24;16;12;6;138;5604213
138;5548602;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;23;18;25;10;15;24;16;12;6
11;21;26;8;1;22;13;17;3;14;5;2;9;7;10;20;19;23;18;25;4;15;24;16;12;6;138;5555277
138;5548602;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;23;18;25;10;15;24;16;12;6
11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;15;23;18;25;10;19;24;16;12;6;138;5610290
138;5548602;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;23;18;25;10;15;24;16;12;6
11;21;26;8;1;22;13;17;3;14;5;2;9;23;4;20;19;7;18;25;10;15;24;16;12;6;138;5557886
138;5548602;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;23;18;25;10;15;24;16;12;6
11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6;138;5539657
138;5539657;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6
11;21;9;8;1;22;13;17;3;14;5;2;26;7;4;20;19;12;18;25;10;15;24;16;23;6;138;5592642
138;5539657;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6
11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;15;12;18;25;10;19;24;16;23;6;138;5598851
138;5539657;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6
11;21;26;8;1;22;13;18;3;14;5;2;9;7;4;20;19;12;17;25;10;15;24;16;23;6;138;5550670
138;5539657;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6
11;21;26;8;1;22;13;17;3;14;5;2;9;7;15;20;19;12;18;25;10;4;24;16;23;6;138;5550650
138;5539657;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6
14;21;26;8;1;22;13;17;3;11;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6;138;5705871
138;5539657;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6
11;21;26;20;1;22;13;17;3;14;5;2;9;7;4;8;19;12;18;25;10;15;24;16;23;6;138;5564905
138;5539657;11;21;26;8;1;22;13;17;3;14;5;2;9;7;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;17;3;14;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6;138;5527446
138;5527446;11;7;26;8;1;22;13;17;3;14;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;2;8;1;22;13;17;3;14;5;26;9;21;4;20;19;12;18;25;10;15;24;16;23;6;138;5534303
138;5527446;11;7;26;8;1;22;13;17;3;14;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;17;3;14;5;2;9;20;4;21;19;12;18;25;10;15;24;16;23;6;138;5546130
138;5527446;11;7;26;8;1;22;13;17;3;14;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6;138;5528626
138;5528626;11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;14;3;17;25;2;9;21;4;20;19;12;18;5;10;15;24;16;23;6;138;5734478
138;5528626;11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;25;19;12;18;20;10;15;24;16;23;6;138;5591180
139;5528626;11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;23;19;12;18;25;10;15;24;16;20;6;139;5549554
139;5528626;11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;5;8;1;22;13;14;3;17;26;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6;139;5694011
139;5528626;11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;14;3;17;23;2;9;21;4;20;19;12;18;25;10;15;24;16;5;6;139;5776125
139;5528626;11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;14;3;5;17;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6;139;5693545
139;5528626;11;7;26;8;1;22;13;14;3;17;5;2;9;21;4;20;19;12;18;25;10;15;24;16;23;6
11;7;26;8;1;22;13;14;3;10;5;2;9;21;4;20;19;12;18;25;17;15;24;16;23;6;139;5526343
139;5526343;11;7;26;8;1;22;13;14;3;10;5;2;9;21;4;20;19;12;18;25;17;15;24;16;23;6
11;7;26;8;1;22;13;14;3;10;5;17;9;21;4;20;19;12;18;25;2;15;24;16;23;6;139;5543514
139;5526343;11;7;26;8;1;22;13;14;3;10;5;2;9;21;4;20;19;12;18;25;17;15;24;16;23;6
11;7;26;8;1;9;13;14;3;10;5;2;22;21;4;20;19;12;18;25;17;15;24;16;23;6;139;5667028
139;5526343;11;7;26;8;1;22;13;14;3;10;5;2;9;21;4;20;19;12;18;25;17;15;24;16;23;6
11;7;26;8;1;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6;139;5534828
139;5534828;11;7;26;8;1;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6
22;7;26;8;1;11;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6;139;5554246
139;5534828;11;7;26;8;1;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6
11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6;139;5536836
139;5536836;11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6
11;1;26;19;7;22;13;14;3;10;5;2;9;21;4;20;8;23;18;25;17;15;24;16;12;6;139;5554799
139;5536836;11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6
11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;15;23;18;25;17;19;24;16;12;6;139;5598080
139;5536836;11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6
25;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;19;23;18;11;17;15;24;16;12;6;139;5537894
139;5536836;11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6
11;1;26;8;7;22;13;14;3;10;12;2;9;21;4;20;19;23;18;25;17;15;24;16;5;6;139;5774540
139;5536836;11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;20;19;23;18;25;17;15;24;16;12;6
11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;23;19;20;18;25;17;15;24;16;12;6;139;5503323
139;5503323;11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;23;19;20;18;25;17;15;24;16;12;6
11;1;26;8;7;22;13;14;3;10;4;2;9;21;5;23;19;20;18;25;17;15;24;16;12;6;139;5645553
139;5503323;11;1;26;8;7;22;13;14;3;10;5;2;9;21;4;23;19;20;18;25;17;15;24;16;12;6
11;1;26;8;7;22;13;14;19;10;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6;139;5505652
139;5505652;11;1;26;8;7;22;13;14;19;10;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6
10;1;26;8;7;22;13;14;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6;139;5500998
139;5500998;10;1;26;8;7;22;13;14;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6
10;1;26;8;7;22;13;14;4;11;5;2;9;21;19;23;3;20;18;25;17;15;24;16;12;6;139;5555053
139;5500998;10;1;26;8;7;22;13;14;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6
3;1;26;8;7;22;13;14;19;11;5;2;9;21;4;23;10;20;18;25;17;15;24;16;12;6;139;5558859
140;5500998;10;1;26;8;7;22;13;14;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6
10;1;26;8;7;3;13;14;19;11;5;2;9;21;4;23;22;20;18;25;17;15;24;16;12;6;140;5516257
140;5500998;10;1;26;8;7;22;13;14;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6
10;1;26;8;7;22;13;14;12;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;19;6;140;5523139
140;5500998;10;1;26;8;7;22;13;14;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;12;6
10;1;26;8;7;22;13;12;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;14;6;140;5491949
140;5491949;10;1;26;8;7;22;13;12;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;16;14;6
16;1;26;8;7;22;13;12;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;10;14;6;140;5489353
140;5489353;16;1;26;8;7;22;13;12;19;11;5;2;9;21;4;23;3;20;18;25;17;15;24;10;14;6
16;1;26;8;7;22;13;12;11;19;5;2;9;21;4;23;3;20;18;25;17;15;24;10;14;6;140;5490373
140;5490373;16;1;26;8;7;22;13;12;11;19;5;2;9;21;4;23;3;20;18;25;17;15;24;10;14;6
16;1;26;8;7;22;13;12;11;19;5;2;9;21;4;23;3;14;18;25;17;15;24;10;20;6;140;5548904
140;5490373;16;1;26;8;7;22;13;12;11;19;5;2;9;21;4;23;3;20;18;25;17;15;24;10;14;6
16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;7;3;20;18;25;17;15;24;10;14;6;140;5501881
140;5501881;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;7;3;20;18;25;17;15;24;10;14;6
20;1;26;8;23;22;13;12;11;19;5;2;9;21;4;7;3;16;18;25;17;15;24;10;14;6;140;5574314
140;5501881;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;7;3;20;18;25;17;15;24;10;14;6
16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7;140;5502957
140;5502957;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7
26;1;16;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7;140;5507620
140;5502957;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7
16;1;26;12;23;22;13;8;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7;140;5563237
140;5502957;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7
16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;14;20;18;25;17;15;24;10;3;7;140;5527324
140;5502957;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7
16;1;26;8;23;22;13;25;11;19;5;2;9;21;4;6;3;20;18;12;17;15;24;10;14;7;140;5555489
140;5502957;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7
16;1;26;8;22;23;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7;140;5506268
140;5502957;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7
16;1;26;8;23;22;13;12;11;19;5;2;9;7;4;6;3;20;18;25;17;15;24;10;14;21;140;5541830
140;5502957;16;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;25;17;15;24;10;14;7
25;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7;140;5503959
140;5503959;25;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;22;13;12;11;19;5;2;16;21;4;6;3;20;18;9;17;15;24;10;14;7;140;5615269
140;5503959;25;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;22;13;12;11;19;5;14;9;21;4;6;3;20;18;16;17;15;24;10;2;7;140;5524831
140;5503959;25;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;4;26;8;23;22;13;12;11;19;5;2;9;21;1;6;3;20;18;16;17;15;24;10;14;7;140;5514222
140;5503959;25;1;26;8;23;22;13;12;11;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7;140;5505506
141;5505506;25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;5;2;9;21;16;6;3;20;18;4;17;15;24;10;14;7;141;5540259
141;5505506;25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;24;18;16;17;15;20;10;14;7;141;5578868
141;5505506;25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;5;2;9;21;15;6;3;20;18;16;17;4;24;10;14;7;141;5516602
141;5505506;25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;19;26;8;23;11;13;12;22;1;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7;141;5576107
141;5505506;25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;20;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;1;18;16;17;15;24;10;14;7;141;5553114
141;5505506;25;1;26;8;23;11;13;12;22;19;5;2;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;7;141;5497176
141;5497176;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;2;5;18;21;4;6;3;20;9;16;17;15;24;10;14;7;141;5571037
141;5497176;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;7;15;24;10;14;17;141;5532344
141;5497176;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;17;22;19;2;5;9;21;4;6;3;20;18;16;12;15;24;10;14;7;141;5566261
141;5497176;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;7;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;13;141;5514491
141;5497176;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;9;12;22;19;2;5;13;21;4;6;3;20;18;16;17;15;24;10;14;7;141;5670908
141;5497176;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;6;3;20;18;16;17;15;24;10;14;7
25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7;141;5500328
141;5500328;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7
25;1;26;8;23;14;13;12;22;19;2;5;9;21;4;11;3;20;18;16;17;15;24;10;6;7;141;5515688
141;5500328;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7
25;1;26;8;9;11;13;12;22;19;2;5;23;21;4;14;3;20;18;16;17;15;24;10;6;7;141;5557311
141;5500328;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7
22;1;26;8;23;11;13;12;25;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7;141;5512901
141;5500328;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7
25;1;26;8;19;11;13;12;22;23;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7;141;5527084
141;5500328;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7
25;1;26;8;23;11;13;12;22;19;2;5;9;10;4;14;3;20;18;16;17;15;24;21;6;7;141;5546550
141;5500328;25;1;26;8;23;11;13;12;22;19;2;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7
2;1;26;8;23;11;13;12;22;19;25;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7;141;5510652
141;5510652;2;1;26;8;23;11;13;12;22;19;25;5;9;21;4;14;3;20;18;16;17;15;24;10;6;7
4;1;26;8;23;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;15;24;10;6;7;141;5511205
141;5511205;4;1;26;8;23;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;15;24;10;6;7
4;1;26;8;23;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;15;7;10;6;24;141;5507039
142;5507039;4;1;26;8;23;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;15;7;10;6;24
4;15;26;8;23;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;1;7;10;6;24;142;5515634
142;5507039;4;1;26;8;23;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;15;7;10;6;24
4;1;26;8;7;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;15;23;10;6;24;142;5499865
142;5499865;4;1;26;8;7;11;13;12;22;19;25;5;9;21;2;14;3;20;18;16;17;15;23;10;6;24
