"X1";"X6075031";"X8";"X9";"X7";"X16";"X14";"X11";"X10";"X1.1";"X26";"X12";"X24";"X13";"X15";"X2";"X5";"X19";"X18";"X23";"X17";"X6";"X25";"X3";"X4";"X21";"X22";"X20"
7;3;26;4;15;12;6;2;14;22;13;18;5;23;20;19;8;9;1;17;24;11;21;16;25;10;125;5599077
125;5565908;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10
7;3;26;4;15;14;6;2;8;22;13;18;5;23;20;19;12;9;1;17;24;11;21;16;25;10;125;5594842
125;5565908;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10
7;3;26;4;15;25;6;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;12;10;125;5576801
125;5565908;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10
7;3;26;4;15;12;6;17;8;22;13;18;5;23;20;19;14;9;1;2;24;11;21;16;25;10;125;5570603
125;5565908;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10
7;3;26;4;6;12;15;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10;125;5598279
125;5565908;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10
7;3;26;4;8;12;6;2;15;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10;125;5603930
125;5565908;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;9;1;17;24;11;21;16;25;10
7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;1;9;17;24;11;21;16;25;10;125;5557368
125;5557368;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;1;9;17;24;11;21;16;25;10
7;3;26;4;15;12;6;9;8;22;13;18;5;23;20;19;14;1;2;17;24;11;21;16;25;10;125;5577633
126;5557368;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;1;9;17;24;11;21;16;25;10
7;3;26;4;15;12;6;2;8;22;10;18;5;23;20;19;14;1;9;17;24;11;21;16;25;13;126;5572379
126;5557368;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;1;9;17;24;11;21;16;25;10
7;3;26;4;15;12;6;20;8;22;13;18;5;23;2;19;14;1;9;17;24;11;21;16;25;10;126;5596259
126;5557368;7;3;26;4;15;12;6;2;8;22;13;18;5;23;20;19;14;1;9;17;24;11;21;16;25;10
7;3;26;4;15;12;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10;126;5556660
126;5556660;7;3;26;4;15;12;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
7;3;26;4;15;12;19;2;8;22;13;16;5;23;20;6;14;1;9;17;24;11;21;18;25;10;126;5698557
126;5556660;7;3;26;4;15;12;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
7;3;26;4;15;12;19;9;8;22;13;18;5;23;20;6;14;1;2;17;24;11;21;16;25;10;126;5576925
126;5556660;7;3;26;4;15;12;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
5;3;26;4;15;12;19;2;8;22;13;18;7;23;20;6;14;1;9;17;24;11;21;16;25;10;126;5676157
126;5556660;7;3;26;4;15;12;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;26;7;15;12;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10;126;5558164
126;5558164;4;3;26;7;15;12;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;7;15;26;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10;126;5562968
126;5562968;4;3;12;7;15;26;19;2;8;22;13;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10;126;5570239
126;5570239;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;7;15;26;20;13;8;22;2;18;5;23;19;6;14;1;9;17;24;11;21;16;25;10;126;5615317
126;5570239;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
3;4;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10;126;5571984
126;5570239;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;11;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;7;21;16;25;10;126;5592595
126;5570239;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;7;15;26;19;13;8;9;2;18;5;23;20;6;14;1;22;17;24;11;21;16;25;10;126;5594890
126;5570239;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;7;15;26;19;13;8;22;1;18;5;23;20;6;14;2;9;17;24;11;21;16;25;10;126;5600433
126;5570239;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;21;9;17;24;11;1;16;25;10;126;5614456
126;5570239;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;17;24;11;21;16;25;10
4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;25;24;11;21;16;17;10;126;5569727
126;5569727;4;3;12;7;15;26;19;13;8;22;2;18;5;23;20;6;14;1;9;25;24;11;21;16;17;10
4;3;12;7;15;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;11;21;23;17;10;126;5571202
126;5571202;4;3;12;7;15;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;11;21;23;17;10
4;3;12;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;23;17;10;126;5577071
126;5577071;4;3;12;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;23;17;10
4;3;12;7;11;26;19;14;8;22;2;18;5;16;20;6;13;1;9;25;24;15;21;23;17;10;126;5611963
126;5577071;4;3;12;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;23;17;10
4;3;12;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;23;25;24;15;21;9;17;10;126;5721250
127;5577071;4;3;12;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;23;17;10
4;3;23;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10;127;5582422
127;5582422;4;3;23;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10
4;3;23;7;11;9;19;13;8;22;2;18;5;16;20;6;14;1;26;25;24;15;21;12;17;10;127;5648351
127;5582422;4;3;23;7;11;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10
11;3;23;7;4;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10;127;5581910
127;5581910;11;3;23;7;4;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10
11;3;23;7;4;26;19;13;8;22;2;18;5;16;24;6;14;1;9;25;20;15;21;12;17;10;127;5600870
127;5581910;11;3;23;7;4;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10
11;3;23;7;4;26;19;13;8;22;2;21;5;16;20;6;14;1;9;25;24;15;18;12;17;10;127;5694189
127;5581910;11;3;23;7;4;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10
11;3;23;7;4;26;19;13;8;22;2;18;5;16;6;20;14;1;9;25;24;15;21;12;17;10;127;5625663
127;5581910;11;3;23;7;4;26;19;13;8;22;2;18;5;16;20;6;14;1;9;25;24;15;21;12;17;10
11;3;23;7;4;26;19;13;8;22;2;18;5;16;20;6;14;1;9;21;24;15;25;12;17;10;127;5580266
127;5580266;11;3;23;7;4;26;19;13;8;22;2;18;5;16;20;6;14;1;9;21;24;15;25;12;17;10
11;3;23;7;4;26;19;13;8;22;2;9;5;16;20;6;14;1;18;21;24;15;25;12;17;10;127;5589565
127;5589565;11;3;23;7;4;26;19;13;8;22;2;9;5;16;20;6;14;1;18;21;24;15;25;12;17;10
16;3;23;7;4;26;19;13;8;22;2;9;5;11;20;6;14;1;18;21;24;15;25;12;17;10;127;5584668
127;5584668;16;3;23;7;4;26;19;13;8;22;2;9;5;11;20;6;14;1;18;21;24;15;25;12;17;10
16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10;127;5579546
127;5579546;16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;10;1;19;21;24;15;25;12;17;14;127;5612796
127;5579546;16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;14;1;19;21;24;17;25;12;15;10;127;5614396
127;5579546;16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;14;1;19;21;24;17;25;12;15;10;127;5614396
127;5579546;16;3;23;7;4;26;18;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10;127;5579546
127;5579546;16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;18;26;13;8;22;2;9;5;1;20;6;14;11;19;21;24;15;25;12;17;10;127;5604977
127;5579546;16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;18;26;13;8;22;2;9;1;11;20;6;14;5;19;21;24;15;25;12;17;10;127;5638866
127;5579546;16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;18;26;13;8;22;2;9;5;11;19;6;14;1;20;21;24;15;25;12;17;10;127;5625174
127;5579546;16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;10;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;18;127;5589419
127;5579546;16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
5;3;23;7;4;18;26;13;8;22;2;9;16;11;20;6;14;1;19;21;24;15;25;12;17;10;127;5733428
127;5579546;16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;18;26;13;12;22;2;9;5;11;20;6;14;1;19;21;24;15;25;8;17;10;127;5611887
128;5579546;16;3;23;7;4;18;26;13;8;22;2;9;5;11;20;6;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;24;15;25;12;17;10;128;5578201
128;5578201;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;24;15;25;12;17;10
16;3;23;1;4;6;26;13;8;22;2;9;5;11;20;18;14;7;19;21;24;15;25;12;17;10;128;5629424
128;5578201;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;25;24;15;21;12;17;10;128;5580281
128;5578201;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;6;26;14;8;22;2;9;5;11;20;18;13;1;19;21;24;15;25;12;17;10;128;5588671
128;5578201;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;24;15;25;12;17;10
16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;12;15;25;24;17;10;128;5583344
128;5583344;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;12;15;25;24;17;10
16;3;23;7;4;6;26;13;8;22;2;9;5;14;20;18;11;1;19;21;12;15;25;24;17;10;128;5617727
128;5583344;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;12;15;25;24;17;10
16;24;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;12;15;25;3;17;10;128;5597095
128;5583344;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;12;15;25;24;17;10
16;3;23;7;4;2;26;13;8;22;6;9;5;11;20;18;14;1;19;21;12;15;25;24;17;10;128;5591560
128;5583344;16;3;23;7;4;6;26;13;8;22;2;9;5;11;20;18;14;1;19;21;12;15;25;24;17;10
16;3;23;7;4;6;26;13;8;18;2;9;5;11;20;22;14;1;19;21;12;15;25;24;17;10;128;5579261
128;5579261;16;3;23;7;4;6;26;13;8;18;2;9;5;11;20;22;14;1;19;21;12;15;25;24;17;10
16;3;23;7;4;6;26;13;8;18;2;9;5;11;20;21;14;1;19;22;12;15;25;24;17;10;128;5620983
128;5579261;16;3;23;7;4;6;26;13;8;18;2;9;5;11;20;22;14;1;19;21;12;15;25;24;17;10
16;3;23;7;4;6;10;13;8;18;2;9;5;11;20;22;14;1;19;21;12;15;25;24;17;26;128;5581398
128;5581398;16;3;23;7;4;6;10;13;8;18;2;9;5;11;20;22;14;1;19;21;12;15;25;24;17;26
16;3;23;7;4;6;10;13;8;18;2;9;5;11;20;22;14;1;19;25;12;15;21;24;17;26;128;5584983
128;5584983;16;3;23;7;4;6;10;13;8;18;2;9;5;11;20;22;14;1;19;25;12;15;21;24;17;26
16;3;23;7;4;6;10;13;8;18;2;12;5;11;20;22;14;1;19;25;9;15;21;24;17;26;128;5673364
128;5584983;16;3;23;7;4;6;10;13;8;18;2;9;5;11;20;22;14;1;19;25;12;15;21;24;17;26
16;3;23;7;4;6;10;13;8;18;2;9;5;11;20;1;14;22;19;25;12;15;21;24;17;26;128;5627516
128;5584983;16;3;23;7;4;6;10;13;8;18;2;9;5;11;20;22;14;1;19;25;12;15;21;24;17;26
16;3;23;7;4;12;10;13;8;18;2;9;5;11;20;22;14;1;19;25;6;15;21;24;17;26;128;5550300
128;5550300;16;3;23;7;4;12;10;13;8;18;2;9;5;11;20;22;14;1;19;25;6;15;21;24;17;26
16;3;23;7;4;12;10;13;8;18;2;9;5;11;20;22;14;21;19;25;6;15;1;24;17;26;128;5568310
128;5550300;16;3;23;7;4;12;10;13;8;18;2;9;5;11;20;22;14;1;19;25;6;15;21;24;17;26
16;3;23;7;4;12;10;13;8;18;2;9;5;11;20;22;14;1;19;25;6;15;21;24;26;17;128;5550300
128;5550300;16;3;23;7;4;12;10;13;8;18;2;9;5;11;20;22;14;1;19;25;6;15;21;24;26;17
16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;24;26;17;128;5555955
128;5555955;16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;24;26;17
16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;17;26;24;128;5554721
128;5554721;16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;17;26;24
16;22;23;7;4;12;10;13;8;18;2;9;5;1;20;3;14;11;19;25;6;15;21;17;26;24;128;5599575
129;5554721;16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;17;26;24
16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;24;26;17;129;5555955
129;5555955;16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;24;26;17
16;3;23;7;4;12;10;13;8;18;2;9;11;1;20;22;14;5;19;25;6;15;21;24;26;17;129;5614433
129;5555955;16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;24;26;17
16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;17;21;24;26;15;129;5600832
129;5555955;16;3;23;7;4;12;10;13;8;18;2;9;5;1;20;22;14;11;19;25;6;15;21;24;26;17
16;3;23;7;4;12;10;13;8;18;2;9;5;20;1;22;14;11;19;25;6;15;21;24;26;17;129;5554529
129;5554529;16;3;23;7;4;12;10;13;8;18;2;9;5;20;1;22;14;11;19;25;6;15;21;24;26;17
16;3;23;7;4;12;10;13;8;18;2;9;5;20;11;22;14;1;19;25;6;15;21;24;26;17;129;5530824
129;5530824;16;3;23;7;4;12;10;13;8;18;2;9;5;20;11;22;14;1;19;25;6;15;21;24;26;17
16;3;23;7;4;12;24;13;8;18;2;9;5;20;11;22;14;1;19;25;6;15;21;10;26;17;129;5530489
129;5530489;16;3;23;7;4;12;24;13;8;18;2;9;5;20;11;22;14;1;19;25;6;15;21;10;26;17
16;3;23;7;4;12;24;13;8;18;2;9;5;20;11;22;14;1;15;25;6;19;21;10;26;17;129;5618932
129;5530489;16;3;23;7;4;12;24;13;8;18;2;9;5;20;11;22;14;1;19;25;6;15;21;10;26;17
16;3;11;7;4;12;24;13;8;18;2;9;5;20;23;22;14;1;19;25;6;15;21;10;26;17;129;5522502
129;5522502;16;3;11;7;4;12;24;13;8;18;2;9;5;20;23;22;14;1;19;25;6;15;21;10;26;17
16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;22;14;1;19;25;6;15;21;10;26;17;129;5521286
129;5521286;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;22;14;1;19;25;6;15;21;10;26;17
16;3;11;7;4;12;23;13;19;18;2;9;5;20;24;22;14;1;8;25;6;15;21;10;26;17;129;5535620
129;5521286;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;22;14;1;19;25;6;15;21;10;26;17
16;3;11;7;4;12;23;13;8;18;2;9;6;20;24;22;14;1;19;25;5;15;21;10;26;17;129;5756881
129;5521286;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;22;14;1;19;25;6;15;21;10;26;17
16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22;129;5522397
129;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;14;12;23;13;8;18;2;9;5;20;24;17;4;1;19;25;6;15;21;10;26;22;129;5684844
129;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;22;10;26;21;129;5569318
129;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;14;13;8;18;2;9;5;20;24;17;23;1;19;25;6;15;21;10;26;22;129;5540827
129;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;15;25;6;19;21;10;26;22;129;5613528
129;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;23;21;8;18;2;9;5;20;24;17;14;1;19;25;6;15;13;10;26;22;129;5524820
129;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;23;13;8;18;2;9;10;20;24;17;14;1;19;25;6;15;21;5;26;22;129;5810326
129;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;13;23;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22;129;5518832
129;5518832;16;3;11;7;4;12;13;23;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;13;23;8;18;2;9;5;20;24;17;14;19;1;25;6;15;21;10;26;22;129;5523212
130;5518832;16;3;11;7;4;12;13;23;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;13;23;22;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;8;130;5529016
130;5518832;16;3;11;7;4;12;13;23;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22;130;5522397
130;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;15;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;12;21;10;26;22;130;5593283
130;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;19;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;3;25;6;15;21;10;26;22;130;5612110
130;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;13;4;12;23;7;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22;130;5541958
130;5522397;16;3;11;7;4;12;23;13;8;18;2;9;5;20;24;17;14;1;19;25;6;15;21;10;26;22
16;3;11;7;4;12;23;13;8;18;2;1;5;20;24;17;14;9;19;25;6;15;21;10;26;22;130;5521384
130;5521384;16;3;11;7;4;12;23;13;8;18;2;1;5;20;24;17;14;9;19;25;6;15;21;10;26;22
16;3;11;7;4;12;23;13;8;20;2;1;5;18;24;17;14;9;19;25;6;15;21;10;26;22;130;5588155
130;5521384;16;3;11;7;4;12;23;13;8;18;2;1;5;20;24;17;14;9;19;25;6;15;21;10;26;22
16;10;11;7;4;12;23;13;8;18;2;1;5;20;24;17;14;9;19;25;6;15;21;3;26;22;130;5529525
130;5521384;16;3;11;7;4;12;23;13;8;18;2;1;5;20;24;17;14;9;19;25;6;15;21;10;26;22
16;3;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;9;19;23;6;15;21;10;26;22;130;5525766
130;5525766;16;3;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;9;19;23;6;15;21;10;26;22
16;3;11;7;4;20;25;13;8;18;2;1;5;12;24;17;14;9;19;23;6;15;21;10;26;22;130;5581145
130;5525766;16;3;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;9;19;23;6;15;21;10;26;22
16;26;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;9;19;23;6;15;21;10;3;22;130;5610508
130;5525766;16;3;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;9;19;23;6;15;21;10;26;22
16;3;11;7;4;12;25;13;8;18;2;26;5;20;24;17;14;9;19;23;6;15;21;10;1;22;130;5611891
130;5525766;16;3;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;9;19;23;6;15;21;10;26;22
16;3;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;26;19;23;6;15;21;10;9;22;130;5621166
130;5525766;16;3;11;7;4;12;25;13;8;18;2;1;5;20;24;17;14;9;19;23;6;15;21;10;26;22
16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;26;22;130;5523672
130;5523672;16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;26;22
16;3;11;1;24;12;25;13;8;18;2;7;5;20;4;17;14;9;19;23;6;15;21;10;26;22;130;5561920
130;5523672;16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;26;22
19;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;16;23;6;15;21;10;26;22;130;5587987
130;5523672;16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;26;22
26;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;16;22;130;5545531
130;5523672;16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;26;22
16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;21;23;6;15;19;10;26;22;130;5571858
130;5523672;16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;26;22
16;3;11;7;24;12;25;13;1;18;2;8;5;20;4;17;14;9;19;23;6;15;21;10;26;22;130;5596035
130;5523672;16;3;11;7;24;12;25;13;8;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;26;22
16;3;11;7;24;12;25;13;26;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;8;22;130;5528718
131;5528718;16;3;11;7;24;12;25;13;26;18;2;1;5;20;4;17;14;9;19;23;6;15;21;10;8;22
16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;17;14;9;19;23;6;15;21;10;8;22;131;5520763
131;5520763;16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;17;14;9;19;23;6;15;21;10;8;22
16;3;11;7;24;12;25;2;26;14;13;1;5;20;4;17;18;9;19;23;6;15;21;10;8;22;131;5544787
131;5520763;16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;17;14;9;19;23;6;15;21;10;8;22
16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;22;131;5515094
131;5515094;16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;22
16;3;23;7;24;12;25;2;26;18;13;1;5;20;4;11;14;9;19;17;6;15;21;10;8;22;131;5521370
131;5515094;16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;22
16;3;11;7;24;12;25;2;26;18;13;1;5;20;9;23;14;4;19;17;6;15;21;10;8;22;131;5580897
131;5515094;16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;22
16;1;11;7;24;12;25;2;26;18;13;3;5;20;4;23;14;9;19;17;6;15;21;10;8;22;131;5545087
131;5515094;16;3;11;7;24;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;22
3;16;11;7;24;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;22;131;5519105
131;5519105;3;16;11;7;24;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;22
3;16;11;7;22;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;24;131;5526710
131;5526710;3;16;11;7;22;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;24
3;12;11;7;22;16;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;24;131;5556748
131;5526710;3;16;11;7;22;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;24
3;16;11;7;22;12;25;2;26;18;13;1;5;20;9;23;14;4;19;17;6;15;21;10;8;24;131;5596080
131;5526710;3;16;11;7;22;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;24
3;16;11;7;22;12;25;2;26;21;13;1;5;20;4;23;14;9;19;17;6;15;18;10;8;24;131;5638196
131;5526710;3;16;11;7;22;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;6;15;21;10;8;24
3;16;11;7;22;12;25;2;26;18;13;1;5;20;4;23;14;9;19;17;24;15;21;10;8;6;131;5517695
