"X1";"X5934838";"X15";"X25";"X19";"X24";"X13";"X7";"X5";"X26";"X4";"X22";"X8";"X11";"X17";"X21";"X2";"X16";"X3";"X12";"X20";"X10";"X18";"X6";"X23";"X14";"X9";"X1.1"
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
4;7;13;17;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;19;25;26;154;5500992
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
25;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;4;26;154;5535353
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
4;7;13;19;6;3;10;21;16;1;12;20;9;15;8;22;18;5;14;11;2;23;24;17;25;26;154;5500691
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
4;19;13;7;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26;154;5491304
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
4;7;13;19;6;3;10;18;16;1;12;9;20;15;8;22;21;5;14;11;2;23;24;17;25;26;154;5562572
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
4;7;13;19;6;3;10;18;16;1;12;9;20;15;8;22;21;5;14;11;2;23;24;17;25;26;154;5562572
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
4;7;13;19;6;3;10;21;15;1;12;9;20;16;8;22;18;5;14;11;2;23;24;17;25;26;154;5501979
154;5486008;4;7;13;19;6;3;10;21;16;1;12;9;20;15;8;22;18;5;14;11;2;23;24;17;25;26
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;23;24;17;25;26;154;5485713
154;5485713;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;23;24;17;25;26
4;7;13;19;6;3;10;21;16;5;12;9;20;15;2;22;18;1;14;11;8;23;24;17;25;26;154;5513303
154;5485713;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;23;24;17;25;26
4;7;13;19;6;3;10;21;16;1;12;5;20;15;2;22;18;9;14;11;8;23;24;17;25;26;154;5556364
154;5485713;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;23;24;17;25;26
4;7;13;19;6;3;2;21;16;1;12;9;20;15;10;22;18;5;14;11;8;23;24;17;25;26;154;5493736
154;5485713;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;23;24;17;25;26
4;7;13;19;6;3;10;21;16;1;12;17;20;15;2;22;18;5;14;11;8;23;24;9;25;26;154;5612386
154;5485713;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;23;24;17;25;26
4;14;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;7;11;8;23;24;17;25;26;154;5551720
154;5485713;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;23;24;17;25;26
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23;154;5486731
154;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;17;14;11;8;26;24;5;25;23;154;5860012
154;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;26;5;14;11;8;18;24;17;25;23;154;5557108
154;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;24;26;8;17;25;23;154;5488841
154;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;16;19;6;3;10;21;13;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23;154;5498830
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;25;11;8;26;24;17;14;23;155;5642625
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;1;6;3;10;21;16;19;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23;155;5530026
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
9;7;13;19;6;3;10;21;16;1;12;4;20;15;2;22;18;5;14;11;8;26;24;17;25;23;155;5546659
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;24;1;12;9;20;15;2;22;18;5;14;11;8;26;16;17;25;23;155;5498804
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;10;3;6;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23;155;5497558
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;9;19;6;3;10;21;16;1;12;13;20;15;2;22;18;5;14;11;8;26;24;17;25;23;155;5556190
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;23;11;8;26;24;17;25;14;155;5638089
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;20;24;2;22;18;5;14;11;8;26;15;17;25;23;155;5521667
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;8;15;2;22;18;5;14;11;20;26;24;17;25;23;155;5569478
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;5;19;6;3;10;21;16;1;12;9;20;15;2;22;18;13;14;11;8;26;24;17;25;23;155;5718909
155;5486731;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;17;25;23
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;23;25;17;155;5487570
155;5487570;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;23;25;17
4;7;13;19;6;3;10;21;16;1;12;23;20;15;2;22;18;5;14;11;8;26;24;9;25;17;155;5608137
155;5487570;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;23;25;17
4;7;13;19;6;3;10;21;16;1;11;9;20;15;2;22;18;5;14;12;8;26;24;23;25;17;155;5513374
155;5487570;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;23;25;17
4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;23;17;25;155;5487570
155;5487570;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;23;17;25
4;7;13;19;6;26;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;3;24;23;17;25;155;5589644
155;5487570;4;7;13;19;6;3;10;21;16;1;12;9;20;15;2;22;18;5;14;11;8;26;24;23;17;25
4;7;13;19;6;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;23;17;25;155;5475058
155;5475058;4;7;13;19;6;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;23;17;25
4;7;13;19;6;3;10;15;16;1;12;9;20;21;2;11;18;5;14;22;8;26;24;23;17;25;155;5480046
155;5475058;4;7;13;19;6;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;23;17;25
4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;17;25;155;5477142
155;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;17;25
4;7;13;19;24;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;23;6;17;25;155;5481054
155;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;17;25
4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;17;14;11;8;26;24;6;5;25;155;5604745
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;17;25
4;15;13;19;23;3;10;7;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;17;25;156;5546140
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;17;25
4;7;13;19;23;3;10;15;16;5;12;9;20;21;2;22;18;1;14;11;8;26;24;6;17;25;156;5500859
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;17;25
4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17;156;5477142
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
3;7;13;19;23;4;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17;156;5600715
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
4;7;13;19;23;3;10;14;16;1;12;9;20;21;2;22;18;5;15;11;8;26;24;6;25;17;156;5576476
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;25;5;14;11;8;26;24;6;18;17;156;5602131
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;14;5;18;11;8;26;24;6;25;17;156;5484941
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
4;7;13;19;23;3;10;15;16;1;12;9;8;21;2;22;18;5;14;11;20;26;24;6;25;17;156;5565109
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
4;7;8;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;13;26;24;6;25;17;156;5495672
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
4;7;13;16;23;3;10;15;19;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17;156;5490761
156;5477142;4;7;13;19;23;3;10;15;16;1;12;9;20;21;2;22;18;5;14;11;8;26;24;6;25;17
4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;11;8;26;24;6;25;17;156;5475361
156;5475361;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;11;8;26;24;6;25;17
4;7;13;19;22;3;10;15;16;1;12;9;2;21;20;23;18;5;14;11;8;26;24;6;25;17;156;5537438
156;5475361;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;11;8;26;24;6;25;17
4;7;13;19;14;3;10;15;16;1;12;9;20;21;2;23;18;5;22;11;8;26;24;6;25;17;156;5577708
156;5475361;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;11;8;26;24;6;25;17
4;7;13;19;22;3;10;15;16;1;12;25;20;21;2;23;18;5;14;11;8;26;24;6;9;17;156;5556696
156;5475361;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;11;8;26;24;6;25;17
4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17;156;5476324
156;5476324;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;17;8;26;24;11;25;6;156;5480135
156;5476324;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
21;7;13;19;22;3;10;15;16;1;12;9;20;4;2;23;18;5;14;6;8;26;24;11;25;17;156;5496141
156;5476324;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
4;7;13;19;22;3;10;15;16;1;12;9;5;21;2;23;18;20;14;6;8;26;24;11;25;17;156;5531575
156;5476324;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
4;7;13;19;22;3;10;15;16;1;12;8;20;21;2;23;18;5;14;6;9;26;24;11;25;17;156;5571600
156;5476324;4;7;13;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17;156;5474608
157;5474608;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
13;7;4;19;22;3;10;15;16;17;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;1;157;5503648
157;5474608;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
13;7;4;19;5;3;10;15;16;1;12;9;20;21;2;23;18;22;14;6;8;26;24;11;25;17;157;5727663
157;5474608;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;23;18;5;14;6;8;26;24;11;25;17
13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17;157;5467758
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;4;19;22;3;10;15;16;1;12;9;20;17;2;26;18;5;14;6;8;23;24;11;25;21;157;5503733
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;4;19;22;3;10;25;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;15;17;157;5485056
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;8;18;5;14;6;26;23;24;11;25;17;157;5551349
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;4;19;22;3;14;15;16;1;12;9;20;21;2;26;18;5;10;6;8;23;24;11;25;17;157;5559014
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;4;19;22;3;10;15;16;1;12;9;20;8;2;26;18;5;14;6;21;23;24;11;25;17;157;5483538
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;4;19;22;3;10;15;16;20;12;9;1;21;2;26;18;5;14;6;8;23;24;11;25;17;157;5511413
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;20;19;22;3;10;15;16;1;12;9;4;21;2;26;18;5;14;6;8;23;24;11;25;17;157;5521825
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
13;7;4;19;22;14;10;15;16;1;12;9;20;21;2;26;18;5;3;6;8;23;24;11;25;17;157;5549126
157;5467758;13;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;11;25;17
11;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17;157;5472651
157;5472651;11;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17
11;7;4;19;10;3;22;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17;157;5477082
157;5472651;11;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17
11;7;4;19;22;3;2;15;16;1;12;9;20;21;10;26;18;5;14;6;8;23;24;13;25;17;157;5479073
157;5472651;11;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17
11;7;4;16;22;3;10;15;19;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17;157;5486275
157;5472651;11;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17
11;7;4;19;22;3;10;15;16;1;12;9;20;21;14;26;18;5;2;6;8;23;24;13;25;17;157;5558441
157;5472651;11;7;4;19;22;3;10;15;16;1;12;9;20;21;2;26;18;5;14;6;8;23;24;13;25;17
11;7;4;19;22;3;10;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;24;13;25;17;157;5473910
157;5473910;11;7;4;19;22;3;10;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;24;13;25;17
11;7;4;19;22;3;10;15;6;1;12;24;20;21;2;26;18;5;14;16;8;23;9;13;25;17;157;5594623
157;5473910;11;7;4;19;22;3;10;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;24;13;25;17
11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17;157;5472805
157;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;19;22;3;24;15;6;1;23;9;20;21;2;26;18;5;14;16;8;12;10;13;25;17;157;5498076
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;19;22;3;24;15;6;1;12;25;20;21;2;26;18;5;14;16;8;23;10;13;9;17;158;5550220
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;23;5;14;16;8;18;10;13;25;17;158;5553023
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;6;4;19;22;3;24;15;7;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17;158;5485665
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;19;22;3;24;15;6;1;12;9;20;21;10;26;18;5;14;16;8;23;2;13;25;17;158;5476928
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;19;22;13;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;3;25;17;158;5589204
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;8;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;19;23;10;13;25;17;158;5498339
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;19;22;3;24;6;15;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17;158;5494005
158;5472805;11;7;4;19;22;3;24;15;6;1;12;9;20;21;2;26;18;5;14;16;8;23;10;13;25;17
11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17;158;5471102
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;1;3;24;15;6;16;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17;158;5544611
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;3;24;14;6;1;12;9;20;21;2;26;18;5;15;22;8;23;10;13;25;17;158;5576836
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;3;24;15;6;1;12;9;8;21;2;26;18;5;14;22;20;23;10;13;25;17;158;5554823
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;9;19;16;3;24;15;6;1;12;4;20;21;2;26;18;5;14;22;8;23;10;13;25;17;158;5556100
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;3;24;15;6;1;12;9;20;13;2;26;18;5;14;22;8;23;10;21;25;17;158;5489067
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;17;14;22;8;23;10;13;25;5;158;5597198
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;14;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;7;22;8;23;10;13;25;17;158;5546564
158;5471102;11;7;4;19;16;3;24;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17;158;5471102
158;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;19;4;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17;158;5499379
158;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;2;3;15;6;1;12;9;20;21;24;26;18;5;14;22;8;23;10;13;25;17;158;5479199
158;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;14;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;4;22;8;23;10;13;25;17;158;5555412
158;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;3;15;6;26;12;9;20;21;2;1;18;5;14;22;8;23;10;13;25;17;158;5480181
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;3;15;6;1;12;21;20;9;2;26;18;5;14;22;8;23;10;13;25;17;159;5486813
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;3;12;6;1;15;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17;159;5519196
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;3;15;6;20;12;9;1;21;2;26;18;5;14;22;8;23;10;13;25;17;159;5518382
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;3;15;6;1;12;9;20;26;2;21;18;5;14;22;8;23;10;13;25;17;159;5484196
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;3;15;23;1;12;9;20;21;2;26;18;5;14;22;8;6;10;13;25;17;159;5481993
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
24;7;4;19;16;11;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17;159;5482735
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;23;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;16;10;13;25;17;159;5471845
159;5471845;11;7;4;19;23;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;16;10;13;25;17
11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17;159;5471102
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;4;19;16;24;17;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;3;159;5476576
159;5471102;11;7;4;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;13;25;17
11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17;159;5467397
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;5;6;1;12;9;20;21;2;26;18;15;14;22;8;23;10;4;25;17;159;5499728
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;15;6;1;12;9;20;21;18;26;2;5;14;22;8;23;10;4;25;17;159;5511023
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;17;8;23;10;4;25;22;159;5473970
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;17;5;14;22;8;23;10;4;25;18;159;5588061
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;15;6;5;12;9;20;21;2;26;18;1;14;22;8;23;10;4;25;17;159;5492531
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;25;18;5;14;22;8;23;10;4;26;17;159;5470486
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;15;6;1;14;9;20;21;2;26;18;5;12;22;8;23;10;4;25;17;159;5511598
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;9;3;15;6;1;12;24;20;21;2;26;18;5;14;22;8;23;10;4;25;17;159;5500149
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;3;15;6;1;12;9;20;25;2;26;18;5;14;22;8;23;10;4;21;17;159;5513836
159;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
11;7;13;19;16;24;25;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;3;17;159;5472684
160;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
1;7;13;19;16;24;3;15;6;11;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17;160;5543890
160;5467397;11;7;13;19;16;24;3;15;6;1;12;9;20;21;2;26;18;5;14;22;8;23;10;4;25;17
