"X1";"X5853533";"X6";"X4";"X1.1";"X15";"X3";"X17";"X8";"X2";"X5";"X23";"X7";"X9";"X16";"X24";"X20";"X19";"X14";"X22";"X26";"X21";"X10";"X18";"X12";"X11";"X25";"X13"
98;5718252;16;15;26;11;9;6;18;1;12;25;17;23;8;24;21;13;19;5;14;4;20;10;22;7;3;2
16;15;26;11;9;8;18;1;12;25;17;23;6;24;21;13;19;5;14;4;20;10;22;7;3;2;98;5830562
98;5718252;16;15;26;11;9;6;18;1;12;25;17;23;8;24;21;13;19;5;14;4;20;10;22;7;3;2
16;15;26;11;9;6;18;23;12;25;17;1;8;24;21;13;19;5;14;4;20;10;22;7;3;2;98;5690645
98;5690645;16;15;26;11;9;6;18;23;12;25;17;1;8;24;21;13;19;5;14;4;20;10;22;7;3;2
16;15;26;11;9;6;18;23;12;25;17;1;8;7;21;13;19;5;14;4;20;10;22;24;3;2;98;5663064
98;5663064;16;15;26;11;9;6;18;23;12;25;17;1;8;7;21;13;19;5;14;4;20;10;22;24;3;2
16;15;26;11;9;6;18;23;12;25;17;13;8;7;21;1;19;5;14;4;20;10;22;24;3;2;98;5710372
98;5663064;16;15;26;11;9;6;18;23;12;25;17;1;8;7;21;13;19;5;14;4;20;10;22;24;3;2
16;15;26;11;9;6;18;23;12;25;17;1;8;7;21;13;19;2;14;4;20;10;22;24;3;5;98;5892727
98;5663064;16;15;26;11;9;6;18;23;12;25;17;1;8;7;21;13;19;5;14;4;20;10;22;24;3;2
16;15;26;11;9;23;18;6;12;25;17;1;8;7;21;13;19;5;14;4;20;10;22;24;3;2;98;5657010
98;5657010;16;15;26;11;9;23;18;6;12;25;17;1;8;7;21;13;19;5;14;4;20;10;22;24;3;2
13;15;26;11;9;23;18;6;12;25;17;1;8;7;21;16;19;5;14;4;20;10;22;24;3;2;98;5678124
98;5678124;13;15;26;11;9;23;18;6;12;25;17;1;8;7;21;16;19;5;14;4;20;10;22;24;3;2
13;15;26;11;9;23;18;6;12;25;17;1;8;7;21;20;19;5;14;4;16;10;22;24;3;2;98;5664556
98;5664556;13;15;26;11;9;23;18;6;12;25;17;1;8;7;21;20;19;5;14;4;16;10;22;24;3;2
13;15;26;11;9;19;18;6;12;25;17;1;8;7;21;20;23;5;14;4;16;10;22;24;3;2;98;5713448
98;5664556;13;15;26;11;9;23;18;6;12;25;17;1;8;7;21;20;19;5;14;4;16;10;22;24;3;2
13;15;26;11;9;23;18;22;12;25;17;1;8;7;21;20;19;5;14;4;16;10;6;24;3;2;98;5666034
98;5666034;13;15;26;11;9;23;18;22;12;25;17;1;8;7;21;20;19;5;14;4;16;10;6;24;3;2
24;15;26;11;9;23;18;22;12;25;17;1;8;7;21;20;19;5;14;4;16;10;6;13;3;2;98;5688346
99;5666034;13;15;26;11;9;23;18;22;12;25;17;1;8;7;21;20;19;5;14;4;16;10;6;24;3;2
13;15;26;11;9;23;18;22;12;25;17;1;10;7;21;20;19;5;14;4;16;8;6;24;3;2;99;5679100
99;5679100;13;15;26;11;9;23;18;22;12;25;17;1;10;7;21;20;19;5;14;4;16;8;6;24;3;2
13;15;26;11;9;17;18;22;12;25;23;1;10;7;21;20;19;5;14;4;16;8;6;24;3;2;99;5682965
99;5679100;13;15;26;11;9;23;18;22;12;25;17;1;10;7;21;20;19;5;14;4;16;8;6;24;3;2
13;15;22;11;9;23;18;26;12;25;17;1;10;7;21;20;19;5;14;4;16;8;6;24;3;2;99;5682378
99;5682378;13;15;22;11;9;23;18;26;12;25;17;1;10;7;21;20;19;5;14;4;16;8;6;24;3;2
13;15;22;4;9;23;18;26;12;25;17;1;10;7;21;20;19;5;14;11;16;8;6;24;3;2;99;5681811
99;5681811;13;15;22;4;9;23;18;26;12;25;17;1;10;7;21;20;19;5;14;11;16;8;6;24;3;2
13;1;22;4;9;23;18;26;12;25;17;15;10;7;21;20;19;5;14;11;16;8;6;24;3;2;99;5697047
99;5681811;13;15;22;4;9;23;18;26;12;25;17;1;10;7;21;20;19;5;14;11;16;8;6;24;3;2
13;15;22;4;9;23;18;26;12;25;17;10;1;7;21;20;19;5;14;11;16;8;6;24;3;2;99;5687739
99;5687739;13;15;22;4;9;23;18;26;12;25;17;10;1;7;21;20;19;5;14;11;16;8;6;24;3;2
13;15;22;4;23;9;18;26;12;25;17;10;1;7;21;20;19;5;14;11;16;8;6;24;3;2;99;5796619
99;5687739;13;15;22;4;9;23;18;26;12;25;17;10;1;7;21;20;19;5;14;11;16;8;6;24;3;2
13;15;22;4;9;23;18;26;12;3;17;10;1;7;21;20;19;5;14;11;16;8;6;24;25;2;99;5677397
99;5677397;13;15;22;4;9;23;18;26;12;3;17;10;1;7;21;20;19;5;14;11;16;8;6;24;25;2
13;15;22;4;9;23;17;26;12;3;18;10;1;7;21;20;19;5;14;11;16;8;6;24;25;2;99;5611164
99;5611164;13;15;22;4;9;23;17;26;12;3;18;10;1;7;21;20;19;5;14;11;16;8;6;24;25;2
13;15;22;10;9;23;17;26;12;3;18;4;1;7;21;20;19;5;14;11;16;8;6;24;25;2;99;5601643
99;5601643;13;15;22;10;9;23;17;26;12;3;18;4;1;7;21;20;19;5;14;11;16;8;6;24;25;2
13;15;22;10;9;23;17;26;14;3;18;4;1;7;21;20;19;5;12;11;16;8;6;24;25;2;99;5650310
99;5650310;13;15;22;10;9;23;17;26;14;3;18;4;1;7;21;20;19;5;12;11;16;8;6;24;25;2
4;15;22;10;9;23;17;26;14;3;18;13;1;7;21;20;19;5;12;11;16;8;6;24;25;2;99;5646037
99;5646037;4;15;22;10;9;23;17;26;14;3;18;13;1;7;21;20;19;5;12;11;16;8;6;24;25;2
4;15;22;10;9;23;21;26;14;3;18;13;1;7;17;20;19;5;12;11;16;8;6;24;25;2;99;5673461
99;5646037;4;15;22;10;9;23;17;26;14;3;18;13;1;7;21;20;19;5;12;11;16;8;6;24;25;2
4;26;22;10;9;23;17;15;14;3;18;13;1;7;21;20;19;5;12;11;16;8;6;24;25;2;99;5630279
99;5630279;4;26;22;10;9;23;17;15;14;3;18;13;1;7;21;20;19;5;12;11;16;8;6;24;25;2
4;26;22;10;9;23;17;15;14;3;18;13;2;7;21;20;19;5;12;11;16;8;6;24;25;1;99;5657709
99;5630279;4;26;22;10;9;23;17;15;14;3;18;13;1;7;21;20;19;5;12;11;16;8;6;24;25;2
4;26;22;10;9;23;17;15;14;3;18;13;1;7;8;20;19;5;12;11;16;21;6;24;25;2;99;5635463
99;5635463;4;26;22;10;9;23;17;15;14;3;18;13;1;7;8;20;19;5;12;11;16;21;6;24;25;2
4;26;6;10;9;23;17;15;14;3;18;13;1;7;8;20;19;5;12;11;16;21;22;24;25;2;99;5641446
99;5635463;4;26;22;10;9;23;17;15;14;3;18;13;1;7;8;20;19;5;12;11;16;21;6;24;25;2
4;26;22;10;9;23;17;15;14;3;18;8;1;7;13;20;19;5;12;11;16;21;6;24;25;2;99;5644032
99;5644032;4;26;22;10;9;23;17;15;14;3;18;8;1;7;13;20;19;5;12;11;16;21;6;24;25;2
4;26;22;10;9;23;6;15;14;3;18;8;1;7;13;20;19;5;12;11;16;21;17;24;25;2;99;5635657
99;5635657;4;26;22;10;9;23;6;15;14;3;18;8;1;7;13;20;19;5;12;11;16;21;17;24;25;2
4;26;22;10;9;23;6;1;14;3;18;8;15;7;13;20;19;5;12;11;16;21;17;24;25;2;99;5656364
100;5656364;4;26;22;10;9;23;6;1;14;3;18;8;15;7;13;20;19;5;12;11;16;21;17;24;25;2
4;26;22;10;9;23;6;1;14;3;18;8;15;7;20;13;19;5;12;11;16;21;17;24;25;2;100;5648455
100;5648455;4;26;22;10;9;23;6;1;14;3;18;8;15;7;20;13;19;5;12;11;16;21;17;24;25;2
4;26;22;10;9;23;6;1;5;3;18;8;15;7;20;13;19;14;12;11;16;21;17;24;25;2;100;5681447
100;5681447;4;26;22;10;9;23;6;1;5;3;18;8;15;7;20;13;19;14;12;11;16;21;17;24;25;2
4;26;7;10;9;23;6;1;5;3;18;8;15;22;20;13;19;14;12;11;16;21;17;24;25;2;100;5684087
100;5684087;4;26;7;10;9;23;6;1;5;3;18;8;15;22;20;13;19;14;12;11;16;21;17;24;25;2
4;26;7;10;9;23;14;1;5;3;18;8;15;22;20;13;19;6;12;11;16;21;17;24;25;2;100;5745930
100;5684087;4;26;7;10;9;23;6;1;5;3;18;8;15;22;20;13;19;14;12;11;16;21;17;24;25;2
4;26;7;10;9;23;6;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;17;24;25;2;100;5669327
100;5669327;4;26;7;10;9;23;6;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;17;24;25;2
4;26;7;10;9;23;6;1;3;5;11;8;15;22;20;13;19;14;12;18;16;21;17;24;25;2;100;5726804
100;5669327;4;26;7;10;9;23;6;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;17;24;25;2
4;17;7;10;9;23;6;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;26;24;25;2;100;5676896
100;5676896;4;17;7;10;9;23;6;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;26;24;25;2
4;17;18;10;9;23;6;1;3;5;7;8;15;22;20;13;19;14;12;11;16;21;26;24;25;2;100;5716011
100;5676896;4;17;7;10;9;23;6;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;26;24;25;2
4;17;7;6;9;23;10;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;26;24;25;2;100;5683971
100;5683971;4;17;7;6;9;23;10;1;3;5;18;8;15;22;20;13;19;14;12;11;16;21;26;24;25;2
4;17;7;6;9;23;10;12;3;5;18;8;15;22;20;13;19;14;1;11;16;21;26;24;25;2;100;5654860
100;5654860;4;17;7;6;9;23;10;12;3;5;18;8;15;22;20;13;19;14;1;11;16;21;26;24;25;2
4;17;7;6;9;10;23;12;3;5;18;8;15;22;20;13;19;14;1;11;16;21;26;24;25;2;100;5654860
100;5654860;4;17;7;6;9;10;23;12;3;5;18;8;15;22;20;13;19;14;1;11;16;21;26;24;25;2
4;17;7;6;9;19;23;12;3;5;18;8;15;22;20;13;10;14;1;11;16;21;26;24;25;2;100;5690308
100;5654860;4;17;7;6;9;10;23;12;3;5;18;8;15;22;20;13;19;14;1;11;16;21;26;24;25;2
4;17;7;6;9;10;23;12;3;19;18;8;15;22;20;13;5;14;1;11;16;21;26;24;25;2;100;5653825
100;5653825;4;17;7;6;9;10;23;12;3;19;18;8;15;22;20;13;5;14;1;11;16;21;26;24;25;2
4;17;7;6;9;12;23;10;3;19;18;8;15;22;20;13;5;14;1;11;16;21;26;24;25;2;100;5669834
100;5669834;4;17;7;6;9;12;23;10;3;19;18;8;15;22;20;13;5;14;1;11;16;21;26;24;25;2
4;17;24;6;9;12;23;10;3;19;18;8;15;22;20;13;5;14;1;11;16;21;26;7;25;2;100;5681079
100;5681079;4;17;24;6;9;12;23;10;3;19;18;8;15;22;20;13;5;14;1;11;16;21;26;7;25;2
4;17;24;6;3;12;23;10;9;19;18;8;15;22;20;13;5;14;1;11;16;21;26;7;25;2;100;5676484
100;5676484;4;17;24;6;3;12;23;10;9;19;18;8;15;22;20;13;5;14;1;11;16;21;26;7;25;2
4;17;24;6;3;12;23;10;9;19;14;8;15;22;20;13;5;18;1;11;16;21;26;7;25;2;100;5707056
100;5707056;4;17;24;6;3;12;23;10;9;19;14;8;15;22;20;13;5;18;1;11;16;21;26;7;25;2
4;17;24;6;3;12;23;16;9;19;14;8;15;22;20;13;5;18;1;11;10;21;26;7;25;2;100;5718973
100;5718973;4;17;24;6;3;12;23;16;9;19;14;8;15;22;20;13;5;18;1;11;10;21;26;7;25;2
4;17;24;6;3;12;23;16;9;19;15;8;14;22;20;13;5;18;1;11;10;21;26;7;25;2;100;5744560
100;5744560;4;17;24;6;3;12;23;16;9;19;15;8;14;22;20;13;5;18;1;11;10;21;26;7;25;2
4;22;24;6;3;12;23;16;9;19;15;8;14;17;20;13;5;18;1;11;10;21;26;7;25;2;100;5745361
101;5745361;4;22;24;6;3;12;23;16;9;19;15;8;14;17;20;13;5;18;1;11;10;21;26;7;25;2
24;22;4;6;3;12;23;16;9;19;15;8;14;17;20;13;5;18;1;11;10;21;26;7;25;2;101;5746376
101;5746376;24;22;4;6;3;12;23;16;9;19;15;8;14;17;20;13;5;18;1;11;10;21;26;7;25;2
18;22;4;6;3;12;23;16;9;19;15;8;14;17;20;13;5;24;1;11;10;21;26;7;25;2;101;5794238
101;5746376;24;22;4;6;3;12;23;16;9;19;15;8;14;17;20;13;5;18;1;11;10;21;26;7;25;2
24;22;4;6;3;17;23;16;9;19;15;8;14;12;20;13;5;18;1;11;10;21;26;7;25;2;101;5699417
101;5699417;24;22;4;6;3;17;23;16;9;19;15;8;14;12;20;13;5;18;1;11;10;21;26;7;25;2
8;22;4;6;3;17;23;16;9;19;15;24;14;12;20;13;5;18;1;11;10;21;26;7;25;2;101;5746980
101;5699417;24;22;4;6;3;17;23;16;9;19;15;8;14;12;20;13;5;18;1;11;10;21;26;7;25;2
24;22;4;6;2;17;23;16;9;19;15;8;14;12;20;13;5;18;1;11;10;21;26;7;25;3;101;5713841
101;5699417;24;22;4;6;3;17;23;16;9;19;15;8;14;12;20;13;5;18;1;11;10;21;26;7;25;2
24;22;4;6;3;17;23;16;9;19;15;8;14;12;20;18;5;13;1;11;10;21;26;7;25;2;101;5761642
101;5699417;24;22;4;6;3;17;23;16;9;19;15;8;14;12;20;13;5;18;1;11;10;21;26;7;25;2
24;22;4;6;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;2;101;5702372
101;5702372;24;22;4;6;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;2
6;22;4;24;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;2;101;5701760
101;5701760;6;22;4;24;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;2
2;22;4;24;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;6;101;5675567
101;5675567;2;22;4;24;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;6
2;22;4;24;3;17;23;16;9;19;18;8;14;12;20;5;13;15;1;11;10;21;26;7;25;6;101;5704596
101;5675567;2;22;4;24;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;6
2;22;4;24;3;17;14;16;9;19;18;8;23;12;20;13;5;15;1;11;10;21;26;7;25;6;101;5730695
101;5675567;2;22;4;24;3;17;23;16;9;19;18;8;14;12;20;13;5;15;1;11;10;21;26;7;25;6
2;22;4;24;3;17;23;16;9;21;18;8;14;12;20;13;5;15;1;11;10;19;26;7;25;6;101;5659346
101;5659346;2;22;4;24;3;17;23;16;9;21;18;8;14;12;20;13;5;15;1;11;10;19;26;7;25;6
2;22;4;24;3;17;23;16;9;15;18;8;14;12;20;13;5;21;1;11;10;19;26;7;25;6;101;5646152
101;5646152;2;22;4;24;3;17;23;16;9;15;18;8;14;12;20;13;5;21;1;11;10;19;26;7;25;6
2;22;4;24;3;17;23;20;9;15;18;8;14;12;16;13;5;21;1;11;10;19;26;7;25;6;101;5622406
101;5622406;2;22;4;24;3;17;23;20;9;15;18;8;14;12;16;13;5;21;1;11;10;19;26;7;25;6
2;22;4;24;3;17;23;20;9;13;18;8;14;12;16;15;5;21;1;11;10;19;26;7;25;6;101;5616177
101;5616177;2;22;4;24;3;17;23;20;9;13;18;8;14;12;16;15;5;21;1;11;10;19;26;7;25;6
2;22;4;24;3;17;23;20;9;13;18;8;19;12;16;15;5;21;1;11;10;14;26;7;25;6;101;5628336
101;5628336;2;22;4;24;3;17;23;20;9;13;18;8;19;12;16;15;5;21;1;11;10;14;26;7;25;6
2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;7;25;6;101;5625952
101;5625952;2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;7;25;6
2;22;4;24;3;17;5;19;9;13;18;8;20;12;16;15;23;21;1;11;10;14;26;7;25;6;101;5677219
101;5625952;2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;7;25;6
2;22;4;24;3;17;23;19;9;13;18;8;21;12;16;15;5;20;1;11;10;14;26;7;25;6;101;5681406
101;5625952;2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;7;25;6
2;22;4;24;3;17;23;19;26;13;18;8;20;12;16;15;5;21;1;11;10;14;9;7;25;6;101;5722873
102;5625952;2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;7;25;6
2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;7;102;5637329
102;5637329;2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;7
2;22;4;21;3;17;23;19;9;13;18;8;20;12;16;15;5;24;1;11;10;14;26;6;25;7;102;5714074
102;5637329;2;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;7
7;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;2;102;5635635
102;5635635;7;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;2
7;22;4;24;3;17;23;19;6;13;18;8;20;12;16;15;5;21;1;11;10;14;26;9;25;2;102;5743382
102;5635635;7;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;2
7;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;25;11;10;14;26;6;1;2;102;5659485
102;5635635;7;22;4;24;3;17;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;2
7;22;17;24;3;4;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;2;102;5661440
102;5661440;7;22;17;24;3;4;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;6;25;2
7;22;17;24;6;4;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2;102;5659342
102;5659342;7;22;17;24;6;4;23;19;9;13;18;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2
18;22;17;24;6;4;23;19;9;13;7;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2;102;5667334
102;5667334;18;22;17;24;6;4;23;19;9;13;7;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2
18;23;17;24;6;4;22;19;9;13;7;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2;102;5672141
102;5672141;18;23;17;24;6;4;22;19;9;13;7;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2
18;23;17;9;6;4;22;19;24;13;7;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2;102;5723246
102;5672141;18;23;17;24;6;4;22;19;9;13;7;8;20;12;16;15;5;21;1;11;10;14;26;3;25;2
18;23;17;24;12;4;22;19;9;13;7;8;20;6;16;15;5;21;1;11;10;14;26;3;25;2;102;5680908
102;5680908;18;23;17;24;12;4;22;19;9;13;7;8;20;6;16;15;5;21;1;11;10;14;26;3;25;2
18;23;17;24;12;4;22;19;9;13;7;3;20;6;16;15;5;21;1;11;10;14;26;8;25;2;102;5750840
102;5680908;18;23;17;24;12;4;22;19;9;13;7;8;20;6;16;15;5;21;1;11;10;14;26;3;25;2
18;23;17;24;12;4;22;19;9;13;7;8;20;6;16;10;5;21;1;11;15;14;26;3;25;2;102;5724689
102;5724689;18;23;17;24;12;4;22;19;9;13;7;8;20;6;16;10;5;21;1;11;15;14;26;3;25;2
18;23;17;24;12;4;22;19;9;13;7;8;21;6;16;10;5;20;1;11;15;14;26;3;25;2;102;5777121
102;5724689;18;23;17;24;12;4;22;19;9;13;7;8;20;6;16;10;5;21;1;11;15;14;26;3;25;2
18;23;17;24;12;4;15;19;9;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2;102;5660618
102;5660618;18;23;17;24;12;4;15;19;9;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2
18;23;17;24;12;4;15;19;9;13;7;8;20;6;16;10;5;14;1;11;22;21;26;3;25;2;102;5705254
102;5660618;18;23;17;24;12;4;15;19;9;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2
18;23;17;24;12;4;15;9;19;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2;102;5662578
102;5662578;18;23;17;24;12;4;15;9;19;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2
18;19;17;24;12;4;15;9;23;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2;102;5664181
102;5664181;18;19;17;24;12;4;15;9;23;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2
21;19;17;24;12;4;15;9;23;13;7;8;20;6;16;10;5;18;1;11;22;14;26;3;25;2;102;5703862
102;5664181;18;19;17;24;12;4;15;9;23;13;7;8;20;6;16;10;5;21;1;11;22;14;26;3;25;2
18;19;17;24;26;4;15;9;23;13;7;8;20;6;16;10;5;21;1;11;22;14;12;3;25;2;102;5667744
103;5667744;18;19;17;24;26;4;15;9;23;13;7;8;20;6;16;10;5;21;1;11;22;14;12;3;25;2
18;19;17;24;6;4;15;9;23;13;7;8;20;26;16;10;5;21;1;11;22;14;12;3;25;2;103;5666188
103;5666188;18;19;17;24;6;4;15;9;23;13;7;8;20;26;16;10;5;21;1;11;22;14;12;3;25;2
18;19;17;16;6;4;15;9;23;13;7;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2;103;5667145
103;5667145;18;19;17;16;6;4;15;9;23;13;7;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2
18;19;17;16;6;4;15;9;23;13;7;8;24;26;20;10;5;21;1;11;22;14;12;3;25;2;103;5720744
103;5667145;18;19;17;16;6;4;15;9;23;13;7;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2
18;19;17;16;6;4;15;9;23;13;7;8;20;26;24;10;11;21;1;5;22;14;12;3;25;2;103;6040751
103;5667145;18;19;17;16;6;4;15;9;23;13;7;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2
7;19;17;16;6;4;15;9;23;13;18;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2;103;5659122
103;5659122;7;19;17;16;6;4;15;9;23;13;18;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2
7;19;17;16;6;4;18;9;23;13;15;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2;103;5774857
103;5659122;7;19;17;16;6;4;15;9;23;13;18;8;20;26;24;10;5;21;1;11;22;14;12;3;25;2
7;19;17;16;6;4;25;9;23;13;18;8;20;26;24;10;5;21;1;11;22;14;12;3;15;2;103;5663813
103;5663813;7;19;17;16;6;4;25;9;23;13;18;8;20;26;24;10;5;21;1;11;22;14;12;3;15;2
7;26;17;16;6;4;25;9;23;13;18;8;20;19;24;10;5;21;1;11;22;14;12;3;15;2;103;5646952
103;5646952;7;26;17;16;6;4;25;9;23;13;18;8;20;19;24;10;5;21;1;11;22;14;12;3;15;2
7;26;17;16;6;4;25;9;23;13;18;1;20;19;24;10;5;21;8;11;22;14;12;3;15;2;103;5681031
103;5681031;7;26;17;16;6;4;25;9;23;13;18;1;20;19;24;10;5;21;8;11;22;14;12;3;15;2
10;26;17;16;6;4;25;9;23;13;18;1;20;19;24;7;5;21;8;11;22;14;12;3;15;2;103;5688124
103;5688124;10;26;17;16;6;4;25;9;23;13;18;1;20;19;24;7;5;21;8;11;22;14;12;3;15;2
10;26;17;16;11;4;25;9;23;13;18;1;20;19;24;7;5;21;8;6;22;14;12;3;15;2;103;5691495
103;5688124;10;26;17;16;6;4;25;9;23;13;18;1;20;19;24;7;5;21;8;11;22;14;12;3;15;2
10;26;17;16;6;4;25;9;23;13;18;1;20;19;24;7;5;11;8;21;22;14;12;3;15;2;103;5771883
103;5688124;10;26;17;16;6;4;25;9;23;13;18;1;20;19;24;7;5;21;8;11;22;14;12;3;15;2
10;26;17;16;6;4;9;25;23;13;18;1;20;19;24;7;5;21;8;11;22;14;12;3;15;2;103;5738704
103;5738704;10;26;17;16;6;4;9;25;23;13;18;1;20;19;24;7;5;21;8;11;22;14;12;3;15;2
10;26;17;16;6;4;9;25;23;15;18;1;20;19;24;7;5;21;8;11;22;14;12;3;13;2;103;5759814
103;5759814;10;26;17;16;6;4;9;25;23;15;18;1;20;19;24;7;5;21;8;11;22;14;12;3;13;2
10;26;6;16;17;4;9;25;23;15;18;1;20;19;24;7;5;21;8;11;22;14;12;3;13;2;103;5765431
103;5765431;10;26;6;16;17;4;9;25;23;15;18;1;20;19;24;7;5;21;8;11;22;14;12;3;13;2
10;18;6;16;17;4;9;25;23;15;26;1;20;19;24;7;5;21;8;11;22;14;12;3;13;2;103;5789592
103;5789592;10;18;6;16;17;4;9;25;23;15;26;1;20;19;24;7;5;21;8;11;22;14;12;3;13;2
10;18;6;16;17;4;9;12;23;15;26;1;20;19;24;7;5;21;8;11;22;14;25;3;13;2;103;5800367
103;5800367;10;18;6;16;17;4;9;12;23;15;26;1;20;19;24;7;5;21;8;11;22;14;25;3;13;2
10;18;6;16;17;4;9;12;23;15;1;26;20;19;24;7;5;21;8;11;22;14;25;3;13;2;103;5798280
103;5798280;10;18;6;16;17;4;9;12;23;15;1;26;20;19;24;7;5;21;8;11;22;14;25;3;13;2
10;18;6;16;17;4;7;12;23;15;1;26;20;19;24;9;5;21;8;11;22;14;25;3;13;2;103;5785345
103;5785345;10;18;6;16;17;4;7;12;23;15;1;26;20;19;24;9;5;21;8;11;22;14;25;3;13;2
10;18;6;16;17;1;7;12;23;15;4;26;20;19;24;9;5;21;8;11;22;14;25;3;13;2;103;5724063
104;5724063;10;18;6;16;17;1;7;12;23;15;4;26;20;19;24;9;5;21;8;11;22;14;25;3;13;2
10;18;6;16;17;1;7;12;23;15;4;26;20;19;21;9;5;24;8;11;22;14;25;3;13;2;104;5788989
104;5724063;10;18;6;16;17;1;7;12;23;15;4;26;20;19;24;9;5;21;8;11;22;14;25;3;13;2
10;18;6;16;17;1;7;12;23;15;4;26;20;19;24;9;5;22;8;11;21;14;25;3;13;2;104;5812906
104;5724063;10;18;6;16;17;1;7;12;23;15;4;26;20;19;24;9;5;21;8;11;22;14;25;3;13;2
10;18;6;16;17;1;14;12;23;15;4;26;20;19;24;9;5;21;8;11;22;7;25;3;13;2;104;5833070
104;5724063;10;18;6;16;17;1;7;12;23;15;4;26;20;19;24;9;5;21;8;11;22;14;25;3;13;2
10;19;6;16;17;1;7;12;23;15;4;26;20;18;24;9;5;21;8;11;22;14;25;3;13;2;104;5734495
104;5734495;10;19;6;16;17;1;7;12;23;15;4;26;20;18;24;9;5;21;8;11;22;14;25;3;13;2
10;19;6;16;17;1;7;12;23;15;4;26;20;18;24;9;5;21;8;13;22;14;25;3;11;2;104;5690052
104;5690052;10;19;6;16;17;1;7;12;23;15;4;26;20;18;24;9;5;21;8;13;22;14;25;3;11;2
10;19;6;16;17;5;7;12;23;15;4;26;20;18;24;9;1;21;8;13;22;14;25;3;11;2;104;5732919
104;5690052;10;19;6;16;17;1;7;12;23;15;4;26;20;18;24;9;5;21;8;13;22;14;25;3;11;2
10;15;6;16;17;1;7;12;23;19;4;26;20;18;24;9;5;21;8;13;22;14;25;3;11;2;104;5747525
104;5690052;10;19;6;16;17;1;7;12;23;15;4;26;20;18;24;9;5;21;8;13;22;14;25;3;11;2
10;19;6;16;17;18;7;12;23;15;4;26;20;1;24;9;5;21;8;13;22;14;25;3;11;2;104;5802467
104;5690052;10;19;6;16;17;1;7;12;23;15;4;26;20;18;24;9;5;21;8;13;22;14;25;3;11;2
