"X1";"X5923696";"X17";"X22";"X20";"X14";"X9";"X1.1";"X24";"X5";"X23";"X13";"X19";"X6";"X25";"X10";"X8";"X11";"X4";"X26";"X18";"X2";"X15";"X7";"X12";"X3";"X21";"X16"
23;9;25;6;4;21;11;13;5;12;7;18;26;20;16;10;14;3;1;8;24;17;15;2;22;19;110;5682536
110;5682536;23;9;25;6;4;21;11;13;5;12;7;18;26;20;16;10;14;3;1;8;24;17;15;2;22;19
23;9;25;6;4;21;11;13;5;12;7;14;26;20;16;10;18;3;1;8;24;17;15;2;22;19;110;5707732
110;5682536;23;9;25;6;4;21;11;13;5;12;7;18;26;20;16;10;14;3;1;8;24;17;15;2;22;19
23;9;1;6;4;21;11;13;5;12;7;18;26;20;16;10;14;3;25;8;24;17;15;2;22;19;110;5705945
110;5682536;23;9;25;6;4;21;11;13;5;12;7;18;26;20;16;10;14;3;1;8;24;17;15;2;22;19
23;9;24;6;4;21;11;13;5;12;7;18;26;20;16;10;14;3;1;8;25;17;15;2;22;19;110;5682449
110;5682449;23;9;24;6;4;21;11;13;5;12;7;18;26;20;16;10;14;3;1;8;25;17;15;2;22;19
13;9;24;6;4;21;11;23;5;12;7;18;26;20;16;10;14;3;1;8;25;17;15;2;22;19;110;5676943
110;5676943;13;9;24;6;4;21;11;23;5;12;7;18;26;20;16;10;14;3;1;8;25;17;15;2;22;19
13;9;24;6;4;21;11;23;5;12;7;18;26;20;16;10;14;22;1;8;25;17;15;2;3;19;110;5710315
110;5710315;13;9;24;6;4;21;11;23;5;12;7;18;26;20;16;10;14;22;1;8;25;17;15;2;3;19
13;9;24;6;4;21;11;23;5;12;19;18;26;20;16;10;14;22;1;8;25;17;15;2;3;7;110;5705727
110;5705727;13;9;24;6;4;21;11;23;5;12;19;18;26;20;16;10;14;22;1;8;25;17;15;2;3;7
13;9;24;16;4;21;11;23;5;12;19;18;26;20;6;10;14;22;1;8;25;17;15;2;3;7;110;5704968
110;5704968;13;9;24;16;4;21;11;23;5;12;19;18;26;20;6;10;14;22;1;8;25;17;15;2;3;7
13;9;24;16;4;21;11;23;5;12;19;17;26;20;6;10;14;22;1;8;25;18;15;2;3;7;110;5753389
110;5704968;13;9;24;16;4;21;11;23;5;12;19;18;26;20;6;10;14;22;1;8;25;17;15;2;3;7
13;9;24;16;4;21;11;23;5;12;19;18;26;1;6;10;14;22;20;8;25;17;15;2;3;7;110;5724242
110;5724242;13;9;24;16;4;21;11;23;5;12;19;18;26;1;6;10;14;22;20;8;25;17;15;2;3;7
13;9;24;16;4;21;11;23;5;12;19;18;26;1;22;10;14;6;20;8;25;17;15;2;3;7;110;5724692
110;5724692;13;9;24;16;4;21;11;23;5;12;19;18;26;1;22;10;14;6;20;8;25;17;15;2;3;7
4;9;24;16;13;21;11;23;5;12;19;18;26;1;22;10;14;6;20;8;25;17;15;2;3;7;110;5724723
110;5724723;4;9;24;16;13;21;11;23;5;12;19;18;26;1;22;10;14;6;20;8;25;17;15;2;3;7
4;9;24;16;13;21;11;23;5;12;19;18;26;8;22;10;14;6;20;1;25;17;15;2;3;7;110;5775121
110;5724723;4;9;24;16;13;21;11;23;5;12;19;18;26;1;22;10;14;6;20;8;25;17;15;2;3;7
4;9;8;16;13;21;11;23;5;12;19;18;26;1;22;10;14;6;20;24;25;17;15;2;3;7;110;5717679
110;5717679;4;9;8;16;13;21;11;23;5;12;19;18;26;1;22;10;14;6;20;24;25;17;15;2;3;7
4;9;8;16;13;21;11;23;5;12;19;18;26;1;22;7;14;6;20;24;25;17;15;2;3;10;110;5703688
110;5703688;4;9;8;16;13;21;11;23;5;12;19;18;26;1;22;7;14;6;20;24;25;17;15;2;3;10
4;15;8;16;13;21;11;23;5;12;19;18;26;1;22;7;14;6;20;24;25;17;9;2;3;10;110;5728360
110;5703688;4;9;8;16;13;21;11;23;5;12;19;18;26;1;22;7;14;6;20;24;25;17;15;2;3;10
4;9;8;16;13;22;11;23;5;12;19;18;26;1;21;7;14;6;20;24;25;17;15;2;3;10;110;5676489
110;5676489;4;9;8;16;13;22;11;23;5;12;19;18;26;1;21;7;14;6;20;24;25;17;15;2;3;10
4;9;8;16;6;22;11;23;5;12;19;18;26;1;21;7;14;13;20;24;25;17;15;2;3;10;110;5659616
110;5659616;4;9;8;16;6;22;11;23;5;12;19;18;26;1;21;7;14;13;20;24;25;17;15;2;3;10
4;9;8;16;6;22;1;23;5;12;19;18;26;11;21;7;14;13;20;24;25;17;15;2;3;10;110;5699614
111;5659616;4;9;8;16;6;22;11;23;5;12;19;18;26;1;21;7;14;13;20;24;25;17;15;2;3;10
4;9;8;16;6;22;11;23;5;12;14;18;26;1;21;7;19;13;20;24;25;17;15;2;3;10;111;5678615
111;5659616;4;9;8;16;6;22;11;23;5;12;19;18;26;1;21;7;14;13;20;24;25;17;15;2;3;10
4;9;8;16;6;22;11;23;20;12;19;18;26;1;21;7;14;13;5;24;25;17;15;2;3;10;111;5612768
111;5612768;4;9;8;16;6;22;11;23;20;12;19;18;26;1;21;7;14;13;5;24;25;17;15;2;3;10
4;9;8;16;6;22;11;23;20;12;3;18;26;1;21;7;14;13;5;24;25;17;15;2;19;10;111;5697005
111;5612768;4;9;8;16;6;22;11;23;20;12;19;18;26;1;21;7;14;13;5;24;25;17;15;2;3;10
4;9;8;16;6;22;11;23;20;12;19;18;26;1;21;3;14;13;5;24;25;17;15;2;7;10;111;5618764
111;5612768;4;9;8;16;6;22;11;23;20;12;19;18;26;1;21;7;14;13;5;24;25;17;15;2;3;10
4;9;8;16;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;25;17;15;2;3;10;111;5613054
111;5613054;4;9;8;16;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;25;17;15;2;3;10
4;9;8;16;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;25;10;15;2;3;17;111;5613519
111;5613519;4;9;8;16;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;25;10;15;2;3;17
4;9;8;25;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;16;10;15;2;3;17;111;5617538
111;5617538;4;9;8;25;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;16;10;15;2;3;17
10;9;8;25;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;16;4;15;2;3;17;111;5621360
111;5621360;10;9;8;25;6;23;11;22;20;12;19;18;26;1;21;7;14;13;5;24;16;4;15;2;3;17
10;9;8;25;6;23;11;22;20;12;7;18;26;1;21;19;14;13;5;24;16;4;15;2;3;17;111;5651694
111;5651694;10;9;8;25;6;23;11;22;20;12;7;18;26;1;21;19;14;13;5;24;16;4;15;2;3;17
10;9;8;25;6;23;11;4;20;12;7;18;26;1;21;19;14;13;5;24;16;22;15;2;3;17;111;5655163
111;5655163;10;9;8;25;6;23;11;4;20;12;7;18;26;1;21;19;14;13;5;24;16;22;15;2;3;17
10;9;8;25;6;4;11;23;20;12;7;18;26;1;21;19;14;13;5;24;16;22;15;2;3;17;111;5655168
111;5655168;10;9;8;25;6;4;11;23;20;12;7;18;26;1;21;19;14;13;5;24;16;22;15;2;3;17
10;9;8;25;6;4;11;23;20;12;7;18;26;1;2;19;14;13;5;24;16;22;15;21;3;17;111;5674619
111;5655168;10;9;8;25;6;4;11;23;20;12;7;18;26;1;21;19;14;13;5;24;16;22;15;2;3;17
10;9;8;25;6;4;11;23;20;12;7;18;26;1;21;19;14;13;5;24;22;16;15;2;3;17;111;5650899
111;5650899;10;9;8;25;6;4;11;23;20;12;7;18;26;1;21;19;14;13;5;24;22;16;15;2;3;17
10;9;8;25;6;4;11;24;20;12;7;18;26;1;21;19;14;13;5;23;22;16;15;2;3;17;111;5663601
111;5650899;10;9;8;25;6;4;11;23;20;12;7;18;26;1;21;19;14;13;5;24;22;16;15;2;3;17
10;9;8;25;6;4;11;23;20;12;7;21;26;1;18;19;14;13;5;24;22;16;15;2;3;17;111;5668241
111;5650899;10;9;8;25;6;4;11;23;20;12;7;18;26;1;21;19;14;13;5;24;22;16;15;2;3;17
10;9;8;25;6;4;11;23;20;12;13;18;26;1;21;19;14;7;5;24;22;16;15;2;3;17;111;5664524
111;5664524;10;9;8;25;6;4;11;23;20;12;13;18;26;1;21;19;14;7;5;24;22;16;15;2;3;17
10;9;8;25;6;4;11;23;20;12;13;18;26;1;21;19;14;7;2;24;22;16;15;5;3;17;111;5746123
111;5664524;10;9;8;25;6;4;11;23;20;12;13;18;26;1;21;19;14;7;5;24;22;16;15;2;3;17
10;9;8;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;24;22;11;15;2;3;17;111;5658664
111;5658664;10;9;8;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;24;22;11;15;2;3;17
10;9;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;24;22;11;15;8;3;17;111;5663585
111;5663585;10;9;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;24;22;11;15;8;3;17
10;9;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;11;22;24;15;8;3;17;111;5663460
112;5663460;10;9;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;11;22;24;15;8;3;17
10;9;2;25;6;11;16;23;20;12;13;18;26;1;21;19;14;7;5;4;22;24;15;8;3;17;112;5672661
112;5663460;10;9;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;11;22;24;15;8;3;17
10;15;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;11;22;24;9;8;3;17;112;5679041
112;5679041;10;15;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;11;22;24;9;8;3;17
10;11;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;15;22;24;9;8;3;17;112;5670894
112;5670894;10;11;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;15;22;24;9;8;3;17
10;11;2;25;6;4;14;23;20;12;13;18;26;1;21;19;16;7;5;15;22;24;9;8;3;17;112;5737077
112;5670894;10;11;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;15;22;24;9;8;3;17
10;11;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;3;15;22;24;9;8;5;17;112;5910024
112;5670894;10;11;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;15;22;24;9;8;3;17
10;11;2;25;6;4;16;23;20;12;13;18;26;1;9;19;14;7;5;15;22;24;21;8;3;17;112;5681494
112;5670894;10;11;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;15;22;24;9;8;3;17
10;11;2;25;6;4;16;23;9;12;13;18;26;1;21;19;14;7;5;15;22;24;20;8;3;17;112;5755377
112;5670894;10;11;2;25;6;4;16;23;20;12;13;18;26;1;21;19;14;7;5;15;22;24;9;8;3;17
10;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;14;7;5;15;21;24;9;8;3;17;112;5693808
112;5693808;10;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;14;7;5;15;21;24;9;8;3;17
8;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;14;7;5;15;21;24;9;10;3;17;112;5690994
112;5690994;8;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;14;7;5;15;21;24;9;10;3;17
8;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;21;7;5;15;14;24;9;10;3;17;112;5726091
112;5690994;8;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;14;7;5;15;21;24;9;10;3;17
8;11;2;25;6;4;16;9;20;12;13;18;26;1;22;19;14;7;5;15;21;24;23;10;3;17;112;5793440
112;5690994;8;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;14;7;5;15;21;24;9;10;3;17
8;11;2;25;6;4;16;23;20;12;13;22;26;1;18;19;14;7;5;15;21;24;9;10;3;17;112;5727836
112;5690994;8;11;2;25;6;4;16;23;20;12;13;18;26;1;22;19;14;7;5;15;21;24;9;10;3;17
8;11;2;25;6;4;16;23;20;12;17;18;26;1;22;19;14;7;5;15;21;24;9;10;3;13;112;5688962
112;5688962;8;11;2;25;6;4;16;23;20;12;17;18;26;1;22;19;14;7;5;15;21;24;9;10;3;13
8;22;2;25;6;4;16;23;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;10;3;13;112;5688313
112;5688313;8;22;2;25;6;4;16;23;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;10;3;13
8;22;23;25;6;4;16;2;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;10;3;13;112;5695521
112;5695521;8;22;23;25;6;4;16;2;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;10;3;13
8;22;23;10;6;4;16;2;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;25;3;13;112;5696578
112;5696578;8;22;23;10;6;4;16;2;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;25;3;13
8;22;23;10;2;4;16;6;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;25;3;13;112;5700112
112;5696578;8;22;23;10;6;4;16;2;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;25;3;13
8;22;23;10;6;4;16;2;20;12;17;18;26;1;11;19;14;25;5;15;21;24;9;7;3;13;112;5719159
112;5696578;8;22;23;10;6;4;16;2;20;12;17;18;26;1;11;19;14;7;5;15;21;24;9;25;3;13
8;22;23;10;6;4;16;2;1;12;17;18;26;20;11;19;14;7;5;15;21;24;9;25;3;13;112;5672640
112;5672640;8;22;23;10;6;4;16;2;1;12;17;18;26;20;11;19;14;7;5;15;21;24;9;25;3;13
8;22;23;10;6;4;11;2;1;12;17;18;26;20;16;19;14;7;5;15;21;24;9;25;3;13;112;5673074
113;5673074;8;22;23;10;6;4;11;2;1;12;17;18;26;20;16;19;14;7;5;15;21;24;9;25;3;13
8;25;23;10;6;4;11;2;1;12;17;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13;113;5672515
113;5672515;8;25;23;10;6;4;11;2;1;12;17;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13
8;25;23;10;6;4;11;2;20;12;17;18;26;1;16;19;14;7;5;15;21;24;9;22;3;13;113;5699023
113;5672515;8;25;23;10;6;4;11;2;1;12;17;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13
8;12;23;10;6;4;11;2;1;25;17;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13;113;5681280
113;5681280;8;12;23;10;6;4;11;2;1;25;17;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13
8;12;23;10;6;17;11;2;1;25;4;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13;113;5678202
113;5678202;8;12;23;10;6;17;11;2;1;25;4;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13
8;12;23;10;6;17;11;2;1;25;4;18;26;20;16;19;14;7;22;15;21;24;9;5;3;13;113;5924794
113;5678202;8;12;23;10;6;17;11;2;1;25;4;18;26;20;16;19;14;7;5;15;21;24;9;22;3;13
8;12;23;13;6;17;11;2;1;25;4;18;26;20;16;19;14;7;5;15;21;24;9;22;3;10;113;5699925
113;5699925;8;12;23;13;6;17;11;2;1;25;4;18;26;20;16;19;14;7;5;15;21;24;9;22;3;10
8;12;23;13;6;17;11;2;1;25;18;4;26;20;16;19;14;7;5;15;21;24;9;22;3;10;113;5714689
113;5714689;8;12;23;13;6;17;11;2;1;25;18;4;26;20;16;19;14;7;5;15;21;24;9;22;3;10
8;12;23;13;6;17;11;2;1;25;18;9;26;20;16;19;14;7;5;15;21;24;4;22;3;10;113;5622444
113;5622444;8;12;23;13;6;17;11;2;1;25;18;9;26;20;16;19;14;7;5;15;21;24;4;22;3;10
8;12;23;13;6;17;11;2;14;25;18;9;26;20;16;19;1;7;5;15;21;24;4;22;3;10;113;5714443
113;5622444;8;12;23;13;6;17;11;2;1;25;18;9;26;20;16;19;14;7;5;15;21;24;4;22;3;10
8;12;23;13;6;17;15;2;1;25;18;9;26;20;16;19;14;7;5;11;21;24;4;22;3;10;113;5589065
113;5589065;8;12;23;13;6;17;15;2;1;25;18;9;26;20;16;19;14;7;5;11;21;24;4;22;3;10
8;12;23;13;6;17;15;2;1;25;18;9;26;20;16;19;14;7;5;11;21;24;22;4;3;10;113;5589065
113;5589065;8;12;23;13;6;17;15;2;1;25;18;9;26;20;16;19;14;7;5;11;21;24;22;4;3;10
8;12;23;13;6;17;15;2;1;25;18;9;26;16;20;19;14;7;5;11;21;24;22;4;3;10;113;5632754
113;5589065;8;12;23;13;6;17;15;2;1;25;18;9;26;20;16;19;14;7;5;11;21;24;22;4;3;10
19;12;23;13;6;17;15;2;1;25;18;9;26;20;16;8;14;7;5;11;21;24;22;4;3;10;113;5608309
113;5589065;8;12;23;13;6;17;15;2;1;25;18;9;26;20;16;19;14;7;5;11;21;24;22;4;3;10
8;12;23;13;6;17;15;2;1;5;18;9;26;20;16;19;14;7;25;11;21;24;22;4;3;10;113;5659451
113;5589065;8;12;23;13;6;17;15;2;1;25;18;9;26;20;16;19;14;7;5;11;21;24;22;4;3;10
8;12;23;13;25;17;15;2;1;6;18;9;26;20;16;19;14;7;5;11;21;24;22;4;3;10;113;5589074
113;5589074;8;12;23;13;25;17;15;2;1;6;18;9;26;20;16;19;14;7;5;11;21;24;22;4;3;10
8;12;23;13;25;17;15;2;1;22;18;9;26;20;16;19;14;7;5;11;21;24;6;4;3;10;113;5604064
113;5604064;8;12;23;13;25;17;15;2;1;22;18;9;26;20;16;19;14;7;5;11;21;24;6;4;3;10
8;12;23;13;17;25;15;2;1;22;18;9;26;20;16;19;14;7;5;11;21;24;6;4;3;10;113;5604110
113;5604110;8;12;23;13;17;25;15;2;1;22;18;9;26;20;16;19;14;7;5;11;21;24;6;4;3;10
8;12;24;13;17;25;15;2;1;22;18;9;26;20;16;19;14;7;5;11;21;23;6;4;3;10;113;5606707
113;5606707;8;12;24;13;17;25;15;2;1;22;18;9;26;20;16;19;14;7;5;11;21;23;6;4;3;10
8;12;24;13;17;16;15;2;1;22;18;9;26;20;25;19;14;7;5;11;21;23;6;4;3;10;113;5610137
113;5610137;8;12;24;13;17;16;15;2;1;22;18;9;26;20;25;19;14;7;5;11;21;23;6;4;3;10
8;12;24;13;17;16;15;2;1;22;18;9;26;20;6;19;14;7;5;11;21;23;25;4;3;10;113;5606272
114;5606272;8;12;24;13;17;16;15;2;1;22;18;9;26;20;6;19;14;7;5;11;21;23;25;4;3;10
10;12;24;13;17;16;15;2;1;22;18;9;26;20;6;19;14;7;5;11;21;23;25;4;3;8;114;5655139
114;5606272;8;12;24;13;17;16;15;2;1;22;18;9;26;20;6;19;14;7;5;11;21;23;25;4;3;10
8;12;24;13;17;16;15;2;1;22;18;26;9;20;6;19;14;7;5;11;21;23;25;4;3;10;114;5597498
114;5597498;8;12;24;13;17;16;15;2;1;22;18;26;9;20;6;19;14;7;5;11;21;23;25;4;3;10
8;12;24;13;17;16;15;2;1;22;18;26;9;20;11;19;14;7;5;6;21;23;25;4;3;10;114;5598662
114;5598662;8;12;24;13;17;16;15;2;1;22;18;26;9;20;11;19;14;7;5;6;21;23;25;4;3;10
8;12;24;15;17;16;13;2;1;22;18;26;9;20;11;19;14;7;5;6;21;23;25;4;3;10;114;5592694
114;5592694;8;12;24;15;17;16;13;2;1;22;18;26;9;20;11;19;14;7;5;6;21;23;25;4;3;10
8;12;24;15;17;16;13;2;1;22;18;26;9;21;11;19;14;7;5;6;20;23;25;4;3;10;114;5632695
114;5632695;8;12;24;15;17;16;13;2;1;22;18;26;9;21;11;19;14;7;5;6;20;23;25;4;3;10
8;12;24;15;17;25;13;2;1;22;18;26;9;21;11;19;14;7;5;6;20;23;16;4;3;10;114;5637528
114;5637528;8;12;24;15;17;25;13;2;1;22;18;26;9;21;11;19;14;7;5;6;20;23;16;4;3;10
8;22;24;15;17;25;13;2;1;12;18;26;9;21;11;19;14;7;5;6;20;23;16;4;3;10;114;5637989
114;5637989;8;22;24;15;17;25;13;2;1;12;18;26;9;21;11;19;14;7;5;6;20;23;16;4;3;10
8;22;24;15;17;25;13;2;1;12;26;18;9;21;11;19;14;7;5;6;20;23;16;4;3;10;114;5625120
114;5625120;8;22;24;15;17;25;13;2;1;12;26;18;9;21;11;19;14;7;5;6;20;23;16;4;3;10
8;22;6;15;17;25;13;2;1;12;26;18;9;21;11;19;14;7;5;24;20;23;16;4;3;10;114;5621225
114;5621225;8;22;6;15;17;25;13;2;1;12;26;18;9;21;11;19;14;7;5;24;20;23;16;4;3;10
8;19;6;15;17;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;20;23;16;4;3;10;114;5652583
114;5652583;8;19;6;15;17;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;20;23;16;4;3;10
8;19;6;15;10;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;20;23;16;4;3;17;114;5650654
114;5650654;8;19;6;15;10;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;20;23;16;4;3;17
8;19;6;15;10;25;13;2;1;12;26;18;9;21;11;22;14;7;5;3;20;23;16;4;24;17;114;5795468
114;5650654;8;19;6;15;10;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;20;23;16;4;3;17
8;19;6;4;10;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;20;23;16;15;3;17;114;5655607
114;5655607;8;19;6;4;10;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;20;23;16;15;3;17
8;19;6;4;20;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;10;23;16;15;3;17;114;5598885
114;5598885;8;19;6;4;20;25;13;2;1;12;26;18;9;21;11;22;14;7;5;24;10;23;16;15;3;17
24;19;6;4;20;25;13;2;1;12;26;18;9;21;11;22;14;7;5;8;10;23;16;15;3;17;114;5602895
114;5602895;24;19;6;4;20;25;13;2;1;12;26;18;9;21;11;22;14;7;5;8;10;23;16;15;3;17
24;19;6;4;20;25;13;2;1;12;26;18;9;21;11;22;14;7;5;8;10;16;23;15;3;17;114;5599614
114;5599614;24;19;6;4;20;25;13;2;1;12;26;18;9;21;11;22;14;7;5;8;10;16;23;15;3;17
24;19;6;4;20;3;13;2;1;12;26;18;9;21;11;22;14;7;5;8;10;16;23;15;25;17;114;5596605
114;5596605;24;19;6;4;20;3;13;2;1;12;26;18;9;21;11;22;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17;114;5592779
114;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;25;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;13;17;114;5599111
114;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;13;2;1;16;26;18;9;21;11;19;14;7;5;8;10;12;23;15;25;17;114;5609122
115;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;26;13;2;1;12;3;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17;115;5636936
115;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;8;2;1;12;26;18;9;21;11;19;14;7;5;13;10;16;23;15;25;17;115;5641786
115;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;17;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;13;115;5598889
115;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;13;2;1;12;26;18;9;11;21;19;14;7;5;8;10;16;23;15;25;17;115;5605367
115;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;8;14;7;5;19;10;16;23;15;25;17;115;5687308
115;5592779;24;22;6;4;20;3;13;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;15;25;17
24;22;6;4;20;3;15;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17;115;5576104
115;5576104;24;22;6;4;20;3;15;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;6;4;9;3;15;2;1;12;26;18;20;21;11;19;14;7;5;8;10;16;23;13;25;17;115;5612250
115;5576104;24;22;6;4;20;3;15;2;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17;115;5566441
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;1;12;26;10;9;21;11;19;14;7;5;8;18;16;23;13;25;17;115;5612809
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;17;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;3;115;5582219
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;1;12;26;11;9;21;18;19;14;7;5;8;10;16;23;13;25;17;115;5595913
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;7;12;26;18;9;21;11;19;14;1;5;8;10;16;23;13;25;17;115;5612153
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;13;14;7;5;8;10;16;23;19;25;17;115;5617376
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;1;12;26;18;8;21;11;19;14;7;5;9;10;16;23;13;25;17;115;5638261
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;17;14;7;5;8;10;16;23;13;25;19;115;5615713
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;4;20;3;15;6;1;12;26;10;9;21;11;19;14;7;5;8;18;16;23;13;25;17;115;5612809
115;5566441;24;22;2;4;20;3;15;6;1;12;26;18;9;21;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;21;20;3;15;6;1;12;26;18;9;4;11;19;14;7;5;8;10;16;23;13;25;17;115;5581941
115;5581941;24;22;2;21;20;3;15;6;1;12;26;18;9;4;11;19;14;7;5;8;10;16;23;13;25;17
24;22;2;21;20;3;15;6;1;12;8;18;9;4;11;19;14;7;5;26;10;16;23;13;25;17;115;5581043
115;5581043;24;22;2;21;20;3;15;6;1;12;8;18;9;4;11;19;14;7;5;26;10;16;23;13;25;17
24;22;2;21;20;3;15;6;1;12;8;18;9;4;11;19;14;7;5;26;23;16;10;13;25;17;115;5579169
115;5579169;24;22;2;21;20;3;15;6;1;12;8;18;9;4;11;19;14;7;5;26;23;16;10;13;25;17
24;22;2;21;20;3;15;6;1;12;8;18;9;4;11;5;14;7;19;26;23;16;10;13;25;17;115;5677946
116;5579169;24;22;2;21;20;3;15;6;1;12;8;18;9;4;11;19;14;7;5;26;23;16;10;13;25;17
24;22;2;21;20;3;15;6;14;12;8;18;9;4;11;19;1;7;5;26;23;16;10;13;25;17;116;5658326
