"X1";"X5976923";"X19";"X4";"X18";"X14";"X6";"X23";"X25";"X16";"X9";"X12";"X11";"X7";"X10";"X5";"X20";"X1.1";"X17";"X3";"X13";"X21";"X15";"X26";"X2";"X8";"X22";"X24"
149;5470185;26;7;2;10;6;3;15;1;16;23;20;13;12;19;18;21;5;9;14;24;11;4;22;8;17;25
26;7;2;10;6;3;15;1;16;23;20;13;9;19;18;21;5;12;14;24;11;4;22;8;17;25;149;5508865
150;5470185;26;7;2;10;6;3;15;1;16;23;20;13;12;19;18;21;5;9;14;24;11;4;22;8;17;25
11;7;2;10;6;3;15;1;16;23;20;13;12;19;18;21;5;9;14;24;26;4;22;8;17;25;150;5472807
150;5470185;26;7;2;10;6;3;15;1;16;23;20;13;12;19;18;21;5;9;14;24;11;4;22;8;17;25
26;7;2;10;19;3;15;1;16;23;20;13;12;6;18;21;5;9;14;24;11;4;22;8;17;25;150;5484258
150;5470185;26;7;2;10;6;3;15;1;16;23;20;13;12;19;18;21;5;9;14;24;11;4;22;8;17;25
26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25;150;5471757
150;5471757;26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25
26;7;20;10;6;3;15;1;16;24;2;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25;150;5515836
150;5471757;26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25
19;7;2;10;6;3;15;1;16;24;20;13;12;26;18;21;5;9;14;23;11;4;22;8;17;25;150;5508278
150;5471757;26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25
12;7;2;10;6;3;15;1;16;24;20;13;26;19;18;21;5;9;14;23;11;4;22;8;17;25;150;5482405
150;5471757;26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25
26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;14;5;9;21;23;11;4;22;8;17;25;150;5605634
150;5471757;26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25
26;7;2;10;6;3;15;1;16;19;20;13;12;24;18;21;5;9;14;23;11;4;22;8;17;25;150;5534273
150;5471757;26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25
26;7;2;10;6;3;15;1;16;24;20;13;12;9;18;21;5;19;14;23;11;4;22;8;17;25;150;5506847
150;5471757;26;7;2;10;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;11;4;22;8;17;25
26;7;2;11;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25;150;5470593
150;5470593;26;7;2;11;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25
26;7;2;11;6;3;15;1;16;24;20;13;12;8;18;21;5;9;14;23;10;4;22;19;17;25;150;5493598
150;5470593;26;7;2;11;6;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25
26;7;2;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25;150;5470553
150;5470553;26;7;2;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25
26;7;24;6;11;3;15;1;16;2;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25;150;5473902
150;5470553;26;7;2;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25
26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25;150;5470960
150;5470960;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25
5;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;26;9;14;23;10;4;22;8;17;25;150;5759817
150;5470960;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;22;8;17;25
26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;8;22;17;25;150;5470960
150;5470960;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;8;22;17;25
26;2;7;6;24;3;15;1;16;11;20;13;12;19;18;21;5;9;14;23;10;4;8;22;17;25;150;5480194
150;5470960;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;8;22;17;25
26;15;7;6;11;3;2;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;8;22;17;25;150;5543161
150;5470960;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;5;9;14;23;10;4;8;22;17;25
26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;9;5;14;23;10;4;8;22;17;25;150;5468468
150;5468468;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;9;5;14;23;10;4;8;22;17;25
26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;9;5;14;23;10;4;8;17;22;25;150;5488335
151;5468468;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;9;5;14;23;10;4;8;22;17;25
26;2;7;6;17;3;15;1;16;24;20;13;12;19;18;21;9;5;14;23;10;4;8;22;11;25;151;5492686
151;5468468;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;9;5;14;23;10;4;8;22;17;25
26;2;7;6;11;3;15;1;16;24;20;13;12;10;18;21;9;5;14;23;19;4;8;22;17;25;151;5495944
151;5468468;26;2;7;6;11;3;15;1;16;24;20;13;12;19;18;21;9;5;14;23;10;4;8;22;17;25
26;2;7;6;11;3;15;1;16;23;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25;151;5466791
151;5466791;26;2;7;6;11;3;15;1;16;23;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
26;2;7;6;11;3;15;1;16;23;20;13;12;19;18;21;9;5;14;24;10;4;8;25;17;22;151;5488109
151;5466791;26;2;7;6;11;3;15;1;16;23;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
26;2;7;6;11;3;15;1;16;23;20;13;12;19;18;14;9;5;21;24;10;4;8;22;17;25;151;5593297
151;5466791;26;2;7;6;11;3;15;1;16;23;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25;151;5467348
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;7;6;11;3;15;1;25;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;16;151;5474253
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;7;6;11;3;15;1;16;14;20;13;12;19;18;21;9;5;26;24;10;4;8;22;17;25;151;5597328
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;26;6;11;3;15;1;16;7;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25;151;5484603
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;7;6;11;17;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;3;25;151;5483833
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;20;7;6;11;3;15;1;16;26;2;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25;151;5510695
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;7;6;26;3;15;1;16;11;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25;151;5472339
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;7;6;11;3;15;1;16;21;20;13;12;19;18;26;9;5;14;24;10;4;8;22;17;25;151;5470184
151;5467348;23;2;7;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;8;22;17;25
23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;7;22;17;25;151;5472186
151;5472186;23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;7;22;17;25
23;2;8;25;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;7;22;17;6;151;5491655
151;5472186;23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;10;4;7;22;17;25
23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;7;22;17;10;151;5475910
151;5475910;23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;7;22;17;10
23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;17;5;14;24;25;4;7;22;9;10;151;5563376
151;5475910;23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;7;22;17;10
23;2;8;6;11;3;15;1;16;26;20;13;12;7;18;21;9;5;14;24;25;4;19;22;17;10;151;5495908
151;5475910;23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;7;22;17;10
23;2;26;6;11;3;15;1;16;8;20;13;12;19;18;21;9;5;14;24;25;4;7;22;17;10;151;5517791
151;5475910;23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;7;22;17;10
23;2;8;6;11;3;15;1;16;26;20;17;12;19;18;21;9;5;14;24;25;4;7;22;13;10;151;5527974
152;5475910;23;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;7;22;17;10
7;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10;152;5473939
152;5473939;7;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10
7;12;8;6;11;3;15;1;16;26;20;13;2;19;18;21;9;5;14;24;25;4;23;22;17;10;152;5478609
152;5473939;7;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10
7;2;8;6;15;3;11;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10;152;5530756
152;5473939;7;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10
7;2;8;6;11;3;15;4;16;26;20;13;12;19;18;21;9;5;14;24;25;1;23;22;17;10;152;5637845
152;5473939;7;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10
7;2;8;6;11;3;15;1;16;26;9;13;12;19;18;21;20;5;14;24;25;4;23;22;17;10;152;5483546
152;5473939;7;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10
3;2;8;6;11;7;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10;152;5533775
152;5473939;7;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;25;4;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;7;4;23;22;17;10;152;5474235
152;5474235;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;7;4;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;17;19;18;21;9;5;14;24;7;4;23;22;12;10;152;5538564
152;5474235;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;7;4;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;7;17;23;22;4;10;152;5531212
152;5474235;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;24;7;4;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;152;5473838
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;20;26;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;152;5504314
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;13;15;1;16;26;20;3;12;19;18;21;9;5;14;4;7;24;23;22;17;10;152;5532416
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;20;11;3;15;1;16;26;6;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;152;5528552
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;21;12;19;18;13;9;5;14;4;7;24;23;22;17;10;152;5494021
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;22;26;20;13;12;19;18;21;9;5;14;4;7;24;23;16;17;10;152;5489066
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;10;13;12;19;18;21;9;5;14;4;7;24;23;22;17;20;152;5550052
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;13;20;26;12;19;18;21;9;5;14;4;7;24;23;22;17;10;152;5492640
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;4;12;19;18;21;9;5;14;13;7;24;23;22;17;10;152;5471914
152;5471914;25;2;8;6;11;3;15;1;16;26;20;4;12;19;18;21;9;5;14;13;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;152;5473838
152;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;21;18;19;9;5;14;4;7;24;23;22;17;10;152;5529828
153;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;19;21;18;9;5;14;4;7;24;23;22;17;10;153;5532331
153;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;10;5;14;4;7;24;23;22;17;9;153;5560693
153;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;22;9;5;14;4;7;24;23;21;17;10;153;5513213
153;5473838;25;2;8;6;11;3;15;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;153;5473838
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;9;15;3;1;16;26;20;13;12;19;18;21;11;5;14;4;7;24;23;22;17;10;153;5566632
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;18;3;1;16;26;20;13;12;19;15;21;9;5;14;4;7;24;23;22;17;10;153;5555897
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;3;1;16;26;20;13;17;19;18;21;9;5;14;4;7;24;23;22;12;10;153;5538791
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;5;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;2;14;4;7;24;23;22;17;10;153;5773622
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;7;3;1;16;26;20;13;12;19;18;21;9;5;14;4;15;24;23;22;17;10;153;5551973
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
6;2;8;25;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;153;5477705
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;26;1;16;3;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;153;5481014
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;7;9;5;14;4;21;24;23;22;17;10;153;5513259
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;21;15;3;1;16;26;20;13;12;19;18;11;9;5;14;4;7;24;23;22;17;10;153;5491696
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;19;15;3;1;16;26;20;13;12;11;18;21;9;5;14;4;7;24;23;22;17;10;153;5487078
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;3;13;16;26;20;1;12;19;18;21;9;5;14;4;7;24;23;22;17;10;153;5509045
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;3;1;16;20;26;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10;153;5504314
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;22;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;15;17;10;153;5523369
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;14;3;1;16;26;20;13;12;19;18;21;9;5;15;4;7;24;23;22;17;10;153;5615253
153;5473838;25;2;8;6;11;15;3;1;16;26;20;13;12;19;18;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;3;1;16;26;20;18;12;19;13;21;9;5;14;4;7;24;23;22;17;10;153;5455725
153;5455725;25;2;8;6;11;15;3;1;16;26;20;18;12;19;13;21;9;5;14;4;7;24;23;22;17;10
25;2;8;6;11;15;3;1;18;26;20;16;12;19;13;21;9;5;14;4;7;24;23;22;17;10;153;5524974
154;5455725;25;2;8;6;11;15;3;1;16;26;20;18;12;19;13;21;9;5;14;4;7;24;23;22;17;10
25;2;24;6;11;15;3;1;16;26;20;18;12;19;13;21;9;5;14;4;7;8;23;22;17;10;154;5456355
154;5455725;25;2;8;6;11;15;3;1;16;26;20;18;12;19;13;21;9;5;14;4;7;24;23;22;17;10
26;2;8;6;11;15;3;1;16;25;20;18;12;19;13;21;9;5;14;4;7;24;23;22;17;10;154;5451257
154;5451257;26;2;8;6;11;15;3;1;16;25;20;18;12;19;13;21;9;5;14;4;7;24;23;22;17;10
26;2;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;4;7;24;23;22;17;10;154;5448070
154;5448070;26;2;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;4;7;24;23;22;17;10
26;2;13;1;11;15;3;6;16;25;20;18;12;19;8;21;9;5;14;4;7;24;23;22;17;10;154;5526206
154;5448070;26;2;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;4;7;24;23;22;17;10
26;2;13;6;11;15;3;1;16;25;20;18;12;19;21;8;9;5;14;4;7;24;23;22;17;10;154;5549254
154;5448070;26;2;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;4;7;24;23;22;17;10
26;2;13;6;11;15;3;1;7;25;20;18;12;19;8;21;9;5;14;4;16;24;23;22;17;10;154;5476665
154;5448070;26;2;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;4;7;24;23;22;17;10
26;2;13;6;11;15;3;1;16;25;20;18;12;19;8;7;9;5;14;4;21;24;23;22;17;10;154;5504833
154;5448070;26;2;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;4;7;24;23;22;17;10
26;4;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;2;7;24;23;22;17;10;154;5446299
154;5446299;26;4;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;2;7;24;23;22;17;10
26;4;13;6;11;9;3;1;16;25;20;18;12;19;8;21;15;5;14;2;7;24;23;22;17;10;154;5481906
154;5446299;26;4;13;6;11;15;3;1;16;25;20;18;12;19;8;21;9;5;14;2;7;24;23;22;17;10
26;4;13;6;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;2;7;24;25;22;17;10;154;5449115
154;5449115;26;4;13;6;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;2;7;24;25;22;17;10
26;4;13;6;11;15;3;1;16;23;20;25;12;19;8;21;9;5;14;2;7;24;18;22;17;10;154;5492090
154;5449115;26;4;13;6;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;2;7;24;25;22;17;10
14;4;13;6;11;15;3;1;16;23;20;18;12;19;8;21;9;5;26;2;7;24;25;22;17;10;154;5509954
154;5449115;26;4;13;6;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;2;7;24;25;22;17;10
26;4;13;6;11;15;3;1;16;23;20;18;12;19;8;21;22;5;14;2;7;24;25;9;17;10;154;5581184
154;5449115;26;4;13;6;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;2;7;24;25;22;17;10
26;4;13;2;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;6;7;24;25;22;17;10;154;5452103
154;5452103;26;4;13;2;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;6;7;24;25;22;17;10
26;4;13;2;11;21;3;1;16;23;20;18;12;19;8;15;9;5;14;6;7;24;25;22;17;10;154;5452632
154;5452103;26;4;13;2;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;6;7;24;25;22;17;10
26;4;13;2;11;14;3;1;16;23;20;18;12;19;8;21;9;5;15;6;7;24;25;22;17;10;154;5591737
154;5452103;26;4;13;2;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;6;7;24;25;22;17;10
26;4;13;2;11;15;3;1;16;23;20;18;12;19;8;21;25;5;14;6;7;24;9;22;17;10;154;5579704
154;5452103;26;4;13;2;11;15;3;1;16;23;20;18;12;19;8;21;9;5;14;6;7;24;25;22;17;10
26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10;154;5452289
154;5452289;26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10
26;19;13;8;11;15;3;1;16;23;20;18;12;4;2;21;9;5;14;6;7;24;25;22;17;10;154;5466713
154;5452289;26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10
26;4;13;17;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;8;10;154;5582635
155;5452289;26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10
26;4;13;8;11;15;3;1;16;23;20;19;12;18;2;21;9;5;14;6;7;24;25;22;17;10;155;5461383
155;5452289;26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10
26;20;13;8;11;15;3;1;16;23;4;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10;155;5497209
155;5452289;26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10
26;4;13;8;11;15;10;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;3;155;5468320
155;5452289;26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10
26;4;13;8;11;15;3;1;16;23;9;18;12;19;2;21;20;5;14;6;7;24;25;22;17;10;155;5466043
155;5452289;26;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;22;17;10
22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10;155;5453100
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
22;4;13;8;11;17;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;15;10;155;5461914
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
8;4;13;22;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10;155;5462663
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
22;4;13;8;11;9;3;1;16;23;20;18;12;19;2;21;15;5;14;6;7;24;25;26;17;10;155;5492984
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
22;21;13;8;11;15;3;1;16;23;20;18;12;19;2;4;9;5;14;6;7;24;25;26;17;10;155;5519634
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
22;4;1;8;11;15;3;13;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10;155;5528475
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
22;1;13;8;11;15;3;4;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10;155;5585218
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
22;4;13;8;11;24;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;15;25;26;17;10;155;5507375
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
12;4;13;8;11;15;3;1;16;23;20;18;22;19;2;21;9;5;14;6;7;24;25;26;17;10;155;5474787
155;5453100;22;4;13;8;11;15;3;1;16;23;20;18;12;19;2;21;9;5;14;6;7;24;25;26;17;10
22;4;13;8;11;15;21;1;16;23;20;18;12;19;2;3;9;5;14;6;7;24;25;26;17;10;155;5456659
155;5456659;22;4;13;8;11;15;21;1;16;23;20;18;12;19;2;3;9;5;14;6;7;24;25;26;17;10
22;4;13;19;11;15;21;1;16;23;20;18;12;8;2;3;9;5;14;6;7;24;25;26;17;10;155;5472794
155;5456659;22;4;13;8;11;15;21;1;16;23;20;18;12;19;2;3;9;5;14;6;7;24;25;26;17;10
10;4;13;8;11;15;21;1;16;23;20;18;12;19;2;3;9;5;14;6;7;24;25;26;17;22;155;5473890
155;5456659;22;4;13;8;11;15;21;1;16;23;20;18;12;19;2;3;9;5;14;6;7;24;25;26;17;10
22;4;13;8;11;15;21;1;3;23;20;18;12;19;2;16;9;5;14;6;7;24;25;26;17;10;155;5456051
155;5456051;22;4;13;8;11;15;21;1;3;23;20;18;12;19;2;16;9;5;14;6;7;24;25;26;17;10
22;4;13;8;11;15;21;14;3;23;20;18;12;19;2;16;9;5;1;6;7;24;25;26;17;10;155;5598134
155;5456051;22;4;13;8;11;15;21;1;3;23;20;18;12;19;2;16;9;5;14;6;7;24;25;26;17;10
