"X7L";"X8L";"X26L";"X12L";"X11L";"X21L";"X18L";"X22L";"X25L";"X16L";"X23L";"X10L";"X9L";"X15L";"X3L";"X1L";"X19L";"X4L";"X6L";"X20L";"X2L";"X5L";"X24L";"X17L";"X13L";"X14L"
5;9;16;24;17;6;11;13;15;23;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
5;9;16;24;17;6;11;13;15;23;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
5;9;6;24;17;16;11;13;15;23;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
5;9;6;24;17;16;11;13;15;23;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
5;9;6;24;17;16;11;13;15;23;12;19;25;18;1;7;3;20;14;21;4;2;22;26;8;10
5;9;6;24;17;16;11;13;15;23;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;7;20;3;14;21;10;2;22;26;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
23;9;6;24;17;16;11;13;15;5;25;19;12;18;1;7;3;20;14;21;10;2;22;26;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;7;3;20;14;21;10;2;22;26;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;26;3;20;14;21;10;2;22;7;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;26;3;20;14;21;10;2;22;7;8;4
23;9;14;24;17;16;11;13;15;5;12;19;25;18;1;26;3;20;6;21;10;2;22;7;8;4
23;9;6;24;17;16;11;13;15;5;12;19;25;18;1;26;3;20;14;21;10;2;22;7;8;4
23;9;6;24;17;16;11;13;15;20;12;19;25;18;1;26;3;5;14;21;10;2;22;7;8;4
23;9;6;24;17;16;11;13;15;20;12;19;25;18;1;26;3;5;14;21;10;2;22;7;8;4
23;9;6;24;22;16;11;13;15;20;12;19;25;18;1;26;3;5;14;21;10;2;17;7;8;4
23;9;6;24;22;16;11;13;15;20;12;19;25;18;1;26;3;5;14;21;10;2;17;7;8;4
23;9;18;24;22;16;11;13;15;20;12;19;25;6;1;26;3;5;14;21;10;2;17;7;8;4
23;9;18;24;22;16;11;13;15;20;12;19;25;6;1;26;3;5;14;21;10;2;17;7;8;4
23;9;18;24;22;16;3;13;15;20;12;19;25;6;1;26;11;5;14;21;10;2;17;7;8;4
23;9;18;24;22;16;11;13;15;20;12;19;25;6;1;26;3;5;14;21;10;2;17;7;8;4
23;9;18;24;22;7;11;13;15;20;12;19;25;6;1;26;3;5;14;21;10;2;17;16;8;4
23;9;18;24;22;7;11;13;15;20;12;19;25;6;1;26;3;5;14;21;10;2;17;16;8;4
23;9;18;24;22;7;11;13;15;20;19;12;25;6;1;26;3;5;14;21;10;2;17;16;8;4
23;9;18;24;22;7;11;13;15;20;19;12;25;6;1;26;3;5;14;21;10;2;17;16;8;4
23;9;18;24;22;7;11;13;15;20;19;12;25;6;1;26;3;5;14;21;4;2;17;16;8;10
23;9;18;24;22;7;11;13;15;20;19;12;25;6;1;26;3;5;14;21;4;2;17;16;8;10
23;9;18;24;22;7;11;13;15;20;19;12;25;6;2;26;3;5;14;21;4;1;17;16;8;10
23;9;18;24;22;7;11;13;15;20;19;12;25;6;2;26;3;5;14;21;4;1;17;16;8;10
23;9;18;24;22;7;11;16;15;20;19;12;25;6;2;26;3;5;14;21;4;1;17;13;8;10
23;9;18;24;22;7;11;16;15;20;19;12;25;6;2;26;3;5;14;21;4;1;17;13;8;10
23;9;18;24;22;7;11;16;15;20;19;12;25;6;2;26;3;5;14;21;4;1;10;13;8;17
23;9;18;24;22;7;11;16;15;20;19;12;25;6;2;26;3;5;14;21;4;1;10;13;8;17
23;9;8;24;22;7;11;16;15;20;19;12;25;6;2;26;3;5;14;21;4;1;10;13;18;17
23;9;8;24;22;7;11;16;15;20;19;12;25;6;2;26;3;5;14;21;4;1;10;13;18;17
23;9;8;24;22;7;11;16;15;20;3;12;25;6;2;26;19;5;14;21;4;1;10;13;18;17
23;9;8;24;22;7;11;16;15;20;19;12;25;6;2;26;3;5;14;21;4;1;10;13;18;17
23;6;8;24;22;7;11;16;15;20;19;12;25;9;2;26;3;5;14;21;4;1;10;13;18;17
23;6;8;24;22;7;11;16;15;20;19;12;25;9;2;26;3;5;14;21;4;1;10;13;18;17
23;6;8;24;9;7;11;16;15;20;19;12;25;22;2;26;3;5;14;21;4;1;10;13;18;17
23;6;8;24;22;7;11;16;15;20;19;12;25;9;2;26;3;5;14;21;4;1;10;13;18;17
23;6;8;24;4;7;11;16;15;20;19;12;25;9;2;26;3;5;14;21;22;1;10;13;18;17
23;6;8;24;4;7;11;16;15;20;19;12;25;9;2;26;3;5;14;21;22;1;10;13;18;17
23;6;12;24;4;7;11;16;15;20;19;8;25;9;2;26;3;5;14;21;22;1;10;13;18;17
23;6;12;24;4;7;11;16;15;20;19;8;25;9;2;26;3;5;14;21;22;1;10;13;18;17
23;6;12;24;5;7;11;16;15;20;19;8;25;9;2;26;3;4;14;21;22;1;10;13;18;17
23;6;12;24;5;7;11;16;15;20;19;8;25;9;2;26;3;4;14;21;22;1;10;13;18;17
23;6;12;24;5;7;11;16;15;20;19;8;25;9;2;26;3;4;14;21;22;1;13;10;18;17
23;6;12;24;5;7;11;16;15;20;19;8;25;9;2;26;3;4;14;21;22;1;13;10;18;17
23;6;12;24;5;7;11;8;15;20;19;16;25;9;2;26;3;4;14;21;22;1;13;10;18;17
23;6;12;24;5;7;11;16;15;20;19;8;25;9;2;26;3;4;14;21;22;1;13;10;18;17
23;21;12;24;5;7;11;16;15;20;19;8;25;9;2;26;3;4;14;6;22;1;13;10;18;17
23;21;12;24;5;7;11;16;15;20;19;8;25;9;2;26;3;4;14;6;22;1;13;10;18;17
23;21;12;24;5;7;11;16;15;26;19;8;25;9;2;20;3;4;14;6;22;1;13;10;18;17
23;21;12;24;5;7;11;16;15;26;19;8;25;9;2;20;3;4;14;6;22;1;13;10;18;17
23;21;12;24;5;7;11;16;15;26;19;8;25;9;2;20;3;4;14;1;22;6;13;10;18;17
23;21;12;24;5;7;11;16;15;26;19;8;25;9;2;20;3;4;14;1;22;6;13;10;18;17
23;8;12;24;5;7;11;16;15;26;19;21;25;9;2;20;3;4;14;1;22;6;13;10;18;17
23;8;12;24;5;7;11;16;15;26;19;21;25;9;2;20;3;4;14;1;22;6;13;10;18;17
23;8;26;24;5;7;11;16;15;12;19;21;25;9;2;20;3;4;14;1;22;6;13;10;18;17
23;8;26;24;5;7;11;16;15;12;19;21;25;9;2;20;3;4;14;1;22;6;13;10;18;17
23;8;26;24;5;7;11;16;18;12;19;21;25;9;2;20;3;4;14;1;22;6;13;10;15;17
23;8;26;24;5;7;11;16;18;12;19;21;25;9;2;20;3;4;14;1;22;6;13;10;15;17
23;8;26;24;9;7;11;16;18;12;19;21;25;5;2;20;3;4;14;1;22;6;13;10;15;17
23;8;26;24;9;7;11;16;18;12;19;21;25;5;2;20;3;4;14;1;22;6;13;10;15;17
23;8;26;24;9;2;11;16;18;12;19;21;25;5;7;20;3;4;14;1;22;6;13;10;15;17
23;8;26;24;9;2;11;16;18;12;19;21;25;5;7;20;3;4;14;1;22;6;13;10;15;17
23;8;26;24;9;2;11;16;18;12;17;21;25;5;7;20;3;4;14;1;22;6;13;10;15;19
23;8;26;24;9;2;11;16;18;12;19;21;25;5;7;20;3;4;14;1;22;6;13;10;15;17
23;8;26;15;9;2;11;16;18;12;19;21;25;5;7;20;3;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;16;18;12;19;21;25;5;7;20;3;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;16;18;12;19;21;25;3;7;20;5;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;16;18;12;19;21;25;5;7;20;3;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;5;18;12;19;21;25;16;7;20;3;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;16;18;12;19;21;25;5;7;20;3;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;3;18;12;19;21;25;5;7;20;16;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;3;18;12;19;21;25;5;7;20;16;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;6;13;10;24;17
23;8;26;15;9;2;11;3;18;22;19;21;16;5;7;20;25;4;14;1;12;6;13;10;24;17
23;8;26;15;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;6;13;10;24;17
23;8;26;10;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;6;13;15;24;17
23;8;26;10;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;6;13;15;24;17
21;8;26;10;9;2;11;3;18;12;19;23;16;5;7;20;25;4;14;1;22;6;13;15;24;17
23;8;26;10;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;6;13;15;24;17
23;8;26;10;9;2;11;3;18;12;19;21;16;5;7;20;25;4;1;14;22;6;13;15;24;17
23;8;26;10;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;6;13;15;24;17
23;8;26;10;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;13;6;15;24;17
23;8;26;10;9;2;11;3;18;12;19;21;16;5;7;20;25;4;14;1;22;13;6;15;24;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;7;20;26;4;14;1;22;13;6;15;24;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;7;20;26;4;14;1;22;13;6;15;24;17
23;8;25;10;9;2;11;3;18;12;19;21;16;14;7;20;26;4;5;1;22;13;6;15;24;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;7;20;26;4;14;1;22;13;6;15;24;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;7;14;26;4;20;1;22;13;6;15;24;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;7;14;26;4;20;1;22;13;6;15;24;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;7;14;26;4;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;7;14;26;4;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;14;26;7;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;14;26;7;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;15;18;12;19;21;16;5;4;14;26;7;20;24;22;13;6;3;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;14;26;7;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;26;14;7;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;26;14;7;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;26;14;7;20;24;22;6;13;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;26;14;7;20;24;22;13;6;15;1;17
20;8;25;10;9;2;11;3;18;12;19;21;16;5;4;26;14;7;23;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;12;19;21;16;5;4;26;14;7;20;24;22;13;6;15;1;17
23;8;25;10;9;2;11;3;18;22;19;21;16;5;4;26;14;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;11;3;18;22;19;21;16;5;4;26;14;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;11;3;18;14;19;21;16;5;4;26;22;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;11;3;18;14;19;21;16;5;4;26;22;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;11;3;18;21;19;14;16;5;4;26;22;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;11;3;18;14;19;21;16;5;4;26;22;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;14;3;18;11;19;21;16;5;4;26;22;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;14;3;18;11;19;21;16;5;4;26;22;7;20;24;12;13;6;15;1;17
23;8;25;10;9;2;14;3;18;11;17;21;16;5;4;26;22;7;20;24;12;13;6;15;1;19
23;8;25;10;9;2;14;3;18;11;17;21;16;5;4;26;22;7;20;24;12;13;6;15;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;4;26;22;7;20;24;12;13;6;11;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;4;26;22;7;20;24;12;13;6;11;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;4;26;22;7;20;24;12;13;11;6;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;4;26;22;7;20;24;12;13;11;6;1;19
6;8;25;10;9;2;14;3;18;15;17;21;16;5;4;26;22;7;20;24;12;13;11;23;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;4;26;22;7;20;24;12;13;11;6;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;11;26;22;7;20;24;12;13;4;6;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;11;26;22;7;20;24;12;13;4;6;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;11;26;22;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;18;15;17;21;16;5;11;26;22;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;15;17;21;16;5;11;26;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;15;17;21;16;5;11;26;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;15;5;21;16;17;11;26;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;15;5;21;16;17;11;26;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;5;15;21;16;17;11;26;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;15;5;21;16;17;11;26;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;26;5;21;16;17;11;15;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;26;5;21;16;17;11;15;18;13;20;24;12;7;4;6;1;19
23;8;25;10;9;2;14;3;22;26;5;21;16;17;11;15;18;13;6;24;12;7;4;20;1;19
23;8;25;10;9;2;14;3;22;26;5;21;16;17;11;15;18;13;20;24;12;7;4;6;1;19
23;8;25;1;9;2;14;3;22;26;5;21;16;17;11;15;18;13;20;24;12;7;4;6;10;19
23;8;25;1;9;2;14;3;22;26;5;21;16;17;11;15;18;13;20;24;12;7;4;6;10;19
23;8;25;1;11;2;14;3;22;26;5;21;16;17;9;15;18;13;20;24;12;7;4;6;10;19
23;8;25;1;11;2;14;3;22;26;5;21;16;17;9;15;18;13;20;24;12;7;4;6;10;19
23;8;25;1;11;2;14;3;22;26;5;21;16;17;9;15;18;4;20;24;12;7;13;6;10;19
23;8;25;1;11;2;14;3;22;26;5;21;16;17;9;15;18;13;20;24;12;7;4;6;10;19
23;8;25;1;11;2;14;19;22;26;5;21;16;17;9;15;18;13;20;24;12;7;4;6;10;3
23;8;25;1;11;2;14;19;22;26;5;21;16;17;9;15;18;13;20;24;12;7;4;6;10;3
23;12;25;1;11;2;14;19;22;26;5;21;16;17;9;15;18;13;20;24;8;7;4;6;10;3
23;12;25;1;11;2;14;19;22;26;5;21;16;17;9;15;18;13;20;24;8;7;4;6;10;3
23;12;25;1;11;6;14;19;22;26;5;21;16;17;9;15;18;13;20;24;8;7;4;2;10;3
23;12;25;1;11;6;14;19;22;26;5;21;16;17;9;15;18;13;20;24;8;7;4;2;10;3
23;12;25;1;11;6;14;19;22;26;5;21;16;17;9;15;18;13;20;24;8;7;4;10;2;3
23;12;25;1;11;6;14;19;22;26;5;21;16;17;9;15;18;13;20;24;8;7;4;10;2;3
21;12;25;1;11;6;14;19;22;26;5;23;16;17;9;15;18;13;20;24;8;7;4;10;2;3
21;12;25;1;11;6;14;19;22;26;5;23;16;17;9;15;18;13;20;24;8;7;4;10;2;3
21;12;25;1;11;6;14;19;22;26;5;23;16;17;9;15;18;13;20;24;10;7;4;8;2;3
21;12;25;1;11;6;14;19;22;26;5;23;16;17;9;15;18;13;20;24;10;7;4;8;2;3
21;12;25;1;11;6;14;19;22;26;5;7;16;17;9;15;18;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;14;19;22;26;5;7;16;17;9;15;18;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;14;5;22;26;19;7;16;17;9;15;18;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;14;19;22;26;5;7;16;17;9;15;18;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;18;19;22;26;5;7;16;17;9;15;14;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;18;19;22;26;5;7;16;17;9;15;14;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;18;19;22;26;9;7;16;17;5;15;14;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;18;19;22;26;5;7;16;17;9;15;14;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;18;19;22;26;5;7;16;17;9;15;8;13;20;24;10;23;4;14;2;3
21;12;25;1;11;6;18;19;22;26;5;7;16;17;9;15;14;13;20;24;10;23;4;8;2;3
21;12;25;1;11;6;18;19;4;26;5;7;16;17;9;15;14;13;20;24;10;23;22;8;2;3
21;12;25;1;11;6;18;19;4;26;5;7;16;17;9;15;14;13;20;24;10;23;22;8;2;3
21;12;25;1;11;6;18;19;4;26;5;14;16;17;9;15;7;13;20;24;10;23;22;8;2;3
21;12;25;1;11;6;18;19;4;26;5;14;16;17;9;15;7;13;20;24;10;23;22;8;2;3
21;12;25;1;11;19;18;6;4;26;5;14;16;17;9;15;7;13;20;24;10;23;22;8;2;3
21;12;25;1;11;6;18;19;4;26;5;14;16;17;9;15;7;13;20;24;10;23;22;8;2;3
17;12;25;1;11;6;18;19;4;26;5;14;16;21;9;15;7;13;20;24;10;23;22;8;2;3
17;12;25;1;11;6;18;19;4;26;5;14;16;21;9;15;7;13;20;24;10;23;22;8;2;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;20;24;10;23;22;8;2;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;20;24;10;23;22;8;2;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;20;24;8;23;22;10;2;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;20;24;8;23;22;10;2;3
17;12;25;1;11;6;18;19;4;26;7;14;13;21;9;15;5;16;20;24;8;23;22;10;2;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;20;24;8;23;22;10;2;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
17;12;25;1;11;6;18;19;4;26;5;3;13;21;9;15;7;16;2;24;8;23;22;10;20;14
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
17;12;25;1;11;6;24;19;4;26;5;14;13;21;9;15;7;16;2;18;8;23;22;10;20;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
7;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;17;16;2;24;8;23;22;10;20;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
17;12;25;1;11;6;10;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;18;20;3
17;12;25;1;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
17;12;1;25;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
17;12;1;25;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;10;20;3
17;12;1;25;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;20;10;3
17;12;1;25;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;20;10;3
17;12;1;25;14;6;18;19;4;26;5;11;13;21;9;15;7;16;2;24;8;23;22;20;10;3
17;12;1;25;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;20;10;3
17;12;1;25;11;6;18;19;4;26;5;10;13;21;9;15;7;16;2;24;8;23;22;20;14;3
17;12;1;25;11;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;23;22;20;10;3
17;12;1;25;23;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;11;22;20;10;3
17;12;1;25;23;6;18;19;4;26;5;14;13;21;9;15;7;16;2;24;8;11;22;20;10;3
17;12;1;25;23;8;18;19;4;26;5;14;13;21;9;15;7;16;2;24;6;11;22;20;10;3
17;12;1;25;23;8;18;19;4;26;5;14;13;21;9;15;7;16;2;24;6;11;22;20;10;3
17;12;1;25;23;8;18;10;4;26;5;14;13;21;9;15;7;16;2;24;6;11;22;20;19;3
17;12;1;25;23;8;18;10;4;26;5;14;13;21;9;15;7;16;2;24;6;11;22;20;19;3
17;12;1;11;23;8;18;10;4;26;5;14;13;21;9;15;7;16;2;24;6;25;22;20;19;3
17;12;1;11;23;8;18;10;4;26;5;14;13;21;9;15;7;16;2;24;6;25;22;20;19;3
17;12;1;11;23;8;18;10;4;26;5;14;13;21;9;15;7;25;2;24;6;16;22;20;19;3
17;12;1;11;23;8;18;10;4;26;5;14;13;21;9;15;7;25;2;24;6;16;22;20;19;3
17;12;1;11;23;8;18;10;4;26;5;13;14;21;9;15;7;25;2;24;6;16;22;20;19;3
17;12;1;11;23;8;18;10;4;26;5;13;14;21;9;15;7;25;2;24;6;16;22;20;19;3
17;12;1;9;23;8;18;10;4;26;5;13;14;21;11;15;7;25;2;24;6;16;22;20;19;3
17;12;1;9;23;8;18;10;4;26;5;13;14;21;11;15;7;25;2;24;6;16;22;20;19;3
17;22;1;9;23;8;18;10;4;26;5;13;14;21;11;15;7;25;2;24;6;16;12;20;19;3
17;22;1;9;23;8;18;10;4;26;5;13;14;21;11;15;7;25;2;24;6;16;12;20;19;3
17;22;1;9;23;21;18;10;4;26;5;13;14;8;11;15;7;25;2;24;6;16;12;20;19;3
17;22;1;9;23;21;18;10;4;26;5;13;14;8;11;15;7;25;2;24;6;16;12;20;19;3
17;22;1;9;23;21;24;10;4;26;5;13;14;8;11;15;7;25;2;18;6;16;12;20;19;3
17;22;1;9;23;21;18;10;4;26;5;13;14;8;11;15;7;25;2;24;6;16;12;20;19;3
17;22;2;9;23;21;18;10;4;26;5;13;14;8;11;15;7;25;1;24;6;16;12;20;19;3
17;22;2;9;23;21;18;10;4;26;5;13;14;8;11;15;7;25;1;24;6;16;12;20;19;3
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;25;1;24;26;16;12;20;19;3
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;25;1;24;26;16;12;20;19;3
17;22;21;9;23;2;18;10;4;6;5;13;14;8;11;15;7;25;1;24;26;16;12;20;19;3
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;25;1;24;26;16;12;20;19;3
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;1;25;24;26;16;12;20;19;3
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;1;25;24;26;16;12;20;19;3
17;22;2;9;23;21;19;10;4;6;5;13;14;8;11;15;7;1;25;24;26;16;12;20;18;3
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;1;25;24;26;16;12;20;19;3
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;10;4;6;5;13;14;8;11;15;7;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;10;4;6;5;14;13;8;11;15;7;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;10;4;6;5;14;13;8;11;15;7;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;7;4;6;5;14;13;8;11;15;10;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;7;4;6;5;14;13;8;11;15;10;1;25;3;26;16;12;20;19;24
17;15;2;9;23;21;18;7;4;6;5;14;13;8;11;22;10;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;7;4;6;5;14;13;8;11;15;10;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;6;11;15;10;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;6;11;15;10;1;25;3;26;16;12;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;6;11;15;10;1;25;3;26;12;16;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;6;11;15;10;1;25;3;26;12;16;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;6;11;15;10;3;25;1;26;12;16;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;6;11;15;10;1;25;3;26;12;16;20;19;24
17;22;2;9;7;21;18;23;4;8;5;14;13;6;11;15;10;1;25;3;26;12;16;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;6;11;15;10;1;25;3;26;12;16;20;19;24
17;22;2;9;23;21;18;7;4;8;5;14;13;24;11;15;10;1;25;3;26;12;16;20;19;6
17;22;2;9;23;21;18;7;4;8;5;14;13;24;11;15;10;1;25;3;26;12;16;20;19;6
17;22;2;9;23;21;18;7;4;8;5;14;13;24;11;15;10;1;25;3;26;12;16;20;6;19
17;22;2;9;23;21;18;7;4;8;5;14;13;24;11;15;10;1;25;3;26;12;16;20;6;19
17;22;2;9;23;21;18;7;4;8;5;14;13;24;11;15;10;1;25;3;19;12;16;20;6;26
17;22;2;9;23;21;18;7;4;8;5;14;13;24;11;15;10;1;25;3;26;12;16;20;6;19
17;22;2;9;23;21;19;7;4;8;5;14;13;24;11;15;10;1;25;3;26;12;16;20;6;18
17;22;2;9;23;21;18;7;4;8;5;14;13;24;11;15;10;1;25;3;26;12;16;20;6;19
17;22;2;9;23;21;18;13;4;8;5;14;7;24;11;15;10;1;25;3;26;12;16;20;6;19
17;22;2;9;23;21;18;13;4;8;5;14;7;24;11;15;10;1;25;3;26;12;16;20;6;19
17;22;2;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;10;12;16;20;6;19
17;22;2;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;10;12;16;20;6;19
17;22;12;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;10;2;16;20;6;19
17;22;12;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;10;2;16;20;6;19
17;22;12;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;10;16;2;20;6;19
17;22;12;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;10;16;2;20;6;19
17;22;12;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;20;16;2;10;6;19
17;22;12;9;23;21;18;13;4;8;5;14;7;24;11;15;26;1;25;3;20;16;2;10;6;19
17;22;12;9;23;21;18;13;4;6;5;14;7;24;11;15;26;1;25;3;20;16;2;10;8;19
17;22;12;9;23;21;18;13;4;6;5;14;7;24;11;15;26;1;25;3;20;16;2;10;8;19
