"X1";"X6048922";"X11";"X7";"X23";"X12";"X20";"X4";"X18";"X13";"X8";"X9";"X24";"X6";"X22";"X25";"X5";"X3";"X2";"X15";"X26";"X19";"X14";"X1.1";"X10";"X17";"X21";"X16"
6;22;1;13;2;16;10;15;23;19;18;5;9;12;17;20;14;21;7;11;25;24;26;3;8;4;110;5585170
110;5585170;6;22;1;13;2;16;10;15;23;19;18;5;9;12;17;20;14;21;7;11;25;24;26;3;8;4
23;22;1;13;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;11;25;24;26;3;8;4;110;5588211
110;5588211;23;22;1;13;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;11;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;13;25;24;26;3;8;4;110;5596097
110;5596097;23;22;1;11;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;3;19;18;5;9;12;17;20;14;21;7;13;25;24;26;6;8;4;110;5640435
110;5596097;23;22;1;11;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;18;5;9;12;17;26;14;21;7;13;25;24;20;3;8;4;110;5617370
110;5596097;23;22;1;11;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;18;25;9;12;17;20;14;21;7;13;5;24;26;3;8;4;110;5748175
110;5596097;23;22;1;11;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;18;20;9;12;17;5;14;21;7;13;25;24;26;3;8;4;110;5727317
110;5596097;23;22;1;11;2;16;10;15;6;19;18;5;9;12;17;20;14;21;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;12;5;9;18;17;20;14;21;7;13;25;24;26;3;8;4;110;5596069
110;5596069;23;22;1;11;2;16;10;15;6;19;12;5;9;18;17;20;14;21;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;12;5;9;24;17;20;14;21;7;13;25;18;26;3;8;4;110;5732214
110;5596069;23;22;1;11;2;16;10;15;6;19;12;5;9;18;17;20;14;21;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;12;21;9;18;17;20;14;5;7;13;25;24;26;3;8;4;110;5597130
110;5597130;23;22;1;11;2;16;10;15;6;19;12;21;9;18;17;20;14;5;7;13;25;24;26;3;8;4
23;22;1;11;2;16;10;15;6;19;21;12;9;18;17;20;14;5;7;13;25;24;26;3;8;4;110;5599444
110;5599444;23;22;1;11;2;16;10;15;6;19;21;12;9;18;17;20;14;5;7;13;25;24;26;3;8;4
23;22;1;11;2;19;10;15;6;16;21;12;9;18;17;20;14;5;7;13;25;24;26;3;8;4;110;5612405
110;5612405;23;22;1;11;2;19;10;15;6;16;21;12;9;18;17;20;14;5;7;13;25;24;26;3;8;4
23;22;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4;110;5602732
110;5602732;23;22;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4
21;22;1;11;2;19;10;15;20;16;23;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4;110;5634711
110;5602732;23;22;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4
23;5;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;22;7;13;25;24;26;3;8;4;110;5703218
110;5602732;23;22;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4
23;22;1;11;2;19;10;15;20;16;21;12;3;18;17;6;14;5;7;13;25;24;26;9;8;4;110;5638618
110;5602732;23;22;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4
23;22;1;11;2;19;10;15;8;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;20;4;110;5643499
110;5602732;23;22;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4
23;22;1;11;2;19;10;5;20;16;21;12;9;18;17;6;14;15;7;13;25;24;26;3;8;4;110;5725673
111;5602732;23;22;1;11;2;19;10;15;20;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4
23;20;1;11;2;19;10;15;22;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4;111;5605825
111;5605825;23;20;1;11;2;19;10;15;22;16;21;12;9;18;17;6;14;5;7;13;25;24;26;3;8;4
23;20;1;11;2;19;6;15;22;16;21;12;9;18;17;10;14;5;7;13;25;24;26;3;8;4;111;5606240
111;5606240;23;20;1;11;2;19;6;15;22;16;21;12;9;18;17;10;14;5;7;13;25;24;26;3;8;4
23;20;1;11;2;19;6;15;22;16;21;24;9;18;17;10;14;5;7;13;25;12;26;3;8;4;111;5665353
111;5665353;23;20;1;11;2;19;6;15;22;16;21;24;9;18;17;10;14;5;7;13;25;12;26;3;8;4
23;20;1;11;2;19;6;26;22;16;21;24;9;18;17;10;14;5;7;13;25;12;15;3;8;4;111;5694650
111;5665353;23;20;1;11;2;19;6;15;22;16;21;24;9;18;17;10;14;5;7;13;25;12;26;3;8;4
23;20;1;11;2;19;6;15;22;16;21;24;9;18;17;10;14;5;7;13;25;26;12;3;8;4;111;5645143
111;5645143;23;20;1;11;2;19;6;15;22;16;21;24;9;18;17;10;14;5;7;13;25;26;12;3;8;4
23;20;1;11;2;19;6;5;22;16;21;24;9;18;17;10;14;15;7;13;25;26;12;3;8;4;111;5741811
111;5645143;23;20;1;11;2;19;6;15;22;16;21;24;9;18;17;10;14;5;7;13;25;26;12;3;8;4
23;20;21;11;2;19;6;15;22;16;1;24;9;18;17;10;14;5;7;13;25;26;12;3;8;4;111;5661461
111;5661461;23;20;21;11;2;19;6;15;22;16;1;24;9;18;17;10;14;5;7;13;25;26;12;3;8;4
23;20;24;11;2;19;6;15;22;16;1;21;9;18;17;10;14;5;7;13;25;26;12;3;8;4;111;5620738
111;5620738;23;20;24;11;2;19;6;15;22;16;1;21;9;18;17;10;14;5;7;13;25;26;12;3;8;4
23;20;9;11;2;19;6;15;22;16;1;21;24;18;17;10;14;5;7;13;25;26;12;3;8;4;111;5666909
111;5666909;23;20;9;11;2;19;6;15;22;16;1;21;24;18;17;10;14;5;7;13;25;26;12;3;8;4
23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;7;13;25;26;11;3;8;4;111;5652350
111;5652350;23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;7;13;25;26;11;3;8;4
23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7;111;5651659
111;5651659;23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7
23;20;9;12;2;19;6;15;22;16;11;21;24;18;17;10;14;5;4;13;25;26;1;3;8;7;111;5712008
111;5651659;23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7
23;3;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;20;8;7;111;5669807
111;5651659;23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7
23;20;6;12;2;19;9;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7;111;5714552
111;5651659;23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7
23;20;9;12;2;19;6;15;5;16;1;21;24;18;17;10;14;22;4;13;25;26;11;3;8;7;111;5772864
111;5651659;23;20;9;12;2;19;6;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7
23;20;9;6;2;19;12;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7;111;5653847
111;5653847;23;20;9;6;2;19;12;15;22;16;1;21;24;18;17;10;14;5;4;13;25;26;11;3;8;7
23;20;9;17;2;19;12;15;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;8;7;111;5652545
111;5652545;23;20;9;17;2;19;12;15;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;8;7
23;20;9;17;2;19;12;15;22;16;1;21;24;18;6;10;13;5;4;14;25;26;11;3;8;7;111;5721505
111;5652545;23;20;9;17;2;19;12;15;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;8;7
23;20;9;17;2;19;12;15;22;16;5;21;24;18;6;10;14;1;4;13;25;26;11;3;8;7;111;5677369
111;5652545;23;20;9;17;2;19;12;15;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;8;7
23;20;9;17;2;19;15;12;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;8;7;111;5680681
112;5652545;23;20;9;17;2;19;12;15;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;8;7
23;20;9;17;11;19;12;15;22;16;1;21;24;18;6;10;14;5;4;13;25;26;2;3;8;7;112;5658442
112;5652545;23;20;9;17;2;19;12;15;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;8;7
23;20;9;17;2;19;12;8;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;15;7;112;5698920
112;5698920;23;20;9;17;2;19;12;8;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;15;7
17;20;9;23;2;19;12;8;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;15;7;112;5692928
112;5692928;17;20;9;23;2;19;12;8;22;16;1;21;24;18;6;10;14;5;4;13;25;26;11;3;15;7
17;20;9;23;2;19;12;8;22;16;1;21;24;18;6;10;14;5;4;13;25;26;7;3;15;11;112;5679563
112;5679563;17;20;9;23;2;19;12;8;22;16;1;21;24;18;6;10;14;5;4;13;25;26;7;3;15;11
14;20;9;23;2;19;12;8;22;16;1;21;24;18;6;10;17;5;4;13;25;26;7;3;15;11;112;5774690
112;5679563;17;20;9;23;2;19;12;8;22;16;1;21;24;18;6;10;14;5;4;13;25;26;7;3;15;11
17;20;9;23;10;19;12;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;15;11;112;5677904
112;5677904;17;20;9;23;10;19;12;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;15;11
17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11;112;5681159
112;5681159;17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11
17;20;22;23;10;19;15;8;9;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11;112;5696017
112;5681159;17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11
17;20;9;23;10;19;15;8;22;16;1;3;24;18;6;2;14;5;4;13;25;26;7;21;12;11;112;5697880
112;5681159;17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11
17;20;9;23;10;19;15;8;22;16;1;21;24;6;18;2;14;5;4;13;25;26;7;3;12;11;112;5694250
112;5681159;17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11
17;20;12;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;9;11;112;5753431
112;5681159;17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11
17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;11;4;13;25;26;7;3;12;5;112;5911988
112;5681159;17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11
19;20;9;23;10;17;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11;112;5731415
112;5681159;17;20;9;23;10;19;15;8;22;16;1;21;24;18;6;2;14;5;4;13;25;26;7;3;12;11
17;20;9;23;10;19;15;8;22;16;1;21;24;18;13;2;14;5;4;6;25;26;7;3;12;11;112;5674353
112;5674353;17;20;9;23;10;19;15;8;22;16;1;21;24;18;13;2;14;5;4;6;25;26;7;3;12;11
17;20;9;23;10;19;15;8;21;16;1;22;24;18;13;2;14;5;4;6;25;26;7;3;12;11;112;5670593
112;5670593;17;20;9;23;10;19;15;8;21;16;1;22;24;18;13;2;14;5;4;6;25;26;7;3;12;11
17;20;9;23;10;19;15;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11;112;5655593
112;5655593;17;20;9;23;10;19;15;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11
17;20;9;23;10;19;15;8;11;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;21;112;5685011
112;5655593;17;20;9;23;10;19;15;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11
17;20;9;23;10;19;15;8;21;16;1;22;7;18;4;2;14;5;13;6;25;26;24;3;12;11;112;5667025
112;5655593;17;20;9;23;10;19;15;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11
17;15;9;23;10;19;20;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11;112;5658974
112;5658974;17;15;9;23;10;19;20;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11
17;15;23;9;10;19;20;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11;112;5667343
113;5658974;17;15;9;23;10;19;20;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11
17;15;9;23;10;19;20;8;21;16;3;22;7;18;13;2;14;5;4;6;25;26;24;1;12;11;113;5677981
113;5658974;17;15;9;23;10;19;20;8;21;16;1;22;7;18;13;2;14;5;4;6;25;26;24;3;12;11
17;25;9;23;10;19;20;8;21;16;1;22;7;18;13;2;14;5;4;6;15;26;24;3;12;11;113;5669726
113;5669726;17;25;9;23;10;19;20;8;21;16;1;22;7;18;13;2;14;5;4;6;15;26;24;3;12;11
17;25;9;23;10;19;20;8;21;16;7;22;1;18;13;2;14;5;4;6;15;26;24;3;12;11;113;5660730
113;5660730;17;25;9;23;10;19;20;8;21;16;7;22;1;18;13;2;14;5;4;6;15;26;24;3;12;11
17;25;15;23;10;19;20;8;21;16;7;22;1;18;13;2;14;5;4;6;9;26;24;3;12;11;113;5661528
113;5661528;17;25;15;23;10;19;20;8;21;16;7;22;1;18;13;2;14;5;4;6;9;26;24;3;12;11
17;25;15;23;10;19;20;8;21;16;7;11;1;18;13;2;14;5;4;6;9;26;24;3;12;22;113;5639604
113;5639604;17;25;15;23;10;19;20;8;21;16;7;11;1;18;13;2;14;5;4;6;9;26;24;3;12;22
17;25;15;23;10;19;20;8;21;16;7;11;1;18;13;2;14;5;4;6;9;26;3;24;12;22;113;5639604
113;5639604;17;25;15;23;10;19;20;8;21;16;7;11;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;25;15;23;10;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22;113;5628490
113;5628490;17;25;15;23;10;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;25;15;23;10;18;20;8;11;16;7;21;1;19;13;2;14;5;4;6;9;26;3;24;12;22;113;5688001
113;5628490;17;25;15;23;10;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;25;15;23;10;19;18;8;11;16;7;21;1;20;13;2;14;5;4;6;9;26;3;24;12;22;113;5658725
113;5628490;17;25;15;23;10;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;25;15;23;10;19;20;8;11;16;7;5;1;18;13;2;14;21;4;6;9;26;3;24;12;22;113;5643224
113;5628490;17;25;15;23;10;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;25;15;23;10;19;20;8;11;16;7;21;1;18;4;2;14;5;13;6;9;26;3;24;12;22;113;5637641
113;5628490;17;25;15;23;10;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;25;15;23;10;19;20;8;11;16;26;21;1;18;13;2;14;5;4;6;9;7;3;24;12;22;113;5647953
113;5628490;17;25;15;23;10;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;10;15;23;25;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22;113;5629310
113;5629310;17;10;15;23;25;19;20;8;11;16;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;10;15;16;25;19;20;8;11;23;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22;113;5629831
113;5629831;17;10;15;16;25;19;20;8;11;23;7;21;1;18;13;2;14;5;4;6;9;26;3;24;12;22
17;10;15;16;25;19;20;8;11;23;7;21;1;18;13;2;4;5;14;6;9;26;3;24;12;22;113;5630573
113;5630573;17;10;15;16;25;19;20;8;11;23;7;21;1;18;13;2;4;5;14;6;9;26;3;24;12;22
17;9;15;16;25;19;20;8;11;23;7;21;1;18;13;2;4;5;14;6;10;26;3;24;12;22;113;5618771
113;5618771;17;9;15;16;25;19;20;8;11;23;7;21;1;18;13;2;4;5;14;6;10;26;3;24;12;22
17;9;15;16;25;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;24;12;22;113;5618461
113;5618461;17;9;15;16;25;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;24;12;22
17;9;15;18;25;19;20;8;11;23;14;21;1;16;13;2;4;5;7;6;10;26;3;24;12;22;113;5642168
113;5618461;17;9;15;16;25;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;24;12;22
14;9;15;16;25;19;20;8;11;23;17;21;1;18;13;2;4;5;7;6;10;26;3;24;12;22;113;5697259
113;5618461;17;9;15;16;25;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;24;12;22
17;9;7;16;25;19;20;8;11;23;14;21;1;18;13;2;4;5;15;6;10;26;3;24;12;22;113;5635906
114;5618461;17;9;15;16;25;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;24;12;22
17;9;15;16;24;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;25;12;22;114;5618209
114;5618209;17;9;15;16;24;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;25;12;22
17;9;15;16;24;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;22;25;12;3;114;5673101
114;5618209;17;9;15;16;24;19;20;8;11;23;14;21;1;18;13;2;4;5;7;6;10;26;3;25;12;22
17;9;15;16;11;19;20;8;24;23;14;21;1;18;13;2;4;5;7;6;10;26;3;25;12;22;114;5628112
114;5628112;17;9;15;16;11;19;20;8;24;23;14;21;1;18;13;2;4;5;7;6;10;26;3;25;12;22
17;9;15;16;11;19;20;8;24;23;14;21;1;10;13;2;4;5;7;6;18;26;3;25;12;22;114;5689567
114;5628112;17;9;15;16;11;19;20;8;24;23;14;21;1;18;13;2;4;5;7;6;10;26;3;25;12;22
17;9;15;16;11;19;20;8;24;23;14;21;1;18;13;4;2;5;7;6;10;26;3;25;12;22;114;5627800
114;5627800;17;9;15;16;11;19;20;8;24;23;14;21;1;18;13;4;2;5;7;6;10;26;3;25;12;22
17;9;15;16;11;19;20;8;18;23;14;21;1;24;13;4;2;5;7;6;10;26;3;25;12;22;114;5704066
114;5627800;17;9;15;16;11;19;20;8;24;23;14;21;1;18;13;4;2;5;7;6;10;26;3;25;12;22
17;9;15;16;11;19;20;8;25;23;14;21;1;18;13;4;2;5;7;6;10;26;3;24;12;22;114;5628118
114;5628118;17;9;15;16;11;19;20;8;25;23;14;21;1;18;13;4;2;5;7;6;10;26;3;24;12;22
17;9;15;16;7;19;20;8;25;23;14;21;1;18;13;4;2;5;11;6;10;26;3;24;12;22;114;5638816
114;5628118;17;9;15;16;11;19;20;8;25;23;14;21;1;18;13;4;2;5;7;6;10;26;3;24;12;22
17;9;2;16;11;19;20;8;25;23;14;21;1;18;13;4;15;5;7;6;10;26;3;24;12;22;114;5638524
114;5638524;17;9;2;16;11;19;20;8;25;23;14;21;1;18;13;4;15;5;7;6;10;26;3;24;12;22
17;9;2;16;11;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;10;26;3;24;12;22;114;5645910
114;5645910;17;9;2;16;11;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;10;26;3;24;12;22
17;9;2;16;10;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;11;26;3;24;12;22;114;5651776
114;5651776;17;9;2;16;10;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;11;26;3;24;12;22
17;9;2;16;10;19;20;8;7;23;14;21;1;18;13;4;15;6;25;5;11;26;3;24;12;22;114;5818684
114;5651776;17;9;2;16;10;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;11;26;3;24;12;22
17;22;2;16;10;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;11;26;3;24;12;9;114;5800166
114;5651776;17;9;2;16;10;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;11;26;3;24;12;22
17;9;24;16;10;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;11;26;3;2;12;22;114;5655138
114;5655138;17;9;24;16;10;19;20;8;7;23;14;21;1;18;13;4;15;5;25;6;11;26;3;2;12;22
17;9;24;16;10;19;20;8;7;23;14;21;1;18;13;15;4;5;25;6;11;26;3;2;12;22;114;5656412
114;5656412;17;9;24;16;10;19;20;8;7;23;14;21;1;18;13;15;4;5;25;6;11;26;3;2;12;22
17;9;24;16;10;19;20;8;7;23;14;21;1;18;26;15;4;5;25;6;11;13;3;2;12;22;114;5666195
114;5656412;17;9;24;16;10;19;20;8;7;23;14;21;1;18;13;15;4;5;25;6;11;26;3;2;12;22
17;9;24;16;10;19;20;8;7;23;14;4;1;18;13;15;21;5;25;6;11;26;3;2;12;22;114;5670038
114;5656412;17;9;24;16;10;19;20;8;7;23;14;21;1;18;13;15;4;5;25;6;11;26;3;2;12;22
17;9;24;16;10;19;13;8;7;23;14;21;1;18;20;15;4;5;25;6;11;26;3;2;12;22;114;5652156
114;5652156;17;9;24;16;10;19;13;8;7;23;14;21;1;18;20;15;4;5;25;6;11;26;3;2;12;22
17;8;24;16;10;19;13;9;7;23;14;21;1;18;20;15;4;5;25;6;11;26;3;2;12;22;114;5754035
114;5652156;17;9;24;16;10;19;13;8;7;23;14;21;1;18;20;15;4;5;25;6;11;26;3;2;12;22
17;9;24;16;10;19;13;8;7;23;14;21;1;18;20;2;4;5;25;6;11;26;3;15;12;22;114;5652965
115;5652965;17;9;24;16;10;19;13;8;7;23;14;21;1;18;20;2;4;5;25;6;11;26;3;15;12;22
17;9;24;16;10;19;13;8;7;23;14;21;6;18;20;2;4;5;25;1;11;26;3;15;12;22;115;5694844
115;5694844;17;9;24;16;10;19;13;8;7;23;14;21;6;18;20;2;4;5;25;1;11;26;3;15;12;22
17;9;24;16;10;19;13;8;2;23;14;21;6;18;20;7;4;5;25;1;11;26;3;15;12;22;115;5694463
115;5694463;17;9;24;16;10;19;13;8;2;23;14;21;6;18;20;7;4;5;25;1;11;26;3;15;12;22
26;9;24;16;10;19;13;8;2;23;14;21;6;18;20;7;4;5;25;1;11;17;3;15;12;22;115;5690490
115;5690490;26;9;24;16;10;19;13;8;2;23;14;21;6;18;20;7;4;5;25;1;11;17;3;15;12;22
26;9;24;16;10;19;13;8;2;23;14;4;6;18;20;7;21;5;25;1;11;17;3;15;12;22;115;5727498
115;5690490;26;9;24;16;10;19;13;8;2;23;14;21;6;18;20;7;4;5;25;1;11;17;3;15;12;22
26;9;24;16;10;19;13;8;2;23;14;21;6;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5696617
115;5696617;26;9;24;16;10;19;13;8;2;23;14;21;6;3;20;7;4;5;25;1;11;17;18;15;12;22
26;9;24;16;10;19;13;8;2;23;14;6;21;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5696080
115;5696080;26;9;24;16;10;19;13;8;2;23;14;6;21;3;20;7;4;5;25;1;11;17;18;15;12;22
26;9;24;16;10;19;6;8;2;23;14;13;21;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5701871
115;5701871;26;9;24;16;10;19;6;8;2;23;14;13;21;3;20;7;4;5;25;1;11;17;18;15;12;22
26;9;24;16;10;19;6;8;2;21;14;13;23;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5728890
115;5701871;26;9;24;16;10;19;6;8;2;23;14;13;21;3;20;7;4;5;25;1;11;17;18;15;12;22
26;9;24;16;10;19;6;8;21;23;14;13;2;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5716390
115;5716390;26;9;24;16;10;19;6;8;21;23;14;13;2;3;20;7;4;5;25;1;11;17;18;15;12;22
26;2;24;16;10;19;6;8;21;23;14;13;9;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5681305
115;5681305;26;2;24;16;10;19;6;8;21;23;14;13;9;3;20;7;4;5;25;1;11;17;18;15;12;22
26;8;24;16;10;19;6;2;21;23;14;13;9;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5751196
115;5681305;26;2;24;16;10;19;6;8;21;23;14;13;9;3;20;7;4;5;25;1;11;17;18;15;12;22
26;2;24;16;10;19;6;8;21;23;14;13;9;22;20;7;4;5;25;1;11;17;18;15;12;3;115;5766493
115;5681305;26;2;24;16;10;19;6;8;21;23;14;13;9;3;20;7;4;5;25;1;11;17;18;15;12;22
26;23;24;16;10;19;6;8;21;2;14;13;9;3;20;7;4;5;25;1;11;17;18;15;12;22;115;5684716
115;5684716;26;23;24;16;10;19;6;8;21;2;14;13;9;3;20;7;4;5;25;1;11;17;18;15;12;22
26;23;24;16;10;19;6;8;21;2;14;13;9;3;20;7;4;25;5;1;11;17;18;15;12;22;115;5663036
115;5663036;26;23;24;16;10;19;6;8;21;2;14;13;9;3;20;7;4;25;5;1;11;17;18;15;12;22
26;23;24;16;10;19;12;8;21;2;14;13;9;3;20;7;4;25;5;1;11;17;18;15;6;22;115;5654882
115;5654882;26;23;24;16;10;19;12;8;21;2;14;13;9;3;20;7;4;25;5;1;11;17;18;15;6;22
26;23;24;16;10;19;12;8;21;2;14;13;9;3;20;6;4;25;5;1;11;17;18;15;7;22;115;5659609
115;5659609;26;23;24;16;10;19;12;8;21;2;14;13;9;3;20;6;4;25;5;1;11;17;18;15;7;22
26;23;24;16;10;19;12;8;21;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22;115;5651235
115;5651235;26;23;24;16;10;19;12;8;21;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22
26;23;24;10;16;19;12;8;21;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22;115;5651235
115;5651235;26;23;24;10;16;19;12;8;21;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22
26;18;24;10;16;19;12;8;21;2;14;13;9;3;20;6;23;25;5;1;11;17;4;15;7;22;115;5690828
115;5651235;26;23;24;10;16;19;12;8;21;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22
26;23;24;21;16;19;12;8;10;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22;115;5663652
116;5651235;26;23;24;10;16;19;12;8;21;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22
26;23;24;10;16;19;12;8;21;2;14;13;9;3;20;18;6;25;5;1;11;17;4;15;7;22;116;5717847
116;5651235;26;23;24;10;16;19;12;8;21;2;14;13;9;3;20;6;18;25;5;1;11;17;4;15;7;22
26;23;24;10;16;19;12;8;20;2;14;13;9;3;21;6;18;25;5;1;11;17;4;15;7;22;116;5704709
