"X1";"X5902731";"X11";"X16";"X13";"X8";"X17";"X20";"X3";"X5";"X12";"X15";"X23";"X19";"X18";"X1.1";"X10";"X25";"X24";"X7";"X9";"X2";"X26";"X6";"X21";"X22";"X14";"X4"
4;7;13;22;24;25;16;1;3;21;18;15;20;19;8;12;14;9;5;26;17;11;10;6;2;23;159;5489654
159;5467817;4;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;26;17;11;10;6;2;23
26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23;159;5468013
159;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;24;25;16;15;3;12;18;1;20;19;8;21;14;9;5;4;17;11;10;6;2;23;159;5488349
159;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;24;25;16;15;18;21;3;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23;159;5590763
159;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;24;25;16;15;3;21;6;1;20;19;8;12;14;9;5;4;17;11;10;18;2;23;159;5508508
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;24;25;16;15;3;14;18;1;20;19;8;12;21;9;5;4;17;11;10;6;2;23;160;5581046
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;18;25;16;15;3;21;24;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23;160;5501060
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;20;24;25;16;15;3;21;18;1;22;19;8;12;14;9;5;4;17;11;10;6;2;23;160;5527667
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;24;25;16;15;3;21;18;11;20;19;8;12;14;9;5;4;17;1;10;6;2;23;160;5544200
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;24;25;16;15;12;21;18;1;20;19;8;3;14;9;5;4;17;11;10;6;2;23;160;5482749
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;8;13;22;24;25;16;15;3;21;18;1;20;19;7;12;14;9;5;4;17;11;10;6;2;23;160;5477903
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;22;24;25;16;15;3;21;1;18;20;19;8;12;14;9;5;4;17;11;10;6;2;23;160;5475115
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;20;13;22;24;25;16;15;3;21;18;1;7;19;8;12;14;9;5;4;17;11;10;6;2;23;160;5509678
160;5468013;26;7;13;22;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;17;11;10;6;2;23
26;7;13;17;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23;160;5469158
160;5469158;26;7;13;17;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23
2;7;13;17;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;26;23;160;5478234
160;5469158;26;7;13;17;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23
26;7;13;17;24;25;16;15;3;18;21;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23;160;5544054
160;5469158;26;7;13;17;24;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23
24;7;13;17;26;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23;160;5469487
160;5469487;24;7;13;17;26;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23
24;7;19;17;26;25;16;15;3;21;18;1;20;13;8;12;14;9;5;4;22;11;10;6;2;23;160;5510735
160;5469487;24;7;13;17;26;25;16;15;3;21;18;1;20;19;8;12;14;9;5;4;22;11;10;6;2;23
24;7;13;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;4;22;11;10;8;2;23;160;5470548
160;5470548;24;7;13;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;4;22;11;10;8;2;23
24;7;13;17;26;6;16;15;3;21;18;1;20;19;25;12;14;9;5;4;22;11;10;8;2;23;160;5479154
160;5470548;24;7;13;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;4;22;11;10;8;2;23
11;7;13;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;4;22;24;10;8;2;23;160;5466890
160;5466890;11;7;13;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;4;22;24;10;8;2;23
2;7;13;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;4;22;24;10;8;11;23;160;5477949
160;5466890;11;7;13;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;4;22;24;10;8;2;23
11;7;4;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;23;160;5465940
160;5465940;11;7;4;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;23
8;7;4;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;11;2;23;160;5474961
160;5465940;11;7;4;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;23
11;7;19;17;26;25;16;15;3;21;18;1;20;4;6;12;14;9;5;13;22;24;10;8;2;23;160;5507927
161;5465940;11;7;4;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;23
11;7;4;17;26;25;16;15;3;21;18;20;1;19;6;12;14;9;5;13;22;24;10;8;2;23;161;5475714
161;5465940;11;7;4;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;23
1;7;4;17;26;25;16;15;3;21;18;11;20;19;6;12;14;9;5;13;22;24;10;8;2;23;161;5527510
161;5465940;11;7;4;17;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;23
11;7;4;23;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;17;161;5466333
161;5466333;11;7;4;23;26;25;16;15;3;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;17
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;17;161;5466185
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;2;17
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;161;5466185
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;17;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;15;2;161;5487789
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;2;13;22;24;10;8;17;5;161;5634168
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;17;12;14;9;5;13;22;24;10;8;6;2;161;5479766
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;9;14;5;13;22;24;10;8;17;2;161;5495545
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;24;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;4;10;8;17;2;161;5469769
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;5;20;19;6;12;14;9;1;13;22;24;10;8;17;2;161;5527692
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;25;23;26;3;16;15;4;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;161;5543778
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;24;19;6;12;14;9;5;13;22;20;10;8;17;2;161;5545096
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;17;20;19;6;12;14;9;5;13;22;24;10;8;1;2;161;5523072
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;22;13;10;8;17;2;161;5467701
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
3;7;4;23;26;11;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;161;5532448
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;2;13;22;24;10;8;17;5;161;5634168
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;12;26;3;16;15;25;21;18;1;20;19;6;23;14;9;5;13;22;24;10;8;17;2;161;5470956
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;22;6;12;14;9;5;13;19;24;10;8;17;2;161;5504114
161;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;5;26;3;16;15;25;21;18;1;20;19;6;12;14;9;23;13;22;24;10;8;17;2;161;5690230
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;8;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;7;17;2;162;5475838
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;17;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;7;2;162;5498630
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;9;19;6;12;14;20;5;13;22;24;10;8;17;2;162;5489862
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;22;14;9;5;13;12;24;10;8;17;2;162;5489667
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;8;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;7;17;2;162;5475838
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;19;25;21;18;1;20;15;6;12;14;9;5;13;22;24;10;8;17;2;162;5538644
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;22;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;23;24;10;8;17;2;162;5470418
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;13;18;1;20;19;6;12;14;9;5;21;22;24;10;8;17;2;162;5520850
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;2;9;5;13;22;24;10;8;17;14;162;5642678
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;25;26;3;16;15;23;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;162;5477149
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;20;25;21;18;1;15;19;6;12;14;9;5;13;22;24;10;8;17;2;162;5507013
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;10;19;6;12;14;9;5;13;22;24;20;8;17;2;162;5551798
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
8;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;11;17;2;162;5473971
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;8;14;9;5;13;22;24;10;12;17;2;162;5533438
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;2;19;6;12;14;9;5;13;22;24;10;8;17;20;162;5510770
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;18;4;23;26;3;16;15;25;21;7;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;162;5490956
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;9;12;14;6;5;13;22;24;10;8;17;2;162;5541797
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;14;23;26;3;16;15;25;21;18;1;20;19;6;12;4;9;5;13;22;24;10;8;17;2;162;5513893
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;8;24;10;22;17;2;162;5471252
162;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;14;1;20;19;6;12;18;9;5;13;22;24;10;8;17;2;162;5503887
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;17;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;4;2;163;5504166
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;18;21;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;163;5531974
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;24;12;14;9;5;13;22;6;10;8;17;2;163;5472267
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;19;15;25;21;18;1;20;16;6;12;14;9;5;13;22;24;10;8;17;2;163;5527698
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;17;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;3;2;163;5477714
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;9;20;19;6;12;14;1;5;13;22;24;10;8;17;2;163;5475934
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;8;22;24;10;13;17;2;163;5472121
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
5;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;11;13;22;24;10;8;17;2;163;5744876
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;4;7;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;163;5476251
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;9;26;3;16;15;25;21;18;1;20;19;6;12;14;23;5;13;22;24;10;8;17;2;163;5545490
163;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2;163;5465992
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;6;3;25;15;16;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2;163;5467658
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;6;3;16;15;25;21;18;1;24;19;26;12;14;9;5;13;22;20;10;8;17;2;163;5544903
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;24;13;22;5;10;8;17;2;163;5780201
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;16;23;6;3;4;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2;163;5491391
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;24;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;6;10;8;17;2;163;5472101
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;6;3;16;15;25;21;18;12;20;19;26;1;14;9;5;13;22;24;10;8;17;2;163;5469195
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;13;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;4;22;24;10;8;17;2;163;5466942
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;6;3;16;15;25;21;18;1;13;19;26;12;14;9;5;20;22;24;10;8;17;2;163;5537403
163;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
3;7;4;23;6;11;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2;163;5532255
164;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;13;5;22;24;10;8;17;2;164;5770688
164;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;20;4;23;6;3;16;15;25;21;18;1;7;19;26;12;14;9;5;13;22;24;10;8;17;2;164;5511606
164;5465992;11;7;4;23;6;3;16;15;25;21;18;1;20;19;26;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2;164;5466185
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;14;1;20;19;6;12;18;9;5;13;22;24;10;8;17;2;164;5503887
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;24;6;12;14;9;5;13;22;19;10;8;17;2;164;5518525
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;21;18;1;20;19;9;12;14;6;5;13;22;24;10;8;17;2;164;5541797
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
24;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;11;10;8;17;2;164;5469781
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;14;4;23;26;3;16;15;25;21;18;1;20;19;6;12;7;9;5;13;22;24;10;8;17;2;164;5507444
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;5;21;18;1;20;19;6;12;14;9;25;13;22;24;10;8;17;2;164;5538671
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;15;25;12;18;1;20;19;6;21;14;9;5;13;22;24;10;8;17;2;164;5486465
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;26;3;16;19;25;21;18;1;20;15;6;12;14;9;5;13;22;24;10;8;17;2;164;5538644
164;5466185;11;7;4;23;26;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;22;24;10;8;17;2
11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2;164;5468513
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;22;15;16;3;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2;164;5488550
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;5;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;4;13;26;24;10;8;17;2;164;5615936
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;24;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;22;10;8;17;2;164;5469194
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;22;3;16;19;25;21;18;1;20;15;6;12;14;9;5;13;26;24;10;8;17;2;164;5541875
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;5;22;3;16;15;25;21;18;1;20;19;6;12;14;9;23;13;26;24;10;8;17;2;164;5692852
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;22;3;16;15;25;21;18;20;1;19;6;12;14;9;5;13;26;24;10;8;17;2;164;5479080
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;10;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;23;8;17;2;164;5469528
164;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;22;3;16;15;2;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;25;164;5490757
165;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;26;13;24;10;8;17;2;165;5472839
165;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;22;3;16;12;25;21;18;1;20;19;6;15;14;9;5;13;26;24;10;8;17;2;165;5494139
165;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;3;23;22;4;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2;165;5554920
165;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;25;3;16;15;22;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2;165;5486660
165;5468513;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;13;26;24;10;8;17;2
11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;2;165;5470029
165;5470029;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;2
11;14;4;23;22;3;16;15;25;21;18;1;20;19;6;12;7;9;5;24;26;13;10;8;17;2;165;5513663
165;5470029;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;2
11;2;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;7;165;5499881
165;5470029;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;2
21;7;4;23;22;3;16;15;25;11;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;2;165;5514784
165;5470029;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;2
11;7;4;20;22;3;16;15;25;21;18;1;23;19;6;12;14;9;5;24;26;13;10;8;17;2;165;5534085
165;5470029;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;10;8;17;2
11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;2;8;17;10;165;5471127
165;5471127;11;7;4;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;2;8;17;10
11;7;2;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;4;8;17;10;165;5470050
165;5470050;11;7;2;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;4;8;17;10
11;7;2;23;22;3;16;15;25;21;18;1;20;19;6;12;14;24;5;9;26;13;4;8;17;10;165;5578836
165;5470050;11;7;2;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;4;8;17;10
11;7;2;23;22;3;16;15;25;24;18;1;20;19;6;12;14;9;5;21;26;13;4;8;17;10;165;5536778
165;5470050;11;7;2;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;4;8;17;10
11;10;2;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;4;8;17;7;165;5504315
165;5470050;11;7;2;23;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;4;8;17;10
23;7;2;11;22;3;16;15;25;21;18;1;20;19;6;12;14;9;5;24;26;13;4;8;17;10;165;5467474
