"X1";"X5913023";"X25";"X5";"X2";"X22";"X16";"X20";"X19";"X8";"X1.1";"X6";"X18";"X23";"X14";"X10";"X17";"X12";"X7";"X3";"X13";"X4";"X11";"X26";"X9";"X21";"X15";"X24"
137;5541536;25;14;12;24;26;1;8;7;15;21;23;19;18;20;4;11;16;9;5;17;2;13;10;3;6;22
25;14;12;24;26;1;21;7;15;8;23;19;18;20;4;11;16;9;5;17;2;13;10;3;6;22;137;5548102
137;5541536;25;14;12;24;26;1;8;7;15;21;23;19;18;20;4;11;16;9;5;17;2;13;10;3;6;22
17;14;12;24;26;1;8;7;15;21;23;19;18;20;4;11;16;9;5;25;2;13;10;3;6;22;137;5541990
137;5541990;17;14;12;24;26;1;8;7;15;21;23;19;18;20;4;11;16;9;5;25;2;13;10;3;6;22
17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22;137;5525308
137;5525308;17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;12;24;26;1;8;7;15;21;3;23;18;20;4;11;16;9;5;25;2;13;10;19;6;22;137;5560883
137;5525308;17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;6;10;23;13;22;137;5557217
137;5525308;17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;12;8;26;1;24;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22;137;5568355
137;5525308;17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;12;20;26;1;8;7;15;21;3;19;18;24;4;11;16;9;5;25;2;13;10;23;6;22;137;5569224
137;5525308;17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22
17;15;12;24;26;1;8;7;14;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22;137;5679501
137;5525308;17;14;12;24;26;1;8;7;15;21;3;19;18;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;2;13;10;23;6;22;137;5525660
137;5525660;17;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;12;24;26;1;8;7;15;18;21;19;3;20;4;11;16;9;5;25;2;13;10;23;6;22;137;5620926
138;5525660;17;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;12;24;20;1;8;7;15;21;18;19;3;26;4;11;16;9;5;25;2;13;10;23;6;22;138;5561234
138;5525660;17;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;2;13;10;23;6;22
17;14;23;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;2;13;10;12;6;22;138;5530145
138;5525660;17;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;2;13;10;23;6;22
2;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;22;138;5523365
138;5523365;2;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;22
2;14;12;5;26;1;8;7;15;21;18;19;3;20;4;11;16;9;24;25;17;13;10;23;6;22;138;5777433
138;5523365;2;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;22
2;14;12;24;26;1;8;7;10;21;18;19;3;20;4;11;16;9;5;25;17;13;15;23;6;22;138;5563331
138;5523365;2;14;12;24;26;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;22
2;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;26;138;5517569
138;5517569;2;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;26
2;14;12;24;22;1;8;7;15;21;18;19;3;16;4;11;20;9;5;25;17;13;10;23;6;26;138;5551037
138;5517569;2;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;26
2;14;12;24;22;1;8;7;15;21;18;19;16;20;4;11;3;9;5;25;17;13;10;23;6;26;138;5561291
138;5517569;2;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;26
5;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;2;25;17;13;10;23;6;26;138;5816807
138;5517569;2;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;26
2;14;12;24;22;1;8;7;15;21;5;19;3;20;4;11;16;9;18;25;17;13;10;23;6;26;138;5631342
138;5517569;2;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;26
2;14;12;24;22;1;8;7;15;20;18;19;3;21;4;11;16;9;5;25;17;13;10;23;6;26;138;5562834
138;5517569;2;14;12;24;22;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;13;10;23;6;26
2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;22;10;23;6;26;138;5515220
138;5515220;2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;22;10;23;6;26
2;14;12;24;13;1;8;7;15;19;18;21;3;20;4;11;16;9;5;25;17;22;10;23;6;26;138;5546848
138;5515220;2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;22;10;23;6;26
2;14;12;24;13;1;8;25;15;21;18;19;3;20;4;11;16;9;5;7;17;22;10;23;6;26;138;5523081
138;5515220;2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;25;17;22;10;23;6;26
2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;17;25;22;10;23;6;26;138;5515544
138;5515544;2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;17;25;22;10;23;6;26
2;14;11;24;13;1;8;7;15;21;18;19;3;20;4;12;16;9;5;17;25;22;10;23;6;26;138;5550837
138;5515544;2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;17;25;22;10;23;6;26
2;14;12;24;13;10;8;7;15;21;18;19;3;20;4;11;16;9;5;17;25;22;1;23;6;26;138;5580729
138;5515544;2;14;12;24;13;1;8;7;15;21;18;19;3;20;4;11;16;9;5;17;25;22;10;23;6;26
2;14;12;24;13;1;8;7;21;15;18;19;3;20;4;11;16;9;5;17;25;22;10;23;6;26;138;5518304
138;5518304;2;14;12;24;13;1;8;7;21;15;18;19;3;20;4;11;16;9;5;17;25;22;10;23;6;26
2;14;12;24;13;1;8;7;21;15;18;19;3;20;4;11;6;9;5;17;25;22;10;23;16;26;138;5507970
138;5507970;2;14;12;24;13;1;8;7;21;15;18;19;3;20;4;11;6;9;5;17;25;22;10;23;16;26
2;14;12;24;22;1;8;7;21;15;18;19;3;20;4;11;6;9;5;17;25;13;10;23;16;26;138;5510319
139;5510319;2;14;12;24;22;1;8;7;21;15;18;19;3;20;4;11;6;9;5;17;25;13;10;23;16;26
2;14;12;24;22;1;8;7;21;15;18;19;3;20;4;11;6;13;5;17;25;9;10;23;16;26;139;5659566
139;5510319;2;14;12;24;22;1;8;7;21;15;18;19;3;20;4;11;6;9;5;17;25;13;10;23;16;26
2;14;12;24;22;1;8;7;21;11;18;19;3;20;4;15;6;9;5;17;25;13;10;23;16;26;139;5511159
139;5511159;2;14;12;24;22;1;8;7;21;11;18;19;3;20;4;15;6;9;5;17;25;13;10;23;16;26
2;14;12;24;22;1;8;7;21;11;18;19;3;20;26;15;6;9;5;17;25;13;10;23;16;4;139;5513795
139;5513795;2;14;12;24;22;1;8;7;21;11;18;19;3;20;26;15;6;9;5;17;25;13;10;23;16;4
2;14;12;24;22;1;8;7;21;11;18;19;3;15;26;20;6;9;5;17;25;13;10;23;16;4;139;5571021
139;5513795;2;14;12;24;22;1;8;7;21;11;18;19;3;20;26;15;6;9;5;17;25;13;10;23;16;4
2;14;12;13;22;1;8;7;21;11;18;19;3;20;26;15;6;9;5;17;25;24;10;23;16;4;139;5512488
139;5512488;2;14;12;13;22;1;8;7;21;11;18;19;3;20;26;15;6;9;5;17;25;24;10;23;16;4
2;26;12;13;22;1;8;7;21;11;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4;139;5510639
139;5510639;2;26;12;13;22;1;8;7;21;11;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4;139;5510925
139;5510925;2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
2;26;12;13;22;1;11;7;21;8;16;19;3;20;14;15;6;9;5;17;25;24;10;23;18;4;139;5685865
139;5510925;2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
3;26;12;13;22;1;11;7;21;8;18;19;2;20;14;15;6;9;5;17;25;24;10;23;16;4;139;5519469
139;5510925;2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;10;5;17;25;24;9;23;16;4;139;5647913
139;5510925;2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
7;26;12;13;22;1;11;2;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4;139;5519246
139;5510925;2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
2;26;12;13;22;1;11;24;21;8;18;19;3;20;14;15;6;9;5;17;25;7;10;23;16;4;139;5522176
139;5510925;2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
2;26;12;13;22;1;9;7;21;8;18;19;3;20;14;15;6;11;5;17;25;24;10;23;16;4;139;5583400
139;5510925;2;26;12;13;22;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;4
2;26;12;13;4;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;22;139;5513453
139;5513453;2;26;12;13;4;1;11;7;21;8;18;19;3;20;14;15;6;9;5;17;25;24;10;23;16;22
2;26;12;13;4;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22;139;5511932
139;5511932;2;26;12;13;4;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22
2;26;12;13;4;1;11;7;21;8;16;19;3;20;14;15;25;9;5;17;6;24;10;23;18;22;139;5669574
139;5511932;2;26;12;13;4;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22
2;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22;139;5510892
139;5510892;2;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22
2;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;9;25;5;17;6;24;10;23;16;22;139;5512484
139;5510892;2;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22
2;26;12;4;13;1;11;10;21;8;18;19;3;20;14;15;25;9;5;17;6;24;7;23;16;22;139;5523165
139;5510892;2;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22
2;26;12;4;13;1;11;7;21;8;18;3;19;20;14;15;25;9;5;17;6;24;10;23;16;22;139;5514689
140;5510892;2;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22
2;26;12;4;13;24;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;1;10;23;16;22;140;5602519
140;5510892;2;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;10;23;16;22
10;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;2;23;16;22;140;5512320
140;5512320;10;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;2;23;16;22
10;26;12;4;13;1;3;7;21;8;18;19;11;20;14;15;25;9;5;17;6;24;2;23;16;22;140;5563093
140;5512320;10;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;2;23;16;22
10;8;12;4;13;1;11;7;21;26;18;19;3;20;14;15;25;9;5;17;6;24;2;23;16;22;140;5544970
140;5512320;10;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;2;23;16;22
10;26;12;4;13;1;11;7;21;8;18;3;19;20;14;15;25;9;5;17;6;24;2;23;16;22;140;5516117
140;5512320;10;26;12;4;13;1;11;7;21;8;18;19;3;20;14;15;25;9;5;17;6;24;2;23;16;22
10;26;12;4;13;1;11;7;21;25;18;19;3;20;14;15;8;9;5;17;6;24;2;23;16;22;140;5507079
140;5507079;10;26;12;4;13;1;11;7;21;25;18;19;3;20;14;15;8;9;5;17;6;24;2;23;16;22
12;26;10;4;13;1;11;7;21;25;18;19;3;20;14;15;8;9;5;17;6;24;2;23;16;22;140;5506820
140;5506820;12;26;10;4;13;1;11;7;21;25;18;19;3;20;14;15;8;9;5;17;6;24;2;23;16;22
12;26;10;4;13;8;11;7;21;25;18;19;3;20;14;15;1;9;5;17;6;24;2;23;16;22;140;5509703
140;5509703;12;26;10;4;13;8;11;7;21;25;18;19;3;20;14;15;1;9;5;17;6;24;2;23;16;22
12;26;10;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;23;16;22;140;5502285
140;5502285;12;26;10;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;23;16;22
12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22;140;5499731
140;5499731;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22
26;12;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22;140;5505861
140;5499731;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22
12;26;23;4;13;15;25;7;21;11;18;19;3;20;14;8;1;9;5;17;6;24;2;10;16;22;140;5508638
140;5499731;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22
12;26;18;4;13;8;25;7;21;11;23;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22;140;5506555
140;5499731;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22
12;26;23;4;13;8;25;7;21;11;17;19;3;20;14;15;1;9;5;18;6;24;2;10;16;22;140;5519516
140;5499731;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22
12;26;23;4;13;8;25;2;21;11;18;19;3;20;14;15;1;9;5;17;6;24;7;10;16;22;140;5515814
140;5499731;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22
12;26;23;4;13;8;25;7;21;5;18;19;3;20;14;15;1;9;11;17;6;24;2;10;16;22;140;5572829
140;5499731;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;24;2;10;16;22
12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;16;22;140;5498682
140;5498682;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;16;22
12;26;23;4;13;8;25;7;17;11;18;19;3;20;14;15;1;9;5;21;6;2;24;10;16;22;140;5555524
140;5498682;12;26;23;4;13;8;25;7;21;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;16;22
12;26;23;4;13;8;16;7;21;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22;140;5498890
140;5498890;12;26;23;4;13;8;16;7;21;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22;140;5494140
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;15;21;7;16;11;18;19;3;20;14;8;1;9;5;17;6;2;24;10;25;22;141;5500147
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;7;16;11;18;19;25;20;14;15;1;9;5;17;6;2;24;10;3;22;141;5637060
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;10;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;8;25;22;141;5555201
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;7;16;11;18;19;3;20;1;15;14;9;5;17;6;2;24;10;25;22;141;5569573
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;7;16;11;18;24;3;20;14;15;1;9;5;17;6;2;19;10;25;22;141;5550337
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;10;17;6;2;24;5;25;22;141;5870285
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;1;8;21;7;16;11;18;19;3;20;14;15;13;9;5;17;6;2;24;10;25;22;141;5559068
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;1;8;21;7;16;11;18;19;3;20;14;15;13;9;5;17;6;2;24;10;25;22;141;5559068
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;9;13;8;21;7;16;11;18;19;3;20;14;15;1;4;5;17;6;2;24;10;25;22;141;5585473
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;1;8;21;7;16;11;18;19;3;20;14;15;13;9;5;17;6;2;24;10;25;22;141;5559068
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;17;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;26;6;2;24;10;25;22;141;5498121
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;9;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;26;5;17;6;2;24;10;25;22;141;5612178
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;10;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;21;25;22;141;5559416
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;5;8;21;7;16;11;18;19;3;20;14;15;1;9;13;17;6;2;24;10;25;22;141;5748079
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;6;9;5;17;1;2;24;10;25;22;141;5575733
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;17;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;4;6;2;24;10;25;22;141;5510887
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
7;26;23;4;13;8;21;12;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22;141;5536550
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;20;13;8;21;7;16;11;18;19;3;4;14;15;1;9;5;17;6;2;24;10;25;22;141;5523626
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;24;5;17;6;2;9;10;25;22;141;5676478
141;5494140;12;26;23;4;13;8;21;7;16;11;18;19;3;20;14;15;1;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;2;24;10;25;22;141;5483089
142;5483089;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;2;24;10;25;22
12;26;23;4;25;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;2;24;10;13;22;142;5527792
142;5483089;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;2;24;10;25;22
12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22;142;5484138
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;3;4;13;8;21;1;16;11;18;19;23;20;14;15;7;9;5;17;6;24;2;10;25;22;142;5495702
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;23;4;13;8;21;1;16;11;18;19;3;20;15;14;7;9;5;17;6;24;2;10;25;22;142;5623984
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;23;4;13;6;21;1;16;11;18;19;3;20;14;15;7;9;5;17;8;24;2;10;25;22;142;5544740
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;23;4;13;8;21;1;16;11;18;19;3;20;2;15;7;9;5;17;6;24;14;10;25;22;142;5511891
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;23;4;13;8;6;1;16;11;18;19;3;20;14;15;7;9;5;17;21;24;2;10;25;22;142;5540045
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;15;4;13;8;21;1;16;11;18;19;3;20;14;23;7;9;5;17;6;24;2;10;25;22;142;5511351
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;23;4;15;8;21;1;16;11;18;19;3;20;14;13;7;9;5;17;6;24;2;10;25;22;142;5536167
142;5484138;12;26;23;4;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;22
12;26;23;22;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4;142;5472958
142;5472958;12;26;23;22;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4
12;26;23;22;13;8;21;4;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;1;142;5539016
142;5472958;12;26;23;22;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4
12;26;23;1;13;8;21;22;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4;142;5546319
142;5472958;12;26;23;22;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4
12;26;23;22;13;8;21;1;16;11;18;6;3;20;14;15;7;9;5;17;19;24;2;10;25;4;142;5500916
142;5472958;12;26;23;22;13;8;21;1;16;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4
12;26;23;22;13;8;21;16;1;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4;142;5472418
142;5472418;12;26;23;22;13;8;21;16;1;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4
17;26;23;22;13;8;21;16;1;11;18;19;3;20;14;15;7;9;5;12;6;24;2;10;25;4;142;5477094
142;5472418;12;26;23;22;13;8;21;16;1;11;18;19;3;20;14;15;7;9;5;17;6;24;2;10;25;4
12;26;23;22;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;17;6;16;2;10;25;4;142;5472961
142;5472961;12;26;23;22;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;17;6;16;2;10;25;4
12;25;23;22;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;17;6;16;2;10;26;4;142;5487989
142;5472961;12;26;23;22;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;17;6;16;2;10;25;4
12;26;23;22;13;8;20;24;1;11;18;19;3;21;14;15;7;9;5;17;6;16;2;10;25;4;142;5515762
142;5472961;12;26;23;22;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;17;6;16;2;10;25;4
12;26;23;22;13;8;21;24;1;11;4;19;3;20;14;15;7;9;5;17;6;16;2;10;25;18;142;5624293
142;5472961;12;26;23;22;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;17;6;16;2;10;25;4
12;26;11;22;13;8;21;24;1;23;18;19;3;20;14;15;7;9;5;17;6;16;2;10;25;4;142;5474343
143;5472961;12;26;23;22;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;17;6;16;2;10;25;4
12;26;23;17;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;22;6;16;2;10;25;4;143;5473792
143;5473792;12;26;23;17;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;22;6;16;2;10;25;4
12;26;23;17;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;22;6;16;2;25;10;4;143;5478073
143;5473792;12;26;23;17;13;8;21;24;1;11;18;19;3;20;14;15;7;9;5;22;6;16;2;10;25;4
12;26;23;17;13;8;21;24;1;11;18;19;3;20;22;15;7;9;5;14;6;16;2;10;25;4;143;5468068
143;5468068;12;26;23;17;13;8;21;24;1;11;18;19;3;20;22;15;7;9;5;14;6;16;2;10;25;4
12;26;23;17;13;8;21;24;1;11;18;19;6;20;22;15;7;9;5;14;3;16;2;10;25;4;143;5484899
143;5468068;12;26;23;17;13;8;21;24;1;11;18;19;3;20;22;15;7;9;5;14;6;16;2;10;25;4
12;26;23;17;13;8;21;24;1;11;18;19;3;7;22;15;20;9;5;14;6;16;2;10;25;4;143;5484809
143;5468068;12;26;23;17;13;8;21;24;1;11;18;19;3;20;22;15;7;9;5;14;6;16;2;10;25;4
12;26;23;17;13;8;21;24;1;11;18;19;20;3;22;15;7;9;5;14;6;16;2;10;25;4;143;5467873
143;5467873;12;26;23;17;13;8;21;24;1;11;18;19;20;3;22;15;7;9;5;14;6;16;2;10;25;4
12;26;23;17;13;8;21;24;1;11;18;9;20;3;22;15;7;19;5;14;6;16;2;10;25;4;143;5515404
143;5467873;12;26;23;17;13;8;21;24;1;11;18;19;20;3;22;15;7;9;5;14;6;16;2;10;25;4
12;26;23;17;21;8;13;24;1;11;18;19;20;3;22;15;7;9;5;14;6;16;2;10;25;4;143;5530204
143;5467873;12;26;23;17;13;8;21;24;1;11;18;19;20;3;22;15;7;9;5;14;6;16;2;10;25;4
12;26;23;17;13;15;21;24;1;11;18;19;20;3;22;8;7;9;5;14;6;16;2;10;25;4;143;5471503
143;5467873;12;26;23;17;13;8;21;24;1;11;18;19;20;3;22;15;7;9;5;14;6;16;2;10;25;4
