"X1";"X27128";"X17";"X9";"X27";"X10";"X18";"X32";"X13";"X8";"X31";"X4";"X29";"X5";"X26";"X19";"X1.1";"X22";"X25";"X23";"X6";"X15";"X20";"X11";"X16";"X30";"X21";"X14";"X2";"X12";"X3";"X7";"X28";"X24"
22;6;25;24;21;9;8;26;32;5;28;10;16;15;4;31;27;11;3;23;12;14;19;2;29;18;20;30;13;7;17;1;85;25594
85;25594;22;6;25;24;21;9;8;26;32;5;28;10;16;15;4;31;27;11;3;23;12;14;19;2;29;18;20;30;13;7;17;1
22;6;25;24;21;9;8;26;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;29;18;20;30;13;7;17;1;85;25778
85;25778;22;6;25;24;21;9;8;26;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;29;18;20;30;13;7;17;1
22;6;25;24;21;9;8;20;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;29;18;26;30;13;7;17;1;85;26178
85;26178;22;6;25;24;21;9;8;20;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;29;18;26;30;13;7;17;1
22;6;25;29;21;9;8;20;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;24;18;26;30;13;7;17;1;85;26838
85;26178;22;6;25;24;21;9;8;20;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;29;18;26;30;13;7;17;1
22;9;25;24;21;6;8;20;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;29;18;26;30;13;7;17;1;85;26418
85;26418;22;9;25;24;21;6;8;20;32;5;28;27;16;15;4;31;10;11;3;23;12;14;19;2;29;18;26;30;13;7;17;1
22;9;25;24;21;6;8;14;32;5;28;27;16;15;4;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;17;1;85;26404
85;26404;22;9;25;24;21;6;8;14;32;5;28;27;16;15;4;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;17;1
22;9;25;24;21;6;3;14;32;5;28;27;16;15;4;31;10;11;8;23;12;20;19;2;29;18;26;30;13;7;17;1;85;27124
85;26404;22;9;25;24;21;6;8;14;32;5;28;27;16;15;4;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;17;1
22;16;25;24;21;6;8;14;32;5;28;27;9;15;4;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;17;1;85;27524
85;26404;22;9;25;24;21;6;8;14;32;5;28;27;16;15;4;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;17;1
22;9;25;24;21;6;8;14;32;5;28;27;16;15;4;31;10;2;3;23;12;20;19;11;29;18;26;30;13;7;17;1;85;26544
85;26404;22;9;25;24;21;6;8;14;32;5;28;27;16;15;4;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;17;1
22;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;4;1;85;25758
85;25758;22;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;4;1
22;8;25;24;21;6;9;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;4;1;85;26318
85;25758;22;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;18;26;30;13;7;4;1
18;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;22;26;30;13;7;4;1;85;25638
85;25638;18;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;22;26;30;13;7;4;1
18;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;22;4;30;13;7;26;1;85;25614
85;25614;18;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;22;4;30;13;7;26;1
18;9;25;24;21;6;8;14;32;5;29;27;16;15;17;31;10;11;3;23;12;20;19;2;28;22;4;30;13;7;26;1;85;26214
85;25614;18;9;25;24;21;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;22;4;30;13;7;26;1
18;9;25;24;26;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;22;4;30;13;7;21;1;85;25214
85;25214;18;9;25;24;26;6;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;22;4;30;13;7;21;1
18;9;25;24;26;22;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;6;4;30;13;7;21;1;85;24800
85;24800;18;9;25;24;26;22;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;2;29;6;4;30;13;7;21;1
18;9;25;24;26;22;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;1;29;6;4;30;13;7;21;2;85;24720
86;24720;18;9;25;24;26;22;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;1;29;6;4;30;13;7;21;2
18;9;14;24;26;22;8;25;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;1;29;6;4;30;13;7;21;2;86;25254
86;24720;18;9;25;24;26;22;8;14;32;5;28;27;16;15;17;31;10;11;3;23;12;20;19;1;29;6;4;30;13;7;21;2
18;9;25;24;26;22;27;14;32;5;28;8;16;15;17;31;10;11;3;23;12;20;19;1;29;6;4;30;13;7;21;2;86;24934
86;24934;18;9;25;24;26;22;27;14;32;5;28;8;16;15;17;31;10;11;3;23;12;20;19;1;29;6;4;30;13;7;21;2
18;9;25;24;26;22;27;14;32;5;28;8;16;15;17;31;10;11;13;23;12;20;19;1;29;6;4;30;3;7;21;2;86;24194
86;24194;18;9;25;24;26;22;27;14;32;5;28;8;16;15;17;31;10;11;13;23;12;20;19;1;29;6;4;30;3;7;21;2
18;9;25;24;26;22;27;14;32;5;21;8;16;15;17;31;10;11;13;23;12;20;19;1;29;6;4;30;3;7;28;2;86;24674
86;24194;18;9;25;24;26;22;27;14;32;5;28;8;16;15;17;31;10;11;13;23;12;20;19;1;29;6;4;30;3;7;21;2
18;9;25;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;13;23;12;20;19;1;29;6;4;30;3;7;21;2;86;24194
86;24194;18;9;25;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;13;23;12;20;19;1;29;6;4;30;3;7;21;2
18;29;25;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;13;23;12;20;19;1;9;6;4;30;3;7;21;2;86;23516
86;23516;18;29;25;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;13;23;12;20;19;1;9;6;4;30;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;13;23;12;20;19;1;9;6;4;30;3;7;21;2;86;23296
86;23296;25;29;18;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;13;23;12;20;19;1;9;6;4;30;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;12;23;13;20;19;1;9;6;4;30;3;7;21;2;86;23816
86;23296;25;29;18;24;26;22;27;15;32;5;28;8;16;14;17;31;10;11;13;23;12;20;19;1;9;6;4;30;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;11;16;14;17;31;10;8;13;23;12;20;19;1;9;6;4;30;3;7;21;2;86;23296
86;23296;25;29;18;24;26;22;27;15;32;5;28;11;16;14;17;31;10;8;13;23;12;20;19;1;9;6;4;30;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;31;10;14;13;23;12;20;19;1;9;6;4;30;3;7;21;2;86;23376
86;23376;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;31;10;14;13;23;12;20;19;1;9;6;4;30;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;31;10;19;13;23;12;20;14;1;9;6;4;30;3;7;21;2;86;23796
86;23376;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;31;10;14;13;23;12;20;19;1;9;6;4;30;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;13;23;12;20;19;1;9;6;4;31;3;7;21;2;86;23296
86;23296;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;13;23;12;20;19;1;9;6;4;31;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;13;23;12;20;6;1;9;19;4;31;3;7;21;2;86;23750
86;23296;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;13;23;12;20;19;1;9;6;4;31;3;7;21;2
25;29;18;24;26;22;8;15;32;5;28;11;16;27;17;30;10;14;13;23;12;20;19;1;9;6;4;31;3;7;21;2;86;24438
86;23296;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;13;23;12;20;19;1;9;6;4;31;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;14;10;30;13;23;12;20;19;1;9;6;4;31;3;7;21;2;86;24630
86;23296;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;13;23;12;20;19;1;9;6;4;31;3;7;21;2
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;2;23;12;20;19;1;9;6;4;31;3;7;21;13;86;23136
86;23136;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;2;23;12;20;19;1;9;6;4;31;3;7;21;13
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;2;23;12;20;4;1;9;6;19;31;3;7;21;13;86;23242
86;23136;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;2;23;12;20;19;1;9;6;4;31;3;7;21;13
25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;31;23;12;20;19;1;9;6;4;2;3;7;21;13;86;23032
86;23032;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;31;23;12;20;19;1;9;6;4;2;3;7;21;13
13;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;31;23;12;20;19;1;9;6;4;2;3;7;21;25;86;24036
86;23032;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;31;23;12;20;19;1;9;6;4;2;3;7;21;13
25;29;18;24;26;22;2;15;32;5;28;11;16;8;17;30;10;14;31;23;12;20;19;1;9;6;4;27;3;7;21;13;86;25010
87;23032;25;29;18;24;26;22;27;15;32;5;28;11;16;8;17;30;10;14;31;23;12;20;19;1;9;6;4;2;3;7;21;13
25;29;18;24;26;22;30;15;32;5;28;11;16;8;17;27;10;14;31;23;12;20;19;1;9;6;4;2;3;7;21;13;87;23352
87;23352;25;29;18;24;26;22;30;15;32;5;28;11;16;8;17;27;10;14;31;23;12;20;19;1;9;6;4;2;3;7;21;13
25;29;18;24;26;22;30;15;32;5;28;11;16;8;17;27;10;14;31;21;12;20;19;1;9;6;4;2;3;7;23;13;87;23712
87;23712;25;29;18;24;26;22;30;15;32;5;28;11;16;8;17;27;10;14;31;21;12;20;19;1;9;6;4;2;3;7;23;13
25;29;18;24;1;22;30;15;32;5;28;11;16;8;17;27;10;14;31;21;12;20;19;26;9;6;4;2;3;7;23;13;87;25354
87;23712;25;29;18;24;26;22;30;15;32;5;28;11;16;8;17;27;10;14;31;21;12;20;19;1;9;6;4;2;3;7;23;13
25;29;18;24;26;22;30;15;32;5;28;11;4;8;17;27;10;14;31;21;12;20;19;1;9;6;16;2;3;7;23;13;87;23752
87;23712;25;29;18;24;26;22;30;15;32;5;28;11;16;8;17;27;10;14;31;21;12;20;19;1;9;6;4;2;3;7;23;13
25;29;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;21;12;20;19;1;9;6;4;2;3;7;23;13;87;23812
87;23812;25;29;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;21;12;20;19;1;9;6;4;2;3;7;23;13
21;29;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;25;12;20;19;1;9;6;4;2;3;7;23;13;87;23892
87;23892;21;29;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;25;12;20;19;1;9;6;4;2;3;7;23;13
21;29;18;24;26;22;30;15;32;5;28;11;16;8;31;13;10;14;17;25;12;20;19;1;9;6;4;2;3;7;23;27;87;25084
87;23892;21;29;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;25;12;20;19;1;9;6;4;2;3;7;23;13
21;29;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;25;12;20;19;1;2;6;4;9;3;7;23;13;87;23612
87;23612;21;29;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;25;12;20;19;1;2;6;4;9;3;7;23;13
21;23;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;25;12;20;19;1;2;6;4;9;3;7;29;13;87;22852
87;22852;21;23;18;24;26;22;30;15;32;5;28;11;16;8;31;27;10;14;17;25;12;20;19;1;2;6;4;9;3;7;29;13
21;23;18;24;31;22;30;15;32;5;28;11;16;8;26;27;10;14;17;25;12;20;19;1;2;6;4;9;3;7;29;13;87;22972
87;22972;21;23;18;24;31;22;30;15;32;5;28;11;16;8;26;27;10;14;17;25;12;20;19;1;2;6;4;9;3;7;29;13
21;20;18;24;31;22;30;15;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13;87;23372
87;23372;21;20;18;24;31;22;30;15;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13
21;20;18;24;31;22;30;15;32;5;28;11;16;8;26;4;10;14;17;25;12;23;19;1;2;6;27;9;3;7;29;13;87;24868
87;23372;21;20;18;24;31;22;30;15;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13
21;20;18;24;31;22;15;30;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13;87;23250
87;23250;21;20;18;24;31;22;15;30;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13
21;20;18;24;4;22;15;30;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;31;9;3;7;29;13;87;24072
87;23250;21;20;18;24;31;22;15;30;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13
4;20;18;24;31;22;15;30;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;21;9;3;7;29;13;87;23958
87;23250;21;20;18;24;31;22;15;30;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13
21;20;18;24;31;22;15;30;32;5;28;11;16;19;26;27;10;14;17;25;12;23;8;1;2;6;4;9;3;7;29;13;87;23772
87;23250;21;20;18;24;31;22;15;30;32;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;29;13
21;20;18;24;31;22;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;32;13;87;23310
87;23310;21;20;18;24;31;22;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;32;13
21;20;18;24;31;22;15;30;29;5;28;11;16;8;4;27;10;14;17;25;12;23;19;1;2;6;26;9;3;7;32;13;87;23828
87;23310;21;20;18;24;31;22;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;32;13
21;20;18;24;31;7;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;22;32;13;87;23992
87;23310;21;20;18;24;31;22;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;32;13
21;20;18;24;31;22;15;30;29;5;28;11;16;2;26;27;10;14;17;25;12;23;19;1;8;6;4;9;3;7;32;13;87;23670
88;23310;21;20;18;24;31;22;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;32;13
6;20;18;24;31;22;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;21;4;9;3;7;32;13;88;24182
88;23310;21;20;18;24;31;22;15;30;29;5;28;11;16;8;26;27;10;14;17;25;12;23;19;1;2;6;4;9;3;7;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;11;1;2;6;4;9;3;7;32;13;88;23060
88;23060;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;11;1;2;6;4;9;3;7;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;17;10;14;27;25;12;23;11;1;2;6;4;9;3;7;32;13;88;24260
88;23060;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;11;1;2;6;4;9;3;7;32;13
21;20;18;24;11;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;31;1;2;6;4;9;3;7;32;13;88;23464
88;23060;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;11;1;2;6;4;9;3;7;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;7;1;2;6;4;9;3;11;32;13;88;22960
88;22960;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;7;1;2;6;4;9;3;11;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;2;14;17;25;12;23;7;1;10;6;4;9;3;11;32;13;88;23600
88;22960;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;7;1;2;6;4;9;3;11;32;13
21;15;18;24;31;22;20;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;7;1;2;6;4;9;3;11;32;13;88;23784
88;22960;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;7;1;2;6;4;9;3;11;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;7;3;2;6;4;9;1;11;32;13;88;23000
88;23000;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;7;3;2;6;4;9;1;11;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;6;3;2;7;4;9;1;11;32;13;88;23060
88;23060;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;12;23;6;3;2;7;4;9;1;11;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13;88;23020
88;23020;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;7;10;14;17;25;4;23;6;3;2;27;12;9;1;11;32;13;88;23772
88;23020;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;18;24;31;22;15;8;29;5;28;19;16;30;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13;88;23728
88;23020;21;20;18;24;31;22;15;30;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;18;24;31;22;30;15;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13;88;23166
88;23166;21;20;18;24;31;22;30;15;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;24;18;31;22;30;15;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13;88;23126
88;23126;21;20;24;18;31;22;30;15;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;24;18;31;22;30;15;19;5;28;29;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13;88;23946
88;23126;21;20;24;18;31;22;30;15;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;24;18;14;22;30;15;29;5;28;19;16;8;26;27;10;31;17;25;4;23;6;3;2;7;12;9;1;11;32;13;88;24254
88;23126;21;20;24;18;31;22;30;15;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;24;18;31;22;30;15;29;5;12;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;28;9;1;11;32;13;88;23954
88;23126;21;20;24;18;31;22;30;15;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;11;32;13
21;20;24;18;31;22;30;11;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;15;32;13;88;22966
88;22966;21;20;24;18;31;22;30;11;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;15;32;13
21;20;24;18;31;22;30;11;29;5;28;19;16;8;26;27;10;13;17;25;4;23;6;3;2;7;12;9;1;15;32;14;88;23346
88;22966;21;20;24;18;31;22;30;11;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;15;32;13
21;20;24;18;31;22;30;11;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;1;9;15;32;13;88;23486
89;22966;21;20;24;18;31;22;30;11;29;5;28;19;16;8;26;27;10;14;17;25;4;23;6;3;2;7;12;9;1;15;32;13
21;20;24;18;31;22;30;11;29;5;27;19;16;8;26;28;10;14;17;25;4;23;6;3;2;7;12;9;1;15;32;13;89;23126
89;23126;21;20;24;18;31;22;30;11;29;5;27;19;16;8;26;28;10;14;17;25;4;23;6;3;2;7;12;9;1;15;32;13
21;20;24;18;31;22;30;11;29;12;27;19;16;8;26;28;10;14;17;25;4;23;6;3;2;7;5;9;1;15;32;13;89;23326
89;23326;21;20;24;18;31;22;30;11;29;12;27;19;16;8;26;28;10;14;17;25;4;23;6;3;2;7;5;9;1;15;32;13
21;20;24;18;31;22;30;11;29;12;27;19;10;8;26;28;16;14;17;25;4;23;6;3;2;7;5;9;1;15;32;13;89;23406
89;23406;21;20;24;18;31;22;30;11;29;12;27;19;10;8;26;28;16;14;17;25;4;23;6;3;2;7;5;9;1;15;32;13
21;20;24;18;31;22;30;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13;89;23406
89;23406;21;20;24;18;31;22;30;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
21;20;24;18;31;22;30;11;29;12;27;19;10;5;26;32;16;14;17;25;4;23;6;3;2;7;8;9;1;15;28;13;89;23726
89;23406;21;20;24;18;31;22;30;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
21;20;24;18;31;22;30;11;29;12;7;19;10;5;26;28;16;14;17;25;4;23;6;3;2;27;8;9;1;15;32;13;89;23906
89;23406;21;20;24;18;31;22;30;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
1;20;24;18;31;22;30;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;21;15;32;13;89;24964
89;23406;21;20;24;18;31;22;30;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
21;20;24;18;30;22;31;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13;89;23526
89;23526;21;20;24;18;30;22;31;11;29;12;27;19;10;5;26;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
21;20;24;26;30;22;31;11;29;12;27;19;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13;89;23246
89;23246;21;20;24;26;30;22;31;11;29;12;27;19;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
21;20;24;26;30;22;31;11;29;19;27;12;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13;89;23560
89;23246;21;20;24;26;30;22;31;11;29;12;27;19;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
19;20;24;26;30;22;31;11;29;12;27;21;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13;89;23086
89;23086;19;20;24;26;30;22;31;11;29;12;27;21;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
19;20;24;26;11;22;31;30;29;12;27;21;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13;89;22824
89;22824;19;20;24;26;11;22;31;30;29;12;27;21;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
21;20;24;26;11;22;31;30;29;12;27;19;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13;89;23024
89;22824;19;20;24;26;11;22;31;30;29;12;27;21;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
19;20;24;26;11;22;31;30;29;17;27;21;10;5;18;28;16;14;12;25;4;23;6;3;2;7;8;9;1;15;32;13;89;23078
89;22824;19;20;24;26;11;22;31;30;29;12;27;21;10;5;18;28;16;14;17;25;4;23;6;3;2;7;8;9;1;15;32;13
19;20;24;26;11;22;31;30;29;12;27;21;10;5;18;28;16;14;17;8;4;23;6;3;2;7;25;9;1;15;32;13;89;23388
89;23388;19;20;24;26;11;22;31;30;29;12;27;21;10;5;18;28;16;14;17;8;4;23;6;3;2;7;25;9;1;15;32;13
19;20;24;26;11;4;31;30;29;12;27;21;10;5;18;28;16;14;17;8;22;23;6;3;2;7;25;9;1;15;32;13;89;23384
89;23384;19;20;24;26;11;4;31;30;29;12;27;21;10;5;18;28;16;14;17;8;22;23;6;3;2;7;25;9;1;15;32;13
19;20;24;26;11;4;31;30;29;12;27;21;10;5;18;28;16;14;17;8;22;23;6;1;2;7;25;9;3;15;32;13;89;23544
89;23384;19;20;24;26;11;4;31;30;29;12;27;21;10;5;18;28;16;14;17;8;22;23;6;3;2;7;25;9;1;15;32;13
19;20;24;26;11;4;31;30;29;12;27;21;10;5;18;28;16;1;17;8;22;23;6;3;2;7;25;9;14;15;32;13;89;23704
89;23704;19;20;24;26;11;4;31;30;29;12;27;21;10;5;18;28;16;1;17;8;22;23;6;3;2;7;25;9;14;15;32;13
19;20;24;26;11;4;31;30;29;12;21;27;10;5;18;28;16;1;17;8;22;23;6;3;2;7;25;9;14;15;32;13;89;24304
89;23704;19;20;24;26;11;4;31;30;29;12;27;21;10;5;18;28;16;1;17;8;22;23;6;3;2;7;25;9;14;15;32;13
19;20;24;26;11;4;31;30;29;12;27;21;10;5;8;28;16;1;17;18;22;23;6;3;2;7;25;9;14;15;32;13;89;23042
90;23042;19;20;24;26;11;4;31;30;29;12;27;21;10;5;8;28;16;1;17;18;22;23;6;3;2;7;25;9;14;15;32;13
19;26;24;20;11;4;31;30;29;12;27;21;10;5;8;28;16;1;17;18;22;23;6;3;2;7;25;9;14;15;32;13;90;22842
90;22842;19;26;24;20;11;4;31;30;29;12;27;21;10;5;8;28;16;1;17;18;22;23;6;3;2;7;25;9;14;15;32;13
19;26;24;20;11;4;31;30;29;12;27;3;10;5;8;28;16;1;17;18;22;23;6;21;2;7;25;9;14;15;32;13;90;23182
90;22842;19;26;24;20;11;4;31;30;29;12;27;21;10;5;8;28;16;1;17;18;22;23;6;3;2;7;25;9;14;15;32;13
19;26;24;20;11;4;31;30;29;1;27;21;10;5;8;28;16;12;17;18;22;23;6;3;2;7;25;9;14;15;32;13;90;22882
90;22842;19;26;24;20;11;4;31;30;29;12;27;21;10;5;8;28;16;1;17;18;22;23;6;3;2;7;25;9;14;15;32;13
