"X1";"X5771582";"X11";"X9";"X2";"X17";"X15";"X6";"X23";"X5";"X16";"X22";"X13";"X3";"X4";"X18";"X10";"X1.1";"X19";"X26";"X14";"X25";"X7";"X21";"X20";"X8";"X12";"X24"
24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;5;9;8;7;22;13;17;26;6;11;10;154;5580091
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;15;20;26;19;18;12;8;9;5;7;22;13;17;4;6;11;10;154;5522911
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;15;12;4;19;18;20;8;9;5;7;22;13;17;26;6;11;10;154;5520920
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;15;20;4;26;18;12;8;9;5;7;22;13;17;19;6;11;10;154;5525511
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;15;20;26;19;18;12;8;9;5;7;22;13;17;4;6;11;10;154;5522911
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;12;20;4;19;18;15;8;9;5;7;22;13;17;26;6;11;10;154;5546338
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;6;22;13;17;26;7;11;10;154;5510024
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
7;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;24;22;13;17;26;6;11;10;154;5496535
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;15;20;4;19;11;12;8;9;5;7;22;13;17;26;6;18;10;154;5624169
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;6;22;13;17;26;7;11;10;154;5510024
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;4;14;21;25;1;23;15;20;3;19;18;12;8;9;5;7;22;13;17;26;6;11;10;154;5488454
154;5476100;24;16;2;3;14;21;25;1;23;15;20;4;19;18;12;8;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;22;13;17;26;6;11;10;154;5473339
154;5473339;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;20;4;19;18;22;15;9;5;7;12;13;17;26;6;11;10;154;5482033
154;5473339;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;11;4;19;18;12;15;9;5;7;22;13;17;26;6;20;10;154;5534447
154;5473339;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;22;13;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10;154;5472893
154;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;22;5;7;13;9;17;26;6;11;10;154;5634688
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;9;4;19;18;12;15;20;5;7;13;22;17;26;6;11;10;155;5537471
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;25;3;14;21;2;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10;155;5485148
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;14;21;25;11;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;1;10;155;5502445
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;20;4;12;18;19;15;9;5;7;13;22;17;26;6;11;10;155;5490069
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;14;21;25;1;23;8;20;4;26;18;12;15;9;5;7;13;22;17;19;6;11;10;155;5522304
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;11;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;14;10;155;5698441
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;14;18;25;1;23;8;20;4;19;21;12;15;9;5;7;13;22;17;26;6;11;10;155;5603371
155;5472893;24;16;2;3;14;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;26;6;11;10
24;16;2;3;26;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10;155;5471186
155;5471186;24;16;2;3;26;21;25;1;23;8;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10;155;5471286
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;20;11;19;18;12;15;9;5;7;13;22;17;14;6;4;10;155;5491344
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;9;1;8;23;20;4;19;18;12;15;25;5;7;13;22;17;14;6;11;10;155;5516675
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;17;23;20;4;19;18;12;15;9;5;7;13;22;8;14;6;11;10;155;5527739
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;20;4;19;18;17;15;9;5;7;13;22;12;14;6;11;10;155;5482479
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;1;26;21;25;3;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10;155;5620724
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;20;1;8;23;25;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10;155;5536286
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;7;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;2;13;22;17;14;6;11;10;155;5488550
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;5;9;7;13;22;17;14;6;11;10;155;5479390
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;11;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;26;10;155;5480703
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;20;23;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10;155;5507493
155;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;11;20;4;19;18;12;15;9;5;7;13;22;17;14;6;23;10;155;5473627
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
7;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;24;13;22;17;14;6;11;10;156;5492000
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;19;2;3;26;21;25;1;8;23;20;4;16;18;12;15;9;5;7;13;22;17;14;6;11;10;156;5487861
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;14;7;13;22;17;5;6;11;10;156;5793228
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;5;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;16;7;13;22;17;14;6;11;10;156;5753261
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;20;4;14;18;12;15;9;5;7;13;22;17;19;6;11;10;156;5517608
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;20;4;19;18;11;15;9;5;7;13;22;17;14;6;12;10;156;5524610
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;15;1;8;23;20;4;19;18;12;25;9;5;7;13;22;17;14;6;11;10;156;5476707
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;17;8;23;20;4;19;18;12;15;9;5;7;13;22;1;14;6;11;10;156;5570931
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;8;23;5;4;19;18;12;15;9;20;7;13;22;17;14;6;11;10;156;5602811
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;8;21;25;1;26;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10;156;5507517
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;18;2;3;26;21;25;1;8;23;20;4;19;16;12;15;9;5;7;13;22;17;14;6;11;10;156;5487379
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;5;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;16;7;13;22;17;14;6;11;10;156;5753261
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;8;26;21;25;1;3;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10;156;5490296
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;14;23;20;4;19;18;12;15;9;5;7;13;22;17;8;6;11;10;156;5717865
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;26;21;25;1;22;23;20;4;19;18;12;15;9;5;7;13;8;17;14;6;11;10;156;5532774
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;18;2;3;26;21;25;1;8;23;20;4;19;16;12;15;9;5;7;13;22;17;14;6;11;10;156;5487379
156;5471286;24;16;2;3;26;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;6;11;10
24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10;156;5469424
156;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;4;6;21;25;1;8;23;20;3;19;18;12;15;9;5;7;13;22;17;14;26;11;10;156;5508808
156;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;10;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;1;156;5500305
156;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;26;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;1;11;10;156;5571089
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;1;8;19;20;4;23;18;12;15;9;5;7;13;22;17;14;26;11;10;157;5495854
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;12;25;1;8;23;20;4;19;18;21;15;9;5;7;13;22;17;14;26;11;10;157;5566348
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
5;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;24;7;13;22;17;14;26;11;10;157;5765216
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;8;3;6;21;25;1;2;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10;157;5508024
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;1;8;23;20;4;13;18;12;15;9;5;7;19;22;17;14;26;11;10;157;5514842
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;11;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;21;10;157;5478956
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;10;13;22;17;14;26;11;7;157;5500087
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;19;1;8;23;20;4;25;18;12;15;9;5;7;13;22;17;14;26;11;10;157;5523708
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;21;6;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10;157;5546744
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;14;22;17;13;26;11;10;157;5475598
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;1;8;19;20;4;23;18;12;15;9;5;7;13;22;17;14;26;11;10;157;5495854
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;2;3;6;21;25;1;8;23;20;4;15;18;12;19;9;5;7;13;22;17;14;26;11;10;157;5530049
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;16;21;3;6;2;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10;157;5531295
157;5469424;24;16;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;13;22;17;14;26;11;10
24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;17;14;26;11;10;157;5469837
157;5469837;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;17;14;26;11;10
24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;16;7;5;22;17;14;26;11;10;157;5821983
157;5469837;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;17;14;26;11;10
24;13;2;3;6;21;25;1;8;23;9;4;19;18;12;15;20;5;7;16;22;17;14;26;11;10;157;5541383
157;5469837;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;17;14;26;11;10
24;13;2;7;6;21;25;1;8;23;20;4;19;18;12;15;9;5;3;16;22;17;14;26;11;10;157;5540519
157;5469837;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;17;14;26;11;10
24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;11;14;26;17;10;157;5465856
157;5465856;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;11;14;26;17;10
24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;14;22;11;16;26;17;10;157;5478072
157;5465856;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;11;14;26;17;10
24;13;2;3;6;1;25;21;8;23;20;4;19;18;12;15;9;5;7;16;22;11;14;26;17;10;157;5471475
158;5465856;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;11;14;26;17;10
24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;9;15;5;7;16;22;11;14;26;17;10;158;5502594
158;5465856;24;13;2;3;6;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;22;11;14;26;17;10
24;13;2;3;22;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;6;11;14;26;17;10;158;5465796
158;5465796;24;13;2;3;22;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;6;11;14;26;17;10
24;13;2;3;22;21;25;1;8;23;20;4;19;18;12;9;15;5;7;16;6;11;14;26;17;10;158;5502534
158;5465796;24;13;2;3;22;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;6;11;14;26;17;10
24;13;2;3;22;21;25;1;8;23;20;4;19;18;12;15;9;5;10;16;6;11;14;26;17;7;158;5496521
158;5465796;24;13;2;3;22;21;25;1;8;23;20;4;19;18;12;15;9;5;7;16;6;11;14;26;17;10
24;13;2;3;22;21;25;15;8;23;20;4;19;18;12;1;9;5;7;16;6;11;14;26;17;10;158;5466257
158;5466257;24;13;2;3;22;21;25;15;8;23;20;4;19;18;12;1;9;5;7;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;8;23;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10;158;5467027
158;5467027;24;13;2;3;22;7;25;15;8;23;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;19;8;23;20;4;15;18;12;1;9;5;21;16;6;11;14;26;17;10;158;5535869
158;5467027;24;13;2;3;22;7;25;15;8;23;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;8;20;23;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10;158;5497375
158;5467027;24;13;2;3;22;7;25;15;8;23;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;6;25;15;8;23;20;4;19;18;12;1;9;5;21;16;7;11;14;26;17;10;158;5483163
158;5467027;24;13;2;3;22;7;25;15;8;23;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;8;23;20;4;19;14;12;1;9;5;21;16;6;11;18;26;17;10;158;5490161
158;5467027;24;13;2;3;22;7;25;15;8;23;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;8;10;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;23;158;5474711
158;5467027;24;13;2;3;22;7;25;15;8;23;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10;158;5466227
158;5466227;24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;11;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;7;14;26;17;10;158;5476989
158;5466227;24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;17;11;14;26;6;10;158;5478120
158;5466227;24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;20;22;7;25;15;23;8;3;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10;158;5523260
158;5466227;24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;23;8;20;12;19;18;4;1;9;5;21;16;6;11;14;26;17;10;158;5483255
158;5466227;24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;10;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;25;158;5467411
158;5466227;24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;25;3;22;7;2;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10;158;5477496
158;5466227;24;13;2;3;22;7;25;15;23;8;20;4;19;18;12;1;9;5;21;16;6;11;14;26;17;10
24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10;158;5460871
158;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;11;16;8;20;4;19;18;12;1;9;5;21;23;6;15;14;26;17;10;158;5528993
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;16;8;20;4;19;18;14;1;9;5;21;23;6;11;12;26;17;10;159;5464580
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;10;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;7;159;5469259
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;16;8;1;4;19;18;12;20;9;5;21;23;6;11;14;26;17;10;159;5523671
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;6;15;16;8;20;4;19;18;12;1;9;5;21;23;25;11;14;26;17;10;159;5471948
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;6;9;5;21;23;1;11;14;26;17;10;159;5571988
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;16;8;20;4;19;5;12;1;9;18;21;23;6;11;14;26;17;10;159;5612238
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;1;8;20;4;19;18;12;16;9;5;21;23;6;11;14;26;17;10;159;5479181
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;21;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;2;23;6;11;14;26;17;10;159;5537615
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;16;8;20;4;19;18;9;1;12;5;21;23;6;11;14;26;17;10;159;5587355
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;16;8;5;4;19;18;12;1;9;20;21;23;6;11;14;26;17;10;159;5582215
159;5460871;24;13;2;3;22;7;25;15;16;8;20;4;19;18;12;1;9;5;21;23;6;11;14;26;17;10
24;13;2;3;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;6;16;14;26;17;10;159;5461602
159;5461602;24;13;2;3;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;6;16;14;26;17;10
24;13;2;3;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;16;14;6;17;10;159;5463731
159;5463731;24;13;2;3;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;16;14;6;17;10
24;13;2;3;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16;159;5462670
159;5462670;24;13;2;3;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16;159;5461797
159;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;1;24;22;7;25;15;11;8;20;4;19;18;12;2;9;5;21;23;26;10;14;6;17;16;159;5536147
159;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;21;5;9;23;26;10;14;6;17;16;159;5471366
159;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;11;24;22;7;25;15;2;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16;159;5465148
159;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;20;2;24;22;7;25;15;11;8;13;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16;159;5508593
159;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;2;20;22;7;25;15;11;8;24;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16;159;5534321
159;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
10;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;3;14;6;17;16;159;5470497
160;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;6;5;21;23;26;10;14;9;17;16;160;5609951
160;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;25;24;22;7;2;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16;160;5471882
160;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;21;5;23;26;10;14;6;17;16;160;5465817
160;5461797;3;13;2;24;22;7;25;15;11;8;20;4;19;18;12;1;9;5;21;23;26;10;14;6;17;16
3;13;2;24;22;7;25;15;11;8;9;4;19;18;12;1;20;5;21;23;26;10;14;6;17;16;160;5524073
