"X1";"X5951199";"X17";"X22";"X18";"X25";"X21";"X20";"X16";"X26";"X5";"X23";"X12";"X7";"X15";"X10";"X11";"X14";"X1.1";"X6";"X24";"X3";"X19";"X13";"X8";"X9";"X2";"X4"
153;5453703;2;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25
25;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;2;153;5467148
153;5453703;2;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25
2;14;26;12;22;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;8;16;25;153;5459137
153;5453703;2;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25
2;14;12;26;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25;153;5457018
153;5453703;2;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25
2;14;26;12;8;6;4;21;10;1;20;18;19;7;13;23;3;5;9;15;11;17;24;22;16;25;153;5512784
153;5453703;2;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25
2;26;14;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25;153;5460943
153;5453703;2;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25
2;14;26;12;8;6;4;21;15;1;20;13;19;7;18;23;3;5;9;10;11;17;24;22;16;25;153;5472336
153;5453703;2;14;26;12;8;6;4;21;15;1;20;18;19;7;13;23;3;5;9;10;11;17;24;22;16;25
2;14;26;12;8;6;4;21;15;1;20;18;19;7;22;23;3;5;9;10;11;17;24;13;16;25;153;5456975
153;5456975;2;14;26;12;8;6;4;21;15;1;20;18;19;7;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;20;18;19;4;22;23;3;5;9;10;11;17;24;13;16;25;153;5458782
153;5458782;2;14;26;12;8;6;7;21;15;1;20;18;19;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;20;4;19;18;22;23;3;5;9;10;11;17;24;13;16;25;153;5484240
153;5458782;2;14;26;12;8;6;7;21;15;1;20;18;19;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25;153;5460789
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;20;4;25;23;3;5;9;10;11;17;24;13;16;22;153;5470817
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;17;1;19;18;20;4;22;23;3;5;9;10;11;15;24;13;16;25;153;5522967
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;5;15;1;19;18;20;4;22;23;3;21;9;10;11;17;24;13;16;25;153;5510527
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;25;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;6;153;5466315
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;13;4;22;23;3;5;9;10;11;17;24;20;16;25;153;5546487
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;19;12;8;6;7;21;15;1;26;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25;153;5503894
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;5;6;7;21;15;1;19;18;20;4;22;23;3;8;9;10;11;17;24;13;16;25;153;5706592
153;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;20;4;9;23;3;5;22;10;11;17;24;13;16;25;153;5579878
154;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;20;7;21;15;1;19;18;6;4;22;23;3;5;9;10;11;17;24;13;16;25;154;5482804
154;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;17;19;18;20;4;22;23;3;5;9;10;11;1;24;13;16;25;154;5562683
154;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;11;20;4;22;23;3;5;9;10;18;17;24;13;16;25;154;5483558
154;5460789;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;10;11;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25;154;5457642
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;25;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;7;154;5467878
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
1;14;26;12;8;6;7;21;15;2;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25;154;5530388
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;22;1;19;18;20;4;15;23;3;5;9;11;10;17;24;13;16;25;154;5497316
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;7;12;8;6;26;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25;154;5464875
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;24;11;10;17;9;13;16;25;154;5621284
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;20;5;22;23;3;4;9;11;10;17;24;13;16;25;154;5572766
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;10;1;19;18;20;4;22;23;3;5;9;11;15;17;24;13;16;25;154;5541546
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;11;3;5;9;23;10;17;24;13;16;25;154;5463115
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;1;21;15;7;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25;154;5468426
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;24;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;26;13;16;25;154;5460901
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;19;26;12;8;6;7;21;15;1;14;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25;154;5474178
154;5457642;2;14;26;12;8;6;7;21;15;1;19;18;20;4;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25;154;5461978
154;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;10;18;4;20;22;23;3;5;9;11;19;17;24;13;16;25;154;5504164
154;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;10;18;4;20;22;23;3;5;9;11;19;17;24;13;16;25;154;5504164
154;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;24;4;20;22;23;3;5;9;11;10;17;18;13;16;25;154;5508880
154;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;5;1;19;18;4;20;22;23;3;15;9;11;10;17;24;13;16;25;154;5563122
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;16;5;9;11;10;17;24;13;3;25;155;5494120
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;25;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;7;155;5472214
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
7;14;26;12;8;6;2;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25;155;5472303
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;17;11;10;9;24;13;16;25;155;5612823
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;25;4;20;22;23;3;5;9;11;10;17;24;13;16;18;155;5618500
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;3;1;19;18;4;20;22;23;15;5;9;11;10;17;24;13;16;25;155;5484180
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;13;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;6;16;25;155;5478853
155;5461978;2;14;26;12;8;6;7;21;15;1;19;18;4;20;22;23;3;5;9;11;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;10;17;24;13;16;25;155;5461571
155;5461571;2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;20;4;18;11;23;3;5;9;22;10;17;24;13;16;25;155;5466163
155;5461571;2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;10;17;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25;155;5461469
155;5461469;2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25
2;14;26;12;8;6;7;21;15;1;19;18;4;20;25;23;3;5;9;22;17;10;24;13;16;11;155;5473770
155;5461469;2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25
2;14;26;12;8;21;7;6;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25;155;5469784
155;5461469;2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25
2;14;26;12;8;3;7;21;15;1;19;18;4;20;11;23;6;5;9;22;17;10;24;13;16;25;155;5474930
155;5461469;2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25
2;14;26;18;8;6;7;21;15;1;19;12;4;20;11;23;3;5;9;22;17;10;24;13;16;25;155;5474366
155;5461469;2;14;26;12;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25
2;14;12;26;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25;155;5457439
155;5457439;2;14;12;26;8;6;7;21;15;1;19;18;4;20;11;23;3;5;9;22;17;10;24;13;16;25
2;14;12;26;8;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;13;16;25;155;5460585
155;5460585;2;14;12;26;8;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;13;16;25
2;17;12;26;8;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;14;11;24;13;16;25;155;5464421
155;5460585;2;14;12;26;8;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;13;16;25
2;14;13;26;8;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;12;16;25;155;5465005
155;5460585;2;14;12;26;8;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;13;16;25
2;14;12;26;8;6;7;21;15;1;19;18;4;24;10;23;3;5;9;22;17;11;20;13;16;25;155;5554230
155;5460585;2;14;12;26;8;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;13;16;25
8;14;12;26;2;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;13;16;25;155;5460615
156;5460615;8;14;12;26;2;6;7;21;15;1;19;18;4;20;10;23;3;5;9;22;17;11;24;13;16;25
8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25;156;5460821
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;5;26;2;22;7;21;15;1;19;18;4;20;10;23;3;12;9;6;17;11;24;13;16;25;156;5697024
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;23;26;2;22;7;21;15;1;19;18;4;20;10;12;3;5;9;6;17;11;24;13;16;25;156;5480317
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;19;26;2;22;7;21;15;1;12;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25;156;5472348
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;24;9;6;17;11;5;13;16;25;156;5832951
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;12;26;2;22;7;21;15;23;19;18;4;20;10;1;3;5;9;6;17;11;24;13;16;25;156;5466357
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;12;26;2;22;7;21;15;1;19;18;10;20;4;23;3;5;9;6;17;11;24;13;16;25;156;5485082
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;12;26;2;22;7;21;15;1;13;18;4;20;10;23;3;5;9;6;17;11;24;19;16;25;156;5510126
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
25;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;8;156;5540203
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;12;26;2;22;7;21;24;1;19;18;4;20;10;23;3;5;9;6;17;11;15;13;16;25;156;5511726
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;12;7;2;22;26;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25;156;5468719
156;5460821;8;14;12;26;2;22;7;21;15;1;19;18;4;20;10;23;3;5;9;6;17;11;24;13;16;25
8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;17;11;24;13;16;25;156;5460665
156;5460665;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;17;11;24;13;16;25
8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25;156;5460554
156;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;15;1;19;18;13;20;2;23;3;5;9;6;24;11;17;4;16;25;156;5489938
156;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;5;21;15;1;19;18;4;20;2;23;3;7;9;6;24;11;17;13;16;25;156;5518697
156;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;15;1;19;18;4;5;2;23;3;20;9;6;24;11;17;13;16;25;156;5578725
156;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;6;1;19;18;4;20;2;23;3;5;9;15;24;11;17;13;16;25;156;5514082
156;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;2;10;22;7;21;15;1;19;18;4;20;26;23;3;5;9;6;24;11;17;13;16;25;156;5461223
156;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;25;6;24;11;17;13;16;9;156;5549671
156;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;17;1;19;18;4;20;2;23;3;5;9;6;24;11;15;13;16;25;156;5508514
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;16;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;10;25;157;5462860
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;15;1;19;18;4;16;2;23;3;5;9;6;24;11;17;13;20;25;157;5507137
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;26;12;14;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25;157;5473538
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;15;1;6;18;4;20;2;23;3;5;9;19;24;11;17;13;16;25;157;5491407
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;1;21;15;7;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25;157;5471338
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;15;1;19;9;4;20;2;23;3;5;18;6;24;11;17;13;16;25;157;5516974
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;15;22;7;21;10;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25;157;5498855
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;18;15;1;19;21;4;20;2;23;3;5;9;6;24;11;17;13;16;25;157;5582814
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;25;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;21;157;5473939
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;5;10;22;7;21;15;1;19;18;4;20;2;23;3;26;9;6;24;11;17;13;16;25;157;5736451
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
5;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;8;9;6;24;11;17;13;16;25;157;5727543
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;21;15;3;19;18;4;20;2;23;1;5;9;6;24;11;17;13;16;25;157;5483935
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;22;7;23;15;1;19;18;4;20;2;21;3;5;9;6;24;11;17;13;16;25;157;5472935
157;5460554;8;14;12;26;10;22;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;25
8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;22;157;5461589
157;5461589;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;22
8;14;20;26;10;25;7;21;15;1;19;18;4;12;2;23;3;5;9;6;24;11;17;13;16;22;157;5503295
157;5461589;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;22
8;14;12;26;10;25;7;21;19;1;15;18;4;20;2;23;3;5;9;6;24;11;17;13;16;22;157;5533701
157;5461589;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;23;3;5;9;6;24;11;17;13;16;22
8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23;157;5461757
157;5461757;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;6;9;24;11;17;13;16;23;157;5619225
157;5461757;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;21;26;10;25;7;12;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23;157;5535482
157;5461757;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;1;19;2;4;20;18;22;3;5;9;6;24;11;17;13;16;23;157;5482763
158;5461757;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;5;19;18;4;20;2;22;3;1;9;6;24;11;17;13;16;23;158;5517258
158;5461757;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;20;25;7;21;15;1;19;18;4;10;2;22;3;5;9;6;24;11;17;13;16;23;158;5517175
158;5461757;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;13;1;19;18;4;20;2;22;3;5;9;6;24;11;17;15;16;23;158;5532341
158;5461757;8;14;12;26;10;25;7;21;15;1;19;18;4;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;13;16;23;158;5462553
158;5462553;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;22;26;10;25;7;21;15;1;4;18;19;20;2;12;3;5;9;6;24;11;17;13;16;23;158;5473781
158;5462553;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;17;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;26;13;16;23;158;5466036
158;5462553;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;1;4;18;19;13;2;22;3;5;9;6;24;11;17;20;16;23;158;5544026
158;5462553;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;16;13;23;158;5492153
158;5462553;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;1;4;24;19;20;2;22;3;5;9;6;18;11;17;13;16;23;158;5497130
158;5462553;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;17;13;16;23
8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;23;13;16;17;158;5463431
158;5463431;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;23;13;16;17
23;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;8;13;16;17;158;5468139
158;5463431;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;6;24;11;23;13;16;17
8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17;158;5466836
158;5466836;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17
8;14;12;26;10;25;7;21;15;1;6;18;19;20;2;22;3;5;9;24;4;11;23;13;16;17;158;5514921
158;5466836;8;14;12;26;10;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17
8;10;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17;158;5466017
158;5466017;8;10;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17
8;10;12;26;14;25;7;21;15;1;4;18;19;20;2;22;16;5;9;24;6;11;23;13;3;17;158;5498933
158;5466017;8;10;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17
8;10;12;18;14;25;7;21;15;1;4;26;19;20;2;22;3;5;9;24;6;11;23;13;16;17;158;5489146
158;5466017;8;10;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17
26;10;12;8;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17;158;5477594
158;5466017;8;10;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;13;16;17
8;13;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;10;16;17;158;5461685
158;5461685;8;13;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;10;16;17
8;13;12;24;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;26;6;11;23;10;16;17;158;5463309
158;5461685;8;13;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;10;16;17
8;13;12;26;14;25;23;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;7;10;16;17;158;5487521
159;5461685;8;13;12;26;14;25;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;23;10;16;17
8;13;12;26;14;23;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;25;10;16;17;159;5461171
159;5461171;8;13;12;26;14;23;7;21;15;1;4;18;19;20;2;22;3;5;9;24;6;11;25;10;16;17
