"X1";"X5796177";"X20";"X8";"X23";"X11";"X21";"X18";"X12";"X13";"X17";"X25";"X2";"X19";"X1.1";"X16";"X3";"X7";"X6";"X5";"X14";"X22";"X15";"X9";"X10";"X24";"X4";"X26"
99;5625407;16;7;24;1;17;15;14;4;12;25;5;3;20;9;6;18;21;8;19;10;11;13;2;23;22;26
16;7;24;1;18;15;14;4;12;25;5;3;20;9;6;17;21;8;19;10;11;13;2;23;22;26;99;5694065
99;5625407;16;7;24;1;17;15;14;4;12;25;5;3;20;9;6;18;21;8;19;10;11;13;2;23;22;26
16;7;21;1;17;15;14;4;12;25;5;3;20;9;6;18;24;8;19;10;11;13;2;23;22;26;99;5635013
99;5625407;16;7;24;1;17;15;14;4;12;25;5;3;20;9;6;18;21;8;19;10;11;13;2;23;22;26
16;14;24;1;17;15;7;4;12;25;5;3;20;9;6;18;21;8;19;10;11;13;2;23;22;26;99;5670593
99;5625407;16;7;24;1;17;15;14;4;12;25;5;3;20;9;6;18;21;8;19;10;11;13;2;23;22;26
16;7;24;1;17;15;14;4;12;23;5;3;20;9;6;18;21;8;19;10;11;13;2;25;22;26;99;5612152
99;5612152;16;7;24;1;17;15;14;4;12;23;5;3;20;9;6;18;21;8;19;10;11;13;2;25;22;26
16;7;24;1;20;15;14;4;12;23;5;3;17;9;6;18;21;8;19;10;11;13;2;25;22;26;99;5649551
99;5612152;16;7;24;1;17;15;14;4;12;23;5;3;20;9;6;18;21;8;19;10;11;13;2;25;22;26
16;7;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;13;2;25;22;26;99;5620299
99;5620299;16;7;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;13;2;25;22;26
16;7;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;13;2;25;26;22;99;5620299
100;5620299;16;7;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;13;2;25;26;22
16;25;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;13;2;7;26;22;100;5637967
100;5637967;16;25;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;13;2;7;26;22
13;25;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;16;2;7;26;22;100;5640469
100;5640469;13;25;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;16;2;7;26;22
13;25;24;1;17;20;14;4;12;23;21;3;15;9;6;18;5;8;19;10;11;16;2;7;26;22;100;5804818
100;5640469;13;25;24;1;17;20;14;4;12;23;5;3;15;9;6;18;21;8;19;10;11;16;2;7;26;22
13;25;24;1;17;20;14;7;12;23;5;3;15;9;6;18;21;8;19;10;11;16;2;4;26;22;100;5646306
100;5646306;13;25;24;1;17;20;14;7;12;23;5;3;15;9;6;18;21;8;19;10;11;16;2;4;26;22
13;25;24;1;17;20;14;2;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;26;22;100;5641636
100;5641636;13;25;24;1;17;20;14;2;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;26;22
13;25;24;1;17;20;14;2;12;23;18;3;15;9;6;5;21;8;19;10;11;16;7;4;26;22;100;5818295
100;5641636;13;25;24;1;17;20;14;2;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;26;22
13;25;24;1;17;5;14;2;12;23;20;3;15;9;6;18;21;8;19;10;11;16;7;4;26;22;100;5836847
100;5641636;13;25;24;1;17;20;14;2;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;26;22
13;25;24;1;17;20;10;2;12;23;5;3;15;9;6;18;21;8;19;14;11;16;7;4;26;22;100;5844715
100;5641636;13;25;24;1;17;20;14;2;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;26;22
13;25;24;1;17;20;14;26;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;2;22;100;5631688
100;5631688;13;25;24;1;17;20;14;26;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;2;22
13;25;24;1;17;20;14;26;12;23;2;3;15;9;6;18;21;8;19;10;11;16;7;4;5;22;100;6042555
100;5631688;13;25;24;1;17;20;14;26;12;23;5;3;15;9;6;18;21;8;19;10;11;16;7;4;2;22
13;25;24;1;17;20;14;26;12;23;5;3;15;9;6;18;21;22;19;10;11;16;7;4;2;8;100;5654850
100;5654850;13;25;24;1;17;20;14;26;12;23;5;3;15;9;6;18;21;22;19;10;11;16;7;4;2;8
13;25;24;1;17;20;14;26;12;23;5;3;15;16;6;18;21;22;19;10;11;9;7;4;2;8;100;5722633
100;5654850;13;25;24;1;17;20;14;26;12;23;5;3;15;9;6;18;21;22;19;10;11;16;7;4;2;8
13;25;24;1;17;20;14;26;12;23;5;3;15;9;10;18;21;22;19;6;11;16;7;4;2;8;100;5658483
100;5658483;13;25;24;1;17;20;14;26;12;23;5;3;15;9;10;18;21;22;19;6;11;16;7;4;2;8
13;25;1;24;17;20;14;26;12;23;5;3;15;9;10;18;21;22;19;6;11;16;7;4;2;8;100;5642996
100;5642996;13;25;1;24;17;20;14;26;12;23;5;3;15;9;10;18;21;22;19;6;11;16;7;4;2;8
13;25;1;19;17;20;14;26;12;23;5;3;15;9;10;18;21;22;24;6;11;16;7;4;2;8;100;5689522
100;5689522;13;25;1;19;17;20;14;26;12;23;5;3;15;9;10;18;21;22;24;6;11;16;7;4;2;8
13;7;1;19;17;20;14;26;12;23;5;3;15;9;10;18;21;22;24;6;11;16;25;4;2;8;100;5674720
100;5674720;13;7;1;19;17;20;14;26;12;23;5;3;15;9;10;18;21;22;24;6;11;16;25;4;2;8
13;7;1;19;17;20;14;26;12;23;5;3;15;9;10;2;21;22;24;6;11;16;25;4;18;8;100;5693146
100;5693146;13;7;1;19;17;20;14;26;12;23;5;3;15;9;10;2;21;22;24;6;11;16;25;4;18;8
13;7;1;19;14;20;17;26;12;23;5;3;15;9;10;2;21;22;24;6;11;16;25;4;18;8;100;5832416
100;5693146;13;7;1;19;17;20;14;26;12;23;5;3;15;9;10;2;21;22;24;6;11;16;25;4;18;8
13;7;1;6;17;20;14;26;12;23;5;3;15;9;10;2;21;22;24;19;11;16;25;4;18;8;100;5709274
100;5709274;13;7;1;6;17;20;14;26;12;23;5;3;15;9;10;2;21;22;24;19;11;16;25;4;18;8
13;7;1;20;17;6;14;26;12;23;5;3;15;9;10;2;21;22;24;19;11;16;25;4;18;8;100;5715011
101;5715011;13;7;1;20;17;6;14;26;12;23;5;3;15;9;10;2;21;22;24;19;11;16;25;4;18;8
13;7;24;20;17;6;14;26;12;23;5;3;15;9;10;2;21;22;1;19;11;16;25;4;18;8;101;5709094
101;5709094;13;7;24;20;17;6;14;26;12;23;5;3;15;9;10;2;21;22;1;19;11;16;25;4;18;8
13;7;24;20;17;6;14;26;12;23;4;3;15;9;10;2;21;22;1;19;11;16;25;5;18;8;101;5942832
101;5709094;13;7;24;20;17;6;14;26;12;23;5;3;15;9;10;2;21;22;1;19;11;16;25;4;18;8
13;7;24;20;4;6;14;26;12;23;5;3;15;9;10;2;21;22;1;19;11;16;25;17;18;8;101;5689243
101;5689243;13;7;24;20;4;6;14;26;12;23;5;3;15;9;10;2;21;22;1;19;11;16;25;17;18;8
13;7;24;20;4;6;14;26;12;23;5;3;15;9;10;2;21;11;1;19;22;16;25;17;18;8;101;5679079
101;5679079;13;7;24;20;4;6;14;26;12;23;5;3;15;9;10;2;21;11;1;19;22;16;25;17;18;8
13;7;24;21;4;6;14;26;12;23;5;3;15;9;10;2;20;11;1;19;22;16;25;17;18;8;101;5643286
101;5643286;13;7;24;21;4;6;14;26;12;23;5;3;15;9;10;2;20;11;1;19;22;16;25;17;18;8
13;7;24;21;4;6;14;22;12;23;5;3;15;9;10;2;20;11;1;19;26;16;25;17;18;8;101;5645195
101;5645195;13;7;24;21;4;6;14;22;12;23;5;3;15;9;10;2;20;11;1;19;26;16;25;17;18;8
13;7;24;21;4;6;14;22;12;1;5;3;15;9;10;2;20;11;23;19;26;16;25;17;18;8;101;5675925
101;5645195;13;7;24;21;4;6;14;22;12;23;5;3;15;9;10;2;20;11;1;19;26;16;25;17;18;8
13;7;24;21;4;6;14;22;12;23;15;3;5;9;10;2;20;11;1;19;26;16;25;17;18;8;101;5628103
101;5628103;13;7;24;21;4;6;14;22;12;23;15;3;5;9;10;2;20;11;1;19;26;16;25;17;18;8
13;7;24;21;4;6;14;22;12;23;15;3;5;17;10;2;20;11;1;19;26;16;25;9;18;8;101;5749516
101;5628103;13;7;24;21;4;6;14;22;12;23;15;3;5;9;10;2;20;11;1;19;26;16;25;17;18;8
15;7;24;21;4;6;14;22;12;23;13;3;5;9;10;2;20;11;1;19;26;16;25;17;18;8;101;5629343
101;5629343;15;7;24;21;4;6;14;22;12;23;13;3;5;9;10;2;20;11;1;19;26;16;25;17;18;8
15;7;24;21;4;1;14;22;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;18;8;101;5695208
101;5695208;15;7;24;21;4;1;14;22;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;18;8
18;7;24;21;4;1;14;22;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;15;8;101;5753552
101;5695208;15;7;24;21;4;1;14;22;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;18;8
15;7;24;21;4;1;19;22;12;23;13;3;5;9;10;2;20;11;6;14;26;16;25;17;18;8;101;5865715
101;5695208;15;7;24;21;4;1;14;22;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;18;8
15;7;24;21;4;1;14;22;12;23;13;26;5;9;10;2;20;11;6;19;3;16;25;17;18;8;101;5744544
101;5695208;15;7;24;21;4;1;14;22;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;18;8
15;7;22;21;4;1;14;24;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;18;8;101;5711787
101;5711787;15;7;22;21;4;1;14;24;12;23;13;3;5;9;10;2;20;11;6;19;26;16;25;17;18;8
15;7;22;21;4;1;14;24;12;23;13;3;5;9;2;10;20;11;6;19;26;16;25;17;18;8;101;5709856
101;5709856;15;7;22;21;4;1;14;24;12;23;13;3;5;9;2;10;20;11;6;19;26;16;25;17;18;8
15;20;22;21;4;1;14;24;12;23;13;3;5;9;2;10;7;11;6;19;26;16;25;17;18;8;101;5741956
101;5709856;15;7;22;21;4;1;14;24;12;23;13;3;5;9;2;10;20;11;6;19;26;16;25;17;18;8
15;7;22;21;4;1;14;24;12;23;13;3;5;9;2;10;20;11;6;26;19;16;25;17;18;8;101;5720362
101;5720362;15;7;22;21;4;1;14;24;12;23;13;3;5;9;2;10;20;11;6;26;19;16;25;17;18;8
4;7;22;21;15;1;14;24;12;23;13;3;5;9;2;10;20;11;6;26;19;16;25;17;18;8;101;5716074
101;5716074;4;7;22;21;15;1;14;24;12;23;13;3;5;9;2;10;20;11;6;26;19;16;25;17;18;8
4;7;22;21;15;1;14;24;12;23;13;3;5;17;2;10;20;11;6;26;19;16;25;9;18;8;101;5827609
102;5716074;4;7;22;21;15;1;14;24;12;23;13;3;5;9;2;10;20;11;6;26;19;16;25;17;18;8
4;7;22;21;15;1;14;24;17;23;13;3;5;9;2;10;20;11;6;26;19;16;25;12;18;8;102;5760756
102;5716074;4;7;22;21;15;1;14;24;12;23;13;3;5;9;2;10;20;11;6;26;19;16;25;17;18;8
4;7;22;21;15;1;14;24;12;2;13;3;5;9;23;10;20;11;6;26;19;16;25;17;18;8;102;5722158
102;5722158;4;7;22;21;15;1;14;24;12;2;13;3;5;9;23;10;20;11;6;26;19;16;25;17;18;8
4;7;22;21;15;1;14;24;12;2;13;3;5;9;6;10;20;11;23;26;19;16;25;17;18;8;102;5722010
102;5722010;4;7;22;21;15;1;14;24;12;2;13;3;5;9;6;10;20;11;23;26;19;16;25;17;18;8
4;7;22;21;15;1;14;24;12;2;13;3;5;9;6;19;20;11;23;26;10;16;25;17;18;8;102;5682586
102;5682586;4;7;22;21;15;1;14;24;12;2;13;3;5;9;6;19;20;11;23;26;10;16;25;17;18;8
4;7;22;21;15;1;14;24;12;2;13;20;5;9;6;19;3;11;23;26;10;16;25;17;18;8;102;5701767
102;5682586;4;7;22;21;15;1;14;24;12;2;13;3;5;9;6;19;20;11;23;26;10;16;25;17;18;8
4;7;13;21;15;1;14;24;12;2;22;3;5;9;6;19;20;11;23;26;10;16;25;17;18;8;102;5699133
102;5699133;4;7;13;21;15;1;14;24;12;2;22;3;5;9;6;19;20;11;23;26;10;16;25;17;18;8
4;7;13;21;15;1;14;24;12;6;22;3;5;9;2;19;20;11;23;26;10;16;25;17;18;8;102;5692498
102;5692498;4;7;13;21;15;1;14;24;12;6;22;3;5;9;2;19;20;11;23;26;10;16;25;17;18;8
4;7;13;21;15;1;14;24;2;6;22;3;5;9;12;19;20;11;23;26;10;16;25;17;18;8;102;5708089
102;5708089;4;7;13;21;15;1;14;24;2;6;22;3;5;9;12;19;20;11;23;26;10;16;25;17;18;8
4;7;13;21;15;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8;102;5730971
102;5730971;4;7;13;21;15;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8
15;7;13;21;4;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8;102;5730953
102;5730953;15;7;13;21;4;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8
15;13;7;21;4;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8;102;5756556
102;5730953;15;7;13;21;4;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8
15;7;4;21;13;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8;102;5773743
102;5730953;15;7;13;21;4;1;14;24;2;6;22;3;5;23;12;19;20;11;9;26;10;16;25;17;18;8
15;7;13;21;4;1;14;24;2;12;22;3;5;23;6;19;20;11;9;26;10;16;25;17;18;8;102;5741223
102;5741223;15;7;13;21;4;1;14;24;2;12;22;3;5;23;6;19;20;11;9;26;10;16;25;17;18;8
15;7;13;21;4;1;14;24;2;12;22;3;5;23;6;11;20;19;9;26;10;16;25;17;18;8;102;5687911
102;5687911;15;7;13;21;4;1;14;24;2;12;22;3;5;23;6;11;20;19;9;26;10;16;25;17;18;8
15;7;13;21;4;1;14;24;2;12;22;3;5;23;6;11;20;19;9;26;10;16;8;17;18;25;102;5705246
102;5705246;15;7;13;21;4;1;14;24;2;12;22;3;5;23;6;11;20;19;9;26;10;16;8;17;18;25
15;7;13;17;4;1;14;24;2;12;22;3;5;23;6;11;20;19;9;26;10;16;8;21;18;25;102;5712500
102;5712500;15;7;13;17;4;1;14;24;2;12;22;3;5;23;6;11;20;19;9;26;10;16;8;21;18;25
15;7;13;17;4;1;10;24;2;12;22;3;5;23;6;11;20;19;9;26;14;16;8;21;18;25;102;5853630
102;5712500;15;7;13;17;4;1;14;24;2;12;22;3;5;23;6;11;20;19;9;26;10;16;8;21;18;25
15;7;13;17;4;1;14;24;2;12;22;3;5;23;6;11;20;19;8;26;10;16;9;21;18;25;102;5752546
102;5752546;15;7;13;17;4;1;14;24;2;12;22;3;5;23;6;11;20;19;8;26;10;16;9;21;18;25
15;7;13;17;4;1;14;24;2;16;22;3;5;23;6;11;20;19;8;26;10;12;9;21;18;25;102;5796811
102;5796811;15;7;13;17;4;1;14;24;2;16;22;3;5;23;6;11;20;19;8;26;10;12;9;21;18;25
15;7;13;17;4;1;14;26;2;16;22;3;5;23;6;11;20;19;8;24;10;12;9;21;18;25;102;5783439
103;5783439;15;7;13;17;4;1;14;26;2;16;22;3;5;23;6;11;20;19;8;24;10;12;9;21;18;25
15;7;13;17;4;1;14;26;2;16;22;3;5;23;6;11;20;19;9;24;10;12;8;21;18;25;103;5729552
103;5729552;15;7;13;17;4;1;14;26;2;16;22;3;5;23;6;11;20;19;9;24;10;12;8;21;18;25
15;7;13;17;4;1;14;26;10;16;22;3;5;23;6;11;20;19;9;24;2;12;8;21;18;25;103;5730798
103;5730798;15;7;13;17;4;1;14;26;10;16;22;3;5;23;6;11;20;19;9;24;2;12;8;21;18;25
15;7;13;17;4;1;14;26;10;16;22;3;5;23;6;11;20;19;9;24;2;25;8;21;18;12;103;5738928
103;5738928;15;7;13;17;4;1;14;26;10;16;22;3;5;23;6;11;20;19;9;24;2;25;8;21;18;12
15;7;13;17;4;1;14;26;9;16;22;3;5;23;6;11;20;19;10;24;2;25;8;21;18;12;103;5783922
103;5738928;15;7;13;17;4;1;14;26;10;16;22;3;5;23;6;11;20;19;9;24;2;25;8;21;18;12
15;7;13;17;4;1;14;26;10;16;22;3;5;23;6;11;20;19;9;24;2;25;18;21;8;12;103;5785207
103;5738928;15;7;13;17;4;1;14;26;10;16;22;3;5;23;6;11;20;19;9;24;2;25;8;21;18;12
15;7;13;17;4;1;14;26;10;16;22;18;5;23;6;11;20;19;9;24;2;25;8;21;3;12;103;5684898
103;5684898;15;7;13;17;4;1;14;26;10;16;22;18;5;23;6;11;20;19;9;24;2;25;8;21;3;12
15;7;13;17;4;1;14;26;10;16;22;18;5;23;6;11;20;8;9;24;2;25;19;21;3;12;103;5712646
103;5684898;15;7;13;17;4;1;14;26;10;16;22;18;5;23;6;11;20;19;9;24;2;25;8;21;3;12
15;7;13;5;4;1;14;26;10;16;22;18;17;23;6;11;20;19;9;24;2;25;8;21;3;12;103;5848523
103;5684898;15;7;13;17;4;1;14;26;10;16;22;18;5;23;6;11;20;19;9;24;2;25;8;21;3;12
15;7;13;17;4;1;14;26;10;16;22;18;5;6;23;11;20;19;9;24;2;25;8;21;3;12;103;5683808
103;5683808;15;7;13;17;4;1;14;26;10;16;22;18;5;6;23;11;20;19;9;24;2;25;8;21;3;12
15;7;13;17;4;1;14;26;22;16;10;18;5;6;23;11;20;19;9;24;2;25;8;21;3;12;103;5679516
103;5679516;15;7;13;17;4;1;14;26;22;16;10;18;5;6;23;11;20;19;9;24;2;25;8;21;3;12
15;7;13;17;4;1;14;26;22;16;10;18;6;5;23;11;20;19;9;24;2;25;8;21;3;12;103;5688643
103;5688643;15;7;13;17;4;1;14;26;22;16;10;18;6;5;23;11;20;19;9;24;2;25;8;21;3;12
15;7;13;5;4;1;14;26;22;16;10;18;6;17;23;11;20;19;9;24;2;25;8;21;3;12;103;5830609
103;5688643;15;7;13;17;4;1;14;26;22;16;10;18;6;5;23;11;20;19;9;24;2;25;8;21;3;12
15;7;13;17;4;1;14;10;22;16;26;18;6;5;23;11;20;19;9;24;2;25;8;21;3;12;103;5697463
103;5697463;15;7;13;17;4;1;14;10;22;16;26;18;6;5;23;11;20;19;9;24;2;25;8;21;3;12
15;7;13;17;4;18;14;10;22;16;26;1;6;5;23;11;20;19;9;24;2;25;8;21;3;12;103;5655696
103;5655696;15;7;13;17;4;18;14;10;22;16;26;1;6;5;23;11;20;19;9;24;2;25;8;21;3;12
15;7;13;17;4;18;14;10;22;16;26;1;6;25;23;11;20;19;9;24;2;5;8;21;3;12;103;5830618
103;5655696;15;7;13;17;4;18;14;10;22;16;26;1;6;5;23;11;20;19;9;24;2;25;8;21;3;12
15;25;13;17;4;18;14;10;22;16;26;1;6;5;23;11;20;19;9;24;2;7;8;21;3;12;103;5657449
103;5657449;15;25;13;17;4;18;14;10;22;16;26;1;6;5;23;11;20;19;9;24;2;7;8;21;3;12
15;25;13;17;19;18;14;10;22;16;26;1;6;5;23;11;20;4;9;24;2;7;8;21;3;12;103;5678036
103;5678036;15;25;13;17;19;18;14;10;22;16;26;1;6;5;23;11;20;4;9;24;2;7;8;21;3;12
15;25;22;17;19;18;14;10;13;16;26;1;6;5;23;11;20;4;9;24;2;7;8;21;3;12;103;5678752
103;5678752;15;25;22;17;19;18;14;10;13;16;26;1;6;5;23;11;20;4;9;24;2;7;8;21;3;12
15;7;22;17;19;18;14;10;13;16;26;1;6;5;23;11;20;4;9;24;2;25;8;21;3;12;103;5676262
103;5676262;15;7;22;17;19;18;14;10;13;16;26;1;6;5;23;11;20;4;9;24;2;25;8;21;3;12
15;7;22;17;19;18;14;10;13;16;26;1;6;5;23;11;20;9;4;24;2;25;8;21;3;12;103;5664682
104;5664682;15;7;22;17;19;18;14;10;13;16;26;1;6;5;23;11;20;9;4;24;2;25;8;21;3;12
15;7;22;17;19;18;14;10;13;21;26;1;6;5;23;11;20;9;4;24;2;25;8;16;3;12;104;5657445
104;5657445;15;7;22;17;19;18;14;10;13;21;26;1;6;5;23;11;20;9;4;24;2;25;8;16;3;12
15;7;22;17;19;18;3;10;13;21;26;1;6;5;23;11;20;9;4;24;2;25;8;16;14;12;104;5672503
104;5672503;15;7;22;17;19;18;3;10;13;21;26;1;6;5;23;11;20;9;4;24;2;25;8;16;14;12
15;7;22;17;19;18;3;10;13;21;26;1;6;5;23;11;20;14;4;24;2;25;8;16;9;12;104;5700799
104;5700799;15;7;22;17;19;18;3;10;13;21;26;1;6;5;23;11;20;14;4;24;2;25;8;16;9;12
15;7;22;17;6;18;3;10;13;21;26;1;19;5;23;11;20;14;4;24;2;25;8;16;9;12;104;5671388
104;5671388;15;7;22;17;6;18;3;10;13;21;26;1;19;5;23;11;20;14;4;24;2;25;8;16;9;12
9;7;22;17;6;18;3;10;13;21;26;1;19;5;23;11;20;14;4;24;2;25;8;16;15;12;104;5625119
104;5625119;9;7;22;17;6;18;3;10;13;21;26;1;19;5;23;11;20;14;4;24;2;25;8;16;15;12
9;7;22;26;6;18;3;10;13;21;17;1;19;5;23;11;20;14;4;24;2;25;8;16;15;12;104;5635742
104;5635742;9;7;22;26;6;18;3;10;13;21;17;1;19;5;23;11;20;14;4;24;2;25;8;16;15;12
9;7;22;26;6;18;3;10;13;21;20;1;19;5;23;11;17;14;4;24;2;25;8;16;15;12;104;5638226
104;5638226;9;7;22;26;6;18;3;10;13;21;20;1;19;5;23;11;17;14;4;24;2;25;8;16;15;12
9;7;22;26;6;18;3;10;13;21;20;1;14;5;23;11;17;19;4;24;2;25;8;16;15;12;104;5661212
104;5661212;9;7;22;26;6;18;3;10;13;21;20;1;14;5;23;11;17;19;4;24;2;25;8;16;15;12
9;7;22;26;6;18;3;10;13;21;20;1;14;5;23;16;17;19;4;24;2;25;8;11;15;12;104;5667040
104;5667040;9;7;22;26;6;18;3;10;13;21;20;1;14;5;23;16;17;19;4;24;2;25;8;11;15;12
9;7;22;26;6;18;3;2;13;21;20;1;14;5;23;16;17;19;4;24;10;25;8;11;15;12;104;5662645
104;5662645;9;7;22;26;6;18;3;2;13;21;20;1;14;5;23;16;17;19;4;24;10;25;8;11;15;12
9;7;22;26;6;18;3;2;13;16;20;1;14;5;23;21;17;19;4;24;10;25;8;11;15;12;104;5664563
104;5664563;9;7;22;26;6;18;3;2;13;16;20;1;14;5;23;21;17;19;4;24;10;25;8;11;15;12
9;7;22;26;6;18;3;2;13;16;20;1;14;17;23;21;5;19;4;24;10;25;8;11;15;12;104;5705711
104;5705711;9;7;22;26;6;18;3;2;13;16;20;1;14;17;23;21;5;19;4;24;10;25;8;11;15;12
9;7;22;26;6;18;3;2;13;16;4;1;14;17;23;21;5;19;20;24;10;25;8;11;15;12;104;5696727
104;5696727;9;7;22;26;6;18;3;2;13;16;4;1;14;17;23;21;5;19;20;24;10;25;8;11;15;12
7;9;22;26;6;18;3;2;13;16;4;1;14;17;23;21;5;19;20;24;10;25;8;11;15;12;104;5691549
104;5691549;7;9;22;26;6;18;3;2;13;16;4;1;14;17;23;21;5;19;20;24;10;25;8;11;15;12
7;9;22;26;6;18;3;2;13;16;4;1;14;17;23;21;5;19;20;24;8;25;10;11;15;12;104;5702996
104;5702996;7;9;22;26;6;18;3;2;13;16;4;1;14;17;23;21;5;19;20;24;8;25;10;11;15;12
7;9;22;26;6;18;17;2;13;16;4;1;14;3;23;21;5;19;20;24;8;25;10;11;15;12;104;5740652
104;5702996;7;9;22;26;6;18;3;2;13;16;4;1;14;17;23;21;5;19;20;24;8;25;10;11;15;12
7;9;22;26;6;18;3;2;13;19;4;1;14;17;23;21;5;16;20;24;8;25;10;11;15;12;104;5734856
104;5734856;7;9;22;26;6;18;3;2;13;19;4;1;14;17;23;21;5;16;20;24;8;25;10;11;15;12
7;9;22;26;6;18;3;2;13;19;4;1;23;17;14;21;5;16;20;24;8;25;10;11;15;12;104;5777706
104;5777706;7;9;22;26;6;18;3;2;13;19;4;1;23;17;14;21;5;16;20;24;8;25;10;11;15;12
7;9;22;26;6;18;3;11;13;19;4;1;23;17;14;21;5;16;20;24;8;25;10;2;15;12;104;5781699
104;5781699;7;9;22;26;6;18;3;11;13;19;4;1;23;17;14;21;5;16;20;24;8;25;10;2;15;12
7;9;22;26;6;18;3;11;13;19;4;1;23;17;14;21;5;16;20;24;8;25;15;2;10;12;104;5766465
105;5766465;7;9;22;26;6;18;3;11;13;19;4;1;23;17;14;21;5;16;20;24;8;25;15;2;10;12
7;17;22;26;6;18;3;11;13;19;4;1;23;9;14;21;5;16;20;24;8;25;15;2;10;12;105;5730424
105;5730424;7;17;22;26;6;18;3;11;13;19;4;1;23;9;14;21;5;16;20;24;8;25;15;2;10;12
7;17;22;26;6;18;3;11;13;19;4;1;23;9;14;21;16;5;20;24;8;25;15;2;10;12;105;5698792
105;5698792;7;17;22;26;6;18;3;11;13;19;4;1;23;9;14;21;16;5;20;24;8;25;15;2;10;12
7;17;20;26;6;18;3;11;13;19;4;1;23;9;14;21;16;5;22;24;8;25;15;2;10;12;105;5726046
105;5698792;7;17;22;26;6;18;3;11;13;19;4;1;23;9;14;21;16;5;20;24;8;25;15;2;10;12
7;17;15;26;6;18;3;11;13;19;4;1;23;9;14;21;16;5;20;24;8;25;22;2;10;12;105;5687266
105;5687266;7;17;15;26;6;18;3;11;13;19;4;1;23;9;14;21;16;5;20;24;8;25;22;2;10;12
7;17;15;26;6;18;3;11;13;19;25;1;23;9;14;21;16;5;20;24;8;4;22;2;10;12;105;5726336
105;5687266;7;17;15;26;6;18;3;11;13;19;4;1;23;9;14;21;16;5;20;24;8;25;22;2;10;12
7;17;15;26;6;18;3;11;4;19;13;1;23;9;14;21;16;5;20;24;8;25;22;2;10;12;105;5687156
105;5687156;7;17;15;26;6;18;3;11;4;19;13;1;23;9;14;21;16;5;20;24;8;25;22;2;10;12
7;17;15;26;6;18;3;11;4;19;13;1;9;23;14;21;16;5;20;24;8;25;22;2;10;12;105;5674923
105;5674923;7;17;15;26;6;18;3;11;4;19;13;1;9;23;14;21;16;5;20;24;8;25;22;2;10;12
7;17;15;26;6;18;3;11;4;19;14;1;9;23;13;21;16;5;20;24;8;25;22;2;10;12;105;5633012
105;5633012;7;17;15;26;6;18;3;11;4;19;14;1;9;23;13;21;16;5;20;24;8;25;22;2;10;12
7;17;15;26;6;18;3;11;4;19;14;1;9;23;13;21;16;5;2;24;8;25;22;20;10;12;105;5698224
105;5633012;7;17;15;26;6;18;3;11;4;19;14;1;9;23;13;21;16;5;20;24;8;25;22;2;10;12
7;17;15;26;6;18;3;11;19;4;14;1;9;23;13;21;16;5;20;24;8;25;22;2;10;12;105;5660972
105;5633012;7;17;15;26;6;18;3;11;4;19;14;1;9;23;13;21;16;5;20;24;8;25;22;2;10;12
7;8;15;26;6;18;3;11;4;19;14;1;9;23;13;21;16;5;20;24;17;25;22;2;10;12;105;5632615
105;5632615;7;8;15;26;6;18;3;11;4;19;14;1;9;23;13;21;16;5;20;24;17;25;22;2;10;12
7;8;15;13;6;18;3;11;4;19;14;1;9;23;26;21;16;5;20;24;17;25;22;2;10;12;105;5632288
105;5632288;7;8;15;13;6;18;3;11;4;19;14;1;9;23;26;21;16;5;20;24;17;25;22;2;10;12
