"X1";"X6007819";"X16";"X24";"X3";"X19";"X7";"X13";"X23";"X26";"X12";"X18";"X14";"X25";"X4";"X20";"X17";"X9";"X10";"X22";"X15";"X21";"X8";"X5";"X11";"X2";"X6";"X1.1"
6;26;11;7;14;12;15;13;3;2;1;19;5;9;24;21;20;18;17;4;8;16;22;10;23;25;147;5646123
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
5;26;11;7;17;12;15;13;3;2;1;19;6;9;24;21;20;18;14;4;8;16;22;10;23;25;147;5672000
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;12;3;13;15;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25;147;5504358
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;12;15;16;3;2;1;19;5;9;24;21;20;18;14;4;8;13;22;10;23;25;147;5519259
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;25;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;7;147;5513892
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;1;15;13;3;2;12;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25;147;5524167
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
5;26;11;7;17;12;15;13;3;2;1;19;6;9;24;21;20;18;14;4;8;16;22;10;23;25;147;5672000
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;20;15;13;3;2;1;19;5;9;24;21;12;18;14;4;8;16;22;10;23;25;147;5510187
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;23;18;14;4;8;16;22;10;20;25;147;5529896
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;19;15;13;3;2;1;12;5;9;24;21;20;18;14;4;8;16;22;10;23;25;147;5545634
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;14;18;20;4;8;16;22;10;23;25;147;5519910
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
20;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;6;18;14;4;8;16;22;10;23;25;147;5545620
147;5494974;6;26;11;7;17;12;15;13;3;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;23;25
6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25;147;5496623
147;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;15;13;23;1;2;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25;147;5524018
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;13;25;148;5500556
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;15;13;16;2;1;19;5;9;24;21;20;18;14;4;8;23;22;10;3;25;148;5500386
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;1;17;12;15;13;23;2;7;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25;148;5506081
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;15;13;23;2;1;19;5;25;24;21;20;18;14;4;8;16;22;10;3;9;148;5607833
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;3;14;4;8;16;22;10;18;25;148;5538036
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;14;13;23;2;1;19;5;9;24;21;20;18;15;4;8;16;22;10;3;25;148;5530193
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;15;13;23;2;1;19;9;5;24;21;20;18;14;4;8;16;22;10;3;25;148;5533757
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;5;11;7;17;12;15;13;23;2;1;19;26;9;24;21;20;18;14;4;8;16;22;10;3;25;148;5679589
148;5496623;6;26;11;7;17;12;15;13;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;3;25
6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;13;25;148;5500556
148;5500556;6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;13;25
6;26;11;7;17;12;15;3;23;2;1;19;5;24;9;21;20;18;14;4;8;16;22;10;13;25;148;5562930
148;5500556;6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;13;25
6;26;13;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;11;25;148;5526833
148;5500556;6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;4;8;16;22;10;13;25
6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;8;4;16;22;10;13;25;148;5499975
148;5499975;6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;8;4;16;22;10;13;25
6;26;11;7;17;21;15;3;23;2;1;19;5;9;24;12;20;18;14;8;4;16;22;10;13;25;148;5505059
148;5499975;6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;8;4;16;22;10;13;25
6;26;11;7;17;12;15;3;23;2;25;19;5;9;24;21;20;18;14;8;4;16;22;10;13;1;148;5581852
148;5499975;6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;8;4;16;22;10;13;25
6;26;11;7;17;12;15;25;23;2;1;19;5;9;24;21;20;18;14;8;4;16;22;10;13;3;148;5506389
148;5499975;6;26;11;7;17;12;15;3;23;2;1;19;5;9;24;21;20;18;14;8;4;16;22;10;13;25
6;26;11;7;17;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25;148;5501649
148;5501649;6;26;11;7;17;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25
6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25;148;5498889
148;5498889;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25
6;26;11;17;7;12;15;22;23;24;1;19;5;9;2;21;20;18;14;8;4;16;3;10;13;25;148;5612173
148;5498889;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25
6;15;11;17;7;12;26;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25;148;5525386
148;5498889;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25
6;26;11;17;7;12;15;16;23;24;1;19;5;9;2;21;20;18;14;8;4;3;22;10;13;25;148;5616856
149;5498889;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25
6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;10;14;8;4;16;22;18;13;25;149;5663450
149;5498889;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25
6;18;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;26;14;8;4;16;22;10;13;25;149;5620190
149;5498889;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;16;22;10;13;25
6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;16;13;25;149;5500333
149;5500333;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;16;13;25
6;26;5;17;7;12;15;3;23;24;1;19;11;9;2;21;20;18;14;8;4;10;22;16;13;25;149;5646356
149;5500333;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;16;13;25
6;26;11;17;7;12;15;22;23;24;1;19;5;9;2;21;20;18;14;8;4;10;3;16;13;25;149;5613631
149;5500333;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;16;13;25
6;19;11;17;7;12;15;3;23;24;1;26;5;9;2;21;20;18;14;8;4;10;22;16;13;25;149;5541256
149;5500333;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;16;13;25
6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;25;18;14;8;4;10;22;16;13;20;149;5538951
149;5500333;6;26;11;17;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;16;13;25
6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25;149;5498035
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;1;15;3;23;24;12;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25;149;5529174
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;17;18;14;8;4;10;22;20;13;25;149;5591495
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;17;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;3;13;25;149;5608426
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;9;11;16;7;12;15;3;23;24;1;19;5;26;2;21;20;18;14;8;4;10;22;17;13;25;149;5603295
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;21;24;1;19;5;9;2;23;20;18;14;8;4;10;22;17;13;25;149;5525582
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;1;23;24;3;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25;149;5597700
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;24;1;4;5;9;2;21;20;18;14;8;19;10;22;17;13;25;149;5553564
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;19;1;24;5;9;2;21;20;18;14;8;4;10;22;17;13;25;149;5540476
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;25;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;3;149;5504456
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;19;7;12;15;3;23;24;1;16;5;9;2;21;20;18;14;8;4;10;22;17;13;25;149;5546940
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;10;24;1;19;5;9;2;21;20;18;14;8;4;23;22;17;13;25;149;5505362
149;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;13;17;22;25;149;5527354
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;9;15;3;23;24;1;19;5;12;2;21;20;18;14;8;4;10;22;17;13;25;150;5551138
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;22;20;18;14;8;4;10;21;17;13;25;150;5541080
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;4;20;18;14;8;21;10;22;17;13;25;150;5563325
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;22;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;11;17;13;25;150;5504965
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;24;1;19;5;14;2;21;20;18;9;8;4;10;22;17;13;25;150;5554989
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;11;16;7;12;15;3;23;24;1;10;5;9;2;21;20;18;14;8;4;19;22;17;13;25;150;5575047
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
5;26;11;16;7;12;15;3;23;24;1;19;6;9;2;21;20;18;14;8;4;10;22;17;13;25;150;5664365
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
25;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;6;150;5511190
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
6;26;20;16;7;12;15;3;23;24;1;19;5;9;2;21;11;18;14;8;4;10;22;17;13;25;150;5581656
150;5498035;6;26;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
26;6;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25;150;5495668
150;5495668;26;6;11;16;7;12;15;3;23;24;1;19;5;9;2;21;20;18;14;8;4;10;22;17;13;25
26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;8;4;10;22;17;13;25;150;5497278
150;5497278;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;8;4;10;22;17;13;25
26;6;11;16;7;12;2;3;23;24;1;22;5;9;15;21;20;18;14;8;4;10;19;17;13;25;150;5576173
150;5497278;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;8;4;10;22;17;13;25
26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25;150;5491047
150;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;25;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;12;150;5493716
150;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;12;2;3;23;24;14;19;5;9;15;21;20;18;1;22;4;10;8;17;13;25;150;5563650
150;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;20;21;18;14;22;4;10;8;17;13;25;150;5500576
150;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
20;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;26;18;14;22;4;10;8;17;13;25;150;5551382
150;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;15;2;3;23;24;1;19;5;9;12;21;20;18;14;22;4;10;8;17;13;25;150;5511671
150;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;22;18;14;20;4;10;8;17;13;25;150;5578419
150;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;14;20;18;21;22;4;10;8;17;13;25;150;5505262
151;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;4;2;3;23;24;1;19;5;9;15;21;20;18;14;22;12;10;8;17;13;25;151;5551797
151;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;4;22;14;10;8;17;13;25;151;5687557
151;5491047;26;6;11;16;7;12;2;3;23;24;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;25
26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;24;151;5490702
151;5490702;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;24
26;6;11;16;7;12;2;3;23;25;1;19;5;9;14;21;20;18;15;22;4;10;8;17;13;24;151;5630143
151;5490702;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;24
26;6;11;16;7;12;2;3;4;25;1;19;5;9;15;21;20;18;14;22;23;10;8;17;13;24;151;5512425
151;5490702;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;10;8;17;13;24
26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24;151;5489112
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;18;2;3;23;25;1;19;5;9;15;21;20;12;14;22;4;17;8;10;13;24;151;5500264
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;18;1;19;5;9;15;21;20;25;14;22;4;17;8;10;13;24;151;5500342
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;13;14;22;4;17;8;10;18;24;151;5510807
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;14;7;12;2;3;23;25;1;19;5;9;15;21;20;18;16;22;4;17;8;10;13;24;151;5659080
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;4;22;17;8;10;13;24;151;5495542
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;14;3;23;25;1;19;5;9;15;21;20;18;2;22;4;17;8;10;13;24;151;5521581
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;25;1;19;14;9;15;21;20;18;5;22;4;17;8;10;13;24;151;5549305
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;25;1;19;13;9;15;21;20;18;14;22;4;17;8;10;5;24;151;5667792
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;24;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;11;151;5495713
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;25;1;17;5;9;15;21;20;18;14;22;4;19;8;10;13;24;151;5569256
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;5;2;3;23;25;1;19;12;9;15;21;20;18;14;22;4;17;8;10;13;24;151;5591785
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;13;20;18;14;22;4;17;8;10;21;24;151;5496512
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;24;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;2;151;5492719
151;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;10;14;22;4;17;8;18;13;24;151;5667268
152;5489112;26;6;11;16;7;12;2;3;23;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;13;24
26;6;11;16;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;23;24;152;5484586
152;5484586;26;6;11;16;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;23;24
26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;23;24;152;5480752
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;23;24
26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23;152;5480752
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;2;3;13;20;1;19;5;9;15;21;25;18;14;22;4;17;8;10;24;23;152;5496141
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;10;14;22;4;17;8;18;24;23;152;5659136
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;14;20;18;21;22;4;17;8;10;24;23;152;5495667
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;8;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;7;10;24;23;152;5482925
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;2;15;13;25;1;19;5;9;3;21;20;18;14;22;4;17;8;10;24;23;152;5574363
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;8;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;2;10;24;23;152;5529121
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;2;3;13;25;1;23;5;9;15;21;20;18;14;22;4;17;8;10;24;19;152;5550173
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;9;11;7;12;2;3;13;25;1;19;5;16;15;21;20;18;14;22;4;17;8;10;24;23;152;5576544
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;2;3;13;25;1;19;4;9;15;21;20;18;14;22;5;17;8;10;24;23;152;5701698
152;5480752;26;6;16;11;7;12;2;3;13;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23;152;5481039
152;5481039;26;6;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;13;3;2;25;1;19;5;9;18;21;20;15;14;22;4;17;8;10;24;23;152;5564764
152;5481039;26;6;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;13;3;4;25;1;19;5;9;15;21;20;18;14;22;2;17;8;10;24;23;152;5507517
152;5481039;26;6;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;17;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;6;8;10;24;23;152;5488752
152;5481039;26;6;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;13;3;2;25;1;19;8;9;15;21;20;18;14;22;4;17;5;10;24;23;152;5732795
152;5481039;26;6;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;14;12;13;3;2;25;1;19;5;9;15;21;20;18;7;22;4;17;8;10;24;23;152;5622177
152;5481039;26;6;16;11;7;12;13;3;2;25;1;19;5;9;15;21;20;18;14;22;4;17;8;10;24;23
26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23;152;5481621
152;5481621;26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23
26;6;16;11;7;12;13;3;2;10;1;20;5;9;15;21;19;18;14;22;4;17;8;25;24;23;152;5492160
153;5481621;26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23
26;6;16;9;7;12;13;3;2;10;1;19;5;11;15;21;20;18;14;22;4;17;8;25;24;23;153;5545645
153;5481621;26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23
26;6;16;11;7;12;13;3;2;10;25;19;5;9;15;21;20;18;14;22;4;17;8;1;24;23;153;5538234
153;5481621;26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23
26;9;16;11;7;12;13;3;2;10;1;19;5;6;15;21;20;18;14;22;4;17;8;25;24;23;153;5582012
153;5481621;26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23
26;6;16;11;4;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;7;17;8;25;24;23;153;5489875
153;5481621;26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23
26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;8;14;22;4;17;18;25;24;23;153;5692872
153;5481621;26;6;16;11;7;12;13;3;2;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23
26;2;16;11;7;12;13;3;6;10;1;19;5;9;15;21;20;18;14;22;4;17;8;25;24;23;153;5487501
