"X1";"X5758141";"X11";"X15";"X10";"X9";"X26";"X19";"X24";"X6";"X25";"X17";"X21";"X5";"X12";"X3";"X13";"X23";"X7";"X14";"X2";"X22";"X4";"X1.1";"X16";"X20";"X8";"X18"
26;20;3;13;16;15;8;17;19;18;1;14;5;12;11;24;4;21;9;2;10;25;22;23;7;6;124;5547948
124;5547948;26;20;3;13;16;15;8;17;19;18;1;14;5;12;11;24;4;21;9;2;10;25;22;23;7;6
26;20;3;13;16;15;8;17;19;18;1;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6;124;5548196
124;5548196;26;20;3;13;16;15;8;17;19;18;1;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
26;20;3;13;16;15;8;17;2;18;1;14;5;12;11;25;4;21;9;19;10;24;22;23;7;6;124;5590808
124;5548196;26;20;3;13;16;15;8;17;19;18;1;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
26;20;3;13;16;15;8;17;1;18;19;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6;124;5562176
124;5562176;26;20;3;13;16;15;8;17;1;18;19;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
26;20;3;13;16;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6;124;5556950
124;5556950;26;20;3;13;16;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
26;20;3;13;12;15;19;17;1;18;8;14;5;16;11;25;4;21;9;2;10;24;22;23;7;6;124;5574570
124;5556950;26;20;3;13;16;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
26;20;3;13;16;15;19;17;1;18;8;14;5;12;11;25;10;21;9;2;4;24;22;23;7;6;124;5584739
124;5556950;26;20;3;13;16;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
26;20;12;13;16;15;19;17;1;18;8;14;5;3;11;25;4;21;9;2;10;24;22;23;7;6;124;5587710
124;5556950;26;20;3;13;16;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
26;20;3;13;16;15;19;17;1;18;21;14;5;12;11;25;4;8;9;2;10;24;22;23;7;6;124;5568248
125;5556950;26;20;3;13;16;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
16;20;3;13;26;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6;125;5558415
125;5558415;16;20;3;13;26;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
5;20;3;13;26;15;19;17;1;18;8;14;16;12;11;25;4;21;9;2;10;24;22;23;7;6;125;5712571
125;5558415;16;20;3;13;26;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
14;20;3;13;26;15;19;17;1;18;8;16;5;12;11;25;4;21;9;2;10;24;22;23;7;6;125;5623767
125;5558415;16;20;3;13;26;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
16;20;3;13;26;15;10;17;1;18;8;14;5;12;11;25;4;21;9;2;19;24;22;23;7;6;125;5635449
125;5558415;16;20;3;13;26;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;6
16;20;3;13;6;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26;125;5537567
125;5537567;16;20;3;13;6;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
16;20;3;13;6;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;7;23;26;125;5543811
125;5537567;16;20;3;13;6;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
16;20;3;13;6;12;19;17;1;18;8;14;5;15;11;25;4;21;9;2;10;24;22;23;7;26;125;5557081
125;5537567;16;20;3;13;6;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
16;20;3;13;6;15;19;17;1;14;8;18;5;12;11;25;4;21;9;2;10;24;22;23;7;26;125;5606540
125;5537567;16;20;3;13;6;15;19;17;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
16;20;3;13;6;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26;125;5532260
125;5532260;16;20;3;13;6;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
16;20;3;13;18;17;19;15;1;6;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26;125;5585537
125;5532260;16;20;3;13;6;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
6;20;3;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26;125;5532295
125;5532295;6;20;3;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
6;20;3;13;15;17;19;16;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26;125;5563613
125;5532295;6;20;3;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;10;24;22;23;7;26
6;20;10;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;3;24;22;23;7;26;125;5535963
125;5535963;6;20;10;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;3;24;22;23;7;26
6;20;10;13;16;17;19;15;5;18;8;14;1;12;11;25;4;21;9;2;3;24;22;23;7;26;125;5746669
125;5535963;6;20;10;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;3;24;22;23;7;26
6;20;10;13;16;17;19;15;1;18;8;14;5;12;11;3;4;21;9;2;25;24;22;23;7;26;125;5576408
125;5535963;6;20;10;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;3;24;22;23;7;26
12;20;10;13;16;17;19;15;1;18;8;14;5;6;11;25;4;21;9;2;3;24;22;23;7;26;125;5552521
125;5535963;6;20;10;13;16;17;19;15;1;18;8;14;5;12;11;25;4;21;9;2;3;24;22;23;7;26
6;20;10;13;16;17;19;15;1;18;8;14;5;12;2;25;4;21;9;11;3;24;22;23;7;26;125;5536580
125;5536580;6;20;10;13;16;17;19;15;1;18;8;14;5;12;2;25;4;21;9;11;3;24;22;23;7;26
6;11;10;13;16;17;19;15;1;18;8;14;5;12;2;25;4;21;9;20;3;24;22;23;7;26;125;5559790
125;5536580;6;20;10;13;16;17;19;15;1;18;8;14;5;12;2;25;4;21;9;11;3;24;22;23;7;26
6;20;10;13;16;17;19;15;1;18;8;14;5;12;2;25;4;21;9;11;3;23;22;24;7;26;125;5544641
125;5536580;6;20;10;13;16;17;19;15;1;18;8;14;5;12;2;25;4;21;9;11;3;24;22;23;7;26
6;20;10;13;19;17;16;15;1;18;8;14;5;12;2;25;4;21;9;11;3;24;22;23;7;26;125;5577921
126;5536580;6;20;10;13;16;17;19;15;1;18;8;14;5;12;2;25;4;21;9;11;3;24;22;23;7;26
6;20;10;13;16;17;19;15;1;18;8;14;5;4;2;25;12;21;9;11;3;24;22;23;7;26;126;5533466
126;5533466;6;20;10;13;16;17;19;15;1;18;8;14;5;4;2;25;12;21;9;11;3;24;22;23;7;26
6;20;10;13;16;17;19;15;1;18;8;14;7;4;2;25;12;21;9;11;3;24;22;23;5;26;126;5697996
126;5533466;6;20;10;13;16;17;19;15;1;18;8;14;5;4;2;25;12;21;9;11;3;24;22;23;7;26
12;20;10;13;16;17;19;15;1;18;8;14;5;4;2;25;6;21;9;11;3;24;22;23;7;26;126;5547813
126;5547813;12;20;10;13;16;17;19;15;1;18;8;14;5;4;2;25;6;21;9;11;3;24;22;23;7;26
12;20;10;24;16;17;19;15;1;18;8;14;5;4;2;25;6;21;9;11;3;13;22;23;7;26;126;5559728
126;5547813;12;20;10;13;16;17;19;15;1;18;8;14;5;4;2;25;6;21;9;11;3;24;22;23;7;26
12;20;10;13;5;17;19;15;1;18;8;14;16;4;2;25;6;21;9;11;3;24;22;23;7;26;126;5718757
126;5547813;12;20;10;13;16;17;19;15;1;18;8;14;5;4;2;25;6;21;9;11;3;24;22;23;7;26
12;20;10;13;16;17;19;15;1;18;4;14;5;8;2;25;6;21;9;11;3;24;22;23;7;26;126;5549684
126;5549684;12;20;10;13;16;17;19;15;1;18;4;14;5;8;2;25;6;21;9;11;3;24;22;23;7;26
12;20;10;13;16;17;19;15;1;18;4;14;5;8;2;25;6;21;23;11;3;24;22;9;7;26;126;5712501
126;5549684;12;20;10;13;16;17;19;15;1;18;4;14;5;8;2;25;6;21;9;11;3;24;22;23;7;26
12;20;10;13;16;17;19;15;1;18;4;14;5;22;2;25;6;21;9;11;3;24;8;23;7;26;126;5624655
126;5549684;12;20;10;13;16;17;19;15;1;18;4;14;5;8;2;25;6;21;9;11;3;24;22;23;7;26
12;20;10;13;16;17;19;15;1;18;4;14;5;6;2;25;8;21;9;11;3;24;22;23;7;26;126;5551836
126;5551836;12;20;10;13;16;17;19;15;1;18;4;14;5;6;2;25;8;21;9;11;3;24;22;23;7;26
12;20;10;13;16;17;19;1;15;18;4;14;5;6;2;25;8;21;9;11;3;24;22;23;7;26;126;5570256
126;5551836;12;20;10;13;16;17;19;15;1;18;4;14;5;6;2;25;8;21;9;11;3;24;22;23;7;26
12;20;10;13;16;17;19;15;1;18;4;14;5;6;2;9;8;21;25;11;3;24;22;23;7;26;126;5580452
126;5551836;12;20;10;13;16;17;19;15;1;18;4;14;5;6;2;25;8;21;9;11;3;24;22;23;7;26
12;20;10;13;16;23;19;15;1;18;4;14;5;6;2;25;8;21;9;11;3;24;22;17;7;26;126;5558347
126;5558347;12;20;10;13;16;23;19;15;1;18;4;14;5;6;2;25;8;21;9;11;3;24;22;17;7;26
12;20;10;13;16;23;19;15;1;18;4;14;5;6;2;21;8;25;9;11;3;24;22;17;7;26;126;5587729
126;5558347;12;20;10;13;16;23;19;15;1;18;4;14;5;6;2;25;8;21;9;11;3;24;22;17;7;26
12;20;10;13;16;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;24;22;17;7;26;126;5562113
126;5562113;12;20;10;13;16;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;24;22;17;7;26
12;20;10;13;16;14;19;15;1;21;4;23;5;6;2;25;8;18;9;11;3;24;22;17;7;26;126;5671631
126;5562113;12;20;10;13;16;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;24;22;17;7;26
12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;22;17;7;26;126;5564516
126;5564516;12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;22;17;7;26
12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;26;11;3;16;22;17;7;9;126;5632068
126;5564516;12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;22;17;7;26
12;25;10;13;24;23;19;15;1;21;4;14;5;6;2;20;8;18;9;11;3;16;22;17;7;26;126;5626107
126;5564516;12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;22;17;7;26
12;20;10;13;24;23;19;15;16;21;4;14;5;6;2;25;8;18;9;11;3;1;22;17;7;26;126;5613895
126;5564516;12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;22;17;7;26
12;16;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;20;22;17;7;26;126;5604676
127;5564516;12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;22;17;7;26
12;20;10;25;24;23;19;15;1;21;4;14;5;6;2;13;8;18;9;11;3;16;22;17;7;26;127;5579364
127;5564516;12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;22;17;7;26
12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22;127;5569044
127;5569044;12;20;10;13;24;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22
12;20;24;13;10;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22;127;5566839
127;5566839;12;20;24;13;10;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22
12;20;24;13;10;23;22;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;19;127;5579524
127;5566839;12;20;24;13;10;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22
12;13;24;20;10;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22;127;5570888
127;5570888;12;13;24;20;10;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22
12;13;24;20;10;23;19;15;1;21;5;14;4;6;2;25;8;18;9;11;3;16;26;17;7;22;127;5587311
127;5570888;12;13;24;20;10;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22
12;13;24;20;10;23;19;15;1;4;21;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22;127;5576298
127;5570888;12;13;24;20;10;23;19;15;1;21;4;14;5;6;2;25;8;18;9;11;3;16;26;17;7;22
12;13;24;20;10;6;19;15;1;21;4;14;5;23;2;25;8;18;9;11;3;16;26;17;7;22;127;5575905
127;5575905;12;13;24;20;10;6;19;15;1;21;4;14;5;23;2;25;8;18;9;11;3;16;26;17;7;22
12;13;24;20;10;6;19;15;1;21;4;14;5;23;22;25;8;18;9;11;3;16;26;17;7;2;127;5582532
127;5575905;12;13;24;20;10;6;19;15;1;21;4;14;5;23;2;25;8;18;9;11;3;16;26;17;7;22
12;13;24;2;10;6;19;15;1;21;4;14;5;23;20;25;8;18;9;11;3;16;26;17;7;22;127;5571124
127;5571124;12;13;24;2;10;6;19;15;1;21;4;14;5;23;20;25;8;18;9;11;3;16;26;17;7;22
12;13;16;2;10;6;19;15;1;21;4;14;5;23;20;25;8;18;9;11;3;24;26;17;7;22;127;5570900
127;5570900;12;13;16;2;10;6;19;15;1;21;4;14;5;23;20;25;8;18;9;11;3;24;26;17;7;22
12;13;16;2;10;6;19;15;1;21;4;14;5;23;20;25;7;18;9;11;3;24;26;17;8;22;127;5560045
127;5560045;12;13;16;2;10;6;19;15;1;21;4;14;5;23;20;25;7;18;9;11;3;24;26;17;8;22
12;13;22;2;10;6;19;15;1;21;4;14;5;23;20;25;7;18;9;11;3;24;26;17;8;16;127;5574726
127;5560045;12;13;16;2;10;6;19;15;1;21;4;14;5;23;20;25;7;18;9;11;3;24;26;17;8;22
12;13;16;2;10;6;19;15;1;21;4;14;5;23;20;25;7;18;9;11;3;26;24;17;8;22;127;5563532
127;5560045;12;13;16;2;10;6;19;15;1;21;4;14;5;23;20;25;7;18;9;11;3;24;26;17;8;22
12;13;16;2;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22;127;5562900
127;5562900;12;13;16;2;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22
12;13;16;2;20;6;19;15;1;21;4;14;25;23;10;5;7;18;9;11;3;24;26;17;8;22;127;5680841
127;5562900;12;13;16;2;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22
8;13;16;2;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;12;22;127;5621346
127;5562900;12;13;16;2;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22
12;13;16;9;20;6;19;15;1;21;4;14;5;23;10;25;7;18;2;11;3;24;26;17;8;22;127;5683144
127;5562900;12;13;16;2;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22
12;13;16;2;8;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;20;22;127;5675984
127;5562900;12;13;16;2;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22
12;2;16;13;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22;127;5562644
128;5562644;12;2;16;13;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;3;24;26;17;8;22
12;2;16;13;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;26;24;3;17;8;22;128;5557294
128;5557294;12;2;16;13;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;26;24;3;17;8;22
12;2;16;15;20;6;19;13;1;21;4;14;5;23;10;25;7;18;9;11;26;24;3;17;8;22;128;5563352
128;5557294;12;2;16;13;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;26;24;3;17;8;22
12;2;25;13;20;6;19;15;1;21;4;14;5;23;10;16;7;18;9;11;26;24;3;17;8;22;128;5566371
128;5557294;12;2;16;13;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;26;24;3;17;8;22
12;2;16;13;20;6;19;15;1;9;4;14;5;23;10;25;7;18;21;11;26;24;3;17;8;22;128;5577563
128;5557294;12;2;16;13;20;6;19;15;1;21;4;14;5;23;10;25;7;18;9;11;26;24;3;17;8;22
12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22;128;5549461
128;5549461;12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22
12;2;22;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;16;128;5564142
128;5549461;12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22
12;2;16;13;20;6;19;14;1;21;4;25;5;23;10;15;7;18;9;11;26;24;3;17;8;22;128;5630316
128;5549461;12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22
12;2;6;13;20;16;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22;128;5555104
128;5549461;12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22
12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;17;11;26;24;3;9;8;22;128;5745012
128;5549461;12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22
12;2;16;13;20;6;8;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;19;22;128;5561728
128;5549461;12;2;16;13;20;6;19;25;1;21;4;14;5;23;10;15;7;18;9;11;26;24;3;17;8;22
12;2;16;13;20;6;19;25;1;21;8;14;5;23;10;15;7;18;9;11;26;24;3;17;4;22;128;5556503
128;5556503;12;2;16;13;20;6;19;25;1;21;8;14;5;23;10;15;7;18;9;11;26;24;3;17;4;22
12;2;16;13;20;6;19;25;1;21;8;14;5;23;10;15;7;18;26;11;9;24;3;17;4;22;128;5723070
128;5556503;12;2;16;13;20;6;19;25;1;21;8;14;5;23;10;15;7;18;9;11;26;24;3;17;4;22
12;2;16;13;20;6;19;25;1;21;8;4;5;23;10;15;7;18;9;11;26;24;3;17;14;22;128;5672940
128;5556503;12;2;16;13;20;6;19;25;1;21;8;14;5;23;10;15;7;18;9;11;26;24;3;17;4;22
12;5;16;13;20;6;19;25;1;21;8;14;2;23;10;15;7;18;9;11;26;24;3;17;4;22;128;5765811
128;5556503;12;2;16;13;20;6;19;25;1;21;8;14;5;23;10;15;7;18;9;11;26;24;3;17;4;22
12;2;16;13;20;6;19;25;1;21;8;14;9;23;10;15;7;18;5;11;26;24;3;17;4;22;128;5575116
128;5556503;12;2;16;13;20;6;19;25;1;21;8;14;5;23;10;15;7;18;9;11;26;24;3;17;4;22
12;2;16;13;20;6;19;10;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;17;4;22;128;5559730
128;5559730;12;2;16;13;20;6;19;10;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;17;4;22
12;2;19;13;20;6;16;10;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;17;4;22;128;5610596
128;5559730;12;2;16;13;20;6;19;10;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;17;4;22
12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22;128;5557536
128;5557536;12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;16;13;22;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;20;128;5635904
128;5557536;12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
8;2;16;13;20;6;19;17;1;21;12;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22;128;5589475
129;5557536;12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;26;7;18;9;11;15;24;3;10;4;22;129;5578631
129;5557536;12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;16;13;4;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;20;22;129;5642640
129;5557536;12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;16;13;20;6;19;17;7;21;8;14;5;23;25;15;1;18;9;11;26;24;3;10;4;22;129;5565272
129;5557536;12;2;16;13;20;6;19;17;1;21;8;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22;129;5567767
129;5567767;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;26;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;16;24;3;10;4;22;129;5572652
129;5567767;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;26;4;3;10;24;22;129;5613714
129;5567767;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;26;24;3;10;4;22
12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;22;24;3;10;4;26;129;5562174
129;5562174;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;17;5;21;19;14;1;23;25;15;7;18;9;11;22;24;3;10;4;26;129;5708060
129;5562174;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;22;24;3;10;4;26
12;2;16;13;15;6;8;17;1;21;19;14;5;23;25;20;7;18;9;11;22;24;3;10;4;26;129;5600893
129;5562174;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;17;1;21;26;14;5;23;25;15;7;18;9;11;22;24;3;10;4;19;129;5567824
129;5562174;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;11;9;18;22;24;3;10;4;26;129;5656087
129;5562174;12;2;16;13;20;6;8;17;1;21;19;14;5;23;25;15;7;18;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;18;1;21;19;14;5;23;25;15;7;17;9;11;22;24;3;10;4;26;129;5601284
129;5601284;12;2;16;13;20;6;8;18;1;21;19;14;5;23;25;15;7;17;9;11;22;24;3;10;4;26
12;2;16;13;20;6;25;18;1;21;19;14;5;23;8;15;7;17;9;11;22;24;3;10;4;26;129;5633393
129;5601284;12;2;16;13;20;6;8;18;1;21;19;14;5;23;25;15;7;17;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;18;1;21;19;14;10;23;25;15;7;17;9;11;22;24;3;5;4;26;129;5822071
129;5601284;12;2;16;13;20;6;8;18;1;21;19;14;5;23;25;15;7;17;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;18;1;4;19;14;5;23;25;15;7;17;9;11;22;24;3;10;21;26;129;5618145
129;5601284;12;2;16;13;20;6;8;18;1;21;19;14;5;23;25;15;7;17;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;18;1;17;19;14;5;23;25;15;7;21;9;11;22;24;3;10;4;26;129;5577755
129;5577755;12;2;16;13;20;6;8;18;1;17;19;14;5;23;25;15;7;21;9;11;22;24;3;10;4;26
12;19;16;13;20;6;8;18;1;17;2;14;5;23;25;15;7;21;9;11;22;24;3;10;4;26;129;5602015
129;5577755;12;2;16;13;20;6;8;18;1;17;19;14;5;23;25;15;7;21;9;11;22;24;3;10;4;26
19;2;16;13;20;6;8;18;1;17;12;14;5;23;25;15;7;21;9;11;22;24;3;10;4;26;129;5590979
129;5577755;12;2;16;13;20;6;8;18;1;17;19;14;5;23;25;15;7;21;9;11;22;24;3;10;4;26
12;2;16;13;20;6;8;18;1;17;19;14;5;23;25;15;7;21;9;22;11;24;3;10;4;26;129;5575057
129;5575057;12;2;16;13;20;6;8;18;1;17;19;14;5;23;25;15;7;21;9;22;11;24;3;10;4;26
12;2;16;13;20;6;8;18;1;17;19;14;5;4;25;15;7;21;9;22;11;24;3;10;23;26;129;5561966
130;5561966;12;2;16;13;20;6;8;18;1;17;19;14;5;4;25;15;7;21;9;22;11;24;3;10;23;26
12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;23;26;130;5556006
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;23;26
12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;3;24;11;10;23;26;130;5559905
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;23;26
12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23;130;5556006
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;21;7;15;9;22;11;24;3;10;26;23;130;5570698
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
21;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;12;9;22;11;24;3;10;26;23;130;5564376
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
12;2;16;13;20;6;8;17;1;18;19;14;25;4;5;15;7;21;9;22;11;24;3;10;26;23;130;5714856
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
12;2;9;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;16;22;11;24;3;10;26;23;130;5726028
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
12;2;16;13;20;6;14;17;1;18;19;8;5;4;25;15;7;21;9;22;11;24;3;10;26;23;130;5637298
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
12;2;16;13;17;6;8;20;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23;130;5576934
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
19;2;16;13;20;6;8;17;1;18;12;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23;130;5569443
130;5556006;12;2;16;13;20;6;8;17;1;18;19;14;5;4;25;15;7;21;9;22;11;24;3;10;26;23
12;2;16;13;21;6;8;17;1;18;19;14;5;4;25;15;7;20;9;22;11;24;3;10;26;23;130;5547117
