"X1";"X5801793";"X2";"X20";"X16";"X23";"X14";"X21";"X25";"X22";"X17";"X4";"X11";"X3";"X1.1";"X24";"X5";"X8";"X12";"X9";"X15";"X26";"X13";"X10";"X6";"X19";"X7";"X18"
23;10;13;12;26;21;7;17;1;11;4;20;18;8;14;15;9;5;19;2;16;6;3;22;24;25;129;5496584
129;5463421;23;10;13;12;26;21;7;17;1;8;4;20;18;11;14;15;9;5;19;2;16;6;3;22;24;25
23;10;13;12;26;21;7;3;1;8;4;20;18;11;14;15;9;5;19;2;16;6;17;22;24;25;129;5537618
129;5463421;23;10;13;12;26;21;7;17;1;8;4;20;18;11;14;15;9;5;19;2;16;6;3;22;24;25
23;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;16;6;3;22;24;25;129;5470860
129;5470860;23;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;16;6;3;22;24;25
23;10;13;12;26;21;3;17;1;8;4;18;20;11;14;15;9;5;19;2;16;6;7;22;24;25;129;5555228
129;5470860;23;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;16;6;3;22;24;25
23;5;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;10;19;2;16;6;3;22;24;25;129;5801617
129;5470860;23;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;16;6;3;22;24;25
16;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25;129;5467110
129;5467110;16;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25
16;10;14;12;26;21;7;17;1;8;4;18;20;11;13;15;9;5;19;2;23;6;3;22;24;25;129;5478607
129;5467110;16;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25
16;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;22;2;23;6;3;19;24;25;129;5518618
129;5467110;16;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25
16;10;13;12;26;19;7;17;1;8;4;18;20;11;14;15;9;5;21;2;23;6;3;22;24;25;129;5520745
129;5467110;16;10;13;12;26;21;7;17;1;8;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25
16;10;13;12;26;21;7;17;8;1;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25;129;5460730
129;5460730;16;10;13;12;26;21;7;17;8;1;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25
16;10;13;12;26;9;7;17;8;1;4;18;20;11;14;15;21;5;19;2;23;6;3;22;24;25;129;5484696
129;5460730;16;10;13;12;26;21;7;17;8;1;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25
16;10;13;12;26;21;7;17;8;1;3;18;20;11;14;15;9;5;19;2;23;6;4;22;24;25;129;5497036
129;5460730;16;10;13;12;26;21;7;17;8;1;4;18;20;11;14;15;9;5;19;2;23;6;3;22;24;25
16;10;13;12;26;15;7;17;8;1;4;18;20;11;14;21;9;5;19;2;23;6;3;22;24;25;129;5461421
130;5461421;16;10;13;12;26;15;7;17;8;1;4;18;20;11;14;21;9;5;19;2;23;6;3;22;24;25
16;4;13;12;26;15;7;17;8;1;10;18;20;11;14;21;9;5;19;2;23;6;3;22;24;25;130;5488962
130;5461421;16;10;13;12;26;15;7;17;8;1;4;18;20;11;14;21;9;5;19;2;23;6;3;22;24;25
16;10;13;12;26;15;7;17;8;1;4;18;6;11;14;21;9;5;19;2;23;20;3;22;24;25;130;5498382
130;5461421;16;10;13;12;26;15;7;17;8;1;4;18;20;11;14;21;9;5;19;2;23;6;3;22;24;25
16;3;13;12;26;15;7;17;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;25;130;5457419
130;5457419;16;3;13;12;26;15;7;17;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;25
16;3;13;12;26;15;7;25;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;17;130;5457079
130;5457079;16;3;13;12;26;15;7;25;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;17
16;24;13;12;26;15;7;25;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;3;17;130;5558145
130;5457079;16;3;13;12;26;15;7;25;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;17
16;3;13;12;26;15;7;25;8;1;10;18;20;11;14;21;9;5;19;2;23;6;4;22;24;17;130;5498603
130;5457079;16;3;13;12;26;15;7;25;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;17
16;3;13;21;26;15;7;25;8;1;4;18;20;11;14;12;9;5;19;2;23;6;10;22;24;17;130;5547281
130;5457079;16;3;13;12;26;15;7;25;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;17
16;3;13;12;26;20;7;25;8;1;4;18;15;11;14;21;9;5;19;2;23;6;10;22;24;17;130;5539189
130;5457079;16;3;13;12;26;15;7;25;8;1;4;18;20;11;14;21;9;5;19;2;23;6;10;22;24;17
16;3;13;12;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;22;24;17;130;5458852
130;5458852;16;3;13;12;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;22;24;17
16;3;17;12;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;22;24;13;130;5506319
130;5458852;16;3;13;12;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;22;24;17
16;3;13;12;26;20;7;25;8;1;4;18;15;14;11;21;9;5;19;2;23;6;10;22;24;17;130;5531472
130;5458852;16;3;13;12;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;22;24;17
12;3;13;16;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;22;24;17;130;5462447
130;5462447;12;3;13;16;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;22;24;17
22;3;13;16;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;12;24;17;130;5465389
130;5465389;22;3;13;16;26;15;7;25;8;1;4;18;20;14;11;21;9;5;19;2;23;6;10;12;24;17
22;3;4;16;26;15;7;25;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;17;130;5487035
130;5487035;22;3;4;16;26;15;7;25;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;17
22;3;4;16;26;17;7;25;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;15;130;5493953
130;5493953;22;3;4;16;26;17;7;25;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;15
22;3;4;16;26;17;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;25;130;5487050
130;5487050;22;3;4;16;26;17;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;25
22;3;4;16;26;17;7;15;8;1;13;18;20;14;11;21;9;5;19;25;23;6;10;12;24;2;130;5503477
130;5487050;22;3;4;16;26;17;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;25
22;3;4;16;26;17;7;15;8;12;13;18;20;14;11;21;9;5;19;2;23;6;10;1;24;25;130;5564255
130;5487050;22;3;4;16;26;17;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;25
22;3;4;16;26;17;7;15;14;1;13;18;20;8;11;21;9;5;19;2;23;6;10;12;24;25;130;5606873
130;5487050;22;3;4;16;26;17;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;24;25
22;3;4;16;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;17;25;130;5486710
131;5486710;22;3;4;16;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;17;25
22;3;4;16;26;24;7;15;8;1;13;18;25;14;11;21;9;5;19;2;23;6;10;12;17;20;131;5584955
131;5486710;22;3;4;16;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;17;25
22;3;4;16;26;24;7;15;10;1;13;18;20;14;11;21;9;5;19;2;23;6;8;12;17;25;131;5539261
131;5486710;22;3;4;16;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;17;25
22;3;4;16;26;10;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;24;12;17;25;131;5488299
131;5486710;22;3;4;16;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;17;25
22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;17;25;131;5489113
131;5489113;22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;10;12;17;25
22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;12;10;17;25;131;5489113
131;5489113;22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;12;10;17;25
22;3;16;4;26;24;7;15;8;1;13;18;20;21;11;14;9;5;19;2;23;6;12;10;17;25;131;5603226
131;5489113;22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;12;10;17;25
22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;5;9;21;19;2;23;6;12;10;17;25;131;5592498
131;5489113;22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;12;10;17;25
22;3;20;4;26;24;7;15;8;1;13;18;16;14;11;21;9;5;19;2;23;6;12;10;17;25;131;5518733
131;5489113;22;3;16;4;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;23;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;4;6;12;10;17;25;131;5499494
131;5499494;22;3;16;23;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;9;18;20;14;11;21;13;5;19;2;4;6;12;10;17;25;131;5526191
131;5499494;22;3;16;23;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;13;18;20;9;11;21;14;5;19;2;4;6;12;10;17;25;131;5539864
131;5499494;22;3;16;23;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;2;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;23;4;6;12;10;17;25;131;5501765
131;5499494;22;3;16;23;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;14;23;26;24;7;15;8;1;13;18;20;16;11;21;9;5;19;2;4;6;12;10;17;25;131;5515730
131;5499494;22;3;16;23;26;24;7;15;8;1;13;18;20;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25;131;5496095
131;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;8;15;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25;131;5521495
131;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;13;20;18;1;14;11;21;9;5;19;2;4;6;12;10;17;25;131;5516008
131;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
15;3;16;23;26;24;7;22;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25;131;5540884
131;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;19;18;13;14;11;21;9;5;20;2;4;6;12;10;17;25;131;5520665
131;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;6;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;24;12;10;17;25;131;5503131
131;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
14;3;16;23;26;24;7;15;8;1;20;18;13;22;11;21;9;5;19;2;4;6;12;10;17;25;131;5514185
132;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;20;18;13;14;25;21;9;5;19;2;4;6;12;10;17;11;132;5505668
132;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;5;7;15;8;1;20;18;13;14;11;21;9;24;19;2;4;6;12;10;17;25;132;5626047
132;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
1;3;16;23;26;24;7;15;8;22;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25;132;5569874
132;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;20;19;13;14;11;21;9;5;18;2;4;6;12;10;17;25;132;5513068
132;5496095;22;3;16;23;26;24;7;15;8;1;20;18;13;14;11;21;9;5;19;2;4;6;12;10;17;25
22;3;16;23;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;4;6;12;10;17;25;132;5493914
132;5493914;22;3;16;23;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;4;6;12;10;17;25
22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;4;6;12;10;17;25;132;5495654
132;5495654;22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;4;6;12;10;17;25
22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;4;25;12;10;17;6;132;5510226
132;5495654;22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;4;6;12;10;17;25
22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;13;9;5;19;21;4;6;12;10;17;25;132;5554935
132;5495654;22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;4;6;12;10;17;25
22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;10;6;12;4;17;25;132;5493802
132;5493802;22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;10;6;12;4;17;25
22;23;16;3;10;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;26;6;12;4;17;25;132;5498468
132;5493802;22;23;16;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;10;6;12;4;17;25
22;23;16;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;11;12;4;17;25;132;5493782
132;5493782;22;23;16;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;11;12;4;17;25
22;23;16;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;11;25;132;5498863
132;5498863;22;23;16;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;11;25
22;23;16;3;26;24;7;10;8;1;20;18;2;14;6;21;9;5;19;13;15;17;12;4;11;25;132;5557118
132;5498863;22;23;16;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;11;25
22;23;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;16;25;132;5502402
132;5502402;22;23;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;16;25
15;23;11;3;26;24;7;22;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;16;25;132;5544840
132;5502402;22;23;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;16;25
22;23;11;3;26;24;7;15;10;1;20;18;2;14;6;21;9;5;19;13;8;17;12;4;16;25;132;5563223
132;5502402;22;23;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;16;25
22;23;11;3;26;24;7;15;20;1;8;18;2;14;6;21;9;5;19;13;10;17;12;4;16;25;132;5544419
132;5502402;22;23;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;17;12;4;16;25
22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25;132;5504789
132;5504789;22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25
22;17;11;19;26;24;7;15;8;1;20;18;2;14;6;21;9;5;3;13;10;23;12;4;16;25;132;5556444
132;5504789;22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25
22;17;11;3;26;24;7;15;8;1;20;18;2;14;10;21;9;5;19;13;6;23;12;4;16;25;132;5508853
133;5504789;22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25
22;17;11;3;26;24;7;15;8;13;20;18;2;14;6;21;9;5;19;1;10;23;12;4;16;25;133;5581292
133;5504789;22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25
20;17;11;3;26;24;7;15;8;1;22;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25;133;5535474
133;5504789;22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25
22;17;11;3;26;24;7;15;8;1;20;25;2;14;6;21;9;5;19;13;10;23;12;4;16;18;133;5666565
133;5504789;22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25
22;17;11;1;26;24;7;15;8;3;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25;133;5665094
133;5504789;22;17;11;3;26;24;7;15;8;1;20;18;2;14;6;21;9;5;19;13;10;23;12;4;16;25
22;17;6;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;16;25;133;5506124
133;5506124;22;17;6;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;16;25
22;17;6;3;26;24;7;15;8;1;20;18;9;14;11;21;2;5;19;13;10;23;12;4;16;25;133;5534263
133;5506124;22;17;6;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;16;25
22;17;6;3;26;24;7;15;8;1;20;18;2;5;11;21;9;14;19;13;10;23;12;4;16;25;133;5577860
133;5506124;22;17;6;3;26;24;7;15;8;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;16;25
22;17;6;3;26;24;7;15;16;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;8;25;133;5509022
133;5509022;22;17;6;3;26;24;7;15;16;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;8;25
18;17;6;3;26;24;7;15;16;1;20;22;2;14;11;21;9;5;19;13;10;23;12;4;8;25;133;5532774
133;5509022;22;17;6;3;26;24;7;15;16;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;8;25
22;17;19;3;26;24;7;15;16;1;20;18;2;14;11;21;9;5;6;13;10;23;12;4;8;25;133;5537833
133;5509022;22;17;6;3;26;24;7;15;16;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;8;25
22;17;6;3;26;15;7;24;16;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;8;25;133;5513069
133;5513069;22;17;6;3;26;15;7;24;16;1;20;18;2;14;11;21;9;5;19;13;10;23;12;4;8;25
22;17;6;3;26;15;7;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25;133;5495297
133;5495297;22;17;6;3;26;15;7;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25
22;17;7;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25;133;5503858
133;5503858;22;17;7;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25
22;21;7;3;26;15;6;24;16;1;20;4;2;14;11;17;9;5;19;13;10;23;12;18;8;25;133;5524399
133;5503858;22;17;7;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25
22;17;7;3;19;15;6;24;16;1;20;4;2;14;11;21;9;5;26;13;10;23;12;18;8;25;133;5546279
133;5503858;22;17;7;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25
22;17;7;3;26;15;6;24;16;1;20;4;2;9;11;21;14;5;19;13;10;23;12;18;8;25;133;5576587
133;5503858;22;17;7;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25
22;17;7;3;6;15;26;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25;133;5507803
133;5503858;22;17;7;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25
22;17;19;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;7;13;10;23;12;18;8;25;133;5513320
133;5503858;22;17;7;3;26;15;6;24;16;1;20;4;2;14;11;21;9;5;19;13;10;23;12;18;8;25
22;17;7;3;26;15;6;24;11;1;20;4;2;14;16;21;9;5;19;13;10;23;12;18;8;25;133;5502571
133;5502571;22;17;7;3;26;15;6;24;11;1;20;4;2;14;16;21;9;5;19;13;10;23;12;18;8;25
22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;13;10;23;12;18;8;25;133;5504813
134;5504813;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;13;10;23;12;18;8;25
22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;13;18;8;25;134;5504578
134;5504578;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;13;18;8;25
22;17;7;3;26;15;9;24;11;1;2;4;20;14;16;21;6;5;19;12;10;23;13;18;8;25;134;5545399
134;5504578;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;13;18;8;25
22;17;7;1;26;15;6;24;11;3;2;4;20;14;16;21;9;5;19;12;10;23;13;18;8;25;134;5702970
134;5504578;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;13;18;8;25
22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;8;18;13;25;134;5633086
134;5504578;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;13;18;8;25
8;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;13;18;22;25;134;5554624
134;5504578;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;10;23;13;18;8;25
22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;23;10;13;18;8;25;134;5504647
134;5504647;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;23;10;13;18;8;25
22;17;7;3;26;15;24;6;11;1;2;4;20;14;16;21;9;5;19;12;23;10;13;18;8;25;134;5508716
134;5504647;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;23;10;13;18;8;25
22;17;7;3;26;15;6;24;11;18;2;4;20;14;16;21;9;5;19;12;23;10;13;1;8;25;134;5636386
134;5504647;22;17;7;3;26;15;6;24;11;1;2;4;20;14;16;21;9;5;19;12;23;10;13;18;8;25
22;17;7;3;26;15;6;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;18;8;25;134;5522634
134;5522634;22;17;7;3;26;15;6;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;18;8;25
22;17;7;3;18;15;6;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25;134;5516128
134;5516128;22;17;7;3;18;15;6;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25;134;5511336
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;6;3;18;15;7;24;11;1;2;19;10;14;16;21;9;5;4;12;23;20;13;26;8;25;134;5580453
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;9;3;18;15;7;24;11;1;2;19;20;14;16;21;6;5;4;12;23;10;13;26;8;25;134;5600316
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;6;3;18;15;7;24;20;1;2;19;11;14;16;21;9;5;4;12;23;10;13;26;8;25;134;5533497
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;6;3;13;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;18;26;8;25;134;5520739
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;25;23;10;13;26;8;12;134;5577789
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;6;3;18;15;7;23;11;1;2;19;20;14;16;21;9;5;4;12;24;10;13;26;8;25;134;5524418
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
22;17;6;3;9;15;7;24;11;1;2;19;20;14;16;21;18;5;4;12;23;10;13;26;8;25;134;5616115
134;5511336;22;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;13;26;8;25
13;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;22;26;8;25;134;5510089
134;5510089;13;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;22;26;8;25
13;14;6;3;18;15;7;24;11;1;2;19;20;17;16;21;9;5;4;12;23;10;22;26;8;25;134;5524869
135;5510089;13;17;6;3;18;15;7;24;11;1;2;19;20;14;16;21;9;5;4;12;23;10;22;26;8;25
13;17;6;3;18;11;7;24;15;1;2;19;20;14;16;21;9;5;4;12;23;10;22;26;8;25;135;5510448
135;5510448;13;17;6;3;18;11;7;24;15;1;2;19;20;14;16;21;9;5;4;12;23;10;22;26;8;25
13;17;23;3;18;11;7;24;15;1;2;19;20;14;16;21;9;5;4;12;6;10;22;26;8;25;135;5506070
135;5506070;13;17;23;3;18;11;7;24;15;1;2;19;20;14;16;21;9;5;4;12;6;10;22;26;8;25
13;14;23;3;18;11;7;24;15;1;2;19;20;17;16;21;9;5;4;12;6;10;22;26;8;25;135;5521971
135;5506070;13;17;23;3;18;11;7;24;15;1;2;19;20;14;16;21;9;5;4;12;6;10;22;26;8;25
13;17;23;3;18;11;7;24;15;1;2;19;20;6;16;21;9;5;4;12;14;10;22;26;8;25;135;5511069
135;5511069;13;17;23;3;18;11;7;24;15;1;2;19;20;6;16;21;9;5;4;12;14;10;22;26;8;25
13;17;23;3;18;14;7;24;15;1;2;19;20;6;16;21;9;5;4;12;11;10;22;26;8;25;135;5669478
135;5511069;13;17;23;3;18;11;7;24;15;1;2;19;20;6;16;21;9;5;4;12;14;10;22;26;8;25
13;17;23;3;18;11;7;24;15;1;21;19;20;6;16;2;9;5;4;12;14;10;22;26;8;25;135;5544239
135;5511069;13;17;23;3;18;11;7;24;15;1;2;19;20;6;16;21;9;5;4;12;14;10;22;26;8;25
13;17;23;3;18;11;7;24;15;1;2;19;20;5;16;21;9;6;4;12;14;10;22;26;8;25;135;5684657
