"X1";"X5975226";"X5";"X23";"X1.1";"X12";"X16";"X25";"X3";"X11";"X14";"X9";"X17";"X22";"X2";"X8";"X4";"X13";"X15";"X6";"X26";"X20";"X7";"X24";"X19";"X21";"X10";"X18"
16;25;1;21;7;13;11;8;10;26;3;20;5;9;15;6;18;4;14;2;24;17;19;22;12;23;158;5573948
158;5482135;16;25;1;21;7;13;11;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;12;23
16;25;1;21;7;13;11;8;19;26;3;20;5;9;15;6;18;17;14;2;24;4;10;22;12;23;158;5550811
158;5482135;16;25;1;21;7;13;11;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;12;23
17;25;1;21;7;13;11;8;19;26;3;20;5;9;15;6;18;4;14;2;24;16;10;22;12;23;158;5490026
158;5482135;16;25;1;21;7;13;11;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;12;23
16;25;1;21;14;13;11;8;19;26;3;20;5;9;15;6;18;4;7;2;24;17;10;22;12;23;158;5599912
158;5482135;16;25;1;21;7;13;11;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;12;23
16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23;158;5479595
158;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;25;1;21;3;13;12;8;19;26;7;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23;158;5486396
158;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;25;1;21;7;13;12;8;19;26;3;10;5;9;15;6;18;4;14;2;24;17;20;22;11;23;158;5549310
158;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;25;1;21;7;13;2;8;19;26;3;20;5;9;15;6;18;4;14;12;24;17;10;22;11;23;158;5513715
158;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;25;14;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;1;2;24;17;10;22;11;23;158;5617656
158;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;25;1;9;7;13;12;8;19;26;3;20;5;21;15;6;18;4;14;2;24;17;10;22;11;23;158;5503909
158;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;4;18;6;14;2;24;17;10;22;11;23;158;5500654
158;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;22;10;17;11;23;158;5486099
159;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;4;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;25;14;2;24;17;10;22;11;23;159;5497764
159;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;18;1;21;7;13;12;8;19;26;3;20;5;9;15;6;25;4;14;2;24;17;10;22;11;23;159;5589673
159;5479595;16;25;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;17;10;22;11;23
16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;25;10;22;11;23;159;5479941
159;5479941;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;25;10;22;11;23
16;17;1;21;7;13;12;8;19;26;3;20;5;9;14;6;18;4;15;2;24;25;10;22;11;23;159;5632976
159;5479941;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;25;10;22;11;23
16;14;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;17;2;24;25;10;22;11;23;159;5639117
159;5479941;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;25;10;22;11;23
16;17;1;21;7;13;12;8;19;26;3;20;5;2;15;6;18;4;14;9;24;25;10;22;11;23;159;5549189
159;5479941;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;25;10;22;11;23
16;17;1;21;7;18;12;8;19;26;3;20;5;9;15;6;13;4;14;2;24;25;10;22;11;23;159;5493642
159;5479941;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;2;24;25;10;22;11;23
16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23;159;5480924
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;12;13;7;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23;159;5510679
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;8;19;26;3;20;5;9;18;6;15;4;14;11;24;25;10;22;2;23;159;5579611
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;8;19;26;3;20;5;9;18;6;15;4;14;11;24;25;10;22;2;23;159;5579611
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;8;19;5;3;20;26;9;15;6;18;4;14;11;24;25;10;22;2;23;159;5655962
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;22;10;25;2;23;159;5487015
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;5;19;26;3;20;8;9;15;6;18;4;14;11;24;25;10;22;2;23;159;5650601
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;4;7;13;12;8;19;26;3;20;5;9;15;6;18;21;14;11;24;25;10;22;2;23;159;5510943
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;23;11;24;25;10;22;2;14;159;5488100
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;20;7;13;12;8;19;26;3;21;5;9;15;6;18;4;14;11;24;25;10;22;2;23;159;5506198
159;5480924;16;17;1;21;7;13;12;8;19;26;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23;159;5480904
159;5480904;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;6;18;4;14;11;24;25;10;22;2;23
16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23;159;5479542
159;5479542;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23
16;17;1;15;7;13;12;8;26;19;3;20;5;9;21;2;18;4;14;11;24;25;10;22;6;23;159;5489895
160;5479542;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23
16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;11;14;24;25;10;22;6;23;160;5679301
160;5479542;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23
16;17;1;21;7;13;12;23;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;8;160;5493503
160;5479542;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23
16;17;1;21;7;13;12;8;26;19;3;20;14;9;15;2;18;4;5;11;24;25;10;22;6;23;160;5555884
160;5479542;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23
16;17;1;21;7;10;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;13;22;6;23;160;5523765
160;5479542;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23
16;17;1;21;8;13;12;7;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23;160;5536105
160;5479542;16;17;1;21;7;13;12;8;26;19;3;20;5;9;15;2;18;4;14;11;24;25;10;22;6;23
16;17;1;21;7;13;2;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;23;160;5478870
160;5478870;16;17;1;21;7;13;2;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;23
16;17;1;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2;160;5478091
160;5478091;16;17;1;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2
16;17;2;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;1;160;5583798
160;5478091;16;17;1;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2
16;17;1;21;7;25;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;13;10;22;6;2;160;5529954
160;5478091;16;17;1;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2
16;17;1;21;7;13;18;8;26;19;3;20;5;9;15;12;23;4;14;11;24;25;10;22;6;2;160;5495979
160;5478091;16;17;1;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2
16;17;1;21;7;13;23;8;26;5;3;20;19;9;15;12;18;4;14;11;24;25;10;22;6;2;160;5629654
160;5478091;16;17;1;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2
16;17;1;21;7;8;23;13;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2;160;5491398
160;5478091;16;17;1;21;7;13;23;8;26;19;3;20;5;9;15;12;18;4;14;11;24;25;10;22;6;2
16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2;160;5476730
160;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
16;17;1;21;7;13;23;8;11;19;22;20;5;9;15;12;18;4;14;26;24;25;10;3;6;2;160;5513015
160;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
16;11;1;21;7;13;23;8;17;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2;160;5489375
160;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
16;17;1;21;7;13;23;8;11;19;26;20;5;9;15;12;18;4;14;3;24;25;10;22;6;2;160;5504783
160;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
16;17;1;11;7;13;23;8;21;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2;160;5523251
160;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
18;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;16;4;14;26;24;25;10;22;6;2;160;5560906
160;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
16;17;1;21;7;13;8;23;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2;160;5490589
160;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
16;17;1;21;7;13;23;8;11;19;3;20;15;9;5;12;18;4;14;26;24;25;10;22;6;2;160;5602537
161;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
16;17;1;8;7;13;23;21;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2;161;5540717
161;5476730;16;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;26;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2;161;5475197
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;19;8;11;23;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2;161;5480207
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;18;20;5;9;15;12;3;4;14;16;24;25;10;22;6;2;161;5519235
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;14;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;1;16;24;25;10;22;6;2;161;5631739
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;16;20;5;9;15;12;18;4;14;3;24;25;10;22;6;2;161;5507697
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;3;1;21;7;13;23;8;11;19;17;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2;161;5500217
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;2;25;10;22;6;24;161;5481965
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;11;23;8;13;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2;161;5477580
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;25;4;14;16;24;18;10;22;6;2;161;5652756
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;9;3;20;5;19;15;12;18;4;14;16;24;25;10;22;6;2;161;5538980
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;3;12;5;9;15;20;18;4;14;16;24;25;10;22;6;2;161;5521302
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;8;7;13;23;21;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2;161;5538799
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;9;11;19;3;20;5;8;15;12;18;4;14;16;24;25;10;22;6;2;161;5558069
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
5;17;1;21;7;13;23;8;11;19;3;20;26;9;15;12;18;4;14;16;24;25;10;22;6;2;161;5571357
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;2;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;19;161;5482594
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;3;9;5;20;15;12;18;4;14;16;24;25;10;22;6;2;161;5480950
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;22;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;13;6;2;161;5511614
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;12;13;23;8;11;19;3;20;5;9;15;7;18;4;14;16;24;25;10;22;6;2;161;5503325
161;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;3;8;11;19;23;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2;161;5539760
162;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;14;13;23;8;11;19;3;20;5;9;15;12;18;4;7;16;24;25;10;22;6;2;162;5593090
162;5475197;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;24;25;10;22;6;2
26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2;162;5474839
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;1;21;7;13;23;2;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;8;162;5482391
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;22;10;25;24;16;6;2;162;5476156
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;1;21;7;13;23;8;11;19;3;20;4;9;15;12;18;5;14;16;10;25;24;22;6;2;162;5544936
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;1;21;7;13;23;8;11;19;3;20;5;2;15;12;18;4;14;16;10;25;24;22;6;9;162;5603562
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;1;3;7;13;23;8;11;19;21;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2;162;5481245
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;8;21;7;13;23;1;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2;162;5585681
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;1;10;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;21;25;24;22;6;2;162;5494029
162;5474839;26;17;1;21;7;13;23;8;11;19;3;20;5;9;15;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;162;5476414
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;22;9;1;12;18;4;14;16;10;25;24;5;6;2;162;5688817
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;4;13;23;8;11;19;3;20;5;9;1;12;18;7;14;16;10;25;24;22;6;2;162;5478649
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;5;9;22;12;18;4;14;16;10;25;24;1;6;2;162;5509643
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;6;20;5;9;1;12;18;4;14;16;10;25;24;22;3;2;162;5539366
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;11;7;13;23;8;21;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;162;5523127
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;2;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;8;162;5483966
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;22;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;13;6;2;162;5512831
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;19;15;21;7;13;23;8;11;17;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;162;5549562
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;7;15;21;17;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;162;5478107
162;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;18;13;23;8;11;19;3;20;5;9;1;12;7;4;14;16;10;25;24;22;6;2;162;5549569
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;2;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;21;163;5503401
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;16;18;4;14;12;10;25;24;22;6;2;163;5523438
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;10;11;19;3;20;5;9;1;12;18;4;14;16;8;25;24;22;6;2;163;5565962
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;18;13;23;8;11;19;3;20;5;9;1;12;7;4;14;16;10;25;24;22;6;2;163;5549569
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;1;19;3;20;5;9;11;12;18;4;14;16;10;25;24;22;6;2;163;5552051
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;5;9;4;12;18;1;14;16;10;25;24;22;6;2;163;5511074
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;24;4;14;16;10;25;18;22;6;2;163;5641874
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;9;13;23;8;11;19;3;20;5;7;1;12;18;4;14;16;10;25;24;22;6;2;163;5510431
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;22;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;8;6;2;163;5555243
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;20;19;3;11;5;9;1;12;18;4;14;16;10;25;24;22;6;2;163;5527299
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
9;17;15;21;7;13;23;8;11;19;3;20;5;26;1;12;18;4;14;16;10;25;24;22;6;2;163;5536439
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;8;23;13;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;163;5489721
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;2;9;1;12;18;4;14;16;10;25;24;22;6;5;163;5777104
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;4;20;5;9;1;12;18;3;14;16;10;25;24;22;6;2;163;5528060
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;24;5;9;1;12;18;4;14;16;10;25;20;22;6;2;163;5546327
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;3;15;21;7;13;23;8;11;19;17;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;163;5501427
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
13;17;15;21;7;26;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;163;5491850
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;18;15;21;7;13;23;8;11;19;3;20;5;9;1;12;17;4;14;16;10;25;24;22;6;2;163;5579865
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;2;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;8;163;5483966
163;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;25;10;24;22;6;2;163;5478080
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;2;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;15;164;5546721
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
13;17;15;21;7;26;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2;164;5491850
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;4;21;7;13;23;8;11;19;3;20;5;9;1;12;18;15;14;16;10;25;24;22;6;2;164;5541968
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;10;19;3;20;5;9;1;12;18;4;14;16;11;25;24;22;6;2;164;5490295
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;9;23;8;11;19;3;20;5;13;1;12;18;4;14;16;10;25;24;22;6;2;164;5572005
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;22;20;5;9;1;12;18;4;14;16;10;25;24;3;6;2;164;5512720
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;5;21;7;13;23;8;11;19;3;20;15;9;1;12;18;4;14;16;10;25;24;22;6;2;164;5558825
164;5476414;26;17;15;21;7;13;23;8;11;19;3;20;5;9;1;12;18;4;14;16;10;25;24;22;6;2
26;17;15;21;7;13;23;8;11;19;14;20;5;9;1;12;18;4;3;16;10;25;24;22;6;2;164;5531026
